,tr_build_id,git_diff_src_churn,gh_num_commit_comments,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,git_num_all_built_commits,gh_num_commits_on_files_touched,git_num_all_built_commits.1,tr_status,tr_duration
0,54731125,4112,0,870,41,5,84,14,1367,14,failed,255
1,54734500,0,0,184,3,0,3,1,7,1,failed,254
2,54745798,81,0,0,0,0,3,1,17,1,failed,245
3,54834358,1592,0,1091,16,8,38,1,884,1,failed,198
4,54836125,48,0,75,4,0,10,1,98,1,failed,260
5,54854348,2,0,0,0,0,1,1,231,1,failed,241
6,54854756,2,0,0,0,0,1,1,4,1,failed,241
7,54854778,0,0,0,0,0,0,1,0,1,failed,222
8,54860058,499,1,117,5,1,15,3,169,3,failed,268
9,54860424,499,1,117,5,1,15,3,169,3,failed,208
10,54869143,0,0,0,0,0,1,1,282,1,failed,215
11,54872957,715,0,0,18,0,10,3,317,3,failed,236
12,54874886,8,0,0,0,0,2,1,2,1,failed,249
13,54876773,0,0,0,0,0,2,1,3,1,failed,245
14,54878917,1,0,0,0,0,1,1,15,1,failed,253
15,54890621,37,0,0,0,0,2,1,9,1,failed,269
16,54984653,8,0,0,0,0,2,1,52,1,failed,217
17,55004652,19,0,71,2,0,7,1,19,1,failed,319
18,55010567,29,0,6,0,0,5,2,6,2,failed,237
19,55019902,97,0,0,3,1,8,1,338,1,failed,244
20,55020902,8,0,0,0,0,3,1,6,1,failed,219
21,55022607,56,0,0,2,0,1,1,6,1,failed,252
22,55023715,8,0,0,0,0,3,1,6,1,failed,229
23,55026789,10,0,0,0,0,1,1,6,1,failed,271
24,55027890,3,0,0,0,0,1,1,14,1,failed,240
25,55030244,24,0,181,7,0,1,1,6,1,failed,221
26,55034121,0,0,0,0,0,1,1,648,1,failed,242
27,55038098,60,0,0,1,0,2,1,8,1,failed,285
28,55105445,0,0,0,0,0,1,1,1,1,failed,190
29,55105581,0,0,15,0,0,2,1,29,1,failed,481
30,55137819,0,0,0,0,0,1,1,10,1,failed,219
31,55140181,1298,0,837,10,2,35,1,220,1,failed,236
32,55140587,1298,0,837,10,2,35,1,220,1,failed,425
33,55141113,0,0,8,0,0,2,1,15,1,failed,250
34,55142663,0,0,0,0,0,1,1,649,1,failed,219
35,55152848,54,0,1146,8,1,72,4,1117,4,failed,629
36,55153235,54,0,1146,8,1,72,4,1117,4,failed,606
37,55153894,52,0,0,0,0,2,1,1,1,failed,564
38,55155971,0,0,0,0,0,3,2,12,2,failed,571
39,55156292,14,0,0,0,0,3,1,9,1,failed,559
40,55160169,0,0,23,0,0,1,1,1,1,failed,527
41,55164615,42,0,1,0,0,4,1,22,1,failed,546
42,55164963,17,0,13,0,0,8,1,154,1,failed,505
43,55177174,39,0,79,0,0,13,1,142,1,failed,566
44,55177794,0,0,0,0,0,1,1,12,1,failed,567
45,55179555,5,0,0,0,0,3,1,44,1,failed,566
46,55185651,156,0,0,5,1,9,1,347,1,failed,575
47,55188699,0,0,10,0,0,1,1,2,1,failed,591
48,55200990,276,0,0,3,0,7,1,289,1,failed,595
49,55203371,3,0,0,0,0,1,1,8,1,failed,637
