,tr_build_id,git_diff_src_churn,gh_num_commit_comments,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,git_num_all_built_commits,gh_num_commits_on_files_touched,git_num_all_built_commits.1,tr_status,tr_duration
0,106446,0,0,0,4,2,1,2,1,2,passed,222
1,106537,0,0,0,6,0,2,1,1,1,passed,240
2,106718,0,0,0,0,0,6,1,2,1,passed,169
3,110689,0,0,0,2,0,3,1,2,1,passed,242
4,110693,0,0,0,0,0,8,1,3,1,passed,182
5,111036,0,0,0,0,0,6,1,4,1,passed,196
6,113794,0,0,0,0,0,2,1,4,1,passed,182
7,113888,0,0,0,6,0,1,1,5,1,passed,190
8,113909,159,0,9,4,0,12,1,67,1,passed,183
9,113919,0,0,0,0,0,4,1,6,1,passed,186
10,115475,0,0,0,0,0,5,1,7,1,passed,195
11,117183,0,0,0,0,0,6,1,21,1,passed,179
12,117255,0,0,0,0,0,1,1,34,1,passed,205
13,117305,0,0,0,0,0,2,1,28,1,passed,209
14,117323,0,0,0,0,0,1,1,2,1,passed,204
15,117377,0,0,0,0,0,3,1,5,1,passed,192
16,117398,0,0,0,0,0,2,1,17,1,passed,187
17,117440,1,0,0,0,0,1,1,6,1,passed,213
18,126229,0,0,0,0,0,4,1,15,1,passed,212
19,126240,0,0,0,0,0,3,1,13,1,passed,186
20,126388,0,0,0,1,0,3,1,11,1,passed,209
21,126567,0,0,0,0,0,5,1,20,1,passed,194
22,126607,0,0,0,0,16,4,1,14,1,passed,244
23,126731,0,0,0,0,0,2,1,26,1,passed,187
24,128674,7,0,0,0,0,3,1,29,1,passed,266
25,148315,8,0,16,1,0,3,1,30,1,passed,257
26,148573,0,0,27,1,0,1,1,14,1,passed,227
27,183033,20,0,0,0,0,1,1,29,1,passed,219
28,183083,2,0,8,0,0,3,1,14,1,passed,227
29,265287,35,0,6,3,0,6,3,72,3,passed,295
30,315559,19,0,52,0,0,3,3,44,3,passed,256
31,372517,0,0,0,5,3,0,1,3,1,passed,242
32,372673,0,0,0,0,0,5,1,6,1,passed,234
33,372773,0,0,0,4,0,9,1,24,1,passed,225
34,372825,0,0,0,1,0,10,1,8,1,passed,238
35,373323,0,0,0,1,0,12,1,46,1,passed,256
36,373369,0,0,0,0,0,3,1,12,1,passed,249
37,373437,0,0,0,0,0,7,1,65,1,passed,239
38,373486,0,0,0,0,0,2,1,22,1,passed,232
39,373716,0,0,0,0,0,6,1,37,1,passed,235
40,373840,0,0,0,0,0,4,1,33,1,passed,296
41,373863,0,0,0,0,0,2,1,16,1,passed,249
42,374385,103,0,0,0,0,2,1,38,1,passed,237
43,374517,0,0,0,0,0,15,1,74,1,passed,234
44,374537,0,0,0,0,0,3,1,38,1,passed,275
45,378163,0,0,0,0,0,1,1,1,1,passed,278
46,381541,0,0,0,5,2,3,2,47,2,passed,250
47,418552,26,0,0,1,0,12,3,100,3,passed,301
48,418562,5,0,0,1,0,10,1,88,1,passed,230
49,418566,6,0,0,0,0,3,1,33,1,passed,235
50,418651,26,0,0,0,0,4,1,8,1,passed,231
51,421529,0,0,0,0,0,4,1,10,1,passed,249
52,421562,0,0,0,0,0,2,1,10,1,passed,236
53,464204,34,0,0,8,0,9,1,66,1,passed,275
54,464256,29,0,0,4,4,4,1,48,1,passed,263
55,464389,0,0,0,0,0,6,1,47,1,passed,250
56,464401,0,0,0,0,0,2,1,5,1,passed,291
57,464514,0,0,0,1,0,4,1,4,1,passed,250
58,464559,81,0,0,1,0,3,1,15,1,passed,383
59,464586,2,0,0,0,0,1,1,9,1,passed,386
60,466683,0,0,0,0,0,1,1,1,1,passed,232
61,480410,54,0,41,13,0,2,2,36,2,passed,309
62,480457,4,0,2,0,0,3,1,37,1,passed,257
63,525380,54,0,41,13,0,3,1,40,1,passed,273
64,525478,0,0,0,0,0,2,1,10,1,passed,252
65,525505,0,0,0,0,0,2,1,11,1,passed,254
66,525532,0,0,0,0,0,3,1,18,1,passed,252
67,533535,88,0,0,1,0,2,3,12,3,passed,259
68,534850,72,0,0,1,0,1,1,15,1,passed,237
69,539317,28,0,0,0,0,2,1,12,1,passed,445
70,539540,1,0,0,0,0,1,1,2,1,passed,338
71,555505,20,0,0,0,0,1,1,3,1,passed,258
72,556469,161,0,0,0,0,4,1,24,1,passed,272
73,561049,5,0,0,0,2,2,1,43,1,passed,297
74,561186,188,0,0,1,0,9,1,57,1,failed,252
75,561414,6,0,0,0,0,2,1,41,1,passed,255
76,566317,352,0,0,1,2,12,1,76,1,passed,270
77,591934,113,0,0,0,0,5,1,43,1,passed,260
78,592119,298,0,0,1,2,1,1,14,1,passed,241
79,595575,0,0,0,1,0,2,1,6,1,passed,245
80,595707,0,0,0,0,0,5,1,13,1,passed,252
81,595751,0,0,0,0,0,1,1,3,1,passed,269
82,595823,23,0,0,1,0,1,1,31,1,passed,481
83,595968,0,0,0,0,1,1,1,12,1,passed,224
84,596205,98,0,0,1,0,6,1,22,1,passed,260
85,596235,0,0,0,0,0,1,1,7,1,passed,279
86,597202,4,0,0,0,0,3,2,19,2,passed,230
87,597247,34,0,0,1,1,5,1,25,1,passed,246
88,607880,0,0,0,0,0,3,1,22,1,passed,236
89,624292,0,0,0,0,0,1,1,11,1,passed,262
90,632169,45,1,15,6,0,3,3,20,3,passed,250
91,669300,0,0,0,2,1,9,1,36,1,passed,265
92,669462,0,0,0,0,0,2,1,25,1,passed,382
93,669492,0,0,0,0,0,1,1,21,1,passed,412
94,669496,0,0,0,0,0,1,1,8,1,passed,370
95,669528,0,0,0,0,0,2,1,27,1,passed,274
96,669675,0,0,0,1,1,6,1,60,1,passed,267
