Index,Duration,Build_Result
368,31001,1
369,31000,1
370,30998,1
371,30998,1
372,31001,1
373,31117,1
374,31008,1
375,31019,1
376,31019,1
377,31019,1
378,31019,1
379,31019,1
380,31019,1
381,31033,1
382,31019,1
383,31019,1
384,31019,1
385,31019,1
386,31019,1
387,31020,1
388,31020,1
389,31027,1
390,30990,1
391,31020,1
392,31002,1
393,31020,1
394,31020,1
395,31020,1
396,31020,1
397,31020,1
398,31020,1
399,31020,1
400,31020,1
401,31020,1
402,31020,1
403,31020,1
404,31030,1
405,31020,1
406,31020,1
407,31035,1
408,31020,1
409,31020,1
410,31020,1
411,31020,1
412,31020,1
413,31020,1
414,31028,1
415,31025,1
416,31025,1
417,31020,1
418,31028,1
419,31028,1
420,31032,1
421,31032,1
422,31032,1
423,31091,1
424,31032,1
425,31032,1
426,31032,1
427,30992,1
428,31032,1
429,31020,1
430,31033,1
431,30992,1
432,31028,1
433,31131,1
434,31131,1
435,31176,1
436,31176,1
437,31180,1
438,31180,1
439,31180,1
440,31180,1
441,31316,1
442,31316,1
443,31317,1
444,31317,1
445,31317,1
446,31822,1
447,31818,1
448,31927,1
449,31927,1
450,31392,1
451,31926,1
452,31926,1
453,31392,1
454,31926,1
455,32001,1
456,32001,1
457,32001,1
458,32015,1
459,32098,1
460,32098,1
461,32100,1
462,32092,1
463,32100,1
464,32143,1
465,32112,1
466,32100,1
467,32100,1
468,32100,1
469,32105,1
470,32105,1
471,32132,1
472,32142,1
473,32132,1
474,32133,1
475,32136,1
476,32141,1
477,32136,1
478,32136,1
479,32148,1
480,32148,1
481,32153,1
482,32153,1
483,32153,1
484,32153,1
485,32153,1
486,32153,1
487,32164,1
488,32152,1
489,32166,1
490,32152,1
491,32316,1
492,32316,1
493,31019,1
494,32317,1
495,32369,1
496,32321,1
497,32369,1
498,32805,1
499,32369,1
500,32378,1
501,32378,1
502,32814,1
503,32891,1
504,32814,1
505,32814,1
506,32814,1
507,32869,1
508,32989,1
509,32989,1
510,32989,1
511,32996,1
512,33003,1
513,33003,1
514,33005,1
515,33005,1
516,33005,1
517,33005,1
518,33005,1
519,33005,1
520,33011,1
521,33014,1
522,33014,1
523,33014,1
524,33018,1
525,33018,1
526,33018,1
527,33018,1
528,33018,1
529,33018,1
530,33000,1
531,33003,1
532,32963,1
533,32963,1
534,32963,1
535,32963,1
536,32963,1
537,32963,1
538,32978,1
539,32988,1
540,32998,1
541,32998,1
542,32998,1
543,32998,1
544,32998,1
545,32998,1
546,32998,1
547,33006,1
548,33006,1
549,33011,1
550,33011,1
551,33011,1
552,33011,1
553,33011,1
554,33070,1
555,33070,1
556,33070,1
557,33070,1
558,33071,1
559,33071,1
560,33071,1
561,33071,1
562,33071,1
563,33071,1
564,33071,1
565,33071,1
566,33071,1
567,33071,1
568,33071,1
569,33071,1
570,33114,1
571,33114,1
572,33114,1
573,33126,0
574,33126,1
575,33126,1
576,33125,1
577,33138,1
578,33137,1
579,33137,1
580,33137,1
581,33138,1
582,33132,1
583,33137,1
584,33140,1
585,33143,1
586,33140,1
587,33146,1
588,33146,1
589,33154,1
590,33231,1
591,33231,1
592,33233,1
593,33238,1
594,33239,1
595,33242,1
596,33242,1
597,33237,1
598,33238,1
599,33238,1
600,33251,1
601,33251,1
602,33240,1
603,33257,1
604,33257,1
605,33256,1
606,33257,1
607,33258,1
608,33258,1
609,33259,1
610,33262,1
611,33262,1
612,33263,1
613,33263,1
614,33263,1
615,33263,1
616,33263,1
617,33263,1
618,33263,1
619,33253,1
620,33253,1
621,33253,1
622,33253,1
623,33253,1
624,33253,1
625,33253,1
626,33253,1
627,33253,1
628,33253,1
629,33253,1
630,33257,1
631,33253,1
632,33255,1
633,33254,1
634,33255,1
635,33255,1
636,33263,1
637,33263,1
638,33264,1
639,33264,1
640,33281,1
641,33264,1
642,33281,1
643,33281,1
644,33283,1
645,33283,1
646,33326,1
647,33326,1
648,32871,1
649,33340,1
650,33323,1
651,33323,1
652,33320,1
653,33320,1
654,33322,1
655,33324,1
656,33360,1
657,33360,1
658,33360,1
659,33360,1
660,33377,1
661,33377,1
662,33396,1
663,33396,1
664,33396,1
665,33396,1
666,33404,1
667,33404,1
668,33406,1
669,33406,1
670,33395,1
671,33406,1
672,33395,1
673,33395,1
674,33396,1
675,33414,1
676,33403,1
677,33403,1
678,33433,1
679,33433,1
680,33433,1
681,33433,1
682,33433,1
683,33433,1
684,33433,1
685,33433,1
686,33433,1
687,33438,1
688,33454,1
689,33511,1
690,33513,1
691,33514,1
692,33514,1
693,33514,1
694,33515,1
695,33532,1
696,33533,1
697,33551,1
698,33551,1
699,33553,1
700,33553,1
701,33582,1
702,33582,1
703,33582,1
704,33582,1
705,33582,1
706,33735,1
707,33600,1
708,33600,1
709,33600,1
710,33600,1
711,33600,1
712,33628,1
713,33628,1
714,33643,1
715,33657,1
716,33657,1
717,33657,1
718,33657,1
719,33657,1
720,33657,1
721,33670,1
722,33670,1
723,33670,1
724,33670,1
725,33670,1
726,33670,1
727,29758,1
728,33670,1
729,33762,1
730,33762,1
731,33670,1
732,33762,1
733,33762,1
734,33762,1
735,33776,1
736,33776,1
737,33776,1
738,33776,1
739,33781,1
740,33776,1
741,33797,1
742,33810,1
743,33775,1
744,33777,1
745,33779,1
746,33779,1
747,33816,1
748,33819,1
749,33826,1
750,33827,1
751,33836,1
752,33827,1
753,33827,1
754,33827,1
755,33844,1
756,33856,1
757,33856,1
758,33856,1
759,33856,1
760,33885,1
761,33885,1
762,33885,1
763,33885,1
764,33906,1
765,33911,1
766,33911,1
767,33922,1
768,33922,1
769,33922,1
770,33923,1
771,33928,1
772,33923,1
773,33928,1
774,33928,1
775,33928,1
776,33928,1
777,33928,1
778,33928,1
779,33928,1
780,33928,1
781,33928,1
782,33928,1
783,33930,1
784,33930,1
785,33930,1
786,33930,1
787,33930,1
788,33930,1
789,33930,1
790,33930,1
791,33930,1
792,33930,1
793,33930,1
794,33930,1
795,33935,1
796,33935,1
797,33937,1
798,33937,1
799,33937,1
800,33937,1
801,33937,1
802,33937,1
803,33937,1
804,33938,1
805,33937,1
806,33938,1
807,33938,1
808,33938,1
809,33938,1
810,33938,1
811,33938,1
812,33941,1
813,33938,1
814,33965,1
815,33938,1
816,33938,1
817,33938,1
818,33938,1
819,33961,1
820,33938,1
821,33938,1
822,33938,1
823,33938,1
824,33938,1
825,33938,1
826,33938,1
827,33941,1
828,33941,1
829,33941,1
830,33955,1
831,33941,1
832,33771,1
833,33771,1
834,33770,1
835,33771,1
836,33771,1
837,33772,1
838,33771,1
839,33771,1
840,33771,1
841,33770,1
842,33771,1
843,33798,1
844,33798,1
845,33798,1
846,33797,1
847,33797,1
848,33797,1
849,33797,1
850,33797,1
851,33797,1
852,33797,1
853,33797,1
854,33797,1
855,33797,1
856,33797,1
857,33797,1
858,33794,1
859,33794,1
860,33803,1
861,33803,1
862,33804,1
863,33804,1
864,33804,1
865,33804,1
866,33803,1
867,33803,1
868,33803,1
869,33803,1
870,33803,1
871,33803,1
872,33813,1
873,33803,1
874,33803,1
875,33813,1
876,33813,1
877,33813,1
878,33813,1
879,33836,1
880,33836,1
881,33836,1
882,33836,1
883,33836,1
884,33874,1
885,33874,1
886,33874,1
887,33874,1
888,33874,1
889,33874,1
890,33874,1
891,33873,1
892,33873,1
893,33873,1
894,33873,1
895,33873,1
896,33873,1
897,33873,1
898,33873,1
899,33873,1
900,33875,1
901,33875,1
902,33875,1
903,33875,1
904,33946,1
905,33875,1
906,33875,1
907,33882,1
908,33875,1
909,33875,1
910,33875,1
911,33875,1
912,33874,1
913,33874,1
914,33874,1
915,33883,1
916,33870,1
917,33870,1
918,33884,1
919,33884,1
920,33884,1
921,33886,1
922,33884,1
923,33884,1
924,33884,1
925,33884,1
926,33884,1
927,33884,1
928,33884,1
929,33884,1
930,33884,1
931,33955,1
932,33955,1
933,33959,1
934,33959,1
935,33959,1
936,33967,1
937,33967,1
938,33979,1
939,33979,1
940,33979,1
941,33979,1
942,33979,1
943,33979,1
944,33979,1
945,33979,1
946,33979,1
947,33988,1
948,33979,1
949,33979,1
950,33979,1
951,33979,1
952,33979,1
953,33979,1
954,33979,1
955,33975,1
956,33979,1
957,33979,1
958,33979,1
959,33992,1
960,33992,1
961,33992,1
962,33992,1
963,33992,1
964,33992,1
965,34001,1
966,34001,1
967,34001,1
968,33908,1
969,34025,1
970,34025,1
971,34025,1
972,34025,1
973,34025,1
974,34025,1
975,34025,1
976,34031,1
977,34025,1
978,34024,1
979,34025,1
980,34037,1
981,34025,1
982,34025,1
983,34159,1
984,34025,1
985,34159,1
986,34159,1
987,34164,1
988,34164,1
989,34164,1
990,34164,1
991,34164,1
992,34164,1
993,34164,1
994,34164,1
995,34165,1
996,34165,1
997,34207,1
998,34172,1
999,34172,1
1000,34214,1
1001,34214,1
1002,34214,1
1003,34213,1
1004,34216,1
1005,34228,1
1006,34228,1
1007,34228,1
1008,34217,1
1009,34221,1
1010,34232,1
1011,34232,1
1012,34232,1
1013,34258,1
1014,34263,1
1015,34264,1
1016,34264,1
1017,34265,1
1018,34265,1
1019,34265,1
1020,34265,1
1021,34265,1
1022,34265,1
1023,34265,1
1024,34266,1
1025,34266,1
1026,34266,1
1027,34266,1
1028,34266,1
1029,34266,1
1030,34268,1
1031,34268,1
1032,34272,1
1033,34272,1
1034,34272,1
1035,34273,1
1036,34284,1
1037,34284,1
1038,34292,1
1039,34292,1
1040,34297,1
1041,34297,1
1042,34297,1
1043,34297,1
1044,34297,1
1045,34297,1
1046,34297,1
1047,34297,1
1048,34297,1
1049,34318,1
1050,34297,1
1051,34297,1
1052,34288,1
1053,34288,1
1054,34288,1
1055,34288,1
1056,34309,1
1057,34309,1
1058,34309,1
1059,34309,1
1060,34307,1
1061,34395,1
1062,34395,1
1063,34395,1
1064,34395,1
1065,34402,1
1066,34392,1
1067,34392,1
1068,34392,1
1069,34393,1
1070,34399,1
1071,34399,1
1072,34399,1
1073,34371,1
1074,34371,1
1075,34371,1
1076,34371,1
1077,34371,1
1078,34406,1
1079,34406,1
1080,34407,1
1081,34407,1
1082,34407,1
1083,34407,1
1084,34407,1
1085,34407,1
1086,34407,1
1087,34403,1
1088,34403,1
1089,34391,1
1090,34391,1
1091,34391,1
1092,34391,1
1093,34391,1
1094,34391,1
1095,34502,1
1096,34503,1
1097,34512,1
1098,34516,0
1099,34516,1
1100,34516,1
1101,34516,1
1102,34516,1
1103,34516,1
1104,34516,1
1105,34516,1
1106,34516,1
1107,34524,1
1108,34524,1
1109,34524,1
1110,34524,1
1111,34524,1
1112,34524,1
1113,34524,1
1114,34524,1
1115,34524,1
1116,34524,1
1117,34524,1
1118,34524,1
1119,34524,1
1120,34524,1
1121,34524,1
1122,34524,1
1123,34524,1
1124,34524,1
1125,34524,1
1126,34524,1
1127,34524,1
1128,34468,1
1129,34468,1
1130,34406,1
1131,34406,1
1132,34339,1
1133,34339,1
1134,34339,1
1135,34339,1
1136,34343,1
1137,34343,1
1138,34343,1
1139,34307,1
1140,34307,1
1141,34524,1
1142,34315,1
1143,34309,1
1144,34315,1
1145,34315,1
1146,34317,1
1147,34317,1
1148,34317,1
1149,34317,1
1150,34317,1
1151,34318,1
1152,34318,1
1153,34325,1
1154,34325,1
1155,34325,1
1156,34325,1
1157,34325,1
1158,34326,1
1159,34330,1
1160,34876,1
1161,34876,1
1162,34876,1
1163,34738,1
1164,34738,1
1165,34742,1
1166,34742,1
1167,34747,1
1168,34749,1
1169,34749,1
1170,34751,1
1171,34751,1
1172,34752,1
1173,34752,1
1174,34793,1
1175,34793,1
1176,34793,1
1177,34793,1
1178,34793,1
1179,34794,1
1180,34794,1
1181,34794,1
1182,34794,1
1183,34802,1
1184,34802,1
1185,34802,1
1186,34803,1
1187,34803,1
1188,34815,1
1189,34815,1
1190,34815,1
1191,34815,1
1192,34815,1
1193,34855,1
1194,34855,1
1195,34855,1
1196,34875,1
1197,34875,1
1198,34889,1
1199,34889,1
1200,34902,1
1201,34902,1
1202,34902,1
1203,34908,1
1204,34908,1
1205,34908,1
1206,34908,1
1207,34934,1
1208,34934,1
1209,34940,1
1210,34940,1
1211,34901,1
1212,34901,1
1213,34904,1
1214,34904,1
1215,34904,1
