Index,Duration,Build_Result
185,631636,1
186,631638,1
187,631642,1
188,631657,1
189,631700,1
190,632392,1
191,631805,1
192,631677,1
193,631648,1
194,631624,1
195,631809,1
196,631649,1
197,631666,1
198,632381,1
199,631635,1
200,631649,1
201,631711,1
202,631715,1
203,631673,1
204,631711,1
205,631717,1
206,630897,1
207,631858,1
208,631862,1
209,631992,1
210,631862,1
211,628275,1
212,631715,1
213,631865,1
214,631975,1
215,631652,1
216,631907,1
217,631979,1
218,632727,1
219,632861,1
220,632733,1
221,632737,1
222,632867,1
223,633016,1
224,633027,1
225,633026,1
226,626042,1
227,631636,1
228,633091,1
229,633107,1
230,633839,1
231,633026,1
232,634048,1
233,633166,1
234,633136,1
235,633148,1
236,633107,1
237,633107,1
238,633107,1
239,633121,1
240,633265,1
241,633129,1
242,633120,0
243,633120,1
244,633264,1
245,633142,1
246,628165,1
247,626042,1
248,633145,1
249,633146,1
250,633291,1
251,633396,1
252,633418,1
253,633144,1
254,631812,1
255,633454,1
256,633454,1
257,633559,1
258,633559,1
259,633559,1
260,633572,1
261,633572,1
262,633711,1
263,633717,1
264,633815,1
265,634549,1
266,634549,1
267,634640,1
268,634774,1
269,634774,1
270,634983,1
271,633156,1
272,634774,1
273,631799,1
274,634780,1
275,633190,0
276,634774,1
277,634771,1
278,634794,1
279,634771,1
280,634798,1
281,634791,1
282,634808,1
283,634777,1
284,634777,1
285,634796,1
286,634795,1
287,631799,1
288,634799,1
289,634792,1
290,634777,1
291,634777,1
292,633789,1
293,634828,1
294,633154,1
295,634791,1
296,634876,1
297,631929,1
298,634810,1
299,634798,1
300,634771,1
301,634771,1
302,634790,1
303,634773,1
304,634792,1
305,634767,1
306,634773,1
307,635003,1
308,634999,1
309,634795,1
310,634996,1
311,635016,1
312,635002,1
313,634986,0
314,634999,1
315,635005,1
316,635006,1
317,635006,1
318,634993,0
319,634994,1
320,635015,1
321,635043,1
322,635043,1
323,635123,1
324,635064,1
325,635124,1
326,635017,1
327,635074,1
328,635064,1
329,635074,1
330,635074,1
331,635086,1
332,635089,1
333,635089,1
334,635218,1
335,635218,1
336,635218,1
337,635237,1
338,635264,1
339,635237,1
340,635237,1
341,635567,1
342,635713,1
343,635365,1
344,635241,1
345,635358,1
346,635358,1
347,635358,1
348,635364,1
349,635240,1
350,635122,1
351,634790,1
352,634796,1
353,635256,1
354,635377,1
355,635237,1
356,635358,1
357,635358,1
358,635362,1
359,635365,1
360,635493,1
361,635496,1
362,635496,1
363,635499,1
364,635608,1
365,635520,1
366,635499,1
367,634835,1
368,635586,1
369,635658,1
370,635586,1
371,635658,1
372,635658,1
373,635688,1
374,584230,1
375,635658,1
376,635753,1
377,631896,1
378,635770,1
379,635790,1
380,635808,1
381,635808,1
382,635615,1
383,635826,1
384,635672,1
385,634825,1
386,636082,1
387,635850,1
388,636126,1
389,635849,1
390,635849,1
391,635659,1
392,635499,1
393,635826,1
394,635808,1
395,635615,1
396,635826,1
397,635855,1
398,635903,1
399,635903,1
400,635903,1
401,635237,1
402,635903,1
403,636032,1
404,635903,1
405,635903,1
406,635903,1
407,636007,1
408,635903,1
409,635686,1
410,634792,1
411,634790,1
412,634805,1
413,635965,1
414,635993,1
415,636022,1
416,636045,1
417,636174,1
418,636174,1
419,636197,1
420,636223,1
421,636223,1
422,636223,1
423,636223,1
424,636260,1
425,636284,1
426,636284,1
427,635891,1
428,636407,1
429,636407,1
430,636408,1
431,635903,1
432,636682,1
433,635832,1
434,636712,1
435,636712,1
436,636700,1
437,635783,1
438,634852,1
439,635005,1
440,634900,1
441,634899,1
442,635415,1
443,635829,1
444,635832,1
445,635427,1
446,636804,1
447,636832,1
448,637178,1
449,636693,1
450,634791,1
451,637355,1
452,637352,1
453,637354,1
454,637365,1
455,637362,1
456,637362,1
457,637382,1
458,637382,1
459,637382,1
460,635777,1
461,635968,1
462,637901,1
463,637384,1
464,637386,1
465,637385,1
466,636700,1
467,635776,1
468,637490,1
469,637492,1
470,637492,1
471,637496,1
472,637496,1
473,637498,1
474,637498,1
475,637497,1
476,637542,1
477,634797,1
478,637497,1
479,637355,1
480,637526,1
481,637523,1
482,637648,1
483,637648,1
484,637505,1
485,637594,1
486,637648,1
487,637693,1
488,637683,1
489,637691,1
490,637749,1
491,637749,1
492,637702,1
493,637702,1
494,637707,1
495,633127,1
496,637707,1
497,637363,1
498,637682,1
499,637659,1
500,637706,1
501,637846,1
502,625378,1
503,637688,1
504,637688,1
505,637687,1
506,637788,1
507,637892,1
508,637840,1
509,637842,1
510,637691,1
511,637684,1
512,637689,1
513,637846,1
514,637988,1
515,638014,1
516,638017,1
517,638014,1
518,637851,1
519,638017,1
520,584232,1
521,638019,1
522,638017,1
523,638020,1
524,638059,1
525,638059,1
526,637863,1
527,638062,1
528,637890,1
529,635169,1
530,638062,1
531,638021,1
532,638062,1
533,638068,1
534,638068,1
535,638126,1
536,638126,1
537,638885,1
538,638128,1
539,638252,1
540,638254,1
541,637626,1
542,638255,1
543,638255,1
544,638464,1
545,638468,1
546,635782,1
547,638452,1
548,638469,1
549,638671,1
550,638601,1
551,638469,1
552,638636,1
553,638638,1
554,639062,1
555,639198,1
556,639198,1
557,639115,1
558,639319,1
559,639319,1
560,637775,1
561,639319,1
562,639854,1
563,639344,1
564,639251,1
565,639251,1
566,639251,1
567,639251,1
568,639235,1
569,639535,1
570,639549,1
571,638021,1
572,639551,1
573,639552,1
574,639552,1
575,639643,1
576,640541,1
577,639675,1
578,640897,1
579,640898,1
580,640920,1
581,640915,1
582,638021,1
583,640920,1
584,641090,1
585,640962,1
586,638521,1
587,640967,1
588,638021,1
589,640938,1
590,640920,1
591,640995,1
592,641216,1
593,641333,1
594,641441,1
595,641569,1
596,641624,1
597,641626,1
598,641621,1
599,641621,1
600,638541,1
601,641635,1
602,641729,1
603,641633,1
604,641677,1
605,641623,1
606,641623,1
607,641661,1
608,641774,1
609,641661,1
610,641676,1
611,641665,1
612,635109,1
613,641665,1
614,641665,1
615,641707,1
616,639552,1
617,641707,1
618,641710,1
619,641710,1
620,641713,1
621,641779,1
622,641780,1
623,641779,1
624,641863,1
625,641863,1
626,642535,1
627,641863,1
628,641866,1
629,641866,1
630,641879,1
631,642069,1
632,641877,1
633,642087,1
634,642100,1
635,642192,1
636,642192,1
637,642194,1
638,637775,1
639,642195,1
640,642184,1
641,639351,1
642,642230,1
643,642185,1
644,642196,1
645,642184,1
646,642186,1
647,584394,1
648,642184,1
649,642196,1
650,642215,1
651,642216,1
652,642220,1
653,642222,1
654,642679,1
655,642226,1
656,642320,1
657,642222,1
658,642222,1
659,642222,1
660,642226,1
661,642238,1
662,642434,1
663,642656,1
664,642668,1
665,642704,1
666,637775,1
667,642778,1
668,637775,1
669,638077,1
670,642746,1
671,642786,1
672,642887,1
673,642924,1
674,642848,1
675,642746,1
676,642746,1
677,642873,1
678,642949,1
679,643088,1
680,643078,1
681,641711,1
682,643647,1
683,643647,1
684,643097,1
685,643088,1
686,643088,1
687,643088,1
688,642946,1
689,642944,1
690,642884,1
691,643089,1
692,643095,1
693,643156,1
694,643153,1
695,643164,1
696,643164,1
697,643235,1
698,642613,1
699,643430,1
700,643089,1
701,643399,1
702,643258,1
703,643467,1
704,643716,1
705,643724,1
706,643840,1
707,643840,1
708,644074,1
709,644023,1
710,644013,1
711,644020,1
712,644143,1
713,643100,1
714,644020,1
715,643622,1
716,644020,1
717,644058,1
718,644058,1
719,645076,1
720,645076,1
721,645152,1
722,645153,1
723,645153,1
724,644149,1
725,645165,1
726,645166,1
727,645170,1
728,645171,1
729,645180,1
730,643622,1
731,645405,1
732,645413,1
733,645418,1
734,645436,1
735,644814,1
736,644818,1
737,644870,1
738,643553,1
739,644980,1
740,644880,1
741,644884,1
742,644896,1
743,644897,1
744,644903,1
745,644814,1
746,644909,1
747,644912,1
748,645041,1
749,645041,1
750,645034,1
751,644999,0
752,644903,1
753,645034,1
754,645041,1
755,645226,1
756,645226,1
757,644880,1
758,645217,1
759,645225,1
760,645226,1
761,645372,1
762,645503,1
763,645573,1
764,645631,1
765,645435,1
766,642095,1
767,645628,1
768,645694,1
769,645699,1
770,645699,1
771,645692,1
772,645890,1
773,645881,1
774,645632,1
775,645865,1
776,645884,1
777,645910,1
778,645911,1
779,638158,1
780,644980,1
781,645952,1
782,645952,1
783,645945,1
784,645895,1
785,645944,1
786,645951,1
787,646078,1
788,645891,1
789,645753,1
790,638672,1
791,646070,1
792,646071,1
793,646082,1
794,646191,1
795,646193,1
796,646486,1
797,645887,1
798,645888,1
799,646488,1
800,646570,1
801,645753,1
802,644999,1
803,646573,1
804,646445,1
805,646541,1
806,637851,1
807,637851,1
808,646705,1
809,646709,0
810,646768,1
811,646703,1
812,646802,1
813,646802,1
814,646703,1
815,646881,1
816,646703,1
817,646885,1
818,646880,1
819,646880,1
820,646880,1
821,646705,1
822,646900,1
823,646880,1
824,647455,1
825,647469,1
826,647463,1
827,647598,1
828,647598,1
829,647598,1
830,646287,1
831,645034,1
832,647178,1
833,647599,1
834,647593,1
835,647598,1
836,647601,1
837,647625,1
838,647625,1
839,647626,1
840,646705,1
841,647677,1
842,647021,1
843,647598,1
844,647021,1
845,647606,1
846,647606,1
847,647634,1
848,647634,1
849,647751,1
850,647024,1
851,647634,1
852,647634,1
853,647634,1
854,647639,1
855,647783,1
856,647463,1
857,647785,1
858,647785,1
859,647838,1
860,638840,1
861,647634,1
862,647634,1
863,638640,1
864,647837,1
865,647896,1
866,647677,1
867,647885,1
868,647901,1
869,638602,1
870,638629,1
871,647900,1
872,647900,1
873,642306,1
874,646925,1
875,647997,1
876,647906,1
877,648041,1
878,648185,1
879,648185,1
880,648540,1
881,648530,1
882,588011,1
883,588011,1
884,588011,1
885,588193,1
886,648019,1
887,647900,1
888,588193,1
889,588204,1
890,647900,1
891,588270,1
892,647893,1
893,588270,1
894,588465,1
895,588267,1
896,588267,1
897,647908,1
898,588270,1
899,588259,1
900,588265,1
901,588263,1
902,588287,1
903,588387,1
904,588516,1
905,588419,1
906,637958,1
907,588534,1
908,588500,1
909,588518,1
910,647601,1
911,588528,1
912,647679,1
913,588532,1
914,647900,1
915,588805,1
916,588954,1
917,588954,1
918,588958,1
919,588956,1
920,589076,1
921,589077,1
922,589238,1
923,589087,1
924,589246,1
925,589099,1
926,589239,1
927,647679,1
928,589327,1
929,589262,1
930,589394,1
931,589399,1
932,643245,1
933,589477,1
934,589394,1
935,589399,1
936,589399,1
937,589399,1
938,589989,1
939,589989,1
940,589999,1
941,589999,1
942,589470,1
943,590000,1
944,590017,1
945,590019,1
946,590020,1
947,590020,1
948,590161,1
949,590637,1
950,590637,1
951,647671,1
952,589470,1
953,589328,1
954,590637,1
955,590742,1
956,590831,1
957,590980,1
958,590980,1
959,591464,1
960,591472,1
961,591500,1
962,591520,1
963,591520,1
964,638533,1
965,591521,1
966,591526,1
967,591528,1
968,591535,1
969,643245,1
970,591592,1
971,591535,1
972,591536,1
973,591616,1
974,591688,1
975,591793,1
976,591858,1
977,591857,1
978,591857,1
979,573865,1
980,591892,1
981,591893,1
982,591894,1
983,592004,1
984,591916,1
985,591897,1
986,592063,1
987,592063,1
988,592063,1
989,592165,1
990,592168,1
991,589464,1
992,592168,1
993,592265,1
994,592207,1
995,592226,1
996,592265,1
997,592264,1
998,592266,1
999,592284,1
1000,592656,1
1001,592688,1
1002,592668,1
1003,592656,1
1004,592688,1
1005,592691,1
1006,592694,1
1007,592697,1
1008,592799,1
1009,592799,1
1010,592806,1
1011,592705,1
1012,592938,1
1013,592950,1
1014,593038,1
1015,593091,1
1016,593090,1
1017,592938,1
1018,592997,1
1019,592937,1
1020,592937,1
1021,593188,1
1022,593188,1
1023,593189,1
1024,592997,1
1025,593189,1
1026,593190,1
1027,593190,1
1028,593285,1
1029,593266,1
1030,593268,1
1031,593230,1
1032,592959,1
1033,593274,1
1034,647180,1
1035,592889,1
1036,593299,1
1037,593314,1
1038,593314,1
1039,593314,1
1040,593315,1
1041,593348,1
1042,593316,1
1043,593313,1
1044,593480,1
1045,593571,1
1046,593680,1
1047,593680,1
1048,593688,1
1049,593688,1
1050,591691,1
1051,593858,1
1052,593446,1
1053,593858,1
1054,647285,1
1055,639361,1
1056,593458,1
1057,591599,1
1058,593859,1
1059,593881,1
1060,594074,1
1061,593763,1
1062,591589,1
1063,594074,1
1064,593849,1
1065,593849,1
1066,593849,1
1067,593872,1
1068,593935,1
1069,593935,1
1070,593872,1
1071,593872,0
1072,593968,1
1073,594193,1
1074,594276,1
1075,594277,1
1076,591582,1
1077,594277,1
1078,593931,1
1079,593961,1
1080,594287,1
1081,594287,1
1082,594287,1
1083,593006,1
1084,593260,1
1085,594413,1
1086,594413,1
1087,594413,1
1088,594409,1
1089,593943,1
1090,593951,1
1091,594475,1
1092,591454,1
1093,646839,1
1094,594474,1
1095,594539,1
1096,593960,1
1097,594539,1
1098,594532,1
1099,594574,1
1100,594574,1
1101,647285,1
1102,594586,1
1103,591458,1
1104,594643,1
1105,594716,1
1106,593982,1
1107,594648,1
1108,593962,1
1109,594743,1
1110,594743,1
1111,593987,1
1112,594739,1
1113,594748,1
1114,647313,1
1115,594731,1
1116,594806,1
1117,594806,1
1118,594735,1
1119,594744,1
1120,594748,1
1121,594878,1
1122,594878,1
1123,594748,1
1124,594747,1
1125,594748,1
1126,594925,1
1127,594744,1
1128,594753,1
1129,594878,1
1130,594825,1
1131,594825,1
1132,594827,1
1133,594880,1
1134,594939,1
1135,594806,1
1136,594973,1
1137,594806,1
1138,594827,1
1139,594823,1
1140,594897,1
1141,594971,1
1142,594966,1
1143,594982,1
1144,594703,1
1145,595070,1
1146,595071,1
1147,595498,1
1148,595574,1
1149,594706,1
1150,595500,1
1151,595636,1
1152,594990,1
1153,594972,1
1154,595637,1
1155,595639,1
1156,633156,1
1157,595650,1
1158,595595,1
1159,595761,1
1160,595841,1
1161,595862,1
1162,594706,1
1163,595847,1
1164,595841,1
1165,595844,1
1166,593009,1
1167,594703,1
1168,595649,1
1169,596069,1
1170,596068,1
1171,595915,1
1172,596115,1
1173,595863,1
1174,594969,1
1175,596070,1
1176,596313,1
1177,591578,1
1178,596317,1
1179,593849,1
1180,596370,1
1181,596332,1
1182,596374,1
1183,594779,1
1184,596754,1
1185,596571,1
1186,596428,1
1187,596595,1
1188,596373,1
1189,591607,1
1190,596571,1
1191,596380,1
1192,596571,1
1193,596434,1
1194,591611,1
1195,596447,1
1196,596571,1
1197,596577,1
1198,596613,1
1199,596635,1
1200,596654,1
1201,596438,1
1202,596657,1
1203,596729,1
1204,596733,1
1205,596733,1
1206,596733,1
1207,596733,1
1208,596844,1
1209,596811,1
1210,596721,1
1211,596729,1
1212,596697,1
1213,596437,1
1214,596791,1
1215,596791,1
1216,596822,1
1217,596803,1
1218,597011,1
1219,597029,1
1220,597029,1
1221,597030,1
1222,597030,1
1223,597084,1
1224,597029,1
1225,596754,1
1226,594764,1
1227,597030,1
1228,597030,1
1229,597084,1
1230,597030,1
1231,595918,1
1232,596844,1
1233,594939,1
1234,597120,1
1235,597081,1
1236,597121,1
1237,597121,1
1238,597080,1
1239,596454,1
1240,596110,1
1241,597235,1
1242,597346,1
1243,597020,1
1244,597347,1
1245,597353,1
1246,595649,1
1247,597230,1
1248,597295,1
1249,597312,1
1250,597252,1
1251,595918,1
1252,597252,1
1253,597360,0
1254,595880,0
1255,593962,1
1256,597251,1
1257,597402,1
1258,596229,1
1259,596229,1
1260,597457,1
1261,597360,1
1262,597745,1
1263,594772,1
1264,597121,1
1265,595975,1
1266,595969,1
1267,597370,1
1268,597797,1
1269,597797,1
1270,597878,1
1271,594757,1
1272,597838,1
1273,596894,1
1274,597933,1
1275,595970,1
1276,597809,1
1277,597809,1
1278,597906,1
1279,597931,1
1280,598045,1
1281,598228,1
1282,598228,1
1283,595987,1
1284,598618,1
1285,598590,1
1286,598618,1
1287,596918,1
1288,596901,1
1289,598892,1
1290,598892,1
1291,595994,1
1292,598749,1
1293,599056,1
1294,597070,1
1295,599056,1
1296,599056,1
1297,599056,1
1298,599056,1
1299,599214,1
1300,598913,1
1301,598997,1
1302,599031,1
1303,599191,1
1304,599191,1
1305,599194,1
1306,595993,1
1307,599367,1
1308,595990,1
1309,597231,1
1310,599407,1
1311,599374,1
1312,597234,1
1313,599371,1
1314,597265,1
1315,599370,1
1316,597270,1
1317,599377,1
1318,599530,1
1319,599534,1
1320,599539,1
1321,599503,1
1322,599459,1
1323,599574,1
1324,599574,1
1325,599572,1
1326,599494,1
1327,599495,1
1328,599503,1
1329,599668,1
1330,638145,1
1331,599494,1
1332,599588,1
1333,599579,1
1334,599913,1
1335,599668,1
1336,599495,1
1337,599494,1
1338,599494,1
1339,599623,1
1340,599627,1
1341,599627,1
1342,599620,1
1343,599579,1
1344,599579,1
1345,599581,1
1346,599625,1
1347,599913,1
1348,597295,1
1349,599650,1
1350,599580,1
1351,599580,1
1352,599635,1
1353,599650,1
1354,599687,1
1355,599661,1
1356,599662,1
1357,599667,1
1358,599662,1
1359,599729,1
1360,599506,1
1361,599622,1
1362,599622,1
1363,599621,1
1364,599642,1
1365,599760,1
1366,599759,1
1367,599863,1
1368,595910,1
1369,599935,1
1370,599976,1
1371,599863,1
1372,599973,1
1373,599863,1
1374,591460,1
1375,599527,1
1376,600023,1
1377,591451,1
1378,600009,1
1379,599994,1
1380,599999,1
1381,600140,1
1382,599999,1
1383,599999,1
1384,599999,1
1385,599838,1
1386,599515,1
1387,599703,1
1388,599999,1
1389,599999,1
1390,599481,1
1391,600041,1
1392,600082,1
1393,600084,1
1394,600083,1
1395,600082,1
1396,600083,1
1397,600083,1
1398,600023,1
1399,600035,1
1400,600188,1
1401,600085,1
1402,600035,1
1403,600251,1
1404,600251,1
1405,600292,0
1406,600292,1
1407,600597,1
1408,599826,1
1409,600301,1
1410,600004,1
1411,600292,1
1412,591463,1
1413,600593,1
1414,600593,1
1415,595992,0
1416,599481,1
1417,599481,1
1418,600075,1
1419,600075,1
1420,599980,1
1421,600080,1
1422,599705,1
1423,600079,1
1424,600081,1
1425,600079,1
1426,638135,0
1427,600079,1
1428,600079,1
1429,600079,1
1430,599990,1
1431,600380,1
1432,600068,1
1433,638123,1
1434,600082,1
1435,600155,1
1436,600095,1
1437,591462,1
1438,600380,1
1439,600472,1
1440,600472,1
1441,600606,0
1442,600067,1
1443,599996,1
1444,600605,1
1445,600607,1
1446,600990,1
1447,600605,1
1448,600607,1
1449,600731,1
1450,600607,1
1451,600640,1
1452,600641,1
1453,600775,1
1454,600777,1
1455,600867,1
1456,600855,1
1457,600857,1
1458,600836,0
1459,600836,1
1460,600836,1
1461,600944,1
1462,600949,1
1463,600949,1
1464,601063,1
1465,600550,1
1466,601063,1
1467,601063,1
1468,595063,1
1469,601279,1
1470,601586,1
1471,601586,1
1472,601727,1
1473,601586,1
1474,601713,1
1475,600880,1
1476,601599,1
1477,601589,1
1478,601650,1
1479,601607,1
1480,601610,1
1481,601611,1
1482,601739,1
1483,601750,1
1484,601740,1
1485,601599,1
1486,591462,1
1487,599824,1
1488,601739,1
1489,601739,1
1490,601732,1
1491,601756,1
1492,601756,1
1493,601756,1
1494,601756,1
1495,601757,1
1496,601784,1
1497,600409,1
1498,601874,1
1499,601757,1
1500,601757,1
1501,601651,1
1502,601754,1
1503,601761,1
1504,601750,1
1505,601757,1
1506,601877,1
1507,601919,1
1508,601757,1
1509,601900,1
1510,601849,1
1511,601757,1
1512,601757,1
1513,601904,1
1514,601767,1
1515,601801,1
1516,591457,1
1517,601767,1
1518,601778,1
1519,601778,1
1520,601778,1
1521,601778,1
1522,599935,1
1523,601778,1
1524,601918,1
1525,601835,1
1526,601778,1
1527,601784,1
1528,601778,1
1529,601778,1
1530,601933,1
1531,601933,1
1532,601933,1
1533,601933,1
1534,602060,1
1535,602058,1
1536,602136,0
1537,602066,1
1538,602064,1
1539,602062,1
1540,602211,1
1541,602223,1
1542,602211,1
1543,602234,1
1544,602263,1
1545,602239,1
1546,602263,1
1547,602328,1
1548,602328,1
1549,602328,1
1550,601847,1
1551,602262,1
1552,602274,1
1553,602172,1
1554,602403,1
1555,602391,1
1556,602501,1
1557,602479,1
1558,602482,1
1559,602482,1
1560,602481,1
1561,602397,1
1562,602166,1
1563,602479,1
1564,602444,1
1565,602590,1
1566,602480,1
1567,602482,1
1568,602495,1
1569,602495,1
1570,601750,1
1571,602506,1
1572,602506,1
1573,601681,1
1574,602551,1
1575,591459,1
1576,602506,1
1577,601196,1
1578,602508,1
1579,602505,1
1580,601196,1
1581,602517,1
1582,602518,1
1583,601681,1
1584,602517,1
1585,602623,1
1586,599814,1
1587,602517,1
1588,601761,1
1589,602517,1
1590,601200,1
1591,601874,1
1592,601919,1
1593,602870,1
1594,601205,1
1595,595991,1
1596,602529,1
1597,595993,1
1598,602870,1
1599,591488,1
1600,602987,1
1601,603102,1
1602,603528,1
1603,603532,1
1604,603532,1
1605,603607,1
1606,603608,1
1607,601801,1
1608,603607,1
1609,603641,1
1610,603758,1
1611,603952,1
1612,601773,1
1613,603009,1
1614,603968,1
1615,604070,1
1616,604073,1
1617,604073,1
1618,604076,1
1619,604366,1
1620,603009,1
1621,604366,1
1622,604366,1
1623,604480,1
1624,604367,1
1625,604480,1
1626,604480,1
1627,604480,1
1628,604481,1
1629,604481,1
1630,604481,1
1631,604503,1
1632,604476,1
1633,604476,1
1634,604476,1
1635,604603,1
1636,604479,1
1637,604471,1
1638,604503,1
1639,604499,1
1640,604576,1
1641,604576,1
1642,604500,1
1643,604516,1
1644,604531,1
1645,604016,1
1646,604016,1
1647,604016,1
1648,604016,1
1649,604016,1
1650,604016,1
1651,604022,1
1652,604016,1
1653,604016,1
1654,604016,1
1655,604479,1
1656,604016,1
1657,604082,1
1658,604082,1
1659,603012,1
1660,604159,1
1661,600558,0
1662,604082,1
1663,604082,1
1664,604211,1
1665,604086,1
1666,604086,1
1667,604086,1
1668,604085,1
1669,599943,1
1670,604092,1
1671,604092,1
1672,604092,1
1673,604221,1
1674,604094,1
1675,604223,1
1676,604222,1
1677,604222,1
1678,604222,1
1679,604222,1
1680,604225,1
1681,604225,1
1682,604315,1
1683,604432,1
1684,603012,1
1685,604432,1
1686,604427,1
1687,604372,1
1688,604506,1
1689,604481,1
1690,604371,1
1691,604313,1
1692,604481,1
1693,604392,1
1694,604472,1
1695,604472,1
1696,604474,1
1697,604476,1
1698,604468,1
1699,604470,1
1700,604505,1
1701,604539,1
1702,604479,1
1703,604479,1
1704,604479,1
1705,604479,1
1706,604779,1
1707,604479,1
1708,604548,1
1709,604548,1
1710,604475,1
1711,604475,1
1712,604478,1
1713,604529,1
1714,604598,1
1715,604601,1
1716,604475,1
1717,604601,1
1718,604771,1
1719,604475,1
1720,604601,1
1721,605274,1
1722,604725,1
1723,603958,1
1724,604751,1
1725,604751,1
1726,604727,1
1727,604717,1
1728,604756,1
1729,604793,1
1730,604768,1
1731,604768,1
1732,605441,1
1733,605442,1
1734,605441,1
1735,605442,1
1736,605442,1
1737,605733,1
1738,605334,1
1739,605733,1
1740,605699,1
1741,605782,1
1742,605958,1
1743,605741,1
1744,606094,1
1745,606102,1
1746,606107,1
1747,605708,1
1748,605624,1
1749,605729,1
1750,605764,1
1751,605772,1
1752,605764,1
1753,605835,1
1754,605899,1
1755,605954,1
1756,605958,1
1757,606023,1
1758,600186,1
1759,606023,1
1760,606107,1
1761,606107,1
1762,606162,1
1763,606269,1
1764,606269,1
1765,606269,1
1766,606379,1
1767,606387,1
1768,604603,1
1769,606387,1
1770,604603,1
1771,606394,1
1772,606394,1
1773,606383,1
1774,606404,1
1775,606349,1
1776,606419,1
1777,591457,1
1778,606378,1
1779,606378,1
1780,606349,1
1781,606387,1
1782,606387,1
1783,606538,1
1784,606538,1
1785,606404,1
1786,606957,1
1787,607041,1
1788,607041,1
1789,607128,1
1790,607220,1
1791,607228,1
1792,607220,1
1793,607220,1
1794,607226,1
1795,607220,1
1796,607223,1
1797,607223,1
1798,607531,1
1799,607161,1
1800,607171,1
1801,607269,1
1802,607161,1
1803,606387,1
1804,607165,1
1805,607269,1
1806,607269,1
1807,607273,1
1808,607324,1
1809,607321,1
1810,607553,1
1811,607551,1
1812,600188,1
1813,607599,1
1814,607599,1
1815,607907,1
1816,607907,1
1817,608010,1
1818,607994,1
1819,608075,1
1820,608081,1
1821,607948,1
1822,605729,1
1823,608081,1
1824,608091,1
1825,608086,1
1826,608338,1
1827,608091,1
1828,608086,1
1829,608127,1
1830,608127,1
1831,608233,1
1832,608233,1
1833,608277,1
1834,608233,1
1835,608233,1
1836,608365,1
1837,608402,1
1838,608446,1
1839,602477,1
1840,608447,1
1841,608446,1
1842,608447,1
1843,606809,1
1844,608447,1
1845,608447,1
1846,608542,1
1847,608447,1
1848,608447,1
1849,608447,1
1850,608460,1
1851,608463,1
1852,608451,1
1853,608618,1
1854,608618,1
1855,608626,1
1856,608618,1
1857,608616,1
1858,608697,1
1859,608697,1
1860,608697,1
1861,608872,1
1862,608872,1
1863,608872,1
1864,608872,1
1865,608872,1
1866,608599,1
1867,608872,1
1868,607976,1
1869,608872,1
1870,609024,1
1871,609024,1
