,tr_build_id,tr_duration,Build_Result,Actual_Result,Index
220,38178541,1238,1,1,221
221,38182705,1515,1,1,222
222,38191738,1510,1,1,223
223,38225830,1265,1,1,224
224,38231923,1423,1,1,225
225,38243144,1792,1,1,226
226,38256170,1413,1,0,227
227,38257096,1388,1,1,228
228,38265854,1302,1,1,229
229,38268422,1623,1,1,230
230,38274071,1830,1,1,231
231,38286467,1211,1,1,232
232,38288664,1491,1,1,233
233,38292464,1569,1,1,234
234,38323582,1141,1,1,235
235,38328155,943,1,0,236
236,38369628,1360,1,1,237
237,38445737,1242,1,1,238
238,38448480,1218,1,1,239
239,38452605,1406,1,1,240
240,38471798,1454,1,1,241
241,38482441,1313,1,1,242
242,38490956,1554,1,0,243
243,38493440,1269,1,1,244
244,38494672,1306,1,1,245
245,38502677,1808,1,0,246
246,38503620,1690,1,1,247
247,38507273,1211,1,1,248
248,38520564,1221,1,1,249
249,38522935,1554,1,1,250
250,38548216,1413,1,1,251
251,38554126,1119,1,1,252
252,38562063,1294,1,1,253
253,38566302,1169,1,1,254
254,38569931,1175,0,1,255
255,38570529,1189,1,1,256
256,38572048,1158,1,1,257
257,38598822,1308,1,1,258
258,38607667,1582,1,1,259
259,38629329,1640,0,0,260
260,38632681,1364,1,1,261
261,38643376,1718,1,1,262
262,38649836,1354,1,1,263
263,38670632,1174,1,1,264
264,38671744,1235,1,1,265
265,38671868,1284,1,1,266
266,38679778,1322,0,1,267
267,38682069,1143,1,1,268
268,38689244,1233,1,1,269
269,38695580,1134,1,1,270
270,38715058,1341,1,1,271
271,38722432,1245,1,1,272
272,38735417,1453,1,1,273
273,38739407,1591,1,1,274
274,38744211,2215,1,1,275
275,38746521,1541,1,1,276
276,38755596,1514,1,1,277
277,38757492,1169,1,0,278
278,38759299,1278,1,1,279
279,38759812,1578,1,1,280
280,38761026,1626,1,1,281
281,38763079,1518,1,1,282
282,38763132,1643,1,1,283
283,38763309,1674,1,1,284
284,38763897,1253,1,1,285
285,38764010,1661,1,1,286
286,38764979,1249,1,1,287
287,38770476,1503,1,1,288
288,38790517,1205,1,1,289
289,38792932,1135,1,1,290
290,38794285,1920,1,1,291
291,38796432,1148,1,1,292
292,38798178,1395,1,1,293
293,38802632,1441,1,1,294
294,38803605,1290,1,1,295
295,38809932,1442,1,1,296
296,38815344,1742,1,1,297
297,38832500,1619,1,1,298
298,38836293,1654,1,1,299
299,38844106,2054,1,1,300
300,38845066,1494,1,1,301
301,38845803,1565,1,1,302
302,38846837,1291,1,1,303
303,38851333,1327,1,1,304
304,38851415,1510,1,1,305
305,38851996,1347,1,1,306
306,38865346,2082,1,1,307
307,38893858,978,1,0,308
308,38895624,1288,1,1,309
309,38903845,1380,1,1,310
310,38911421,1633,1,1,311
311,38911649,1874,1,1,312
312,38919620,1186,1,1,313
313,38922602,1782,1,1,314
314,38930637,1572,1,1,315
315,38940339,1378,1,1,316
316,38966995,1459,1,1,317
317,38967447,1451,1,1,318
318,38972727,1628,1,1,319
319,38978229,1259,1,1,320
320,38979455,1202,1,1,321
321,38979826,1142,1,1,322
322,39049446,1166,1,1,323
323,39051476,1451,1,1,324
324,39053304,1354,1,1,325
325,39063243,1190,1,1,326
326,39080835,1468,1,1,327
327,39085117,1375,1,1,328
328,39086709,1284,1,1,329
329,39103790,1254,1,1,330
330,39111568,1321,1,1,331
331,39116681,1242,1,1,332
332,39121479,1493,1,1,333
333,39122023,1242,1,1,334
334,39123506,1144,1,1,335
335,39123760,1100,1,1,336
336,39124356,1185,1,1,337
337,39125007,1137,1,1,338
338,39128923,1127,1,1,339
339,39128981,1206,1,1,340
340,39151545,1775,1,1,341
341,39160723,2044,1,1,342
342,39161408,1297,1,1,343
343,39161794,1343,1,1,344
344,39162753,1277,1,0,345
345,39163330,1338,1,1,346
346,39167951,1487,1,1,347
347,39170164,1685,1,1,348
348,39180565,1471,1,1,349
349,39186226,1292,1,1,350
350,39210446,1337,1,1,351
351,39212445,1688,1,1,352
352,39231895,1317,1,1,353
353,39252602,1347,1,1,354
354,39253445,1372,1,1,355
355,39268904,2092,1,1,356
356,39270696,2292,1,1,357
357,39272581,1825,1,1,358
358,39273313,1382,1,1,359
359,39277905,1356,1,1,360
360,39279923,1693,1,1,361
361,39281686,1604,1,1,362
362,39290202,1717,1,1,363
363,39299840,2134,1,1,364
364,39321530,1610,1,1,365
365,39327497,1502,1,1,366
366,39341584,1213,1,1,367
367,39343926,1488,1,1,368
368,39344353,1601,1,1,369
369,39348084,1277,1,1,370
370,39348623,1268,1,1,371
371,39350761,1237,1,1,372
372,39351789,1426,1,1,373
373,39361438,1179,1,1,374
374,39361642,1425,1,1,375
375,39363270,1293,1,1,376
376,39364460,1372,1,1,377
377,39364883,1385,1,1,378
378,39367618,1508,1,1,379
379,39394835,1825,1,1,380
380,39406535,1887,1,1,381
381,39416801,1736,1,1,382
382,39424424,1292,1,1,383
383,39425943,1885,1,1,384
384,39426944,1253,1,1,385
385,39441059,1663,1,1,386
386,39454733,1101,1,1,387
387,39467592,1472,1,1,388
388,39468636,1200,1,1,389
389,39495210,1368,1,1,390
390,39495335,1773,1,1,391
391,39510021,1255,1,0,392
392,39510276,1713,1,1,393
393,39516504,1447,1,1,394
394,39537342,1577,1,1,395
395,39538809,1483,1,1,396
396,39545025,1399,1,1,397
397,39548841,1337,1,1,398
398,39550302,1178,1,1,399
399,39550374,2192,1,1,400
400,39565064,1350,1,1,401
401,39565165,1164,1,1,402
402,39571484,1137,1,1,403
403,39578421,1410,1,1,404
404,39587031,1559,1,1,405
405,39589782,1475,1,1,406
406,39590068,1113,1,0,407
407,39610487,1379,1,1,408
408,39621455,1350,1,1,409
409,39636190,1495,1,1,410
410,39742866,1205,1,1,411
411,39751495,1422,1,1,412
412,39755179,1406,1,1,413
413,39759376,1505,1,1,414
414,39762178,1527,1,1,415
415,39775024,1180,1,1,416
416,39809884,1805,1,1,417
417,39866646,1663,1,1,418
418,39871020,1512,1,1,419
419,39878606,1726,1,1,420
420,39890228,1428,1,1,421
421,39905923,1422,1,1,422
422,39909476,1345,1,1,423
423,39914137,1224,1,1,424
424,39914519,1385,1,1,425
425,39916970,1296,1,1,426
426,39929943,1566,1,1,427
427,39933525,1735,1,1,428
428,39933941,1528,1,1,429
429,39941404,1647,1,1,430
430,39955533,1602,1,1,431
431,39955637,2162,1,1,432
432,39968123,1409,1,1,433
433,39976696,1345,1,1,434
434,40004031,1655,1,1,435
435,40029034,1279,1,1,436
436,40081086,1299,1,1,437
437,40086973,1410,1,1,438
438,40091847,1790,1,1,439
439,40095352,1496,1,1,440
440,40108633,1369,1,1,441
441,40112600,1330,1,1,442
442,40115095,1634,1,1,443
443,40118632,1715,1,1,444
444,40132282,1194,1,0,445
445,40143371,1278,1,1,446
446,40153138,1283,1,1,447
447,40169804,1320,1,1,448
448,40226327,1348,1,1,449
449,40255243,1248,1,1,450
450,40289395,1366,1,1,451
451,40290340,1306,1,1,452
452,40302273,1646,1,1,453
453,40322251,1247,1,1,454
454,40325985,1594,1,1,455
455,40329618,1353,1,1,456
456,40333856,1496,1,1,457
457,40424286,1357,1,0,458
458,40429359,1205,1,1,459
459,40481532,1484,1,1,460
460,40488445,1281,1,1,461
461,40494243,1419,1,1,462
462,40495502,1084,1,1,463
463,40498338,1303,1,1,464
464,40499444,1510,1,1,465
465,40518142,1214,1,1,466
466,40540736,1278,1,1,467
467,40543387,1329,1,1,468
468,40554139,1446,1,1,469
469,40573200,1405,1,1,470
470,40578748,1397,1,1,471
471,40603495,1599,1,1,472
472,40623733,1539,1,1,473
473,40654319,1224,1,1,474
474,40656007,1770,1,1,475
475,40664839,1339,1,1,476
476,40670831,1737,1,1,477
477,40672112,1800,1,1,478
478,40685115,1819,0,1,479
479,40687994,1782,1,1,480
480,40690097,1612,1,1,481
481,40690852,1605,1,1,482
482,40694561,1434,1,1,483
483,40695343,1349,1,1,484
484,40697945,1785,1,1,485
485,40699832,1470,1,1,486
486,40703222,1340,1,1,487
487,40707448,1773,1,1,488
488,40710235,1829,1,1,489
489,40713647,2085,1,1,490
490,40714476,1709,1,1,491
491,40733363,1294,1,1,492
492,40760843,1491,1,1,493
493,40761938,1219,1,1,494
494,40786573,1991,1,1,495
495,40792538,1616,1,1,496
496,40793566,1690,1,1,497
497,40796012,1573,1,1,498
498,40798853,1403,1,1,499
499,40799229,1513,1,1,500
500,40806821,1598,1,1,501
501,40812189,1407,1,1,502
502,40812671,1693,1,1,503
503,40818856,2145,1,1,504
504,40826664,1910,1,1,505
505,40839209,1426,1,1,506
506,40851074,1981,1,1,507
507,40852550,1514,1,1,508
508,40873803,1657,1,1,509
509,40878243,1622,1,1,510
510,40905840,1945,1,1,511
511,40910278,1732,1,1,512
512,40930997,1434,1,1,513
513,40940716,1282,1,1,514
514,40945288,1870,1,1,515
515,40956640,1274,1,1,516
516,40967740,1224,1,1,517
517,40970352,1141,1,1,518
518,40972446,1381,1,1,519
519,40974268,1476,1,1,520
520,40977639,1399,1,1,521
521,40986167,1328,1,1,522
522,40992491,1845,1,1,523
523,41017090,1458,1,1,524
524,41036005,2041,1,1,525
525,41045040,1399,1,1,526
526,41050571,1301,1,1,527
527,41051830,1777,1,1,528
528,41055283,2408,1,1,529
529,41085555,1280,1,1,530
530,41112108,1187,1,1,531
531,41112145,1317,1,1,532
532,41117196,1665,1,1,533
533,41117976,1373,1,1,534
534,41146321,1123,1,0,535
535,41146623,1166,1,1,536
536,41148598,1381,1,1,537
537,41152976,1674,1,1,538
538,41157611,1246,1,1,539
539,41184117,1314,1,1,540
540,41185299,1249,1,1,541
541,41190947,1330,1,1,542
542,41207145,1282,1,1,543
543,41208374,1165,1,1,544
544,41208879,1160,1,1,545
545,41215933,1239,1,1,546
546,41231369,1451,1,1,547
547,41254815,1565,1,1,548
548,41272998,1417,1,1,549
549,41364492,2174,1,1,550
550,41364687,2033,1,1,551
551,41372782,1770,1,1,552
552,41385595,1757,1,1,553
553,41401367,1700,1,1,554
554,41414710,1769,1,1,555
555,41420464,2007,1,1,556
556,41426608,1535,1,1,557
