,tr_build_id,tr_duration,Build_Result,Actual_Result,Index
253,92815768,178,1,1,254
254,92816343,136,1,1,255
255,92819799,144,1,1,256
256,92827030,135,1,1,257
257,92828501,165,1,1,258
258,92833788,138,1,1,259
259,92839544,137,1,0,260
260,92840212,149,1,1,261
261,92840648,137,1,1,262
262,92840748,133,1,1,263
263,92843656,152,1,1,264
264,92843793,148,1,1,265
265,92845775,126,1,1,266
266,92845950,133,1,1,267
267,92847388,150,1,1,268
268,92847594,140,1,1,269
269,92850081,161,1,1,270
270,92876417,143,1,1,271
271,92982536,171,1,1,272
272,93021949,173,1,1,273
273,93036383,147,1,0,274
274,93037807,129,1,1,275
275,93046996,145,1,1,276
276,93238123,164,1,1,277
277,93238280,136,1,1,278
278,93238344,147,1,1,279
279,93251726,171,1,1,280
280,93383309,165,1,1,281
281,93399914,127,1,1,282
282,93400003,141,1,1,283
283,93408713,145,1,1,284
