Index,Duration,Build_Result
284,180201,1
285,180201,1
286,180201,1
287,180207,1
288,180207,1
289,180207,1
290,180210,1
291,180210,1
292,180210,1
293,180603,1
294,180605,1
295,180605,1
296,180600,1
297,180600,1
298,180600,1
299,180600,1
300,180596,1
301,180596,1
302,180596,1
303,180603,1
304,180603,1
305,180041,1
306,180623,1
307,180625,1
308,180638,1
309,180638,1
310,180638,1
311,180635,1
312,180635,1
313,180646,1
314,180646,1
315,180646,1
316,180773,1
317,180788,1
318,180790,1
319,180790,1
320,180780,1
321,180857,1
322,180862,1
323,180862,1
324,180872,1
325,180872,1
326,180933,1
327,180938,1
328,180937,1
329,181062,1
330,181062,1
331,181062,1
332,181077,1
333,181077,1
334,181077,1
335,181077,1
336,181077,1
337,181077,1
338,181132,1
339,181132,1
340,181132,1
341,181128,1
342,181111,1
343,181150,1
344,181148,1
345,181148,1
346,181148,1
347,181148,1
348,181148,1
349,181140,1
350,181140,1
351,181140,1
352,181122,1
353,181124,1
354,181124,1
355,181125,1
356,181256,1
357,181256,1
358,181256,1
359,181268,1
360,181268,1
361,181268,1
362,181285,1
363,181285,1
364,181279,1
365,181432,1
366,181847,1
367,181847,1
368,181928,1
369,181941,1
370,181941,1
371,181946,1
372,181946,1
373,181946,1
374,181971,1
375,181949,1
376,181949,1
377,181953,1
378,181959,1
379,181976,1
380,181976,1
381,181959,1
382,181959,1
383,181959,1
384,181959,1
385,181959,1
386,181961,1
387,182006,1
388,182006,1
389,182006,1
390,182006,1
391,182023,1
392,182023,1
393,182022,1
394,182019,1
395,182049,1
396,182019,1
397,182033,1
398,182033,1
399,182087,1
400,182033,1
401,182064,1
402,182064,1
403,182064,1
404,182079,1
405,182099,1
406,182215,1
407,182215,1
408,182213,1
409,182213,1
410,182211,1
411,182237,1
412,182116,1
413,182123,1
414,182129,1
415,182128,1
416,182132,1
417,182132,1
418,182085,1
419,182096,1
420,182089,1
421,182089,1
422,182082,1
423,182058,1
424,182058,1
425,182058,1
426,182063,1
427,182064,1
428,182064,1
429,182262,1
430,182265,1
431,182265,1
432,182265,1
433,182265,1
434,182267,1
435,182277,1
436,182277,1
437,182277,1
438,182270,1
439,182258,1
440,182258,1
441,182246,1
442,182246,1
443,182244,1
444,182244,1
445,182244,1
446,182244,1
447,182480,1
448,182480,1
449,182486,1
450,182486,1
451,182486,1
452,182486,1
453,182486,1
454,182479,1
455,182480,1
456,182545,1
457,182544,1
458,182544,1
459,182603,1
460,182595,1
461,182600,1
462,182600,1
463,182473,1
464,182461,1
465,182461,1
466,182458,1
467,182458,1
468,182465,1
469,182470,1
470,182470,1
471,182470,1
472,182470,1
473,182469,1
474,182469,1
475,182463,1
476,182463,1
477,182465,1
478,182465,1
479,182465,1
480,182473,1
481,182466,1
482,182466,1
483,182466,1
484,182468,1
485,182463,1
486,182560,1
487,182559,1
488,182554,1
489,182551,1
490,182553,1
491,182556,1
492,182564,1
493,182564,1
494,182564,1
495,182572,1
496,182572,1
497,182675,1
498,182675,1
499,182675,1
500,182675,1
501,182675,1
502,182675,1
503,182693,1
504,182709,1
505,182709,1
506,182710,1
507,182711,1
508,182715,1
509,182715,1
510,182717,1
511,182717,1
512,182725,1
513,182734,1
514,182778,1
515,182787,1
516,182787,1
517,182787,1
518,182787,1
519,182787,1
520,182787,1
521,182787,1
522,182787,1
523,182787,1
524,182787,1
525,182971,1
526,182971,1
527,182976,1
528,182979,1
529,182980,1
530,182980,1
531,182980,1
532,182982,1
533,182982,1
534,182980,1
535,182961,1
536,182971,1
537,182971,1
538,182971,1
539,182972,1
540,182972,1
541,182976,1
542,182975,1
543,182979,1
544,182979,1
545,182979,1
546,182983,1
547,182992,1
548,183040,1
549,183050,1
550,183050,1
551,183050,1
552,183050,1
553,183026,1
554,183026,1
555,183035,1
556,183035,1
557,183058,1
558,183042,1
559,183042,1
560,183033,1
561,183033,1
562,183033,1
563,183033,1
564,183033,1
565,183033,1
566,183034,1
567,183034,1
568,183034,1
569,182954,1
570,182954,1
571,182954,1
572,182954,1
573,182954,1
574,182954,1
575,182995,1
576,182995,1
577,182995,1
578,182995,1
579,182995,1
580,182995,1
581,182995,1
582,182999,1
583,183031,1
584,182958,1
585,182958,1
586,182954,1
587,182984,1
588,182980,1
589,182989,1
590,182989,1
591,183003,1
592,183003,1
593,183003,1
594,183003,1
595,183003,1
596,183003,1
597,183003,1
598,183003,1
599,183003,1
600,183053,1
601,183053,1
602,183064,1
603,183064,1
604,183064,1
605,183308,1
606,183351,1
607,183378,1
608,183378,1
609,183378,1
610,183380,1
611,183384,1
612,183384,1
613,183384,1
614,183378,1
615,183378,1
616,183378,1
617,183378,1
618,183382,1
619,183382,1
620,183382,1
621,183399,1
622,183398,1
623,183398,1
624,183550,1
625,183549,1
626,183562,1
627,183562,1
628,183562,1
629,184120,1
630,184110,1
631,184110,1
632,184112,1
633,184112,1
634,184112,1
635,184112,1
636,184112,1
637,184592,1
638,184592,1
639,184592,1
640,184592,1
641,184592,1
642,184592,1
643,184592,1
644,184592,1
645,184592,1
646,184592,1
647,184592,1
648,184618,1
649,184790,1
650,184831,1
651,184831,1
652,184702,1
653,184680,1
654,184696,1
655,184693,1
656,184693,1
657,184822,1
658,184822,1
659,184826,1
660,184808,1
661,184923,1
662,184923,1
663,184933,1
664,185061,1
665,185111,1
666,185167,1
667,185167,1
668,185138,1
669,185177,1
670,185200,1
671,185198,1
672,185183,1
673,185210,1
674,185210,1
675,185210,1
676,185210,1
677,185240,1
678,185250,1
679,185258,1
680,185257,1
681,185310,1
682,185311,1
683,185311,1
684,185313,1
685,185313,1
686,185453,1
687,185453,1
688,185453,1
689,185453,1
690,185453,1
691,185453,1
692,185453,1
693,185686,1
694,185686,1
695,185686,1
696,185686,1
697,185697,1
698,185755,1
699,185755,1
700,185765,1
701,185765,1
702,185767,1
703,185763,1
704,185763,1
705,185767,1
706,185767,1
707,185767,1
708,185711,1
709,185743,1
710,185743,1
711,185759,1
712,185827,1
713,185827,1
714,185834,1
715,185826,1
716,185826,1
717,185826,1
718,185826,1
719,185829,1
720,185829,1
721,185829,1
722,185829,1
723,185829,1
724,185828,1
725,185839,1
726,185839,1
727,185839,1
728,185839,1
729,185839,1
730,185839,1
731,185839,1
732,185893,1
733,185893,1
734,186080,1
735,186080,1
736,186120,1
737,186171,1
738,186171,1
739,186268,1
740,186268,1
741,186285,1
742,186283,1
743,186283,1
744,186284,1
745,186879,1
746,186879,1
747,186879,1
748,186879,1
749,186879,1
750,186879,1
751,186879,1
752,186879,1
753,186879,1
754,186937,1
755,186937,1
756,186936,1
757,186936,1
758,186802,1
759,186797,1
760,186796,1
761,186780,1
762,186703,1
763,186731,1
764,187094,1
765,187094,1
766,187094,1
767,186731,1
768,186734,1
769,186737,1
770,186743,1
771,186749,1
772,187112,1
773,187092,1
774,187096,1
775,187722,1
776,187722,1
777,187749,1
778,187777,1
779,187777,1
780,187778,1
781,187778,1
782,187778,1
783,187659,1
784,187780,1
785,187780,1
786,187610,1
787,187599,1
788,187599,1
789,187599,1
790,187590,1
791,187590,1
792,187590,1
793,187658,1
794,187639,1
795,187721,1
796,186796,1
797,187502,1
798,187502,1
799,187502,1
800,187502,1
801,187559,1
802,187559,1
803,187615,1
804,187559,1
805,187561,1
806,187561,1
807,187561,1
808,187623,1
809,187623,1
810,187616,1
811,187616,1
812,187616,1
813,187691,1
814,187691,1
815,187691,1
816,187691,1
817,187691,1
818,187691,1
819,187407,1
820,187407,1
821,187407,1
822,187407,1
823,187407,1
824,187261,1
825,187294,1
826,187294,1
827,187294,1
828,187294,1
829,187294,1
830,187299,1
831,187262,1
832,187268,1
833,187268,1
834,187268,1
835,187268,1
836,187277,1
837,187277,1
838,187258,1
839,187260,1
840,187264,1
841,187242,1
842,187244,1
843,187244,1
844,187236,1
845,187179,1
846,187181,1
847,187181,1
848,187193,1
849,187197,1
850,187197,1
851,185759,1
852,187227,1
853,187230,1
854,187168,1
855,187177,1
856,187177,1
857,187170,1
858,187090,1
859,187083,1
860,187618,1
861,187131,1
862,187124,1
863,187124,1
864,187124,1
865,187136,1
866,187136,1
867,187128,1
868,187159,1
869,187160,1
870,187163,1
871,187156,1
872,187154,1
873,187171,1
874,187171,1
875,187169,1
876,187169,1
877,187169,1
878,187194,1
879,187618,1
880,187168,1
881,187161,1
882,187203,1
883,187203,1
884,187201,1
885,187201,1
886,187225,1
887,187167,1
888,187167,1
889,187171,1
890,187171,1
891,187171,1
892,187171,1
893,187171,1
894,187240,1
895,187236,1
896,187243,1
897,187249,1
898,187268,1
899,187282,1
900,187282,1
901,187282,1
902,187282,1
903,187282,1
904,187282,1
905,187282,1
906,187282,1
907,187295,1
908,187300,1
909,187300,1
910,187350,1
911,187513,1
912,187512,1
913,187535,1
914,187553,1
915,187606,1
916,187611,1
917,187619,1
918,187619,1
919,187619,1
920,187616,1
921,187616,1
922,187616,1
923,187616,1
924,187617,1
925,187619,1
926,187619,1
927,187619,1
928,187619,1
929,187636,1
930,187636,1
931,187628,1
932,187644,1
933,187622,1
934,187622,1
935,187679,1
936,187903,1
937,187902,1
938,187902,1
939,187947,1
940,187946,1
941,187972,1
942,187940,1
943,187941,1
944,187941,1
945,187928,1
946,187928,1
947,187938,1
948,187944,1
949,187933,1
950,188033,1
951,188033,1
952,188047,1
953,188047,1
954,188047,1
955,188047,1
956,188047,1
957,188047,1
958,188047,1
959,188177,1
960,188177,1
961,188138,1
962,188126,1
963,188487,1
964,188487,1
965,188127,1
966,188488,1
967,188488,1
968,188488,1
969,188476,1
970,188464,1
971,188476,1
972,188464,1
973,188476,1
974,188477,1
975,188488,1
976,188546,1
977,188544,1
978,188465,1
979,188460,1
980,188460,1
981,188438,1
982,188412,1
983,188420,1
984,188419,1
985,188419,1
986,188419,1
987,188419,1
988,188419,1
989,188419,1
990,188419,1
991,188419,1
992,188419,1
993,188419,1
994,188419,1
995,188419,1
996,188334,1
997,188334,1
998,188334,1
999,188334,1
1000,185759,1
1001,188458,1
1002,188464,1
1003,188749,1
1004,188649,1
1005,189830,1
1006,189962,1
1007,188380,1
1008,180790,1
1009,190486,1
1010,192212,1
1011,193875,1
1012,193875,1
1013,194631,1
1014,194631,1
1015,194631,1
1016,193875,1
1017,195118,1
1018,195216,1
1019,195216,1
1020,193119,1
1021,195216,1
1022,196334,1
1023,196411,1
1024,196644,1
1025,197024,1
1026,196977,1
1027,197076,1
1028,197086,1
1029,197196,1
1030,197191,1
1031,197542,1
1032,197558,1
1033,198732,1
1034,200274,1
1035,199454,1
1036,201705,1
1037,202131,1
1038,202146,1
1039,202152,1
1040,202392,1
1041,202449,1
1042,202296,1
1043,202400,1
1044,202270,1
1045,202270,1
1046,202270,1
1047,202391,1
1048,202391,1
1049,202561,1
1050,202531,1
1051,202561,1
1052,202595,1
1053,202616,1
1054,202896,1
1055,203096,1
1056,203141,1
1057,203151,1
1058,203429,1
1059,203443,1
1060,203443,1
1061,203443,1
1062,203443,1
1063,204647,1
1064,204920,1
1065,205311,1
1066,206148,1
1067,206137,1
1068,206137,1
1069,207369,1
1070,208136,1
1071,209562,1
