Build_ID,Index,Duration,Build_Result,Actual_Result
44629313,122,2184,1,1
44636159,123,1929,0,1
44637849,124,1743,1,1
44640194,125,1812,1,1
44860491,126,1833,1,1
44889124,127,1913,1,1
44998082,128,1847,1,1
45187426,129,1685,1,1
45577535,130,1820,1,1
46101576,131,2606,1,1
46145122,132,1880,1,0
46147736,133,2144,1,0
46149041,134,1763,1,1
46268406,135,1999,1,1
46268463,136,1898,1,1
46296126,137,1993,1,1
46344731,138,2131,1,1
46349143,139,2482,1,1
46395854,140,2169,1,1
46489360,141,2197,1,1
46513386,142,1845,1,1
46767057,143,2449,1,1
46799905,144,1923,1,1
46800802,145,1518,1,0
46804319,146,1332,1,0
46861715,147,2109,1,0
46883948,148,1865,1,0
46891232,149,2357,1,1
46923328,150,2222,1,0
46924447,151,2283,1,1
46928606,152,2300,1,1
46933291,153,2166,1,0
46934877,154,1904,1,0
47017433,155,2585,1,1
47044949,156,2483,1,1
47050962,157,2295,1,1
47061552,158,2190,1,1
47284479,159,2619,1,0
47288086,160,2359,1,1
47290055,161,2321,1,1
47302329,162,2236,1,1
47310332,163,1968,1,1
47312389,164,1986,1,1
47554878,165,2022,1,1
47593013,166,2076,1,1
47595973,167,2033,1,1
47684470,168,2234,1,1
47693243,169,2185,1,1
47720846,170,2244,1,1
47821041,171,2489,1,1
47850399,172,2452,1,1
47855647,173,2367,1,1
47865883,174,2151,1,1
47866025,175,2235,1,1
47952670,176,2571,1,0
47957639,177,2578,1,0
47960672,178,1974,1,1
48076121,179,2170,1,1
48113673,180,2517,1,1
48122045,181,2228,1,1
48131496,182,1803,1,1
48386115,183,2409,1,1
48392052,184,2089,1,1
48412185,185,2214,1,1
48518791,186,2152,1,1
48526348,187,2481,1,1
48531998,188,2503,1,1
48659514,189,2530,1,1
48708890,190,2167,1,1
48790652,191,2544,1,1
48809141,192,2168,1,1
48838691,193,2220,1,0
48840728,194,1788,1,0
48842407,195,1930,1,1
48843913,196,1973,1,0
48928154,197,2305,1,1
48929938,198,2261,1,1
48932321,199,1772,1,0
48941064,200,1775,1,0
49251364,201,2195,1,0
49350436,202,2368,1,1
49359236,203,2542,1,1
49363738,204,2418,1,1
49382571,205,2696,1,1
49385706,206,2628,1,1
49398624,207,2241,1,1
49403164,208,1911,1,0
49403718,209,2725,1,1
49489049,210,2939,1,0
49498470,211,2296,1,1
49501456,212,2489,1,1
49524363,213,2251,1,1
49539576,214,2098,1,1
49541001,215,2282,1,0
49543357,216,2295,1,1
49543862,217,2297,1,1
49545371,218,2072,1,1
49634135,219,2114,1,1
49641548,220,2329,1,1
49642479,221,2373,1,1
49651119,222,2323,1,1
49675989,223,2162,1,1
49687068,224,2105,1,1
49770903,225,2100,1,1
49789396,226,2199,1,1
49805311,227,2153,1,1
49810888,228,2325,1,0
49812082,229,2260,1,0
49816298,230,1945,1,1
50087078,231,2785,0,1
50088388,232,2335,1,1
50094291,233,2375,1,1
50100694,234,2179,1,1
50104005,235,2467,1,1
50134968,236,2149,1,1
50143202,237,2021,1,1
50144686,238,1954,1,1
50233946,239,2522,1,1
50237488,240,2512,1,1
50238691,241,2306,1,1
50241014,242,2513,1,1
50245922,243,2240,1,1
50254298,244,2606,1,1
50273024,245,2543,1,1
50395488,246,2217,1,0
50398368,247,2482,1,1
50430627,248,2221,1,1
50433011,249,2096,1,1
50433993,250,2154,1,1
50545565,251,2380,1,1
50575072,252,1972,1,1
50661974,253,2428,1,1
50698978,254,2097,1,1
51126742,255,3209,1,1
51156227,256,2174,1,1
51158530,257,2262,1,1
51163895,258,1976,1,1
51165119,259,2013,1,1
51166366,260,2462,1,0
51167068,261,2050,1,0
51167797,262,2084,1,0
51261004,263,2493,1,1
51269203,264,2210,1,1
51273105,265,2226,1,1
51273319,266,2162,1,1
51412217,267,3019,1,1
51426205,268,2059,1,1
51442422,269,2298,1,1
51449268,270,2700,1,1
51456350,271,2063,1,1
51459185,272,2112,1,1
51459249,273,1983,1,1
51543679,274,2810,1,1
51556778,275,2253,1,1
51588016,276,2327,1,1
51882359,277,2673,1,1
51893833,278,2181,1,1
51896263,279,2403,1,1
51906109,280,2253,1,0
51908483,281,2590,1,1
51912716,282,2386,1,1
51913367,283,2345,1,1
51917045,284,2218,1,1
51918575,285,2156,1,1
52065394,286,2078,1,1
52073124,287,2148,1,1
52126635,288,2111,1,1
52181698,289,2118,1,1
52202956,290,2554,1,1
52203265,291,2414,1,1
52209100,292,2522,1,1
52216718,293,2289,1,1
52322541,294,2634,1,1
52323069,295,2678,1,1
52357979,296,2256,1,0
52360323,297,2423,1,1
52360554,298,2265,0,0
52364315,299,2407,1,0
52364521,300,2322,1,0
52365796,301,2188,1,1
52453974,302,2727,1,1
52469714,303,2561,1,1
52470338,304,2299,1,1
52471771,305,2698,1,0
52478264,306,2142,1,1
52486909,307,2018,1,1
52488443,308,2727,1,1
52489101,309,2218,1,1
52489841,310,2873,1,0
52491763,311,2437,1,1
52784288,312,2954,1,1
52784854,313,2484,1,1
52796077,314,2612,1,1
52824547,315,2369,1,1
52827323,316,2380,1,1
52829106,317,2215,1,1
52833566,318,2164,1,1
52833659,319,2118,1,1
52929403,320,2651,1,0
52931794,321,2379,1,1
52934974,322,2286,1,1
52945464,323,2790,1,0
52946284,324,2813,1,1
52965416,325,2734,1,1
52969234,326,2575,1,1
53078033,327,2227,1,1
53130252,328,2503,1,1
53132115,329,2592,1,1
53235349,330,2428,1,1
53236163,331,2625,1,1
53247539,332,2985,1,1
53403130,333,2478,1,1
53403506,334,2675,1,1
53408759,335,2586,1,1
53414479,336,2085,1,1
53420431,337,1952,1,1
53508550,338,2273,1,1
53679574,339,2592,1,0
53681535,340,2824,1,1
53681797,341,2826,1,1
53684183,342,2294,1,1
53709587,343,2686,1,1
53715635,344,2884,1,0
53718902,345,2325,1,1
53728575,346,2359,1,1
53843061,347,2284,1,1
53847366,348,2500,1,1
53860715,349,2914,1,1
53870942,350,2384,1,1
53873276,351,2398,1,1
53876287,352,2749,1,1
54033786,353,2666,1,1
54187310,354,2233,1,1
54308539,355,2553,1,1
54315607,356,2904,1,1
54599775,357,2803,0,1
54633279,358,2313,1,1
54636240,359,2187,1,1
54650481,360,2902,1,1
54793135,361,2586,1,1
54939784,362,2701,1,0
54939997,363,2706,1,0
54943635,364,2581,1,1
54949372,365,2462,1,1
55055350,366,2653,1,0
55062878,367,2662,1,1
55077342,368,2619,1,1
55089607,369,2829,1,1
55099204,370,2310,1,1
55118604,371,2579,1,1
55199983,372,2148,1,1
55208737,373,2458,1,0
55212903,374,2402,1,1
55218112,375,2267,1,1
55253600,376,2058,1,1
55531463,377,2550,1,0
55531816,378,2523,1,1
55574122,379,2656,1,1
55635046,380,2580,1,1
55639706,381,2657,1,1
55678674,382,2584,1,1
55688946,383,2784,1,1
55850337,384,2656,1,0
55850463,385,2825,1,0
55855204,386,2628,1,1
55869707,387,2691,1,1
55876250,388,2528,1,1
55876740,389,2787,1,1
55885788,390,2426,1,1
55886465,391,2270,0,1
55886531,392,2494,1,0
55887311,393,2412,1,0
55888437,394,2765,1,1
55981710,395,2236,1,0
55982861,396,2771,1,0
55983067,397,2634,1,1
56029163,398,2659,1,1
56123422,399,3029,1,1
56214192,400,2396,0,1
56439647,401,2768,1,1
56441899,402,2489,1,0
56445719,403,2706,1,1
56455156,404,2358,1,1
56486416,405,2981,1,1
56512392,406,2524,1,1
56587770,407,2564,1,1
56644251,408,2165,1,1
56718810,409,2544,1,1
56769314,410,2787,1,1
56790589,411,2805,1,1
56913859,412,3159,1,1
56919025,413,2565,1,1
56952672,414,2960,1,1
56962518,415,2862,1,1
56972710,416,2294,1,1
56972910,417,2393,1,1
56973365,418,2515,1,1
56994636,419,2006,1,1
57062444,420,2606,1,1
57092264,421,2716,1,1
57100185,422,2456,1,1
57111983,423,2253,1,1
57115783,424,2244,1,1
57307793,425,2173,1,1
57389331,426,2659,0,1
57403922,427,2451,1,1
57409023,428,2667,1,1
57508482,429,2589,1,1
57517308,430,2748,1,1
57530258,431,2898,1,1
57545333,432,3038,0,1
57552967,433,2374,1,1
57566788,434,2441,1,1
57676051,435,2200,1,1
57729942,436,2228,1,1
57732536,437,2560,1,0
57735780,438,2512,1,1
57746419,439,2256,1,1
57840338,440,2595,1,0
57843959,441,2877,1,1
57880242,442,2324,1,1
57882254,443,2441,1,1
57886202,444,2599,1,1
57897593,445,2280,0,1
57974948,446,2769,1,1
57976242,447,3004,1,1
57977596,448,2870,1,1
57978509,449,2300,1,1
57981275,450,3028,1,1
58015917,451,2552,1,1
58032542,452,2797,1,1
58220002,453,2032,1,1
58316987,454,2442,1,1
58317768,455,2492,1,1
58368321,456,2836,0,0
58371854,457,2343,1,1
58468603,458,3039,1,1
58469877,459,2479,1,1
58503911,460,3146,1,0
58504957,461,2800,1,1
58506585,462,2455,1,1
58524449,463,2586,1,1
58532799,464,2501,1,1
58671972,465,2975,1,1
58684163,466,2243,1,0
58726125,467,2462,1,1
58804653,468,2548,1,1
58842394,469,2416,1,1
58937541,470,2487,1,1
59182939,471,2156,1,1
59186357,472,2490,1,1
59316131,473,2836,1,1
59436355,474,2400,1,1
59437227,475,2367,1,1
59439834,476,2745,1,1
59447994,477,2634,1,1
59475961,478,2444,1,1
59632795,479,2714,1,1
59637240,480,2551,0,1
59661700,481,2334,1,1
59906237,482,2378,0,1
59923360,483,2778,1,0
59937864,484,2542,1,1
60253280,485,882,1,0
60253506,486,871,1,0
60303379,487,2820,1,1
60456950,488,2712,1,1
60465879,489,2685,1,0
60565024,490,2520,1,1
60572526,491,2407,1,0
60573398,492,2378,0,1
60605191,493,2703,1,1
60610131,494,2517,1,1
60617594,495,2518,1,1
60729710,496,2898,1,1
60744600,497,3092,1,1
60745914,498,2875,1,1
60762829,499,2835,1,1
60764111,500,2959,1,0
60764515,501,2860,1,1
60854733,502,2725,1,1
60903603,503,2887,1,1
60909266,504,2811,1,1
61187951,505,2755,1,1
61231930,506,2429,1,1
61247262,507,2451,1,1
61258641,508,2202,0,1
61656910,509,2813,1,1
61698265,510,3033,1,1
61704121,511,2536,1,1
61788370,512,2972,1,1
61832885,513,2665,1,1
61843813,514,2364,1,1
62156955,515,2502,1,1
62312457,516,2505,1,1
62318009,517,2260,1,0
62320366,518,2781,1,0
62320847,519,2404,1,1
62325056,520,2185,1,1
62435617,521,2995,1,1
62491817,522,2312,1,0
62494652,523,2424,1,0
62502370,524,2589,1,1
62574648,525,2576,1,1
62588979,526,2485,1,1
62594037,527,2606,1,0
62610945,528,2790,1,1
62632224,529,2551,1,1
62731063,530,2489,1,1
62743455,531,2557,1,1
62748896,532,2840,1,1
62763910,533,2643,1,1
62769409,534,2955,1,0
62778956,535,2578,1,1
62783521,536,2509,1,1
62784110,537,3210,1,1
63045511,538,3030,1,1
63174501,539,2554,1,1
63195678,540,2590,1,1
63246318,541,2853,1,1
63259697,542,2671,1,1
63261891,543,2650,1,1
63263555,544,2340,1,1
63264890,545,2736,1,1
63366575,546,2425,1,1
63407592,547,2393,1,0
63409293,548,2724,1,1
63409547,549,2847,1,1
63419982,550,2928,1,1
64004705,551,2628,1,1
64088179,552,2755,1,1
64117372,553,2760,1,1
64162969,554,2795,1,1
64177263,555,2860,1,1
64341263,556,3205,1,1
64389558,557,2131,1,1
64448993,558,2659,1,0
64462727,559,2557,1,1
64492987,560,3321,1,1
64493378,561,2693,1,1
64612186,562,3199,1,1
64650388,563,2799,1,1
64656915,564,2748,1,1
64657361,565,2737,1,1
64660382,566,2661,0,1
64983478,567,3384,1,1
65164914,568,2778,1,1
65169309,569,2863,1,1
65176051,570,2432,1,1
65314847,571,2753,1,0
65447834,572,2758,1,0
65455889,573,3134,1,0
65497062,574,3016,1,0
65597032,575,2957,1,0
65645772,576,2536,1,1
65648191,577,2370,1,1
65650478,578,2458,1,1
65920207,579,2333,1,1
65960449,580,3170,1,1
65974848,581,2835,1,1
65981183,582,3100,1,0
65981356,583,2904,1,1
66138490,584,3056,1,1
66247688,585,3161,1,1
66249425,586,3349,1,1
66294506,587,2634,1,1
66304912,588,2535,1,1
66310704,589,2891,1,1
66342096,590,2752,1,1
66459617,591,2408,1,1
66468032,592,2922,1,1
66611220,593,3018,1,1
66827432,594,2458,1,0
66828053,595,2729,1,1
66831083,596,2867,1,1
66938895,597,2482,1,1
66955022,598,2739,1,1
67017853,599,2349,1,1
67067526,600,2814,1,0
67080849,601,3064,0,1
67083896,602,2949,1,1
67117720,603,2411,0,1
67117727,604,2739,1,1
67293304,605,2656,1,1
67295769,606,2828,0,1
67329182,607,2455,1,1
67353091,608,2451,1,1
67398227,609,2962,1,1
67404934,610,2480,1,1
67456790,611,2552,1,1
67457051,612,2324,1,1
67457643,613,2654,1,0
67552654,614,2973,0,1
67607156,615,2408,1,1
67607342,616,2312,1,1
67873410,617,2305,1,0
67876716,618,3122,1,0
67883258,619,2323,0,1
67904524,620,2609,1,1
67916402,621,2456,1,1
67916528,622,2266,1,1
67921174,623,2739,1,1
67928840,624,2554,0,1
68097645,625,2641,1,1
68159050,626,2491,1,1
68193144,627,2607,1,1
68236258,628,2965,1,1
68245388,629,2549,1,1
68251971,630,2476,1,1
68295889,631,2678,1,1
68364190,632,2370,1,1
68393927,633,3029,1,1
68398689,634,3076,1,1
68409018,635,2841,0,0
68409150,636,2494,0,0
68410342,637,2753,1,1
68413142,638,2511,0,1
68429427,639,2397,1,1
68510024,640,2732,1,1
68512585,641,2876,1,1
68851448,642,2782,1,1
68854889,643,2396,1,1
68874171,644,3051,1,1
68881665,645,2305,0,1
68886351,646,2356,1,0
68898209,647,2463,1,0
68901897,648,2361,1,1
68978811,649,2393,1,1
69176253,650,3167,1,1
69198473,651,2956,1,1
69223166,652,2573,0,1
69223823,653,2839,1,1
69329153,654,2376,1,1
69341624,655,2696,1,1
69342108,656,2507,1,1
69366338,657,2565,1,1
69369036,658,2348,1,1
69374665,659,2437,1,1
69797271,660,3149,1,1
69811325,661,2971,1,1
69964424,662,2467,1,1
69982702,663,2944,1,0
69983197,664,2403,1,0
69989463,665,2658,1,1
70135011,666,3166,1,1
70147103,667,1490,1,0
70156029,668,2380,1,1
70156062,669,2561,1,1
70259562,670,2857,1,1
70275413,671,2814,1,1
70311544,672,2543,1,1
70473951,673,2448,1,1
70821821,674,2725,1,0
70825062,675,2960,1,1
70933223,676,2548,1,1
70974516,677,2823,1,1
71121062,678,2920,1,1
71157841,679,2916,1,1
71353037,680,2305,1,1
71479390,681,2696,1,1
71501858,682,2372,1,1
71868454,683,2263,1,1
71937006,684,2392,1,1
71976483,685,2717,1,1
71987004,686,2535,1,1
71996997,687,2694,1,0
72036799,688,2459,1,0
72159154,689,2582,1,1
72545332,690,2527,1,0
72552960,691,2603,1,1
72864656,692,2635,1,0
72879745,693,2664,1,0
72919375,694,2660,1,1
72920095,695,2363,1,1
72920964,696,2547,1,0
73062759,697,2956,1,0
73107965,698,2323,1,1
73114885,699,2523,1,1
73236040,700,2691,1,1
73253025,701,2454,1,1
73266595,702,2847,1,1
73295022,703,2559,1,1
73419474,704,2663,1,1
73486956,705,2343,1,1
73606509,706,2409,1,1
73984620,707,2505,1,1
74095721,708,2474,1,1
74119785,709,2551,1,1
74159355,710,2264,1,1
74169385,711,2443,1,1
74244871,712,2770,1,1
74279561,713,2451,1,1
74335342,714,2476,1,1
74634296,715,2440,1,1
74638316,716,2592,1,1
74640944,717,2661,1,1
74690882,718,2320,1,1
75012296,719,2512,1,0
75013142,720,2316,1,1
