Build_ID,Index,Duration,Build_Result,Actual_Result
66002676,205,787,1,1
66009045,206,830,1,1
66056380,207,905,1,1
66060366,208,1087,1,1
66197117,209,759,1,1
66297832,210,867,1,1
66326031,211,794,1,1
66358037,212,798,1,1
66640869,213,749,1,1
66643789,214,866,1,1
66674479,215,731,0,1
66756421,216,798,1,1
66821022,217,1149,1,1
66854699,218,854,1,1
67375814,219,887,1,1
67483208,220,853,1,1
67515717,221,916,1,1
67518544,222,964,1,1
67530282,223,942,1,1
67554995,224,1293,1,1
67633404,225,1332,1,1
67711948,226,815,1,1
67907577,227,1011,1,1
67981504,228,871,1,1
68039963,229,893,1,1
68200114,230,927,1,1
68501568,231,831,1,1
68666647,232,997,1,1
69211574,233,2073,1,1
69214817,234,1061,1,1
69302764,235,971,0,1
69525861,236,968,1,1
69526307,237,1606,1,1
69526510,238,1438,1,1
69526771,239,1239,1,1
69526803,240,833,1,1
69527247,241,746,1,1
69527396,242,791,1,1
69536315,243,741,1,1
69595969,244,1077,1,1
69857594,245,1214,1,1
69869614,246,839,1,1
69869900,247,812,1,1
70112203,248,898,1,1
70300218,249,744,1,1
70403143,250,923,1,1
70410012,251,823,1,1
70486145,252,1100,1,1
70588311,253,731,1,1
70590869,254,1546,1,1
70593913,255,810,1,1
70739674,256,775,1,1
70744992,257,1406,1,1
70799324,258,920,1,1
70857507,259,1126,1,1
70884955,260,778,1,1
70929675,261,847,1,1
71113178,262,783,1,1
71186593,263,769,1,1
71186618,264,750,1,1
71276169,265,1126,1,1
71338438,266,854,1,1
71537709,267,800,1,1
71564913,268,1127,1,1
71641156,269,917,1,1
71642758,270,539,1,0
72249937,271,539,1,0
72381165,272,602,1,0
72594392,273,814,1,1
73023004,274,811,1,1
73421012,275,1097,1,1
73687572,276,818,1,1
73687591,277,841,1,1
73687688,278,830,1,1
73688201,279,785,1,1
73698810,280,772,1,1
73699263,281,1065,1,1
73757641,282,778,1,1
73762878,283,862,1,1
73797088,284,829,1,1
74616602,285,1027,1,1
74671960,286,818,1,1
74683455,287,852,1,1
74769442,288,739,1,1
74841020,289,815,1,1
74842901,290,1030,1,1
75042292,291,828,1,1
75098281,292,1073,1,1
75228398,293,882,1,1
75497122,294,970,1,1
75501798,295,905,1,1
75712163,296,1116,1,1
75758747,297,856,1,1
75940015,298,697,1,1
76019812,299,602,1,1
76124665,300,875,1,1
76125552,301,722,1,1
76130058,302,641,1,1
76130952,303,97,1,0
76174195,304,693,1,1
76175347,305,692,1,1
76185124,306,813,1,1
76202732,307,616,1,0
76204047,308,622,1,0
76274499,309,1918,1,1
76287597,310,715,1,0
76292070,311,1687,1,1
76299271,312,1238,1,1
76302883,313,1258,1,1
76303773,314,902,1,1
76313191,315,1316,1,1
76325435,316,305,1,0
76335285,317,208,1,0
76336462,318,1019,1,1
76340556,319,907,1,1
76343861,320,900,1,1
76352681,321,846,1,1
76389740,322,836,1,1
76393535,323,790,1,1
76461674,324,1022,1,1
76554938,325,475,1,0
76555655,326,974,1,1
76858223,327,1216,1,1
77364311,328,935,1,1
77414615,329,618,1,0
77416476,330,290,1,0
77417465,331,805,1,1
77530567,332,1031,1,1
77593879,333,909,1,1
77689967,334,1246,1,1
77719193,335,997,1,1
77924859,336,1283,1,1
78054343,337,1093,1,1
78056581,338,944,1,1
78227534,339,1241,1,1
78242536,340,980,1,1
78385066,341,911,1,1
78405117,342,1484,1,1
78586375,343,223,1,0
78781188,344,1107,1,1
78935729,345,912,1,1
79136843,346,910,1,1
79158661,347,795,1,1
79700604,348,986,1,1
79712882,349,1141,1,1
79745374,350,675,1,0
79756006,351,879,1,1
79756723,352,767,1,1
79758609,353,863,1,1
79760442,354,779,1,1
79761899,355,974,1,1
79765636,356,90,1,0
79766135,357,1272,1,1
79767709,358,1529,1,1
79879803,359,1423,1,1
79894943,360,1367,1,1
80042059,361,1275,1,1
80043028,362,1285,1,1
80461411,363,1250,1,1
80466909,364,1217,1,1
80637485,365,1396,1,1
80736186,366,1256,1,1
81027810,367,1491,1,1
81302647,368,1187,1,1
81686195,369,1527,1,1
82314778,370,1373,1,1
82338801,371,1203,1,1
82477678,372,1198,1,1
82572992,373,1403,1,1
82616276,374,1358,1,1
82842694,375,1503,1,1
83014471,376,1396,1,1
83075960,377,208,1,0
83266587,378,1533,1,1
83339778,379,1265,1,1
83341318,380,1360,1,1
83921435,381,1511,1,1
84183956,382,2337,1,1
84191737,383,485,1,0
84236013,384,445,1,0
84254014,385,2258,1,1
84397687,386,2165,1,1
84592749,387,2168,1,1
84596682,388,968,1,1
84600175,389,2072,1,1
84656815,390,637,1,0
84722494,391,2098,1,1
84727642,392,2005,1,1
84829503,393,2000,1,1
84830912,394,2107,1,1
84832601,395,2007,1,1
84839664,396,580,1,0
84944732,397,2308,1,1
84967702,398,2296,1,1
84997543,399,2112,1,1
85003305,400,2052,1,1
85112514,401,2423,1,1
85113464,402,2314,1,1
85320796,403,2198,1,1
85405133,404,2551,1,1
85414967,405,2069,1,1
85419614,406,2167,1,1
85420099,407,2281,1,1
85435761,408,1859,1,1
85438997,409,2086,1,1
85508381,410,2104,1,1
85634826,411,2080,1,1
85754756,412,2363,1,1
85782741,413,2066,1,1
85942844,414,2168,1,1
85942960,415,2037,1,1
85977181,416,2333,1,1
86064082,417,2273,1,1
86086988,418,2253,1,1
86091854,419,2354,1,1
86249059,420,2126,1,1
86249121,421,2119,1,1
86256145,422,2086,1,1
86265725,423,2169,1,1
86495894,424,1993,1,1
86501999,425,2000,1,1
86514808,426,2069,1,1
87114249,427,2288,1,1
87906077,428,2303,1,1
87906148,429,2131,1,1
87914438,430,2127,1,1
87918359,431,2095,1,1
87924922,432,2210,1,1
87991665,433,2093,1,1
88087305,434,2103,1,1
88763173,435,2079,1,1
88850694,436,2067,1,1
89118102,437,1989,1,1
89120810,438,2061,1,1
89192245,439,2111,1,1
89225210,440,2270,1,1
89298301,441,1335,1,0
89299056,442,1253,1,0
89312093,443,1630,1,0
89312196,444,2091,1,1
89316401,445,1996,1,1
89316579,446,2131,1,1
89320736,447,2232,1,1
89320861,448,2262,1,1
89545882,449,2096,1,1
89546435,450,2090,1,1
90216113,451,1963,1,1
90288437,452,2227,1,1
90535154,453,2046,1,1
91093529,454,2118,1,1
91109755,455,1980,1,1
91132223,456,2093,1,1
91341694,457,2269,1,1
91591413,458,2122,1,1
91793959,459,2393,1,1
91795854,460,2036,1,1
91863164,461,2055,1,1
91929868,462,2069,1,1
92039506,463,2208,1,1
92317909,464,2108,1,1
92522756,465,2960,1,1
92629651,466,2961,1,1
92747673,467,2198,1,1
92901886,468,2191,1,1
93598521,469,1929,1,1
93817810,470,2087,1,1
93817888,471,2241,1,1
93934717,472,2307,1,1
94292405,473,2138,1,1
94294236,474,2067,1,1
94297070,475,2283,1,1
94394769,476,2363,1,1
94502464,477,2334,1,1
94503724,478,2429,1,1
94505740,479,2255,1,1
94524690,480,2489,1,1
94716916,481,2785,1,1
94751594,482,2290,1,1
94765815,483,2365,1,1
94820885,484,2397,1,1
94982109,485,1142,1,0
94993380,486,2248,1,1
94995107,487,2299,1,1
95009870,488,2116,1,1
95011158,489,2286,1,1
95018086,490,1884,1,1
95036523,491,2111,1,1
95041016,492,2144,1,1
95043053,493,2301,1,1
95070333,494,2220,1,1
95093887,495,2509,1,1
95103742,496,2099,1,1
95106230,497,2135,1,1
95214269,498,2131,1,1
95214738,499,2233,1,1
95593974,500,2314,1,1
95676011,501,2397,1,1
95682594,502,2294,1,1
95684094,503,2351,1,1
95686505,504,2058,1,1
95695867,505,2272,1,1
95802398,506,2311,1,1
95832767,507,2604,1,1
95902138,508,2402,1,1
96163953,509,2167,1,1
96166304,510,2193,1,1
96224600,511,2166,1,1
96278849,512,2287,1,1
96285047,513,2565,1,1
96446193,514,2119,1,1
96473778,515,2330,1,1
96504450,516,2187,1,1
96508838,517,2135,1,1
96518768,518,2096,1,1
96520805,519,2751,1,1
96534272,520,2255,1,1
96641079,521,2186,1,1
96646523,522,2260,1,1
96875981,523,2299,1,1
96979988,524,2350,1,1
97008599,525,2422,1,1
97008798,526,2318,1,1
97582049,527,2351,1,1
97605816,528,2434,1,1
97784576,529,1370,1,0
97814518,530,2109,1,1
97905062,531,2569,1,1
98043390,532,2064,1,1
98043409,533,2249,1,1
98594052,534,2229,1,1
98706016,535,2553,1,1
98706058,536,2048,1,1
98745495,537,1911,1,1
98861510,538,2633,1,1
98864597,539,2156,1,1
98895131,540,2387,1,1
98901123,541,2505,1,1
98921845,542,2381,1,1
98924713,543,2368,1,1
99037289,544,2369,1,1
99789636,545,2268,1,1
99792132,546,2138,1,1
99846474,547,2244,1,1
100425429,548,2447,1,1
100475987,549,2406,1,1
100481648,550,2451,1,1
100710502,551,2284,1,1
100717815,552,2328,1,1
101055983,553,2476,1,1
101168721,554,2569,1,1
101181403,555,2464,1,1
102753451,556,2189,1,1
102771618,557,2278,1,1
102800883,558,2381,1,1
102851868,559,2515,1,1
102953982,560,2437,1,1
103013048,561,2275,1,1
103013448,562,2343,1,1
103149650,563,2439,1,1
103183270,564,2283,1,1
103297675,565,2508,1,1
103300724,566,2611,1,1
105005589,567,2507,1,1
105153299,568,2421,1,1
105198080,569,2609,1,1
105198279,570,2619,1,1
105199363,571,2508,1,1
105650150,572,2399,1,1
105693324,573,1987,1,0
105711523,574,2706,1,1
105712635,575,2589,1,1
105854956,576,2501,1,1
106190976,577,2473,1,1
106452484,578,2549,1,1
106452895,579,2804,1,1
106607761,580,2615,1,1
106609394,581,2640,1,1
106780920,582,2669,1,1
106801620,583,2401,1,1
107193286,584,2967,1,1
107643314,585,2200,1,1
107643743,586,2513,1,1
107644140,587,2629,1,1
107671817,588,2069,1,1
107673929,589,2227,1,1
108100392,590,2756,1,1
108295471,591,2625,1,1
108428648,592,2582,1,1
108559039,593,2838,1,1
108888628,594,2508,1,1
109346483,595,2791,1,1
109367388,596,2786,1,1
109662191,597,4522,1,1
109848283,598,2443,1,1
110102105,599,2949,1,1
110116021,600,3039,1,1
110152958,601,3012,1,1
110320780,602,2813,1,1
110446067,603,2799,1,1
110600987,604,2467,1,1
110790529,605,2595,1,1
110852763,606,2613,1,1
110852832,607,2724,1,1
110910299,608,2664,1,1
110914953,609,2702,1,1
111089579,610,3082,1,0
111090249,611,3099,1,0
111453851,612,2929,1,1
111483291,613,2947,1,1
111492792,614,3303,1,1
111640319,615,2514,1,1
111900041,616,2742,1,1
111967397,617,3100,1,1
112007838,618,3654,1,1
112066916,619,2941,1,1
112078697,620,2891,1,1
112107857,621,2927,1,1
112543170,622,3026,1,1
112628152,623,3120,1,1
113073334,624,3083,1,1
113143000,625,3197,1,1
113153961,626,3072,1,1
113160053,627,2947,1,1
113268017,628,2927,1,1
113268617,629,2730,1,1
113404460,630,3002,1,1
113409966,631,2980,1,1
113448688,632,3035,1,1
113510779,633,2855,1,1
113511366,634,2743,1,1
113512183,635,2839,1,1
113512570,636,3113,1,1
113526203,637,2871,1,1
113611609,638,3077,1,1
114056237,639,3281,1,1
114202397,640,3091,1,1
114620111,641,2788,1,1
114742013,642,3413,1,1
115029651,643,3354,1,1
115039777,644,2831,1,1
115043229,645,2814,1,1
115503435,646,2910,1,1
115579787,647,2785,1,1
116429189,648,3119,1,1
116434882,649,3012,1,1
116604909,650,3258,1,1
117170245,651,3087,1,1
117352859,652,2682,1,1
117458440,653,3178,1,1
117459228,654,3046,1,1
117459728,655,3003,1,1
117460894,656,3692,1,0
117589360,657,2967,1,1
117590150,658,2992,1,1
117590434,659,2957,1,1
117840846,660,3369,1,1
117852947,661,3151,1,1
117931021,662,3389,1,1
118087462,663,3568,1,1
118129382,664,3086,1,1
118132326,665,3056,1,1
118694876,666,2814,1,0
119087419,667,3197,1,1
119409031,668,3006,1,1
119684434,669,3006,1,1
119817923,670,3158,1,1
119833851,671,3250,1,1
119835149,672,3273,1,1
119944695,673,3121,1,1
120187995,674,3039,1,1
120309024,675,3249,1,1
120513726,676,2980,1,1
120628017,677,3249,1,1
121530138,678,3184,1,1
121534528,679,3384,1,1
121542051,680,3059,1,1
121559406,681,3453,1,1
121756762,682,3306,1,1
121934974,683,3352,1,1
122327126,684,3234,1,1
122343876,685,2761,1,0
122349531,686,3519,1,1
122363419,687,3199,1,1
122616963,688,3397,1,1
122632251,689,3211,1,1
122750003,690,3229,1,1
122780834,691,3272,1,1
122783417,692,3116,1,1
122788024,693,3519,1,1
122791109,694,3148,1,1
122810820,695,2983,1,1
122885430,696,3023,1,1
123024252,697,3343,1,1
123186809,698,3213,1,1
123436683,699,3222,1,1
124010813,700,3558,1,1
124034497,701,3094,1,1
124034894,702,3293,1,1
124035409,703,3394,1,1
124207205,704,3249,1,1
124520964,705,3298,1,1
124862889,706,3520,1,1
125897493,707,2908,1,0
126086082,708,3141,1,1
126124107,709,3170,1,1
126124637,710,3510,1,1
126124992,711,5047,1,1
126125483,712,3348,1,1
126592446,713,3504,1,1
127338025,714,3598,1,1
127345788,715,3614,1,1
127658004,716,3367,1,1
127744054,717,3574,1,1
128431128,718,3089,1,1
129551530,719,3682,1,1
130133924,720,3418,1,1
130142073,721,3406,1,1
130661169,722,3682,1,1
130977064,723,3335,1,1
132689383,724,3473,1,1
132707748,725,3217,1,1
132768928,726,3443,1,1
132787800,727,3612,1,1
132844942,728,3875,1,1
134282470,729,3583,1,1
134293521,730,3475,1,1
135143602,731,4135,1,1
135803564,732,3439,1,1
135852425,733,3597,1,1
135893722,734,3403,1,1
137356289,735,4402,1,1
137757538,736,4691,1,1
138088066,737,4629,1,1
138106190,738,4530,1,1
138193266,739,4518,1,1
139029622,740,4347,1,1
139321963,741,4648,1,1
139327193,742,4518,1,1
139332437,743,4335,1,1
139821361,744,4242,1,1
141560172,745,4797,1,1
143001784,746,5234,1,1
143010631,747,4793,1,1
143094856,748,4839,1,1
143099233,749,5042,1,1
143397040,750,4961,1,1
143399091,751,4757,1,1
143857723,752,5165,1,1
143979122,753,5003,1,1
144025829,754,4633,1,1
144030497,755,5194,1,1
144030803,756,5395,1,1
144886997,757,4817,1,1
145242612,758,5078,1,1
145685004,759,5261,1,1
145685647,760,5369,1,1
146504936,761,5226,1,1
146681287,762,5444,1,1
146689760,763,5077,1,1
146920433,764,5020,1,1
147059556,765,5129,1,1
147061989,766,5232,1,1
147067770,767,5569,1,1
147067946,768,5647,1,1
147880664,769,4072,1,0
150191678,770,3676,1,0
150498084,771,4051,1,1
151077453,772,4277,1,1
151234073,773,4409,1,1
151240756,774,4526,1,1
151254187,775,4734,1,0
151673091,776,4338,1,1
152246330,777,4528,1,1
152252437,778,4710,1,1
154390433,779,4612,1,1
