,tr_build_id,tr_duration,Build_Result,Actual_Result,Index
0,15621824,1066,1,1,1
1,15622005,999,1,1,2
2,15622778,1087,1,0,3
3,15623101,1042,1,1,4
4,15623267,984,1,1,5
5,15665193,1180,1,0,6
6,15665502,1189,1,1,7
7,15690282,1127,1,1,8
8,15721467,1117,1,1,9
9,15721488,1101,1,1,10
10,15723718,1289,1,1,11
11,15725742,1272,1,1,12
12,15744625,1063,1,1,13
13,15744985,1218,0,1,14
14,15783653,1210,1,1,15
15,15783770,1130,1,1,16
16,15784763,1340,1,1,17
17,15788319,1221,1,1,18
18,15788350,1037,1,1,19
19,15788765,1170,1,1,20
20,15789209,1168,1,1,21
21,15798783,1072,1,1,22
22,15799999,1245,1,1,23
23,15800272,981,1,1,24
24,15800905,1087,1,1,25
25,15801005,932,1,1,26
26,15801699,1040,1,1,27
27,15802427,1027,1,1,28
28,15802899,925,1,1,29
29,15820752,954,1,1,30
30,15821316,934,1,1,31
31,15821616,992,1,1,32
32,15821788,1022,1,1,33
33,15822187,904,1,1,34
34,15823126,939,1,1,35
35,15823821,947,1,1,36
36,15824025,1123,1,1,37
37,15824664,901,1,1,38
38,15826359,991,1,1,39
39,15826995,946,1,1,40
40,15834477,917,1,1,41
41,15837092,1033,1,1,42
42,15837722,1017,1,1,43
43,15837812,855,1,1,44
44,15839930,1171,1,1,45
45,15871475,911,1,1,46
46,15891908,1188,1,1,47
47,15892155,1088,1,1,48
48,15895128,1021,1,1,49
49,15897914,1126,1,1,50
50,16021915,1118,1,1,51
51,16044660,1044,1,1,52
52,16127049,1058,1,1,53
53,16165780,1158,1,1,54
54,16166377,1064,1,1,55
55,16167598,1158,0,1,56
56,16174596,913,1,1,57
57,16196796,1000,1,1,58
58,16198043,997,1,1,59
59,16198807,1256,1,1,60
60,16239107,856,1,1,61
61,16337971,1450,1,1,62
62,16342610,1439,1,1,63
63,16376308,1125,1,1,64
64,16386515,1252,1,1,65
65,16478739,1290,1,1,66
66,16482209,1117,1,1,67
67,16496729,1205,1,1,68
68,16500394,1329,1,1,69
69,16500733,1124,1,1,70
70,16501280,1233,1,1,71
71,16501846,1271,1,1,72
72,16502476,1140,0,1,73
73,16603029,1310,1,1,74
74,16702053,974,1,1,75
75,16706085,978,1,1,76
76,16757721,1140,1,1,77
77,16843346,1095,1,1,78
78,16845974,1127,1,1,79
79,16848706,1020,1,1,80
80,16848770,1053,1,1,81
81,16910205,1304,1,1,82
82,16970356,1199,1,1,83
83,16971081,1150,1,1,84
84,16971708,1087,1,1,85
85,16978194,1026,1,1,86
86,17008859,1246,1,1,87
87,17010034,1381,1,1,88
88,17029513,1041,1,1,89
89,17035487,1180,1,1,90
90,17035785,1106,1,1,91
91,17036279,1105,1,1,92
92,17040519,930,1,1,93
93,17041370,1045,1,1,94
94,17042596,1028,1,1,95
95,17043059,1033,1,1,96
96,17073375,1213,1,1,97
97,17081772,1165,1,1,98
98,17104420,1057,1,1,99
99,17144402,1133,1,0,100
100,17145756,1122,1,1,101
101,17146403,1321,1,1,102
102,17147935,1122,1,1,103
103,17148425,1220,1,1,104
104,17158783,983,1,1,105
105,17160079,1086,1,1,106
106,17173589,888,1,1,107
107,17189178,1063,1,1,108
108,17192420,917,1,1,109
109,17195180,1005,1,1,110
110,17199320,918,1,1,111
111,17208974,864,1,1,112
112,17252925,1154,1,1,113
113,17253195,882,1,1,114
114,17253622,984,1,1,115
115,17294779,1079,1,1,116
116,17295018,1082,1,1,117
117,17319752,1137,1,1,118
118,17356156,1171,1,1,119
119,17356795,1228,1,1,120
120,17375444,1316,1,1,121
121,17379887,1301,1,1,122
122,17381451,1089,1,1,123
123,17394588,991,1,1,124
124,17445233,1146,1,1,125
125,17448094,1112,1,0,126
126,17457994,1242,1,1,127
127,17458258,931,1,1,128
128,17490209,1381,1,0,129
129,17492566,1458,1,1,130
130,17492706,1194,1,1,131
131,17498635,1285,1,1,132
132,17500361,1286,1,1,133
133,17500982,1307,1,1,134
134,17513977,1187,1,1,135
135,17525344,1095,1,1,136
136,17569450,1411,1,1,137
137,17572607,1329,1,1,138
138,17580063,1114,1,1,139
139,17589943,2933,1,0,140
140,17627477,1121,1,1,141
141,17632767,1002,1,1,142
142,17633912,1003,1,1,143
143,17634450,1044,1,1,144
144,17668630,1071,1,1,145
145,17723531,1187,1,1,146
146,17736528,3447,1,0,147
147,17737480,3422,1,1,148
148,17744079,1170,1,1,149
149,17744581,190,1,0,150
150,17745766,1538,1,1,151
151,17746076,1490,1,1,152
152,17746554,1739,1,1,153
153,17746568,1685,1,1,154
154,17746689,1610,1,1,155
155,17784251,2188,1,1,156
156,17813268,1631,1,1,157
157,17816315,1620,1,1,158
158,17816920,1489,1,0,159
159,17817906,1674,1,1,160
160,17848240,1823,1,0,161
161,17852982,1712,1,1,162
162,17880742,1843,1,1,163
163,17883084,1762,1,1,164
164,18004799,1836,1,1,165
165,18010050,1851,1,1,166
166,18011199,1699,1,1,167
167,18013716,1724,1,1,168
168,18044929,1785,1,1,169
169,18059317,1507,1,1,170
170,18059893,1370,0,1,171
171,18059932,1408,1,1,172
172,18076993,1552,1,1,173
173,18077150,1641,1,1,174
174,18077311,2000,1,1,175
175,18100106,1844,1,1,176
176,18102190,1584,1,1,177
177,18106940,1403,1,1,178
178,18778991,1519,1,1,179
179,18859273,1720,1,1,180
180,18898923,1883,1,1,181
181,18899876,1797,1,1,182
182,18920386,1624,1,1,183
183,18961663,1372,1,1,184
184,19057889,1849,0,1,185
185,19082577,1601,1,1,186
186,19127411,2086,1,1,187
187,19128178,1859,1,1,188
188,19138323,2068,1,1,189
189,19139089,2025,1,1,190
190,19150658,1740,1,1,191
191,19152599,1948,1,1,192
192,19160188,1638,1,0,193
193,19160388,1571,1,1,194
194,19198917,1819,1,1,195
195,19421295,1641,1,1,196
196,19545581,1631,1,1,197
197,19622112,1644,1,1,198
198,19626834,1732,0,1,199
199,19778480,1576,1,1,200
200,19781917,1577,1,1,201
201,19994137,2120,1,1,202
202,20024166,1899,1,1,203
203,20070099,1963,1,1,204
204,20075610,1695,1,1,205
205,20101650,1706,1,1,206
206,20104364,1848,1,1,207
207,20177898,1629,1,1,208
208,20178364,2086,1,1,209
209,20180471,1664,1,0,210
210,20328598,1515,1,1,211
211,20329707,1623,1,1,212
212,20377769,1648,1,1,213
213,20843013,1784,1,1,214
214,21850226,1793,1,1,215
215,21852859,1718,1,1,216
216,22240806,1732,1,1,217
217,22286455,1947,1,1,218
218,22305322,1927,1,1,219
219,23833468,1885,1,1,220
220,23835887,1907,1,1,221
221,23849150,2241,1,1,222
222,23877651,1877,1,1,223
223,23886168,1890,1,1,224
224,23901050,1726,1,1,225
225,23907105,1672,1,1,226
226,23907505,1807,1,1,227
227,23907617,1704,1,1,228
228,24890159,1634,1,1,229
229,24948682,1648,1,0,230
230,25021689,1213,1,1,231
231,25180230,1557,1,1,232
232,25180271,1570,1,1,233
233,25185165,1623,1,1,234
