Build_ID,Index,Duration,Build_Result,Actual_Result
97282789,130,7733,1,1
97357075,131,4338,1,0
97415368,132,7337,1,1
97415836,133,7731,1,1
97502324,134,7918,1,1
97550070,135,7131,1,1
97556943,136,7640,0,1
97569969,137,6842,1,1
97679982,138,7724,0,1
97734024,139,7403,1,1
97736346,140,7558,1,1
97769880,141,10158,1,1
97840373,142,7591,1,1
97840774,143,6801,1,0
97841159,144,7111,0,1
97841682,145,7434,1,1
97944943,146,7939,1,1
97960068,147,6899,1,1
97978305,148,8173,1,1
97978476,149,7030,0,0
97984641,150,6305,0,0
97987040,151,7070,0,1
98056609,152,3474,1,1
98131468,153,3444,1,1
98423114,154,3172,1,1
98876028,155,2851,1,1
99228057,156,3408,0,1
99313648,157,3119,1,0
99397980,158,3278,1,0
99398661,159,3838,1,0
99401155,160,3151,1,1
99405709,161,3176,1,1
99413078,162,2850,1,1
99944335,163,3649,1,1
100185331,164,3044,1,1
100306852,165,3179,1,1
100628740,166,3081,1,1
100647943,167,3070,1,1
100770179,168,2925,1,1
101235323,169,2813,1,1
101238479,170,2885,1,1
101238761,171,2884,1,1
101394630,172,2779,1,1
101670611,173,3238,1,1
101816534,174,2895,1,1
101913045,175,3003,1,1
102197417,176,2774,1,1
102485755,177,2478,1,1
102544750,178,2716,1,1
102550289,179,2995,1,1
102621219,180,3039,1,1
102637419,181,3000,1,1
102691656,182,3412,1,1
102710330,183,2747,1,1
102761419,184,2896,1,1
103013313,185,2626,1,1
103179727,186,2360,1,0
103343669,187,2979,0,1
103415456,188,3169,1,1
103494733,189,2932,1,1
103550214,190,2756,0,1
103966655,191,3055,1,1
103991311,192,3023,1,1
103994082,193,2917,0,1
103995458,194,2577,1,1
104005603,195,2826,1,1
104237001,196,2950,1,1
104682673,197,3124,1,1
104760388,198,2752,1,1
104783903,199,2840,1,1
104821439,200,2686,1,1
104998563,201,3002,1,1
104999541,202,2830,1,1
104999662,203,3372,1,1
105069716,204,2737,1,1
105076639,205,2868,1,1
105226005,206,2888,1,1
105231659,207,2940,1,1
105375834,208,3065,1,1
105381032,209,2964,0,1
105712185,210,3529,1,0
105823481,211,2639,1,1
105862018,212,2723,1,1
105862460,213,2989,0,1
105880410,214,2763,1,1
105881609,215,2786,1,1
105888162,216,2563,1,1
105917409,217,3090,1,1
105961704,218,2843,1,1
106154507,219,3202,0,1
106238664,220,3354,1,1
106267772,221,3297,1,0
106297194,222,2800,1,1
106340418,223,3180,0,1
106521914,224,3181,1,1
106693465,225,3341,1,1
106694768,226,2887,1,1
106982086,227,3344,1,1
107010345,228,3169,1,1
107098458,229,3614,0,1
107276813,230,4066,0,1
107347714,231,3724,1,1
107362955,232,3159,1,1
107454629,233,3219,1,1
107557160,234,3408,1,1
107557499,235,3152,1,1
107561436,236,489,1,0
107561805,237,3421,0,1
107734163,238,3571,1,1
107744143,239,3093,1,1
107781174,240,3852,1,1
107785884,241,3715,1,1
107995544,242,4201,0,1
108020430,243,4328,1,1
108053455,244,4177,1,1
108072384,245,3477,1,1
108223622,246,2982,1,1
108263833,247,3623,1,1
108482613,248,3272,1,1
108757767,249,3078,1,0
108819943,250,3304,1,1
108987027,251,3185,1,1
109023375,252,3374,1,1
109026799,253,3177,1,1
109026982,254,3198,1,1
109027427,255,3017,1,1
109029888,256,3393,0,1
109029988,257,3619,1,1
109030748,258,3209,1,1
109030882,259,3147,1,1
109032088,260,3077,1,1
109032290,261,3232,1,1
109034096,262,3396,1,1
109423704,263,3192,1,1
109575700,264,3312,0,1
109586758,265,3568,0,1
109601026,266,3772,1,1
109603999,267,3953,1,1
109606916,268,3562,1,1
109608650,269,3347,1,0
109614684,270,3460,1,1
109622997,271,3497,1,1
109627324,272,3261,1,1
109676726,273,370,1,0
109701554,274,364,1,0
109752089,275,311,1,0
109760256,276,273,1,0
109785534,277,271,1,0
109881888,278,318,0,0
109911559,279,324,1,0
110042316,280,321,1,0
110044886,281,412,1,0
110045902,282,329,1,0
110049280,283,295,1,0
110049511,284,305,1,0
110065070,285,306,1,0
110081282,286,340,1,0
110083917,287,274,1,0
110085950,288,202,0,0
110090771,289,225,1,0
110091185,290,508,1,0
110101023,291,247,1,0
110377200,292,278,1,0
110576611,293,216,1,0
110590222,294,238,1,0
110592123,295,257,1,0
110636601,296,281,1,0
110922272,297,296,1,0
111199495,298,3291,1,0
111205059,299,3212,1,0
111248647,300,3215,1,0
111305008,301,2993,1,0
111354532,302,3282,1,0
111367774,303,3205,1,0
111435347,304,3363,1,0
111545818,305,3506,1,0
111651871,306,344,1,0
111657115,307,252,1,0
111924072,308,1548,1,0
112006720,309,3200,1,0
112024548,310,3269,1,0
112186635,311,2926,1,0
112216238,312,3248,1,0
112652566,313,2932,0,0
112661181,314,2781,1,0
112666297,315,3143,1,0
112728437,316,2877,1,0
112735679,317,2846,1,0
112740423,318,2969,1,0
112767550,319,2981,1,0
112791621,320,4522,1,0
113189125,321,3247,1,0
113232025,322,3615,1,0
113243264,323,3315,1,0
113255445,324,2945,1,0
113263732,325,3206,1,0
113306488,326,2897,1,0
113312688,327,3107,1,0
113538337,328,3313,0,0
113557765,329,2928,1,0
113896739,330,2114,1,0
114063286,331,3350,1,0
114523562,332,3257,1,0
114562939,333,3439,1,0
115738818,334,3197,1,0
116016228,335,3509,1,0
116201288,336,3121,1,0
116356642,337,2864,0,0
116413207,338,3099,1,0
116415471,339,3150,1,0
117095986,340,3614,1,0
117112493,341,3122,0,0
117113336,342,3509,1,0
117115006,343,3248,1,0
117185452,344,3245,1,0
117223514,345,508,1,0
117232422,346,3575,1,0
118095908,347,3539,1,0
118148895,348,3417,0,0
118174899,349,3306,1,0
118176219,350,3544,0,0
118343690,351,3958,1,1
118404159,352,3435,1,1
118539568,353,5149,1,1
118546800,354,3290,1,1
118843750,355,3373,1,1
119089025,356,3229,1,1
119168398,357,2111,1,1
119168572,358,2029,1,1
119585702,359,2328,1,1
119774285,360,2122,1,1
119857362,361,1848,1,1
119858532,362,2136,1,1
119905555,363,1986,1,1
120004721,364,2145,1,1
120004949,365,1938,1,1
120005842,366,2300,0,1
120203558,367,1870,1,1
120252489,368,1744,1,0
120259181,369,1924,1,1
120259424,370,1920,1,1
120402775,371,167,1,0
120405608,372,2118,1,1
120424121,373,1929,1,1
120663095,374,2246,1,1
120798532,375,1937,1,1
121026203,376,1784,1,1
121081202,377,2126,1,1
121087386,378,2017,1,1
121132397,379,2133,1,1
121212634,380,2462,1,1
121425563,381,2011,0,1
121547564,382,2229,1,1
121574308,383,1915,1,0
121664896,384,2254,0,1
121817593,385,1858,1,1
122206237,386,1981,1,1
122372597,387,2091,1,1
122481704,388,2272,1,1
122482079,389,1922,0,1
122549855,390,2167,1,1
122561216,391,2230,0,1
122608537,392,2181,1,1
122707301,393,2122,1,1
122765613,394,2131,1,1
122811269,395,2107,1,1
122875631,396,1945,1,1
123203512,397,353,1,0
123277484,398,2920,0,1
123329422,399,2224,1,1
123622630,400,2280,1,0
123876363,401,2006,1,1
123968867,402,1949,1,1
123970206,403,1974,1,1
124071172,404,2317,0,1
124113100,405,2032,1,1
124114988,406,2265,1,1
124270567,407,2211,1,1
124553044,408,2147,1,1
124588004,409,1972,1,1
124599118,410,1950,0,0
124603225,411,2011,0,1
124618113,412,2140,1,1
124666631,413,891,1,0
124899540,414,1896,0,1
125513384,415,2277,1,1
125976035,416,1994,1,1
126062734,417,233,1,0
126458740,418,2093,1,1
126530769,419,1885,1,1
126703799,420,2031,1,1
126716487,421,2204,1,1
126716575,422,2161,0,1
126776923,423,134,1,0
126864856,424,2072,1,1
126867680,425,2164,1,1
127070152,426,1993,0,1
127138878,427,1919,1,1
127624836,428,2206,1,1
127625250,429,1890,1,1
127625824,430,2052,0,1
127644674,431,2230,1,1
127856983,432,2063,1,1
128247645,433,2058,1,1
128256226,434,2380,1,1
128256645,435,2041,0,1
128696293,436,2181,1,1
128787620,437,2263,1,1
129483731,438,2649,1,1
130945250,439,2636,0,1
131022411,440,2241,1,1
131288642,441,1831,0,1
131330044,442,2292,0,1
131565407,443,2163,1,1
131571139,444,1982,1,1
131684847,445,2054,0,1
131699170,446,4300,0,1
131762171,447,2213,0,1
131772589,448,2219,0,1
131831432,449,2611,0,1
131839385,450,1927,0,1
131965671,451,1998,0,1
132364737,452,2005,0,1
132628845,453,2054,1,1
132746719,454,1941,0,1
132747499,455,2104,0,0
132753253,456,1981,0,1
132847599,457,1982,0,1
133187222,458,1910,0,0
133187279,459,2064,0,1
133320147,460,2196,0,1
133332743,461,2302,0,1
133609752,462,1962,0,1
134002011,463,2061,1,1
134277194,464,2530,1,1
134291338,465,2095,0,1
134405543,466,2082,0,1
134449288,467,2109,1,1
134514758,468,2527,0,1
134988384,469,2060,0,1
135181487,470,1847,0,0
135218256,471,2490,0,1
135828658,472,2155,0,1
135905072,473,2005,0,1
136513073,474,2197,0,1
136524936,475,2284,0,1
136913439,476,2062,0,1
137055468,477,2557,0,1
137069325,478,2076,0,1
137188889,479,2203,0,1
137189365,480,2220,0,1
137383345,481,2035,0,1
137459370,482,2103,1,0
137480101,483,2471,1,1
137491123,484,2097,0,1
137563887,485,2173,0,1
137652967,486,2100,1,1
137873826,487,2061,1,1
137945908,488,2162,0,1
138017340,489,2276,1,1
138144823,490,210,1,0
138521025,491,1986,1,1
138574282,492,172,0,0
138716129,493,200,1,0
138869453,494,2708,1,1
138913868,495,2178,1,1
138980022,496,2284,0,1
139069947,497,1853,1,1
139133075,498,2201,1,1
139414683,499,2240,1,1
139484934,500,2665,1,1
139527795,501,2169,1,1
139622763,502,1861,0,1
139748607,503,2163,1,1
139906786,504,2252,1,1
139910454,505,2273,1,1
139914943,506,2143,1,1
140033099,507,2289,1,1
140075089,508,2325,1,1
140165097,509,2103,1,1
140218195,510,1798,1,1
140322515,511,1764,1,1
140527193,512,2346,1,1
140653728,513,2191,0,1
140787474,514,2051,1,1
140947589,515,1911,1,1
141044193,516,2003,1,1
141168550,517,2387,0,1
141197538,518,2318,1,1
141197560,519,2357,1,1
141212060,520,2248,1,1
141344527,521,2633,1,1
141354241,522,2964,1,1
141379149,523,2125,1,1
141573436,524,2332,1,1
141603834,525,2307,1,0
142154401,526,2457,1,1
142177153,527,2532,0,1
142219986,528,2324,0,1
142387706,529,2242,1,1
142419867,530,2134,1,1
142717351,531,2127,1,1
142750505,532,2443,1,1
143049631,533,1276,0,0
143054878,534,1159,1,0
143060907,535,2402,1,1
143263667,536,2785,0,1
143306742,537,1965,1,1
143376839,538,2351,1,1
143376991,539,2370,0,1
143405064,540,2471,1,1
143409616,541,2122,1,1
143496467,542,2057,1,0
143534050,543,1964,0,1
143929953,544,2245,1,1
144219199,545,2481,1,0
144364285,546,2262,1,1
144787234,547,2075,1,0
144862940,548,2404,1,1
145279451,549,2121,1,0
145426122,550,1912,1,1
146026354,551,2227,0,1
146027484,552,2297,0,1
146049623,553,2673,1,1
146060272,554,2158,1,1
146157498,555,2315,0,0
146163315,556,2379,0,1
146171384,557,2193,0,0
146183118,558,3530,1,0
146593522,559,2140,1,0
146603882,560,2229,0,0
146629589,561,2290,0,1
146642184,562,2350,1,0
146687867,563,2266,1,1
146705523,564,2302,0,0
146708642,565,2177,0,0
146726306,566,2378,0,1
146736961,567,2663,0,0
146743990,568,2298,0,1
146746804,569,2151,0,1
146748741,570,2363,0,1
146804598,571,1911,1,1
146942142,572,2493,0,1
146953832,573,2347,0,1
147343772,574,1886,0,1
147345993,575,1885,0,1
147350577,576,2469,0,1
147712041,577,2684,0,1
147723484,578,2687,0,1
147724321,579,2927,0,1
147724431,580,2489,0,1
147775642,581,2628,0,1
147778553,582,2418,0,1
147814649,583,2345,0,1
147932950,584,2356,0,1
147965231,585,2736,1,1
147965911,586,2273,0,0
147973937,587,4038,0,1
147979396,588,2464,0,1
148076892,589,3339,0,1
148161450,590,2305,0,1
148196137,591,1999,0,1
148198150,592,1963,0,1
148198813,593,2699,0,1
148206562,594,3164,0,1
148214776,595,2056,0,0
148225784,596,2009,0,1
148231176,597,2198,0,1
148242443,598,2438,0,0
148252477,599,2497,0,1
148466610,600,1895,0,1
148496620,601,2254,0,1
148923970,602,2294,0,1
149033885,603,2703,0,1
149067916,604,2836,0,1
149378367,605,2224,0,0
149395945,606,4147,0,1
149465215,607,3144,0,1
149531300,608,2997,0,1
149725532,609,2569,0,1
149768674,610,3216,0,1
149802416,611,2709,0,1
149803905,612,2879,0,1
149909982,613,3220,0,1
150002821,614,596,0,0
150004861,615,3268,0,1
150105595,616,2900,0,1
150114468,617,3377,1,1
150193126,618,2989,0,1
150336452,619,3011,0,1
150677337,620,3110,0,1
150774019,621,3194,0,1
150787151,622,3034,0,1
150966747,623,2897,0,1
151005003,624,3256,0,1
151005551,625,3282,0,1
151008706,626,2549,0,1
151018343,627,4715,0,1
151019349,628,2817,0,1
151022384,629,2764,0,1
151024037,630,2286,0,0
151148113,631,3000,0,1
151948960,632,2887,0,1
151950873,633,2226,0,0
151956019,634,2663,0,1
152027148,635,2866,1,1
152623778,636,3375,0,1
152684601,637,3043,0,1
152764282,638,3093,0,1
153039135,639,3013,0,1
153195195,640,2429,0,0
153486765,641,2751,0,1
153494486,642,3256,0,1
155307179,643,2948,0,1
155567466,644,3041,1,1
155571670,645,3095,1,1
155579264,646,3197,1,1
155585602,647,2835,1,1
155590110,648,2953,0,1
155618064,649,2945,1,1
155703833,650,3107,1,0
155703956,651,4347,1,0
156184304,652,2965,0,1
156265033,653,2973,0,1
156401277,654,2517,0,1
156526241,655,3265,0,1
