Build_ID,Index,Duration,Build_Result,Actual_Result
56163122,1,1933,1,0
56172688,2,2734,0,0
56174962,3,2085,0,0
56444771,4,2256,0,0
56645612,5,2957,1,0
56796566,6,2317,0,0
56796570,7,512,1,0
56797679,8,2590,1,0
56809394,9,2943,0,0
56811584,10,550,0,0
56918026,11,2102,1,0
56924702,12,2019,0,0
56976631,13,2728,1,0
57068725,14,2694,1,0
57074173,15,1945,0,0
57112016,16,2508,0,0
57116314,17,2272,0,0
57688964,18,2880,1,0
57724900,19,2605,1,0
57835505,20,2201,1,0
57892720,21,488,0,0
57894079,22,392,0,0
57894096,23,467,1,0
57894104,24,428,1,0
57900052,25,421,0,0
58000544,26,2353,0,0
58016766,27,457,0,0
58322305,28,1949,0,0
58389339,29,2703,1,0
58795470,30,2683,0,0
58834875,31,2356,1,0
58950525,32,2981,0,0
59436449,33,2179,0,0
59479491,34,2830,0,0
59772943,35,1568,0,0
59976437,36,1928,1,0
60460286,37,2714,1,0
60575908,38,2647,1,0
60634879,39,2029,0,0
60649648,40,1881,0,0
60776783,41,1938,0,0
60912798,42,2450,0,0
60916071,43,2247,1,0
60924831,44,1768,1,0
60984774,45,2009,0,0
61668936,46,2107,1,0
61694536,47,2250,1,0
61699099,48,2226,1,0
61713141,49,2377,0,0
62180290,50,62,0,0
62182112,51,2489,0,0
62449303,52,2511,0,0
62775360,53,498,1,0
63210533,54,598,1,0
63259263,55,463,0,0
63438704,56,446,1,0
63519795,57,538,0,0
64451545,58,542,0,0
64484981,59,532,1,0
64503651,60,490,0,0
64996629,61,488,0,0
64996642,62,573,0,0
65162734,63,575,0,0
65169975,64,532,1,0
65170034,65,456,0,0
65327710,66,829,1,0
65485455,67,497,1,0
65492001,68,487,0,0
65595154,69,544,0,0
65598210,70,495,0,0
65600343,71,506,0,0
65665563,72,408,0,0
65665919,73,412,0,0
65665937,74,410,0,0
65816891,75,448,1,0
65993514,76,486,0,0
66131696,77,495,0,0
66140351,78,434,1,0
66160980,79,570,0,0
66161100,80,534,0,0
66294964,81,555,1,0
67140809,82,441,0,0
67285178,83,587,1,0
67453399,84,505,0,0
67592740,85,520,0,0
67606298,86,496,0,0
68207898,87,491,0,0
69062839,88,485,1,0
69071671,89,591,1,0
69206688,90,529,1,0
69221972,91,523,1,0
69342211,92,517,1,0
69364993,93,494,1,0
69374300,94,434,0,0
69375472,95,456,1,0
69773388,96,487,1,0
69778216,97,524,1,0
69781332,98,561,1,0
69781710,99,586,1,0
69784930,100,583,1,0
69812840,101,582,1,0
69840509,102,497,1,0
69971286,103,532,1,0
69985736,104,589,0,0
69988419,105,499,1,0
70094446,106,522,1,0
70095059,107,514,1,0
70114035,108,517,1,0
70135016,109,549,1,0
70136300,110,571,1,0
70150167,111,468,1,0
70153894,112,482,1,0
70215683,113,444,1,0
70216336,114,461,1,0
70269719,115,523,1,0
70297191,116,525,1,0
70307166,117,453,0,0
70311322,118,475,0,0
70825422,119,474,0,0
70825780,120,414,1,0
70852833,121,452,0,0
70853400,122,406,0,0
70946931,123,462,1,0
71121058,124,531,0,0
71129079,125,489,0,0
71301834,126,605,1,0
71328022,127,484,0,0
71343613,128,455,1,0
71348504,129,503,1,0
71353213,130,578,0,0
71353232,131,416,0,0
71479952,132,441,0,0
71480093,133,453,0,0
71493294,134,446,1,0
71496348,135,461,0,0
71811938,136,468,1,0
71985626,137,554,0,0
71998630,138,524,0,0
72038644,139,505,0,0
73239129,140,483,0,0
73251597,141,535,0,0
73644085,142,440,1,0
73838458,143,433,0,0
73839327,144,465,0,0
74123912,145,508,1,0
74494756,146,524,1,0
74653356,147,480,0,0
74654607,148,477,0,0
75003913,149,480,1,0
75004082,150,489,0,0
75296223,151,524,1,0
75324795,152,520,1,0
75681981,153,484,1,0
76149333,154,521,0,0
76189550,155,444,0,0
76344023,156,518,1,0
76369290,157,517,0,0
76377835,158,469,0,0
76380080,159,459,0,0
76534146,160,562,0,0
76661131,161,853,1,0
76671638,162,768,0,0
76715261,163,519,1,0
76891948,164,464,1,0
77036364,165,580,1,0
77103778,166,435,1,0
77208238,167,463,1,0
77239064,168,499,1,0
77270673,169,499,0,0
77364119,170,707,0,0
77417385,171,503,0,0
77557436,172,661,0,0
77561808,173,522,1,0
77598987,174,513,0,0
78083015,175,544,1,0
78101216,176,504,0,0
78450408,177,491,0,0
78489193,178,532,0,0
78491502,179,476,1,0
78514859,180,487,0,0
78519715,181,481,0,0
78520088,182,473,0,0
78626306,183,584,0,0
78626638,184,493,0,0
78826592,185,708,0,0
78835454,186,591,0,0
79914431,187,533,0,0
79914446,188,571,1,0
79914475,189,548,0,0
79940462,190,484,0,0
79941799,191,640,0,0
79948269,192,484,0,0
80340496,193,481,0,0
80470649,194,586,0,0
80472254,195,615,0,0
80476260,196,532,0,0
80481594,197,574,0,0
81454683,198,1043,0,0
81475601,199,631,1,0
81478585,200,588,1,0
81492814,201,512,0,0
81655779,202,525,0,0
81691199,203,525,0,0
81710697,204,518,0,0
82236362,205,602,1,0
82593540,206,494,0,0
82636693,207,692,0,0
82672406,208,555,0,0
82789445,209,609,0,0
84605413,210,486,0,0
85014899,211,552,1,0
85204710,212,725,0,0
85387004,213,661,0,0
86928921,214,544,1,0
86933564,215,619,0,0
87735998,216,554,1,0
87786804,217,631,0,0
88165994,218,558,0,0
88865060,219,552,1,0
89362189,220,557,0,0
89362225,221,517,1,0
89362240,222,540,1,0
89494589,223,625,0,0
89494639,224,609,0,0
89509748,225,553,0,0
90210042,226,569,0,0
90213309,227,518,0,0
90788839,228,506,0,0
91004543,229,627,0,0
91004566,230,567,0,0
91007835,231,654,0,0
91489088,232,776,0,0
92114271,233,555,0,0
92122569,234,540,0,0
92179639,235,518,0,0
92197512,236,475,1,0
92307004,237,589,1,0
92307830,238,568,0,0
92310973,239,495,0,0
92326258,240,513,0,0
92378469,241,538,0,0
93054286,242,612,0,0
93057979,243,514,0,0
93220062,244,527,0,0
93257763,245,598,0,0
93257840,246,592,0,0
93257911,247,535,0,0
93265463,248,472,0,0
93274073,249,523,0,0
93288425,250,422,1,0
93992860,251,507,0,0
94004087,252,658,0,0
94009710,253,667,0,0
94063712,254,549,0,0
94246347,255,569,1,0
94459542,256,570,0,0
94482436,257,567,1,0
94692925,258,663,1,0
94794139,259,575,0,0
94799398,260,544,1,0
94926379,261,762,1,0
95430193,262,130,1,0
95464868,263,161,0,0
95846038,264,173,1,0
95863192,265,172,1,0
96178177,266,143,1,0
96389986,267,129,1,0
97232231,268,115,1,0
97267707,269,102,1,0
97276618,270,124,1,0
97298029,271,144,1,0
97532346,272,123,1,0
97536381,273,139,1,0
97566591,274,119,0,0
100874344,275,117,1,0
100876308,276,102,1,0
100889584,277,120,0,0
101128785,278,98,1,0
101164372,279,108,1,0
101168642,280,120,1,0
101170485,281,118,1,0
101729478,282,122,0,0
101762281,283,116,1,0
101918468,284,148,1,0
101963347,285,123,1,0
101987885,286,116,1,0
102017469,287,128,1,0
102238188,288,114,1,0
102239205,289,129,1,0
102277141,290,120,0,0
102421829,291,157,0,0
102484111,292,145,1,0
102654127,293,93,1,0
102666890,294,474,0,0
102667166,295,509,1,0
102667279,296,456,1,0
102702945,297,512,1,0
102726977,298,480,1,0
102726988,299,483,1,0
103411676,300,493,1,0
103420187,301,440,1,0
103422702,302,476,1,0
103470060,303,426,1,0
103685266,304,541,0,0
103685312,305,408,1,0
103685342,306,459,1,0
103736444,307,431,1,0
103908874,308,442,1,0
103908891,309,520,0,0
103917472,310,432,1,0
103976577,311,484,1,0
104165385,312,451,1,0
104167129,313,455,1,0
104206911,314,444,1,0
104711080,315,456,1,0
104732235,316,478,1,0
104783840,317,543,1,0
104964201,318,476,1,0
105247853,319,508,0,0
105257263,320,457,0,0
105553391,321,468,0,0
105600868,322,428,1,0
105735636,323,418,1,0
105809510,324,95,1,0
105817540,325,428,0,0
106308537,326,432,1,0
106544768,327,400,1,0
106604204,328,468,1,0
106622293,329,420,1,0
106803840,330,443,1,0
106879746,331,419,1,0
107070514,332,435,1,0
107117058,333,409,1,0
107126752,334,418,1,0
107309467,335,433,1,0
107378811,336,402,1,0
107404988,337,402,1,0
107406306,338,391,1,0
107477211,339,402,0,0
107515561,340,403,1,0
107831894,341,663,0,0
107834715,342,689,1,1
107913144,343,430,1,1
107915252,344,451,1,1
107916916,345,668,1,0
107942784,346,890,1,1
107945788,347,890,1,1
108208101,348,914,1,1
108424844,349,1024,0,1
108432203,350,906,1,1
108670233,351,935,1,1
108893612,352,175,1,0
108959485,353,881,1,1
109916016,354,934,1,1
110014486,355,990,0,1
110014515,356,947,1,1
110215840,357,961,1,1
110267047,358,958,1,1
110454848,359,928,0,1
110522600,360,954,0,1
111294112,361,1062,1,1
111637370,362,1018,1,1
111801978,363,1028,1,1
111822284,364,1102,1,1
111899116,365,417,1,1
112120179,366,508,1,1
112973140,367,549,1,1
112979914,368,458,1,1
113001468,369,506,1,1
113212674,370,428,1,1
113279019,371,437,1,1
113283037,372,414,1,1
113460088,373,484,1,1
113532889,374,1230,1,1
113533278,375,1203,1,1
113535946,376,1283,1,1
113573471,377,1185,1,1
114163199,378,1198,0,1
114399016,379,1296,1,1
114597727,380,2757,1,1
114649412,381,1373,1,1
114656809,382,1328,1,1
114656825,383,1239,1,1
114659048,384,1607,1,1
114670164,385,1666,1,1
114670173,386,1671,1,1
114672232,387,1261,1,1
114872461,388,1349,1,1
114936501,389,1203,1,1
115130366,390,1262,1,1
115147629,391,1303,1,1
115203924,392,1226,1,1
115405459,393,1393,1,1
115430440,394,1210,1,1
115935458,395,1420,0,1
116003446,396,1179,1,1
116003549,397,1204,1,1
116052336,398,3557,1,1
116182166,399,1948,1,1
116266069,400,1266,1,0
116295276,401,1141,1,1
116301553,402,1176,1,1
116435604,403,1513,1,1
116704722,404,1330,1,1
116711573,405,1318,1,1
116773240,406,1334,0,1
117150575,407,1165,1,1
117219372,408,1211,1,1
117285411,409,1144,1,0
117500891,410,1634,1,1
117519704,411,1990,1,1
117574351,412,1528,1,0
117595517,413,1277,1,0
117624888,414,1272,1,1
118047390,415,1473,1,1
118057291,416,2046,1,1
118109556,417,1304,1,1
118122505,418,1173,1,0
118315338,419,1295,1,1
118316135,420,1276,0,1
118377835,421,1274,1,1
118379283,422,1242,1,1
118394775,423,1215,1,1
118522773,424,1240,1,1
118524874,425,1246,1,1
118586724,426,1200,1,0
118793988,427,1126,1,0
119030848,428,1278,1,0
119092563,429,1373,1,1
119153876,430,1220,1,1
119154291,431,1208,0,1
119406099,432,1614,1,1
119711352,433,1226,1,1
119711993,434,1173,1,1
119846068,435,1258,1,1
119871119,436,1312,1,1
119933085,437,1308,1,1
119936161,438,1306,1,1
119957121,439,1287,1,1
120092959,440,1296,1,1
120120669,441,1263,1,1
120144698,442,1277,1,1
120308638,443,1201,0,0
120333870,444,1189,0,1
120686988,445,1262,1,1
120757720,446,1315,1,1
120768068,447,1455,1,1
120768120,448,1370,0,1
120775149,449,1267,1,1
120939753,450,1365,1,1
120948696,451,1363,1,1
121023141,452,1251,1,0
121221708,453,1345,1,0
121223942,454,1338,1,0
121230486,455,1323,1,1
121277367,456,1289,1,1
121303987,457,1277,1,1
121337518,458,1396,0,1
121346013,459,1403,1,1
121346132,460,1366,0,1
121346929,461,1364,1,1
121499030,462,1253,1,1
121499084,463,1337,0,1
121563471,464,1257,1,1
121780971,465,1398,1,1
121839534,466,1229,0,1
122309492,467,1357,0,1
122318131,468,1315,1,1
122366049,469,1267,1,1
122377491,470,1302,1,1
122379574,471,1271,1,1
122380924,472,1288,1,1
122390949,473,1291,1,1
122595309,474,1308,0,1
122634504,475,1272,1,1
122645317,476,737,1,0
122651890,477,1272,1,1
122655804,478,1279,1,1
122930563,479,1312,1,1
123128064,480,1390,1,1
123135938,481,1363,1,1
123190867,482,1325,1,1
123196734,483,1273,1,1
123396846,484,1305,1,1
123406579,485,1370,1,1
123421392,486,1317,1,1
123456059,487,1387,1,1
123463386,488,1484,1,1
