,tr_build_id,tr_duration,Build_Result,Actual_Result,Index
0,76855875,5779,1,1,1
1,76857790,3170,1,0,2
2,76867979,11281,1,1,3
3,76886403,10217,1,1,4
4,76905568,380,1,0,5
5,76909061,9143,1,1,6
6,76910077,9887,1,1,7
7,76930892,10171,1,1,8
8,76943350,9630,1,1,9
9,76945971,3970,1,1,10
10,76959219,10773,1,1,11
11,76974282,1835,1,0,12
12,76987031,11851,1,1,13
13,76997619,10836,1,1,14
14,77010715,9580,1,1,15
15,77013211,9757,1,1,16
16,77013662,10874,1,1,17
17,77026596,154,1,0,18
18,77031188,11141,1,1,19
19,77036304,9044,1,1,20
20,77047454,10258,1,1,21
21,77054890,11087,1,1,22
22,77057997,10486,1,0,23
23,77069052,9929,1,1,24
24,77073993,10934,1,1,25
25,77078504,10381,1,1,26
26,77081007,550,1,0,27
27,77092039,10178,1,1,28
28,77099431,9038,1,1,29
29,77106405,10340,1,1,30
30,77169949,9867,1,1,31
31,77172602,10792,1,1,32
32,77177205,11738,1,1,33
33,77180318,12733,1,1,34
34,77182254,4400,1,1,35
35,77190388,9159,1,1,36
36,77190769,11620,1,1,37
37,77196515,10373,1,1,38
38,77200916,2778,1,0,39
39,77211599,10376,1,1,40
40,77212980,11110,1,1,41
41,77213421,9584,1,1,42
42,77241125,9419,1,1,43
43,77242257,11211,0,1,44
44,77244729,11178,1,1,45
45,77245566,394,1,0,46
46,77248235,9881,1,1,47
47,77250062,10413,1,1,48
48,77255737,10201,1,1,49
49,77324261,10714,1,1,50
50,77365317,11566,1,1,51
51,77365603,10702,1,1,52
52,77369177,445,0,0,53
53,77374543,9302,1,1,54
54,77378738,11441,1,1,55
55,77397597,10905,1,1,56
56,77399523,2347,1,0,57
57,77413142,9635,1,1,58
58,77418353,11133,1,1,59
59,77420304,8135,1,1,60
60,77483155,597,1,0,61
61,77484891,12587,1,1,62
62,77488627,10256,1,1,63
63,77555309,9495,1,1,64
64,77559398,9788,1,1,65
65,77563742,622,1,0,66
66,77581028,11801,1,1,67
67,77585581,294,1,0,68
68,77615511,5017,1,1,69
69,77617257,8172,1,1,70
70,77617339,11007,1,1,71
71,77626184,5491,1,1,72
72,77629431,1438,1,0,73
73,77630963,10076,1,1,74
74,77637184,5262,0,1,75
75,77651396,11834,1,1,76
76,77675681,10319,1,1,77
77,77685224,12972,1,1,78
78,77698905,11848,1,1,79
79,77747928,11550,1,1,80
80,77773712,10489,1,1,81
81,77871763,4910,1,1,82
82,77874751,9819,1,1,83
83,77902225,5568,0,1,84
84,77902879,697,1,0,85
85,77909275,11149,0,1,86
86,78071257,10306,1,1,87
87,78088779,12546,1,1,88
88,78158249,9885,1,1,89
89,78160472,9372,1,1,90
90,78160586,10038,1,1,91
91,78160972,9856,1,1,92
92,78164475,804,1,0,93
93,78167693,9591,0,1,94
94,78169425,67,1,0,95
95,78208097,10714,1,1,96
96,78215576,10907,1,1,97
97,78216174,9626,1,1,98
98,78217985,9789,1,1,99
99,78255647,160,1,0,100
100,78260885,11663,1,1,101
101,78272621,209,1,0,102
102,78275702,5140,1,1,103
103,78279719,9376,1,1,104
104,78280684,822,1,0,105
105,78368607,10371,1,1,106
106,78431106,10649,1,1,107
107,78511937,4856,1,1,108
108,78570123,4040,1,1,109
109,78620290,8707,1,1,110
110,78620741,604,1,0,111
111,78635031,9570,1,1,112
112,78728774,12185,1,1,113
113,78825671,5511,1,1,114
114,78833684,2727,1,0,115
115,78838669,11131,1,1,116
116,78846405,2462,1,0,117
117,78856809,8700,1,1,118
118,78913115,8383,1,1,119
119,78919466,9451,1,1,120
120,78974484,4915,1,1,121
121,79003653,10534,1,1,122
122,79004231,2508,1,0,123
123,79009241,9698,1,1,124
124,79077881,11013,1,1,125
125,79097055,9114,1,1,126
126,79127111,11987,1,1,127
127,79131596,9754,1,1,128
128,79137087,11365,1,1,129
129,79137810,5728,1,1,130
130,79147193,9505,1,1,131
131,79168709,10627,1,1,132
132,79169046,1850,1,0,133
133,79178358,9280,1,1,134
134,79186177,9466,1,0,135
135,79189683,5114,1,1,136
136,79201034,8770,1,1,137
137,79206131,9152,1,1,138
138,79207408,8071,1,1,139
139,79215794,2369,1,0,140
140,79220909,8690,1,1,141
141,79239905,9736,1,1,142
142,79268620,9538,1,1,143
143,79273637,10438,1,1,144
144,79274104,10189,1,1,145
145,79309181,10562,1,1,146
146,79316479,10643,1,1,147
147,79322750,10115,1,1,148
148,79324536,10488,1,1,149
149,79338190,866,1,0,150
150,79340748,10458,1,1,151
151,79370506,10327,1,1,152
152,79380839,10011,1,1,153
153,79425733,9596,1,1,154
154,79425850,10451,1,1,155
155,79433509,9680,1,1,156
156,79436086,10541,1,1,157
157,79440450,8851,1,1,158
158,79441028,10112,1,1,159
159,79441227,9718,1,1,160
160,79443502,9193,1,1,161
161,79455798,10285,1,1,162
162,79457508,9616,1,1,163
163,79462585,9664,1,1,164
164,79471685,10543,1,1,165
165,79482698,10704,1,1,166
166,79492166,8811,1,1,167
167,79612097,966,1,0,168
168,79748613,9632,1,1,169
169,79769469,632,1,0,170
170,79900491,4025,1,1,171
171,79973127,9867,1,1,172
172,80001288,3684,1,1,173
173,80011858,10392,1,1,174
174,80014423,8427,1,1,175
175,80067051,9346,1,1,176
176,80067114,8987,1,1,177
177,80109744,2154,1,0,178
178,80169405,9594,1,1,179
179,80271224,943,1,0,180
180,80292931,4200,1,1,181
181,80325551,10460,1,1,182
182,80330578,8360,1,1,183
183,80339159,10257,1,1,184
184,80341107,10237,1,1,185
185,80342468,8004,1,1,186
186,80352681,10788,1,1,187
187,80362560,618,1,0,188
188,80477454,10053,1,1,189
189,80480780,10932,1,1,190
190,80492781,2459,1,0,191
191,80680754,11813,1,1,192
192,80704213,11130,1,1,193
193,80839856,8914,1,1,194
194,80839990,11067,1,1,195
195,80850563,10916,1,1,196
196,80857405,861,1,0,197
197,80952820,11007,1,1,198
198,80967721,3715,1,1,199
199,80972969,9599,1,1,200
200,80973810,3922,1,1,201
201,81005967,743,1,0,202
202,81023748,4336,1,1,203
203,81033486,10619,1,1,204
204,81049288,12097,1,1,205
205,81049452,5648,1,1,206
206,81073976,11392,1,1,207
207,81074520,9091,1,1,208
208,81094108,9738,1,1,209
209,81101865,9334,1,1,210
210,81122754,11828,1,1,211
211,81135938,10240,1,1,212
212,81153414,5130,1,1,213
213,81169228,10552,1,1,214
214,81189529,11048,1,1,215
215,81193749,850,1,0,216
216,81207784,11931,1,1,217
217,81208506,10397,1,1,218
218,81208630,11675,1,1,219
219,81208730,10937,1,1,220
220,81209096,9199,1,1,221
221,81209187,11441,1,1,222
222,81209334,11300,1,1,223
223,81209586,9167,1,1,224
224,81210368,10776,1,1,225
225,81210426,9065,1,1,226
226,81215458,11573,1,1,227
227,81217367,11184,1,1,228
228,81233021,5648,1,1,229
229,81238267,4149,1,1,230
230,81258598,13190,1,1,231
231,81266405,11338,1,1,232
232,81275663,10279,0,1,233
233,81285068,11048,1,1,234
234,81286507,10477,1,1,235
235,81286795,10980,1,1,236
236,81304610,11284,1,1,237
237,81374515,727,1,0,238
238,81384833,11026,1,1,239
239,81398972,11118,1,1,240
240,81418441,202,0,0,241
241,81424557,11229,1,1,242
242,81428755,2135,1,0,243
243,81432418,11544,1,1,244
244,81439672,12262,1,1,245
245,81450002,10218,1,1,246
246,81469624,141,1,0,247
247,81481219,10856,1,1,248
248,81483056,12061,1,1,249
249,81487127,2559,1,0,250
250,81503384,9594,1,1,251
251,81530802,10512,1,1,252
252,81548813,12903,1,1,253
253,81565872,11051,1,1,254
254,81585961,10455,1,1,255
255,81592187,7166,1,1,256
256,81598839,10363,1,1,257
257,81609095,9998,1,1,258
258,81615502,11142,1,1,259
259,81616522,10726,1,1,260
260,81634199,4341,1,1,261
261,81662812,12913,1,1,262
262,81672320,9876,1,1,263
263,81688751,11660,1,1,264
264,81699508,9260,1,1,265
265,81704915,9160,1,1,266
266,81705711,3925,1,1,267
