Build_ID,Index,Duration,Build_Result,Actual_Result
80945930,435,11231,1,0
80953259,436,11107,0,0
80956695,437,11201,0,0
80986034,438,8086,0,0
80997703,439,17651,1,1
81002022,440,17000,0,1
81004476,441,18459,1,1
81252710,442,17703,0,1
81352205,443,18886,0,1
81387497,444,19598,0,1
81390400,445,19237,0,1
81414534,446,11866,1,0
81463206,447,18386,0,1
81469121,448,18173,0,1
81548850,449,18877,1,1
81556689,450,18180,0,1
81590238,451,3910,0,0
81598786,452,5588,0,0
81607486,453,10388,0,0
81617843,454,13031,1,0
81731211,455,281,1,0
81732768,456,14234,1,0
81744005,457,279,0,0
81747328,458,15016,0,0
81748223,459,14244,1,0
81794710,460,5848,0,0
81797048,461,13219,1,0
81807598,462,7387,1,0
81891726,463,13655,0,0
81944172,464,14543,1,0
81946464,465,13109,1,0
81948672,466,15578,0,0
81949055,467,13316,0,0
81954226,468,15144,1,0
81954349,469,8202,0,0
81974183,470,13989,1,0
82022664,471,14513,0,0
82138657,472,16184,1,0
82144599,473,14011,1,0
82144725,474,14878,0,0
82145320,475,15300,1,0
82209042,476,14645,0,0
82249818,477,12932,0,0
82316747,478,13009,0,0
82457389,479,14903,0,0
82481857,480,12723,1,0
82482694,481,12606,0,0
82542729,482,10149,0,0
82545375,483,13232,1,0
82556689,484,10436,1,0
82567017,485,8712,0,0
82567604,486,11981,1,0
82570204,487,11559,0,0
82582917,488,10730,0,0
82592605,489,6468,0,0
82601751,490,10591,1,0
82610137,491,10347,0,0
82616829,492,1410,0,0
82636752,493,1894,0,0
82638177,494,12534,0,0
82639135,495,1052,1,0
82644771,496,343,0,0
82684934,497,11653,0,0
82697467,498,1179,1,0
82732526,499,984,1,0
82741075,500,1947,0,0
82747849,501,8506,1,0
82758329,502,1590,1,0
82758675,503,967,0,0
82775960,504,8561,1,0
82793642,505,12408,1,0
82795679,506,16232,1,0
82796613,507,13862,0,0
82799733,508,16677,0,0
82800652,509,16469,1,0
82812907,510,13453,0,0
82821297,511,15468,1,0
82821576,512,13444,0,0
82825107,513,14919,1,0
82828018,514,14525,0,0
82830039,515,14052,0,0
82885605,516,8610,0,0
82908585,517,8825,1,0
82913058,518,14042,0,0
82913848,519,13361,0,0
82914189,520,15382,1,0
82914719,521,6085,1,0
82917081,522,8427,0,0
82917220,523,8093,0,0
82917734,524,15035,0,0
82918021,525,16116,1,0
82955467,526,14757,0,0
83008710,527,14817,1,0
83017291,528,13728,0,0
83105840,529,14079,1,0
83108001,530,6352,1,0
83112420,531,11346,0,0
83116231,532,16369,0,0
83119581,533,8843,0,0
83121717,534,7623,1,0
83162317,535,6408,0,0
83197203,536,8003,0,0
83268620,537,6804,0,0
83272051,538,7400,1,0
83275286,539,6666,0,0
83309787,540,8086,0,0
83322408,541,6889,0,0
83338338,542,8455,0,0
83339042,543,10154,0,0
83373536,544,7049,1,0
83493128,545,7570,1,0
83589307,546,8004,0,0
83674755,547,8167,0,0
83677733,548,8473,0,0
83683601,549,8726,0,0
83711864,550,8228,0,0
83728937,551,12499,0,0
83782072,552,13576,0,0
83846024,553,13628,0,0
83882170,554,10206,0,0
83930859,555,11081,0,0
83961785,556,9432,1,0
83991255,557,7992,0,0
83993525,558,17331,1,0
84058292,559,19399,0,1
84061645,560,18796,1,1
84090018,561,19434,0,1
84097297,562,20335,0,1
84103384,563,20263,1,1
84122605,564,18864,0,1
84137722,565,18005,0,1
84145020,566,18902,0,1
84164745,567,1599,0,0
84187259,568,9627,1,0
84189738,569,18665,0,1
84295077,570,2556,0,0
84301259,571,20849,0,1
84309429,572,19781,0,1
84312909,573,19551,1,1
84349172,574,7613,0,0
84350095,575,8679,0,0
84355407,576,11724,0,0
84358221,577,9435,0,0
84362623,578,9270,0,0
84373065,579,16810,1,0
84380056,580,18488,1,1
84381111,581,18413,1,1
84386304,582,19084,0,1
84389368,583,19215,0,1
84489819,584,12297,0,0
84495455,585,11152,0,0
84502513,586,18635,0,0
84515869,587,20694,1,1
84519133,588,20232,1,1
84521790,589,9801,0,0
84541143,590,9075,1,0
84554507,591,8998,0,0
84560639,592,9345,0,0
84561406,593,10191,0,0
84563718,594,8452,1,0
84641615,595,18334,0,1
84645641,596,18643,0,1
84763103,597,17930,0,1
84919632,598,19615,0,1
84937997,599,19559,0,1
84954237,600,6285,0,0
84958513,601,6787,1,0
84962050,602,18712,0,1
84962539,603,19007,0,1
85072116,604,20164,0,1
85081884,605,19667,1,1
85090605,606,17802,1,1
85093245,607,18433,0,1
85099615,608,19305,0,1
85103635,609,19702,0,1
85120270,610,19520,0,1
85122332,611,15704,0,0
85133820,612,14862,0,0
85148240,613,16370,1,0
85153191,614,17055,0,0
85160907,615,19330,1,1
85167076,616,12000,0,0
85183977,617,11447,0,0
85191376,618,11975,0,0
85199196,619,19995,0,1
85203359,620,20559,1,1
85204942,621,19253,1,1
85220437,622,12889,1,0
85339268,623,12899,0,0
85340418,624,827,0,0
85341761,625,19056,1,0
85344416,626,11608,1,0
85359157,627,9814,0,0
85413298,628,16582,1,0
85415062,629,14877,1,0
85419664,630,14709,0,0
85449803,631,15867,1,0
85556215,632,14576,0,0
85557710,633,18192,1,0
85558380,634,17878,0,0
85561583,635,14195,0,0
85583156,636,14498,1,0
85588332,637,14705,1,0
85625544,638,14475,1,0
85656086,639,14167,0,0
85684233,640,13790,1,0
85694883,641,13812,1,0
85713017,642,9098,0,0
85720856,643,9449,0,0
85824046,644,11528,1,0
85913280,645,14798,1,0
86048768,646,13001,0,0
86187983,647,13806,1,0
86205877,648,14826,1,0
86224640,649,18688,1,0
86238800,650,12525,1,0
86258576,651,13614,1,0
86261135,652,12926,0,0
86296238,653,13399,1,0
86420377,654,20881,1,0
86428902,655,13014,1,0
86429742,656,13622,0,0
86430223,657,12644,0,0
86438352,658,11181,0,0
86482910,659,19400,0,1
86600672,660,19125,0,1
86678993,661,18973,0,1
86866215,662,17367,0,0
86876882,663,6912,1,0
86887839,664,18583,1,1
86990274,665,18816,0,0
87021497,666,19300,1,1
87040469,667,19803,0,1
87042941,668,19291,0,1
87061774,669,18292,0,0
87087464,670,19030,0,1
87104376,671,19234,0,0
87196841,672,20200,0,0
87434050,673,18443,0,1
87464451,674,19665,0,0
87480324,675,19364,1,0
87492830,676,19605,1,0
87631678,677,18307,0,0
87632137,678,18679,0,1
87634969,679,18193,1,1
87784079,680,18037,0,1
87945657,681,19181,0,1
87952877,682,19533,0,1
88138403,683,20064,0,1
88170028,684,18824,0,1
88171365,685,19240,0,1
88178010,686,19106,1,1
88230291,687,17323,0,1
88337262,688,19764,0,1
88353159,689,20866,0,1
88369896,690,19434,1,1
88634417,691,18684,1,1
88774577,692,18915,0,0
88785079,693,20011,0,1
88785657,694,19981,0,0
88843735,695,19464,0,1
88854869,696,20004,1,0
88954834,697,18976,1,1
88961426,698,19960,1,1
88980839,699,18549,0,1
89024790,700,22057,1,1
89053593,701,18780,0,1
89056602,702,18403,1,0
89104117,703,20222,1,0
89193463,704,19867,1,1
89233718,705,20026,0,1
89256861,706,20667,0,1
89262241,707,18466,0,0
89293914,708,18920,1,0
89416267,709,18947,0,0
89425127,710,19201,0,1
89432535,711,20693,0,0
89491265,712,20528,0,0
89492585,713,20622,0,0
89536766,714,31066,0,1
89759977,715,17659,0,0
89763718,716,17772,0,0
89934871,717,18441,0,0
90045959,718,19222,0,0
90059438,719,19238,0,0
90062066,720,18651,0,1
90079341,721,18063,1,1
90085228,722,18947,0,0
90086715,723,18961,1,0
90102044,724,19760,1,0
90105503,725,18980,0,0
90110645,726,19967,1,0
90130280,727,19404,1,0
90181419,728,18725,1,0
90271529,729,18966,1,0
90313666,730,19465,1,0
90353599,731,19679,1,0
90365917,732,19306,1,0
90372234,733,18892,1,0
90480782,734,20535,0,0
90490676,735,21156,0,0
90500322,736,20206,1,0
90509442,737,21194,0,0
90517729,738,20827,1,0
90551267,739,20169,0,0
90774733,740,20352,0,0
90790135,741,20176,0,0
90825807,742,26894,0,1
90834247,743,20654,1,1
90883982,744,18045,1,1
90989068,745,19951,0,1
90990748,746,21068,0,1
90991160,747,19604,1,1
90993031,748,20382,1,1
91017896,749,20521,0,1
91025108,750,21011,0,1
91079846,751,18685,0,1
91082332,752,19170,1,1
91088325,753,20016,1,1
91119473,754,20667,0,1
91150405,755,19636,1,0
91227749,756,19013,0,1
91482863,757,20518,1,1
91555098,758,20896,0,1
91627865,759,21707,1,1
91637753,760,19755,1,1
91638695,761,21058,0,1
91766343,762,21145,1,1
91857999,763,20488,0,0
92029840,764,21516,1,0
92082792,765,20509,0,0
92090246,766,19858,1,0
92164935,767,19807,1,0
92211428,768,20330,1,0
92260699,769,21794,1,0
92297118,770,20942,0,0
92302383,771,20042,0,0
92321052,772,20451,1,0
92359302,773,20642,1,0
92417725,774,20144,0,0
92597088,775,23604,0,0
92655756,776,24280,0,0
92658536,777,26246,1,1
92659860,778,25613,1,1
92791285,779,20818,0,0
92796989,780,20695,1,0
92804658,781,20333,0,0
92810283,782,20061,0,0
92810466,783,19076,0,0
93099229,784,19913,1,1
93188045,785,20521,0,1
93219419,786,21297,0,1
93223668,787,19943,0,1
93281100,788,20068,0,1
93418432,789,18218,0,1
93500822,790,18684,1,1
93595722,791,20676,1,0
93612975,792,19045,0,0
93654903,793,18587,0,0
93658874,794,19947,0,0
93663707,795,20626,0,0
93670372,796,19085,1,0
93676224,797,18845,0,1
93715337,798,18995,0,1
93736062,799,20021,0,0
93753509,800,19874,0,1
93760693,801,19247,0,1
93763061,802,19516,0,0
93765000,803,20259,0,1
93791965,804,20260,1,0
93870199,805,19458,0,1
93960282,806,21375,0,1
93995719,807,20585,1,1
94143447,808,20579,0,1
94162301,809,21033,1,1
94164860,810,21179,0,1
94191108,811,21208,1,1
94274318,812,20377,0,0
94392516,813,21285,1,1
94434623,814,21823,1,1
94435041,815,21225,0,1
94442360,816,20603,0,1
94450415,817,19791,0,1
94477205,818,19812,1,0
94581582,819,20647,1,1
94590014,820,21334,1,1
94604023,821,21382,0,1
94861612,822,20560,0,1
94864994,823,19915,1,0
94870539,824,21392,0,1
94920523,825,20290,0,0
94966979,826,19837,0,1
95023781,827,18052,1,0
95026401,828,17750,0,1
95059811,829,20081,0,1
95128157,830,19681,0,1
95145820,831,19224,1,0
95181278,832,20298,0,0
95185099,833,20104,0,0
95186303,834,19020,0,1
95189403,835,20435,0,1
95253901,836,20444,0,0
95259397,837,19062,0,0
95283917,838,19970,0,1
95288506,839,19591,0,1
95290305,840,20456,0,1
95292488,841,20299,1,1
95365982,842,20345,0,1
95375696,843,20352,0,1
95404310,844,19244,1,1
95427924,845,18517,1,1
95518797,846,22444,0,1
95646815,847,17263,1,0
95655882,848,19119,1,1
95965068,849,17057,0,1
95969958,850,18340,0,1
96032193,851,19996,1,1
96090379,852,19128,0,1
96106212,853,20482,0,0
96251682,854,19038,0,1
96269920,855,20811,0,1
96279495,856,19187,0,0
96414332,857,19318,0,1
96415056,858,17695,1,0
96459184,859,18388,0,0
96538036,860,17557,1,0
96552059,861,17363,1,0
96566653,862,18751,0,0
96579206,863,19515,0,0
96618280,864,19335,0,0
96630973,865,19908,1,1
96641522,866,19301,0,0
96655198,867,18407,0,0
96686460,868,19597,1,0
96956599,869,19593,0,0
96985170,870,20409,0,0
96994831,871,21902,0,0
97000595,872,20234,0,0
97006551,873,19402,0,0
97019313,874,20395,0,0
97039665,875,18944,0,0
97273974,876,19453,0,0
97545806,877,20424,0,0
97608337,878,18250,0,0
97638570,879,18720,0,0
97721868,880,14911,0,0
97724556,881,15470,1,0
97726106,882,15093,0,0
97728404,883,15223,0,0
97765723,884,19868,1,1
97783242,885,18552,1,0
97786196,886,18472,0,1
97789401,887,18159,0,0
97804086,888,18683,0,0
97807763,889,18257,0,0
97809496,890,18993,1,0
97834236,891,18910,0,0
97866635,892,19614,1,0
97882239,893,18822,1,0
97901771,894,18937,0,1
97929772,895,19069,0,1
97952509,896,19679,0,0
97968988,897,21329,0,1
97991789,898,19467,0,1
97994530,899,19635,0,1
98017262,900,20221,1,1
98055125,901,19444,0,0
98215027,902,19414,0,1
98258698,903,18738,0,1
98265808,904,19333,0,1
98273723,905,19494,0,1
98302805,906,19647,1,1
98376740,907,19890,1,1
98384616,908,18672,1,0
98427482,909,20089,1,0
98435227,910,20289,0,0
98462731,911,21239,0,0
98513099,912,21622,1,0
98525885,913,21716,1,0
98554151,914,23029,0,0
98580170,915,21534,0,0
98656888,916,20624,0,0
98658958,917,22636,0,0
98666810,918,21264,0,0
98683847,919,21459,0,0
98685723,920,21401,0,0
98696944,921,20801,1,0
98850608,922,20623,1,0
98850689,923,19509,0,0
98969070,924,21716,1,0
98969647,925,21036,0,0
98972180,926,20365,0,0
98977920,927,22341,0,0
98980890,928,22111,1,0
98986096,929,23149,0,1
99008502,930,22090,1,1
99059065,931,21069,0,1
99078221,932,21373,0,1
99177769,933,22260,0,1
99469453,934,23971,1,1
99475123,935,21649,1,1
99479976,936,22873,0,1
99489524,937,23122,1,1
99498425,938,21925,0,0
99501500,939,22557,1,0
99541759,940,21395,0,1
99599805,941,22310,0,1
99747181,942,22869,0,1
99775029,943,22929,0,0
99778416,944,23087,1,0
99806542,945,22348,0,0
99811696,946,22945,0,1
99822943,947,23302,0,1
99831734,948,22997,1,1
99848713,949,22724,1,0
99854182,950,22524,0,1
99864034,951,23451,1,0
99868955,952,23255,0,1
99869719,953,23304,1,1
99884403,954,23979,1,0
99889166,955,22257,0,1
99895818,956,22528,0,1
99897221,957,22983,1,1
99898188,958,23016,1,1
99907995,959,22011,0,1
100002652,960,23612,0,0
100010629,961,23297,0,1
100029216,962,22679,0,1
100108592,963,24109,0,1
100118300,964,23428,0,1
100139321,965,24135,0,1
100162062,966,24143,1,0
100173259,967,25962,0,0
100182842,968,23668,0,1
100195441,969,23545,0,0
100197131,970,23074,1,0
100201431,971,24260,0,0
100206433,972,24481,1,1
100215369,973,24125,0,1
100220408,974,22829,0,1
100331782,975,23018,0,1
100367905,976,24595,0,1
100368545,977,24522,1,1
100386878,978,23963,0,0
100399190,979,23176,0,0
100404823,980,22581,0,0
100414876,981,23043,1,0
100441748,982,23383,0,0
100443140,983,23857,0,1
100462051,984,22709,0,1
100468914,985,22524,1,1
100470888,986,22525,1,0
100485101,987,21710,0,1
100485589,988,21638,0,0
100485824,989,20996,0,0
100491785,990,21381,0,0
100496121,991,20874,1,0
100503753,992,21031,0,0
100585932,993,24473,0,0
100611310,994,24824,0,1
100656257,995,23130,0,0
100659344,996,23426,0,1
100677506,997,24035,0,1
100679237,998,23984,0,0
100688769,999,23110,0,1
100753846,1000,21444,0,1
100762799,1001,22569,0,1
100768094,1002,22251,1,1
100864852,1003,23936,1,0
100885829,1004,23853,1,0
100896453,1005,22397,0,1
100920632,1006,23128,0,1
100921078,1007,22984,0,1
100931010,1008,23624,0,1
100948104,1009,22006,0,1
100949470,1010,22667,0,1
100967036,1011,22063,1,1
100973363,1012,21949,0,1
100987360,1013,21746,1,1
100999083,1014,22648,0,1
101049580,1015,24832,0,1
101101903,1016,23599,0,1
101171236,1017,23654,0,1
101174070,1018,22673,0,1
101293274,1019,22578,0,1
101294879,1020,22325,1,1
101305180,1021,23325,0,1
101372016,1022,22520,0,1
101430784,1023,22908,1,1
101445658,1024,21847,1,0
101476314,1025,22742,0,0
101511732,1026,21818,0,0
101561597,1027,23937,0,0
101569837,1028,23810,0,0
101576924,1029,23666,0,0
101578561,1030,25686,0,1
101584393,1031,24244,0,0
101611843,1032,24274,0,0
101620772,1033,25403,1,1
101628959,1034,24534,0,1
101631722,1035,23956,0,1
101632756,1036,23993,0,1
101646778,1037,23671,1,1
101660644,1038,23882,0,1
101693387,1039,23897,0,1
101706596,1040,23362,0,1
101723739,1041,22474,0,1
101725333,1042,21072,0,0
101815112,1043,22784,0,1
101986846,1044,21491,0,1
102089626,1045,23889,1,1
102119380,1046,24253,0,0
102123721,1047,24475,0,1
102190341,1048,22819,0,1
102225479,1049,21844,1,1
102232891,1050,22221,1,1
102319966,1051,23346,1,1
102373571,1052,24548,1,1
102388125,1053,22984,1,1
102397561,1054,23893,0,1
102552929,1055,25735,0,1
102562118,1056,23822,1,1
102590247,1057,23880,0,0
102592261,1058,24123,1,0
102597024,1059,24306,0,0
102606377,1060,24577,0,1
102606837,1061,24216,1,1
102627822,1062,22969,1,1
102656845,1063,23426,0,1
102664566,1064,22468,0,1
102670773,1065,23058,0,1
102671860,1066,22940,0,1
102691321,1067,21312,0,1
102738903,1068,20663,0,1
102843748,1069,23713,0,0
