project,algorithm,batch_size,confidence,project_reqd_builds,project_missed_builds,project_build_duration,project_saved_builds,project_delays,testall_size,batch_delays
rails,BATCH4,4,20,20.71767095463778,6.6350710900473935,3569074,69.12660798916723,"[4, 10, 17, 20, 5, 12, 13, 18, 20, 3, 5, 10, 12, 3, 13, 18, 20, 2, 4, 12, 14, 2, 15, 20, 3, 6, 17, 12, 15, 2, 10, 2, 20, 6, 8, 15, 8, 12, 14, 6, 7, 11, 7, 2, 6, 8, 11, 5, 8, 14, 18, 6, 6, 8, 12, 7, 13, 2, 5, 7, 2, 8, 13, 2, 7, 12, 16, 2, 2, 17, 8, 16, 18, 6, 15, 6, 18, 5, 19, 2, 4, 16, 2, 4, 9, 11, 13, 18, 3, 6, 7, 9, 18, 10, 6, 8, 12, 17]",1477,684.0
rails,BATCHBISECT,2,2,51.59106296547055,2.5050778605280977,9468492,27.623561272850374,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",1477,535.0
rails,BATCHBISECT,2,3,39.13337846987136,4.807041299932295,7410661,43.66960054163846,"[3, 3, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 2, 3, 2, 3, 2, 3, 3, 3, 2, 2, 3, 2, 2, 3, 2, 2, 3, 3, 3, 3, 2, 3, 3, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 2, 3, 3, 3, 3, 2, 2, 2, 3, 2, 3, 3, 2, 3, 2, 2, 2]",1477,416.0
rails,BATCHBISECT,2,4,32.43060257278267,5.822613405551794,6357143,53.012863913337846,"[4, 2, 4, 3, 4, 2, 2, 2, 4, 2, 4, 3, 2, 4, 2, 2, 2, 2, 4, 3, 3, 4, 4, 4, 3, 2, 3, 2, 4, 2, 2, 2, 4, 3, 3, 2, 3, 3, 4, 2, 4, 3, 4, 2, 3, 2, 4, 2, 4, 2, 3, 4, 4, 3, 2, 2, 4, 4, 2, 2, 2, 3, 2, 4, 2, 3, 4, 4, 2, 2, 4, 2, 4, 2, 4, 4, 2, 2, 3, 2, 3, 3, 2, 4, 2, 3]",1477,347.0
rails,BATCHBISECT,2,5,28.977657413676372,5.958023019634394,5476483,59.37711577522004,"[2, 5, 3, 4, 2, 4, 4, 3, 5, 4, 4, 2, 3, 2, 2, 4, 2, 3, 4, 2, 5, 5, 4, 2, 5, 3, 4, 5, 5, 3, 5, 4, 4, 4, 3, 5, 2, 3, 5, 2, 4, 2, 3, 5, 3, 5, 3, 5, 5, 4, 2, 5, 3, 2, 3, 5, 2, 3, 4, 4, 4, 3, 5, 4, 2, 4, 3, 5, 5, 4, 2, 4, 4, 4, 4, 4, 2, 2, 2, 3, 5, 2, 4, 2, 2, 5, 2, 4]",1477,300.0
rails,BATCHBISECT,2,6,25.389302640487475,6.431956668923494,4645225,64.31956668923493,"[3, 6, 3, 4, 2, 6, 4, 4, 4, 5, 4, 6, 3, 5, 3, 5, 3, 4, 6, 5, 2, 4, 4, 3, 5, 2, 3, 5, 5, 3, 6, 3, 6, 4, 5, 2, 5, 2, 4, 2, 2, 5, 5, 5, 6, 5, 4, 6, 6, 4, 4, 4, 4, 4, 6, 5, 5, 4, 2, 3, 5, 2, 5, 3, 3, 5, 3, 2, 4, 5, 2, 4, 5, 5, 2, 2, 2, 6, 6, 6, 3, 3, 4, 5, 2, 4, 2, 4, 3, 6, 2, 3, 6, 2, 4]",1477,264.0
rails,BATCHBISECT,2,7,22.951929587000677,6.838185511171293,4308993,67.90792146242383,"[4, 7, 5, 4, 3, 7, 7, 2, 6, 6, 6, 2, 2, 3, 5, 4, 4, 3, 5, 6, 4, 5, 7, 3, 5, 2, 7, 6, 2, 4, 7, 3, 6, 4, 4, 5, 7, 6, 6, 2, 5, 3, 4, 6, 5, 5, 6, 6, 5, 7, 5, 7, 4, 4, 5, 3, 7, 2, 6, 4, 6, 2, 4, 3, 5, 2, 3, 7, 5, 3, 5, 7, 3, 2, 7, 3, 4, 3, 3, 2, 4, 7, 3, 4, 6, 2, 4, 6, 3, 5, 7, 6, 3, 3, 2, 4, 2, 3, 2, 6, 2]",1477,237.0
rails,BATCHBISECT,2,8,21.868652674339877,6.7704807041299935,4112344,70.34529451591062,"[5, 8, 7, 3, 7, 4, 2, 6, 2, 7, 6, 3, 2, 4, 3, 5, 5, 6, 5, 7, 3, 2, 2, 8, 6, 3, 5, 8, 5, 8, 2, 3, 6, 5, 6, 5, 5, 8, 5, 5, 8, 6, 2, 6, 7, 7, 2, 2, 6, 8, 5, 7, 5, 3, 6, 2, 8, 4, 2, 3, 7, 4, 7, 2, 8, 4, 3, 4, 4, 6, 4, 8, 8, 2, 4, 7, 2, 4, 3, 4, 7, 8, 5, 4, 8, 6, 3, 4, 6, 2, 3, 4, 2, 4, 5, 5, 2, 2, 6, 2]",1477,219.0
rails,BATCHBISECT,2,9,18.61882193635748,7.5829383886255926,3781382,73.59512525389303,"[6, 9, 3, 9, 4, 8, 2, 5, 4, 8, 5, 7, 2, 4, 3, 5, 2, 6, 6, 6, 8, 3, 3, 5, 2, 3, 9, 8, 4, 4, 6, 9, 9, 4, 3, 2, 5, 8, 3, 8, 4, 6, 4, 3, 2, 7, 2, 4, 8, 3, 3, 7, 8, 4, 3, 7, 9, 2, 9, 2, 8, 9, 7, 4, 3, 7, 4, 4, 8, 6, 4, 7, 9, 2, 7, 7, 5, 7, 9, 5, 7, 4, 9, 2, 5, 3, 5, 5, 6, 2, 9, 6, 6, 2, 9, 5, 7, 3, 4, 6, 3, 2, 3, 5, 4, 6, 8, 3, 2, 4, 8, 2]",1477,195.0
rails,BATCHBISECT,2,10,18.889641164522683,7.244414353419093,3590830,74.40758293838863,"[7, 10, 4, 6, 10, 5, 5, 5, 9, 2, 7, 9, 4, 6, 3, 5, 3, 7, 7, 6, 8, 4, 2, 3, 5, 2, 4, 10, 10, 7, 5, 7, 10, 4, 4, 4, 2, 10, 7, 4, 5, 3, 10, 2, 6, 8, 4, 8, 9, 3, 6, 2, 4, 8, 10, 2, 9, 3, 9, 2, 3, 6, 9, 3, 9, 2, 8, 2, 9, 10, 9, 2, 4, 8, 2, 6, 8, 5, 10, 2, 6, 2, 3, 5, 6, 2, 8, 3, 10, 6, 7, 4, 3, 2, 4, 6, 4, 3, 3, 6, 6, 8, 6, 2, 4, 8, 2]",1477,189.0
rails,BATCHBISECT,2,11,17.129316181448882,7.650643195666892,3067432,76.30331753554502,"[8, 11, 4, 7, 11, 7, 2, 6, 10, 2, 7, 9, 2, 4, 6, 3, 5, 2, 4, 8, 7, 2, 7, 9, 4, 3, 5, 7, 2, 5, 11, 2, 6, 8, 11, 11, 5, 6, 4, 3, 6, 2, 8, 2, 5, 4, 2, 10, 5, 9, 2, 10, 3, 5, 8, 3, 5, 9, 11, 4, 11, 5, 8, 7, 8, 3, 2, 11, 3, 10, 4, 10, 3, 5, 2, 11, 3, 5, 3, 7, 9, 3, 6, 11, 7, 4, 5, 7, 9, 4, 10, 4, 10, 6, 8, 6, 6, 4, 6, 2, 4, 4, 6, 5, 4, 7, 2, 8, 10, 8, 5, 8, 10]",1477,175.0
rails,BATCHBISECT,2,12,14.556533513879485,8.327691266079892,2692074,78.74069058903181,"[2, 9, 12, 4, 8, 12, 2, 9, 3, 7, 11, 4, 9, 11, 5, 3, 8, 10, 3, 5, 9, 7, 3, 8, 10, 6, 2, 4, 5, 7, 2, 6, 12, 2, 3, 7, 9, 12, 4, 6, 8, 4, 7, 3, 5, 8, 6, 7, 5, 3, 3, 12, 6, 6, 10, 2, 11, 5, 7, 10, 6, 10, 12, 2, 8, 12, 12, 3, 3, 10, 2, 6, 2, 6, 4, 11, 6, 12, 4, 7, 9, 2, 5, 6, 5, 7, 11, 4, 8, 10, 5, 11, 2, 8, 6, 6, 8, 11, 6, 12, 5, 12, 9, 8, 9, 8, 10, 5, 7, 9, 6, 2, 5, 3, 8, 4, 10, 12, 12, 3, 7, 12, 2]",1477,157.0
rails,BATCHBISECT,2,13,14.759647935003386,8.056872037914692,2757587,79.41773865944482,"[3, 10, 13, 4, 9, 13, 4, 11, 3, 7, 11, 5, 10, 12, 7, 3, 5, 10, 12, 4, 6, 10, 7, 4, 9, 11, 8, 2, 4, 6, 8, 2, 2, 7, 13, 2, 4, 8, 10, 13, 4, 7, 10, 7, 10, 7, 9, 6, 12, 12, 8, 8, 6, 5, 4, 6, 6, 7, 11, 4, 12, 3, 7, 9, 12, 7, 11, 13, 3, 6, 12, 3, 9, 12, 5, 9, 3, 7, 12, 10, 2, 7, 9, 3, 11, 13, 5, 9, 11, 3, 7, 12, 2, 9, 8, 7, 9, 11, 10, 6, 13, 10, 10, 4, 12, 2, 4, 4, 6, 7, 2, 5, 3, 9, 10, 6, 4, 9, 2]",1477,152.0
rails,BATCHBISECT,2,14,13.947190250507786,8.192281651997291,2647980,80.50101557210562,"[4, 11, 14, 4, 10, 14, 5, 12, 5, 9, 13, 12, 2, 7, 9, 2, 4, 8, 14, 7, 5, 10, 12, 9, 4, 6, 9, 11, 6, 11, 7, 2, 5, 9, 11, 14, 4, 8, 12, 10, 13, 11, 13, 3, 11, 5, 2, 5, 14, 7, 7, 3, 7, 9, 3, 7, 11, 5, 13, 3, 5, 9, 11, 14, 8, 12, 14, 5, 8, 14, 3, 9, 14, 8, 12, 3, 7, 13, 12, 2, 4, 2, 9, 2, 7, 10, 2, 6, 6, 10, 12, 5, 9, 2, 10, 10, 8, 10, 12, 7, 2, 14, 11, 11, 3, 5, 2, 4, 6, 4, 6, 8, 3, 6, 10, 12, 9, 6, 8, 12, 2]",1477,144.0
rails,BATCHBISECT,2,15,13.540961408259987,8.192281651997291,2461928,81.31347325660121,"[5, 12, 15, 4, 11, 15, 5, 12, 6, 10, 14, 2, 14, 3, 8, 10, 6, 8, 12, 6, 11, 13, 9, 5, 7, 2, 10, 12, 4, 9, 15, 6, 3, 6, 10, 12, 15, 4, 9, 14, 3, 15, 4, 12, 8, 3, 8, 9, 6, 10, 12, 6, 7, 11, 6, 14, 3, 7, 9, 13, 15, 4, 8, 15, 11, 14, 5, 3, 2, 6, 15, 4, 2, 14, 12, 3, 5, 2, 3, 9, 13, 5, 7, 11, 7, 11, 13, 2, 7, 11, 2, 11, 12, 9, 11, 2, 12, 8, 3, 15, 12, 11, 2, 4, 6, 4, 6, 8, 4, 6, 9, 3, 6, 2, 11, 12, 10, 3, 8, 10, 14]",1477,138.0
rails,BATCHBISECT,2,16,11.983750846310087,8.598510494245092,2159620,82.80297901150982,"[6, 13, 16, 12, 16, 5, 2, 7, 11, 15, 2, 14, 2, 4, 9, 11, 4, 6, 10, 16, 7, 7, 12, 14, 9, 6, 8, 2, 10, 12, 5, 10, 16, 8, 4, 7, 11, 13, 16, 4, 10, 2, 16, 2, 4, 16, 4, 13, 2, 12, 8, 9, 11, 9, 13, 15, 6, 7, 11, 7, 15, 3, 7, 9, 13, 15, 3, 9, 13, 3, 9, 3, 3, 7, 16, 3, 15, 14, 3, 6, 8, 2, 4, 11, 16, 10, 12, 16, 8, 12, 14, 4, 9, 13, 2, 12, 14, 2, 10, 12, 3, 14, 9, 4, 16, 13, 11, 4, 7, 9, 3, 8, 10, 12, 7, 16, 3, 6, 2, 11, 13, 12, 2, 7, 2, 10, 12]",1477,127.0
rails,BATCHBISECT,2,17,12.254570074475287,8.39539607312119,2194532,83.07379823967501,"[7, 14, 17, 12, 16, 5, 3, 8, 12, 16, 4, 16, 3, 5, 10, 12, 2, 8, 10, 14, 8, 13, 15, 9, 7, 9, 2, 10, 12, 6, 11, 17, 10, 5, 8, 12, 14, 17, 11, 3, 6, 7, 9, 2, 10, 10, 10, 4, 9, 12, 11, 15, 17, 2, 7, 11, 7, 2, 16, 3, 5, 9, 11, 15, 17, 6, 10, 17, 17, 3, 9, 2, 3, 3, 7, 16, 4, 16, 16, 6, 9, 11, 2, 5, 13, 5, 9, 13, 15, 6, 11, 15, 13, 14, 3, 11, 13, 4, 16, 10, 5, 17, 13, 11, 6, 10, 12, 4, 6, 11, 13, 15, 11, 3, 6, 2, 4, 13, 14, 14, 2, 6, 11, 2]",1477,125.0
rails,BATCHBISECT,2,18,12.254570074475287,8.327691266079892,2250323,83.34461746784022,"[2, 8, 15, 18, 2, 14, 18, 5, 2, 4, 9, 13, 17, 4, 16, 3, 5, 10, 12, 3, 9, 11, 15, 9, 14, 16, 9, 8, 10, 2, 7, 12, 18, 12, 6, 9, 13, 15, 18, 2, 12, 5, 8, 10, 12, 6, 14, 16, 17, 13, 11, 11, 2, 15, 17, 6, 7, 11, 7, 3, 17, 5, 9, 11, 15, 17, 4, 7, 13, 17, 3, 3, 5, 3, 7, 5, 17, 18, 2, 9, 12, 14, 6, 3, 15, 3, 7, 9, 13, 15, 7, 12, 16, 2, 14, 14, 4, 12, 14, 5, 18, 11, 6, 18, 15, 8, 13, 15, 4, 6, 12, 3, 6, 3, 5, 14, 16, 17, 5, 7, 11, 16, 2]",1477,123.0
rails,BATCHBISECT,2,19,12.119160460392688,8.259986459038592,2189257,83.88625592417061,"[3, 9, 16, 19, 2, 14, 18, 5, 3, 5, 10, 14, 18, 6, 18, 3, 5, 10, 12, 4, 10, 12, 16, 10, 15, 17, 9, 11, 2, 8, 13, 19, 14, 7, 10, 14, 16, 19, 4, 2, 13, 5, 8, 11, 13, 8, 16, 4, 2, 12, 2, 4, 17, 18, 6, 7, 11, 7, 4, 18, 7, 11, 13, 17, 19, 9, 12, 18, 7, 4, 3, 7, 3, 7, 6, 18, 2, 9, 12, 14, 7, 5, 17, 5, 7, 11, 11, 15, 17, 10, 15, 19, 2, 15, 5, 13, 15, 6, 12, 6, 18, 2, 16, 10, 2, 4, 16, 18, 4, 6, 13, 3, 6, 4, 6, 15, 18, 3, 2, 10, 12, 16]",1477,119.0
rails,BATCHBISECT,2,20,12.931618144888287,7.989167230873392,2314171,83.34461746784022,"[4, 10, 17, 20, 4, 16, 20, 5, 4, 6, 11, 15, 19, 8, 20, 3, 5, 5, 11, 13, 17, 11, 16, 18, 2, 10, 12, 2, 9, 14, 20, 16, 8, 11, 15, 17, 20, 4, 3, 14, 7, 10, 14, 16, 12, 20, 5, 8, 8, 8, 13, 4, 6, 19, 6, 7, 11, 7, 2, 5, 19, 7, 11, 13, 17, 19, 10, 13, 19, 3, 9, 5, 5, 9, 3, 7, 7, 19, 2, 8, 7, 19, 9, 11, 15, 12, 16, 18, 14, 19, 2, 16, 6, 14, 16, 7, 13, 6, 18, 3, 17, 12, 2, 7, 9, 11, 14, 3, 6, 5, 7, 16, 2, 20, 5, 2, 10, 12]",1477,123.0
