project,algorithm,batch_size,confidence,project_reqd_builds,project_missed_builds,project_build_duration,project_saved_builds,project_delays,testall_size,batch_delays
jruby,BATCH4,4,12,50.847457627118644,5.326876513317191,729166,39.22518159806295,"[9, 2, 3, 12, 8, 5, 7, 4, 2, 3, 5, 10, 5, 3, 2, 6, 10, 12, 6, 10, 2, 8]",413,378.0
jruby,BATCH4,4,13,46.973365617433416,6.053268765133172,655023,43.09927360774818,"[10, 2, 4, 13, 9, 6, 8, 4, 2, 3, 6, 11, 5, 2, 2, 13, 2, 6, 10, 12, 2, 7, 11, 2, 8]",413,354.0
jruby,BATCH4,4,14,48.91041162227603,5.5690072639225185,690852,43.09927360774818,"[11, 5, 14, 2, 10, 7, 9, 4, 2, 3, 7, 12, 3, 3, 4, 8, 12, 14, 5, 10, 14, 2, 8]",413,354.0
jruby,BATCH4,4,15,49.152542372881356,5.811138014527845,724644,42.61501210653753,"[12, 2, 6, 15, 3, 11, 8, 10, 4, 2, 3, 2, 8, 13, 5, 2, 4, 3, 5, 9, 13, 15, 6, 15]",413,355.0
jruby,BATCH4,4,16,45.27845036319613,6.5375302663438255,697753,46.00484261501211,"[13, 5, 3, 7, 16, 4, 12, 9, 11, 5, 7, 9, 2, 3, 3, 9, 14, 5, 3, 5, 3, 6, 10, 14, 16, 2, 8]",413,336.0
jruby,BATCH4,4,17,42.61501210653753,6.779661016949152,654267,48.91041162227603,"[14, 5, 4, 8, 17, 4, 12, 10, 12, 5, 7, 9, 2, 3, 3, 9, 14, 5, 4, 6, 3, 14, 7, 11, 15, 17, 2, 8]",413,318.0
jruby,BATCH4,4,18,45.0363196125908,6.779661016949152,681007,46.973365617433416,"[2, 15, 5, 9, 18, 4, 12, 11, 13, 5, 7, 9, 2, 3, 3, 9, 14, 5, 2, 5, 7, 3, 8, 12, 16, 18, 2, 8]",413,330.0
jruby,BATCH4,4,19,43.82566585956417,6.779661016949152,643004,47.94188861985472,"[2, 15, 6, 10, 19, 4, 12, 12, 14, 4, 2, 3, 3, 9, 14, 5, 3, 6, 8, 3, 2, 9, 13, 17, 19, 2, 8, 17]",413,324.0
jruby,BATCH4,4,20,45.0363196125908,6.5375302663438255,672880,46.973365617433416,"[2, 15, 7, 11, 20, 4, 12, 12, 14, 4, 2, 3, 3, 9, 14, 5, 4, 7, 9, 3, 3, 10, 14, 18, 20, 2, 8]",413,330.0
jruby,BATCHBISECT,2,2,61.016949152542374,5.5690072639225185,825615,25.181598062953995,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",413,155.0
jruby,BATCHBISECT,2,3,53.753026634382564,6.295399515738499,751571,37.04600484261501,"[2, 2, 3, 2, 2, 2, 3, 2, 2, 2, 3, 3, 3, 2, 2, 3, 2, 3, 3, 2, 3, 2, 2, 3, 3, 2]",413,130.0
jruby,BATCHBISECT,2,4,46.973365617433416,7.74818401937046,649578,44.794188861985475,"[3, 2, 3, 4, 3, 4, 4, 3, 3, 2, 4, 4, 4, 3, 2, 4, 4, 4, 2, 2, 4, 4, 2, 4, 3, 2, 4, 3, 3, 4, 2, 4]",413,114.0
jruby,BATCHBISECT,2,5,37.04600484261501,10.411622276029055,500026,53.753026634382564,"[2, 4, 3, 5, 5, 2, 4, 2, 2, 5, 2, 2, 4, 4, 2, 2, 3, 5, 2, 5, 3, 3, 3, 5, 5, 2, 3, 5, 2, 2, 4, 2, 5, 3, 3, 3, 5, 2, 4, 5, 2, 2, 6]",413,96.0
jruby,BATCHBISECT,2,6,38.01452784503632,9.443099273607748,552064,55.932203389830505,"[3, 5, 2, 2, 5, 5, 6, 4, 3, 2, 3, 6, 3, 5, 3, 5, 4, 2, 3, 3, 6, 5, 3, 4, 6, 5, 5, 4, 6, 3, 6, 3, 2, 4, 5, 3, 6, 2, 6]",413,91.0
jruby,BATCHBISECT,2,7,32.68765133171913,10.895883777239709,459679,60.77481840193705,"[3, 5, 3, 2, 5, 7, 2, 6, 4, 4, 4, 7, 2, 4, 6, 4, 2, 3, 4, 7, 3, 6, 4, 6, 6, 5, 2, 5, 7, 2, 4, 2, 4, 7, 7, 3, 3, 5, 3, 7, 4, 5, 4, 2, 6]",413,81.0
jruby,BATCHBISECT,2,8,31.234866828087167,10.895883777239709,445648,63.68038740920097,"[3, 5, 4, 5, 2, 8, 2, 7, 5, 4, 5, 8, 2, 2, 4, 6, 4, 2, 3, 2, 5, 8, 3, 7, 3, 6, 8, 7, 3, 6, 8, 3, 5, 3, 5, 3, 8, 4, 6, 7, 2, 7, 2, 2, 6]",413,75.0
jruby,BATCHBISECT,2,9,28.087167070217916,11.864406779661017,393299,66.10169491525424,"[3, 5, 5, 2, 5, 3, 9, 4, 6, 4, 6, 9, 2, 4, 4, 6, 8, 4, 2, 3, 3, 6, 9, 5, 3, 4, 7, 9, 2, 9, 4, 7, 9, 2, 4, 6, 4, 6, 7, 3, 5, 7, 2, 9, 3, 8, 4, 2, 6]",413,70.0
jruby,BATCHBISECT,2,10,24.213075060532688,13.075060532687651,335546,69.00726392251816,"[3, 5, 6, 2, 5, 4, 10, 2, 6, 7, 4, 7, 10, 4, 6, 5, 7, 9, 4, 2, 3, 2, 4, 7, 10, 5, 3, 2, 5, 8, 10, 2, 9, 5, 8, 10, 2, 3, 5, 7, 4, 7, 9, 9, 3, 2, 6, 8, 2, 9, 4, 9, 6, 6]",413,64.0
jruby,BATCHBISECT,2,11,23.728813559322035,13.075060532687651,327381,69.97578692493947,"[3, 5, 7, 2, 5, 5, 11, 4, 8, 8, 8, 11, 6, 8, 5, 7, 9, 4, 2, 3, 3, 5, 8, 11, 2, 7, 3, 3, 6, 9, 11, 4, 11, 6, 9, 11, 2, 4, 6, 8, 2, 5, 8, 10, 9, 3, 3, 7, 9, 4, 11, 9, 2, 6]",413,62.0
jruby,BATCHBISECT,2,12,24.455205811138015,12.590799031476998,339547,70.46004842615012,"[3, 5, 8, 2, 5, 6, 12, 6, 10, 9, 9, 12, 8, 10, 5, 7, 9, 4, 2, 3, 4, 6, 9, 12, 4, 9, 3, 4, 7, 10, 12, 5, 6, 9, 11, 3, 5, 7, 9, 4, 9, 12, 3, 4, 8, 10, 4, 8, 3, 12, 2, 6]",413,61.0
jruby,BATCHBISECT,2,13,23.728813559322035,12.590799031476998,337581,71.91283292978208,"[3, 5, 9, 2, 5, 6, 12, 7, 11, 2, 10, 10, 13, 10, 12, 5, 7, 9, 4, 2, 3, 5, 7, 10, 13, 6, 11, 4, 7, 10, 12, 5, 6, 9, 11, 2, 4, 6, 8, 10, 5, 10, 13, 3, 5, 9, 11, 6, 10, 2, 8, 6]",413,58.0
jruby,BATCHBISECT,2,14,21.065375302663437,13.317191283292978,299057,74.33414043583535,"[3, 5, 10, 2, 5, 8, 14, 7, 11, 3, 11, 11, 14, 12, 14, 5, 7, 9, 4, 2, 3, 6, 8, 11, 14, 2, 8, 13, 5, 8, 11, 13, 5, 6, 9, 11, 3, 5, 7, 9, 11, 2, 6, 11, 14, 3, 2, 6, 10, 12, 6, 10, 2, 8, 6]",413,53.0
jruby,BATCHBISECT,2,15,21.065375302663437,13.317191283292978,282646,74.33414043583535,"[3, 5, 11, 2, 5, 9, 15, 7, 4, 12, 12, 15, 5, 7, 9, 4, 2, 3, 7, 9, 12, 15, 3, 9, 14, 3, 7, 10, 13, 15, 5, 6, 9, 11, 4, 6, 8, 10, 12, 2, 4, 7, 12, 15, 3, 3, 7, 11, 13, 3, 8, 12, 2, 8, 6]",413,53.0
jruby,BATCHBISECT,2,16,23.002421307506054,12.590799031476998,315710,73.36561743341404,"[3, 5, 12, 2, 5, 10, 16, 7, 4, 12, 13, 16, 5, 7, 9, 4, 2, 3, 8, 10, 13, 16, 3, 9, 4, 8, 11, 14, 16, 5, 6, 9, 11, 5, 7, 9, 11, 13, 4, 6, 3, 14, 4, 8, 12, 14, 5, 10, 14, 2, 8, 6]",413,55.0
jruby,BATCHBISECT,2,17,21.307506053268764,13.075060532687651,288259,74.818401937046,"[3, 5, 13, 5, 2, 11, 17, 7, 4, 12, 2, 14, 17, 5, 7, 9, 4, 2, 3, 9, 11, 14, 17, 3, 9, 5, 9, 12, 15, 17, 5, 6, 9, 11, 6, 8, 10, 12, 14, 3, 6, 8, 3, 14, 5, 9, 13, 15, 7, 12, 16, 2, 8, 6]",413,52.0
jruby,BATCHBISECT,2,18,20.338983050847457,13.317191283292978,280232,75.78692493946731,"[3, 5, 14, 5, 3, 12, 18, 7, 4, 12, 3, 15, 18, 5, 7, 9, 4, 2, 3, 2, 10, 12, 15, 18, 3, 9, 6, 10, 13, 16, 18, 5, 6, 9, 11, 7, 9, 11, 13, 15, 2, 5, 8, 10, 3, 14, 6, 10, 14, 16, 9, 14, 18, 2, 6]",413,50.0
jruby,BATCHBISECT,2,19,20.581113801452783,13.317191283292978,276974,75.30266343825666,"[3, 5, 2, 15, 5, 4, 13, 19, 4, 12, 2, 4, 16, 19, 5, 7, 9, 4, 2, 3, 3, 11, 13, 16, 19, 3, 9, 7, 11, 14, 17, 19, 6, 9, 11, 8, 10, 12, 14, 16, 4, 7, 10, 12, 3, 14, 7, 11, 15, 17, 4, 13, 18, 2, 6]",413,51.0
jruby,BATCHBISECT,2,20,21.791767554479417,12.832929782082324,294592,74.818401937046,"[3, 5, 2, 15, 5, 5, 14, 20, 4, 12, 3, 5, 17, 20, 5, 7, 9, 4, 2, 3, 4, 12, 14, 17, 20, 3, 9, 8, 12, 15, 18, 20, 6, 9, 11, 9, 11, 13, 15, 17, 6, 9, 12, 14, 3, 8, 12, 16, 18, 6, 15, 20, 6]",413,52.0
jruby,BATCHBISECT,4,2,79.66101694915254,1.4527845036319613,1157734,9.927360774818402,"[2, 2, 2, 2, 2, 2]",413,558.0
jruby,BATCHBISECT,4,3,72.39709443099274,2.9055690072639226,1076093,16.949152542372882,"[2, 2, 2, 2, 2, 3, 3, 2, 3, 2, 3, 2]",413,516.0
jruby,BATCHBISECT,4,4,69.00726392251816,3.389830508474576,980002,22.760290556900728,"[3, 3, 2, 2, 3, 2, 4, 2, 2, 4, 2, 4, 2, 2]",413,480.0
jruby,BATCHBISECT,4,5,62.95399515738499,4.600484261501211,937589,27.84503631961259,"[2, 2, 5, 4, 4, 4, 3, 5, 2, 3, 3, 3, 4, 2, 5, 2, 2, 4, 3]",413,447.0
jruby,BATCHBISECT,4,6,62.95399515738499,4.600484261501211,954772,30.024213075060533,"[3, 6, 2, 6, 2, 3, 2, 4, 6, 4, 2, 3, 4, 3, 5, 2, 4, 6, 6]",413,433.0
jruby,BATCHBISECT,4,7,61.2590799031477,4.600484261501211,917925,32.445520581113804,"[4, 5, 7, 3, 4, 2, 4, 2, 3, 5, 5, 4, 6, 7, 3, 5, 7, 7, 2]",413,420.0
jruby,BATCHBISECT,4,8,59.07990314769976,5.326876513317191,856908,33.41404358353511,"[5, 2, 8, 4, 4, 3, 4, 2, 3, 6, 5, 3, 6, 8, 3, 2, 6, 8, 2, 6, 8, 2]",413,414.0
jruby,BATCHBISECT,4,9,54.23728813559322,6.053268765133172,826856,39.46731234866828,"[6, 2, 2, 8, 5, 5, 4, 5, 8, 3, 5, 4, 2, 3, 2, 7, 3, 5, 9, 2, 6, 8, 3, 7, 5]",413,375.0
jruby,BATCHBISECT,4,10,52.78450363196126,6.295399515738499,804335,41.16222760290557,"[7, 2, 4, 10, 4, 8, 6, 6, 9, 5, 7, 4, 2, 3, 3, 8, 3, 5, 3, 4, 8, 10, 6, 10, 2, 8]",413,366.0
jruby,BATCHBISECT,4,11,60.53268765133172,4.600484261501211,883668,37.28813559322034,"[8, 2, 10, 7, 4, 6, 4, 2, 3, 4, 9, 5, 3, 5, 9, 11, 2, 11, 2]",413,390.0
jruby,BATCHBISECT,4,12,57.142857142857146,5.326876513317191,838838,39.22518159806295,"[9, 2, 3, 12, 8, 5, 7, 4, 2, 3, 5, 10, 5, 3, 2, 6, 10, 12, 6, 10, 2, 8]",413,378.0
jruby,BATCHBISECT,4,13,53.26876513317191,6.053268765133172,762349,43.09927360774818,"[10, 2, 4, 13, 9, 6, 8, 4, 2, 3, 6, 11, 5, 2, 2, 13, 2, 6, 10, 12, 2, 7, 11, 2, 8]",413,354.0
jruby,BATCHBISECT,4,14,55.205811138014525,5.5690072639225185,799172,43.09927360774818,"[11, 5, 14, 2, 10, 7, 9, 4, 2, 3, 7, 12, 3, 3, 4, 8, 12, 14, 5, 10, 14, 2, 8]",413,354.0
jruby,BATCHBISECT,4,15,54.9636803874092,5.811138014527845,822786,42.61501210653753,"[12, 2, 6, 15, 3, 11, 8, 10, 4, 2, 3, 2, 8, 13, 5, 2, 4, 3, 5, 9, 13, 15, 6, 15]",413,355.0
jruby,BATCHBISECT,4,16,51.08958837772397,6.5375302663438255,791764,46.00484261501211,"[13, 5, 3, 7, 16, 4, 12, 9, 11, 5, 7, 9, 2, 3, 3, 9, 14, 5, 3, 5, 3, 6, 10, 14, 16, 2, 8]",413,336.0
jruby,BATCHBISECT,4,17,48.91041162227603,6.779661016949152,756243,48.91041162227603,"[14, 5, 4, 8, 17, 4, 12, 10, 12, 5, 7, 9, 2, 3, 3, 9, 14, 5, 4, 6, 3, 14, 7, 11, 15, 17, 2, 8]",413,318.0
jruby,BATCHBISECT,4,18,50.36319612590799,6.779661016949152,770923,46.973365617433416,"[2, 15, 5, 9, 18, 4, 12, 11, 13, 5, 7, 9, 2, 3, 3, 9, 14, 5, 2, 5, 7, 3, 8, 12, 16, 18, 2, 8]",413,330.0
jruby,BATCHBISECT,4,19,49.63680387409201,6.779661016949152,741913,47.94188861985472,"[2, 15, 6, 10, 19, 4, 12, 12, 14, 4, 2, 3, 3, 9, 14, 5, 3, 6, 8, 3, 2, 9, 13, 17, 19, 2, 8, 17]",413,324.0
jruby,BATCHBISECT,4,20,50.847457627118644,6.5375302663438255,771726,46.973365617433416,"[2, 15, 7, 11, 20, 4, 12, 12, 14, 4, 2, 3, 3, 9, 14, 5, 4, 7, 9, 3, 3, 10, 14, 18, 20, 2, 8]",413,330.0
jruby,BATCHBISECT,8,2,90.79903147699758,0.48426150121065376,1347966,3.389830508474576,"[2, 2]",413,1400.0
jruby,BATCHBISECT,8,3,92.49394673123487,0.0,1350981,5.326876513317191,[],413,1372.0
jruby,BATCHBISECT,8,4,87.409200968523,0.7263922518159807,1298147,7.74818401937046,"[3, 4, 3]",413,1331.0
jruby,BATCHBISECT,8,5,89.34624697336562,0.48426150121065376,1323971,7.74818401937046,"[4, 3]",413,1331.0
jruby,BATCHBISECT,8,6,84.98789346246973,1.4527845036319613,1271526,12.590799031476998,"[2, 5, 3, 5, 2, 6]",413,1261.0
jruby,BATCHBISECT,8,7,85.47215496368038,1.2106537530266344,1284297,11.62227602905569,"[2, 7, 4, 6, 3]",413,1275.0
jruby,BATCHBISECT,8,8,82.80871670702179,2.179176755447942,1247915,13.801452784503631,"[2, 8, 5, 7, 2, 4, 6, 2, 4]",413,1242.0
jruby,BATCHBISECT,8,9,82.80871670702179,1.937046004842615,1233583,13.559322033898304,"[2, 9, 6, 9, 4, 7, 9, 3]",413,1247.0
jruby,BATCHBISECT,8,10,76.99757869249395,2.9055690072639226,1159421,17.433414043583536,"[2, 2, 10, 7, 9, 5, 7, 9, 4, 7, 9, 3]",413,1191.0
jruby,BATCHBISECT,8,11,81.1138014527845,2.179176755447942,1228226,15.49636803874092,"[2, 3, 11, 8, 10, 3, 6, 9, 11]",413,1219.0
jruby,BATCHBISECT,8,12,84.01937046004842,1.694915254237288,1289907,15.980629539951574,"[2, 4, 12, 9, 11, 3, 5]",413,1210.0
jruby,BATCHBISECT,8,13,79.41888619854721,2.179176755447942,1198141,17.433414043583536,"[2, 4, 12, 9, 12, 4, 7, 9, 3]",413,1191.0
jruby,BATCHBISECT,8,14,78.69249394673123,2.9055690072639226,1202330,19.854721549636803,"[2, 4, 12, 11, 14, 5, 7, 9, 5, 8, 11, 13]",413,1154.0
jruby,BATCHBISECT,8,15,83.05084745762711,1.694915254237288,1252184,15.49636803874092,"[2, 4, 12, 3, 6, 8, 3]",413,1219.0
jruby,BATCHBISECT,8,16,84.01937046004842,1.694915254237288,1282625,15.738498789346247,"[2, 4, 12, 4, 7, 10, 12]",413,1214.0
jruby,BATCHBISECT,8,17,84.50363196125907,1.694915254237288,1291924,15.980629539951574,"[2, 4, 12, 5, 8, 11, 13]",413,1210.0
jruby,BATCHBISECT,8,18,80.62953995157385,2.179176755447942,1228654,20.09685230024213,"[2, 4, 12, 12, 14, 6, 9, 12, 14]",413,1151.0
jruby,BATCHBISECT,8,19,76.99757869249395,2.6634382566585955,1153345,21.307506053268764,"[2, 4, 12, 12, 14, 2, 7, 10, 13, 15, 3]",413,1135.0
jruby,BATCHBISECT,8,20,76.99757869249395,2.6634382566585955,1155507,21.307506053268764,"[2, 4, 12, 12, 14, 3, 8, 11, 14, 16, 3]",413,1135.0
jruby,BATCHBISECT,16,2,97.09443099273608,0.0,1413772,0.7263922518159807,[],413,3055.0
jruby,BATCHBISECT,16,3,95.64164648910412,0.48426150121065376,1421623,1.694915254237288,"[2, 2]",413,3021.0
jruby,BATCHBISECT,16,4,96.61016949152543,0.48426150121065376,1453202,2.179176755447942,"[3, 4]",413,3010.0
jruby,BATCHBISECT,16,5,97.57869249394673,0.24213075060532688,1473553,2.6634382566585955,[4],413,3003.0
jruby,BATCHBISECT,16,6,92.97820823244552,0.24213075060532688,1386209,3.389830508474576,[5],413,3000.0
jruby,BATCHBISECT,16,7,92.97820823244552,0.24213075060532688,1377975,3.6319612590799033,[6],413,2985.0
jruby,BATCHBISECT,16,8,92.00968523002422,0.48426150121065376,1399405,4.842615012106537,"[7, 4]",413,2925.0
jruby,BATCHBISECT,16,9,90.55690072639226,0.7263922518159807,1394862,4.842615012106537,"[2, 8, 6]",413,2925.0
jruby,BATCHBISECT,16,10,87.89346246973366,1.2106537530266344,1336484,7.263922518159807,"[3, 9, 8, 6, 9]",413,2880.0
jruby,BATCHBISECT,16,11,89.83050847457628,0.9685230024213075,1403021,7.990314769975787,"[4, 10, 2, 10]",413,2838.0
jruby,BATCHBISECT,16,12,88.86198547215497,0.9685230024213075,1387069,8.716707021791768,"[5, 11, 4, 12]",413,2805.0
jruby,BATCHBISECT,16,13,92.97820823244552,0.48426150121065376,1403256,4.842615012106537,"[6, 12]",413,2925.0
jruby,BATCHBISECT,16,14,92.49394673123487,0.48426150121065376,1401477,4.842615012106537,"[7, 13]",413,2925.0
jruby,BATCHBISECT,16,15,92.49394673123487,0.48426150121065376,1401934,4.842615012106537,"[8, 14]",413,2925.0
jruby,BATCHBISECT,16,16,92.49394673123487,0.48426150121065376,1401103,4.842615012106537,"[9, 15]",413,2925.0
jruby,BATCHBISECT,16,17,92.49394673123487,0.48426150121065376,1401608,4.842615012106537,"[10, 16]",413,2925.0
jruby,BATCHBISECT,16,18,91.52542372881356,0.7263922518159807,1398638,4.842615012106537,"[2, 11, 17]",413,2925.0
jruby,BATCHBISECT,16,19,88.37772397094432,1.4527845036319613,1348961,9.443099273607748,"[3, 12, 18, 3, 15, 18]",413,2781.0
jruby,BATCHBISECT,16,20,88.86198547215497,1.694915254237288,1372579,9.927360774818402,"[4, 13, 19, 3, 5, 17, 20]",413,2770.0
jruby,BATCHSTOP4,4,2,72.88135593220339,1.4527845036319613,1032916,9.927360774818402,"[2, 2, 2, 2, 2, 2]",413,558.0
jruby,BATCHSTOP4,4,3,66.10169491525424,2.9055690072639226,969855,16.949152542372882,"[2, 2, 2, 2, 2, 3, 3, 2, 3, 2, 3, 2]",413,516.0
jruby,BATCHSTOP4,4,4,62.71186440677966,3.389830508474576,871352,22.760290556900728,"[3, 3, 2, 2, 3, 2, 4, 2, 2, 4, 2, 4, 2, 2]",413,480.0
jruby,BATCHSTOP4,4,5,56.65859564164649,4.600484261501211,828714,27.84503631961259,"[2, 2, 5, 4, 4, 4, 3, 5, 2, 3, 3, 3, 4, 2, 5, 2, 2, 4, 3]",413,447.0
jruby,BATCHSTOP4,4,6,57.142857142857146,4.600484261501211,856333,30.024213075060533,"[3, 6, 2, 6, 2, 3, 2, 4, 6, 4, 2, 3, 4, 3, 5, 2, 4, 6, 6]",413,433.0
jruby,BATCHSTOP4,4,7,54.479418886198545,4.600484261501211,807622,32.445520581113804,"[4, 5, 7, 3, 4, 2, 4, 2, 3, 5, 5, 4, 6, 7, 3, 5, 7, 7, 2]",413,420.0
jruby,BATCHSTOP4,4,8,53.26876513317191,5.326876513317191,756604,33.41404358353511,"[5, 2, 8, 4, 4, 3, 4, 2, 3, 6, 5, 3, 6, 8, 3, 2, 6, 8, 2, 6, 8, 2]",413,414.0
jruby,BATCHSTOP4,4,9,47.94188861985472,6.053268765133172,719650,39.46731234866828,"[6, 2, 2, 8, 5, 5, 4, 5, 8, 3, 5, 4, 2, 3, 2, 7, 3, 5, 9, 2, 6, 8, 3, 7, 5]",413,375.0
jruby,BATCHSTOP4,4,10,46.48910411622276,6.295399515738499,697251,41.16222760290557,"[7, 2, 4, 10, 4, 8, 6, 6, 9, 5, 7, 4, 2, 3, 3, 8, 3, 5, 3, 4, 8, 10, 6, 10, 2, 8]",413,366.0
jruby,BATCHSTOP4,4,11,54.23728813559322,4.600484261501211,775263,37.28813559322034,"[8, 2, 10, 7, 4, 6, 4, 2, 3, 4, 9, 5, 3, 5, 9, 11, 2, 11, 2]",413,390.0
jruby,BATCHSTOP4,4,12,50.847457627118644,5.326876513317191,729166,39.22518159806295,"[9, 2, 3, 12, 8, 5, 7, 4, 2, 3, 5, 10, 5, 3, 2, 6, 10, 12, 6, 10, 2, 8]",413,378.0
jruby,BATCHSTOP4,4,13,46.973365617433416,6.053268765133172,655023,43.09927360774818,"[10, 2, 4, 13, 9, 6, 8, 4, 2, 3, 6, 11, 5, 2, 2, 13, 2, 6, 10, 12, 2, 7, 11, 2, 8]",413,354.0
jruby,BATCHSTOP4,4,14,48.91041162227603,5.5690072639225185,690852,43.09927360774818,"[11, 5, 14, 2, 10, 7, 9, 4, 2, 3, 7, 12, 3, 3, 4, 8, 12, 14, 5, 10, 14, 2, 8]",413,354.0
jruby,BATCHSTOP4,4,15,49.152542372881356,5.811138014527845,724644,42.61501210653753,"[12, 2, 6, 15, 3, 11, 8, 10, 4, 2, 3, 2, 8, 13, 5, 2, 4, 3, 5, 9, 13, 15, 6, 15]",413,355.0
jruby,BATCHSTOP4,4,16,45.27845036319613,6.5375302663438255,697753,46.00484261501211,"[13, 5, 3, 7, 16, 4, 12, 9, 11, 5, 7, 9, 2, 3, 3, 9, 14, 5, 3, 5, 3, 6, 10, 14, 16, 2, 8]",413,336.0
jruby,BATCHSTOP4,4,17,42.61501210653753,6.779661016949152,654267,48.91041162227603,"[14, 5, 4, 8, 17, 4, 12, 10, 12, 5, 7, 9, 2, 3, 3, 9, 14, 5, 4, 6, 3, 14, 7, 11, 15, 17, 2, 8]",413,318.0
jruby,BATCHSTOP4,4,18,45.0363196125908,6.779661016949152,681007,46.973365617433416,"[2, 15, 5, 9, 18, 4, 12, 11, 13, 5, 7, 9, 2, 3, 3, 9, 14, 5, 2, 5, 7, 3, 8, 12, 16, 18, 2, 8]",413,330.0
jruby,BATCHSTOP4,4,19,43.82566585956417,6.779661016949152,643004,47.94188861985472,"[2, 15, 6, 10, 19, 4, 12, 12, 14, 4, 2, 3, 3, 9, 14, 5, 3, 6, 8, 3, 2, 9, 13, 17, 19, 2, 8, 17]",413,324.0
jruby,BATCHSTOP4,4,20,45.0363196125908,6.5375302663438255,672880,46.973365617433416,"[2, 15, 7, 11, 20, 4, 12, 12, 14, 4, 2, 3, 3, 9, 14, 5, 4, 7, 9, 3, 3, 10, 14, 18, 20, 2, 8]",413,330.0
jruby,BATCHSTOP4,8,2,84.98789346246973,0.48426150121065376,1250304,3.389830508474576,"[2, 2]",413,1400.0
jruby,BATCHSTOP4,8,3,86.19854721549636,0.0,1243813,5.326876513317191,[],413,1372.0
jruby,BATCHSTOP4,8,4,80.1452784503632,0.7263922518159807,1181274,7.74818401937046,"[3, 4, 3]",413,1331.0
jruby,BATCHSTOP4,8,5,82.08232445520581,0.48426150121065376,1206305,7.74818401937046,"[4, 3]",413,1331.0
jruby,BATCHSTOP4,8,6,78.69249394673123,1.4527845036319613,1163061,12.590799031476998,"[2, 5, 3, 5, 2, 6]",413,1261.0
jruby,BATCHSTOP4,8,7,79.17675544794189,1.2106537530266344,1175690,11.62227602905569,"[2, 7, 4, 6, 3]",413,1275.0
jruby,BATCHSTOP4,8,8,77.4818401937046,2.179176755447942,1154344,13.801452784503631,"[2, 8, 5, 7, 2, 4, 6, 2, 4]",413,1242.0
jruby,BATCHSTOP4,8,9,76.99757869249395,1.937046004842615,1135357,13.559322033898304,"[2, 9, 6, 9, 4, 7, 9, 3]",413,1247.0
jruby,BATCHSTOP4,8,10,71.67070217917676,2.9055690072639226,1066499,17.433414043583536,"[2, 2, 10, 7, 9, 5, 7, 9, 4, 7, 9, 3]",413,1191.0
jruby,BATCHSTOP4,8,11,75.30266343825666,2.179176755447942,1128998,15.49636803874092,"[2, 3, 11, 8, 10, 3, 6, 9, 11]",413,1219.0
jruby,BATCHSTOP4,8,12,78.20823244552058,1.694915254237288,1188785,15.980629539951574,"[2, 4, 12, 9, 11, 3, 5]",413,1210.0
jruby,BATCHSTOP4,8,13,73.12348668280872,2.179176755447942,1092531,17.433414043583536,"[2, 4, 12, 9, 12, 4, 7, 9, 3]",413,1191.0
