tr_build_id,patch_size,num_of_comments,test_file_changes,files_added,files_deleted,num_commits,frequency_file_change,num_of_reviewers,developer_experience,reviewer_experience
23223299,225,0,0,0,0,1,20,0,1098,0
23223781,0,0,0,0,0,1,90,0,1098,0
23229205,845,0,0,4,0,4,263,0,1098,0
23234113,8,0,6,0,0,3,84,0,1098,0
23234716,365,0,0,0,0,1,8,0,1098,0
23238015,122,0,0,0,0,1,69,0,1098,0
23242475,2,0,0,0,0,1,12,0,1098,0
23253793,225,0,0,1,0,6,101,0,1098,0
23255478,0,0,0,0,0,1,151,0,1098,0
23274335,350,0,0,0,0,1,9,0,1098,0
23324916,642,0,0,3,1,6,38,0,1098,0
23327709,0,0,0,0,0,1,1,0,1098,0
23354077,762,0,0,0,2,5,41,0,1098,0
23391501,1805,0,12,12,14,14,1122,0,1098,0
23392769,15,0,0,0,0,1,8,0,1098,0
23395386,11,0,0,0,0,1,1,0,1098,0
23397620,82,0,0,0,0,4,82,0,1098,0
23400500,2,0,0,0,0,1,6,0,1098,0
23404025,459,0,0,1,0,5,242,0,1098,0
23408724,213,0,6,1,0,1,137,0,1098,0
23416812,3,0,0,0,0,1,4,0,1098,0
23435029,78,0,0,0,0,1,14,0,1098,0
23446640,484,0,0,0,0,1,779,0,1098,0
23470347,6,0,0,0,0,1,8,0,349,349
23475087,448,0,222,2,5,4,1256,0,1098,0
23477324,4,0,0,0,0,1,1,0,1098,0
23517810,125,0,0,0,2,1,8,0,1098,0
23527581,601,0,2,2,0,2,472,0,1098,0
23536478,137,0,0,2,0,1,7,0,1098,0
23552794,251,0,8,1,0,2,137,0,1098,0
23561306,343,0,0,0,0,2,0,0,1098,0
23563910,890,0,0,0,5,3,245,0,1098,0
23568505,58,0,0,0,0,2,18,0,1098,0
23570068,144,0,0,0,0,1,4,0,1098,0
23576930,497,0,0,4,0,9,56,0,1098,0
23579847,170,0,0,0,0,1,80,0,1098,0
23588124,0,0,0,0,0,1,153,0,1098,0
23600219,306,0,0,0,3,1,25,0,1098,0
23606971,521,0,0,2,0,1,104,0,1098,0
23626757,229,0,0,2,0,2,302,0,1098,0
23630263,90,0,0,1,0,3,751,0,1098,0
23630506,185,0,0,0,2,1,299,0,1098,0
23641172,325,0,0,0,0,2,104,0,1098,0
23647281,378,0,0,0,2,6,289,0,1098,0
23672555,23,0,0,0,0,1,17,0,1098,0
23674704,364,0,0,3,0,1,127,0,1098,0
23678021,5,0,0,0,0,1,68,0,1098,0
23679230,26,0,0,0,0,1,91,0,1098,0
23692671,97,0,4,0,0,2,39,0,1098,0
23707149,157,0,0,2,0,1,104,0,1098,0
23709490,59,0,0,1,0,1,0,0,1098,0
23718649,149,0,0,0,0,1,35,0,0,0
23727400,22,0,0,0,0,2,13,0,0,0
23731507,1632,0,0,6,0,1,250,0,0,0
23731979,14,0,0,0,0,1,35,0,1098,0
23736281,2,0,0,0,0,1,1,0,1098,0
23755632,64,0,0,0,0,1,69,0,1098,0
23755678,1,0,0,0,0,1,26,0,1098,0
23775798,3,0,0,0,0,1,27,0,1098,0
23804872,2174,0,0,0,4,11,660,0,1098,0
23809508,16,0,35,0,0,1,196,0,1098,0
23820404,282,0,0,3,0,2,37,0,1098,0
23843757,578,0,0,0,0,4,398,0,1098,0
23846188,2,0,0,0,0,1,11,0,1098,0
23848260,10,0,2,0,0,1,48,0,1098,0
23872422,293,0,0,0,0,4,379,0,1098,0
23905410,22,0,0,0,0,1,2,0,1098,0
23906421,4,0,0,0,0,1,2,0,1098,0
23913807,0,0,5,0,0,2,40,0,1098,0
23934634,240,0,0,3,0,5,1014,0,1098,0
23935504,1,0,0,0,0,1,29,0,1098,0
23937668,34,0,0,0,0,2,753,0,1098,0
23957456,967,0,0,0,6,1,314,0,1098,0
23978048,703,0,0,1,0,5,1031,0,1098,0
23986630,105,0,0,0,0,4,27,0,1098,0
23989979,14,0,0,0,0,2,7,0,1098,0
24004061,2,0,0,0,0,3,218,0,1098,0
24008884,633,0,117,4,3,3,895,0,1098,0
24052774,113,0,0,0,0,5,89,0,1098,0
24068458,28,0,0,0,0,3,45,0,1098,0
24071152,1153,0,614,4,13,6,194,0,1098,0
24071478,78,0,0,0,0,3,200,0,1098,0
24073185,2,0,0,0,0,1,4,0,1098,0
24077532,2,0,0,0,0,1,32,0,1098,0
24083551,3,0,0,0,0,1,29,0,1098,0
24106417,79,0,0,0,0,2,55,0,1098,0
24116959,145,0,0,0,0,1,16,0,1098,0
24121464,0,0,3,0,0,1,11,0,1098,0
24155393,11,0,0,0,0,3,84,0,1098,0
24199412,153,0,0,0,0,3,108,0,1098,0
24200245,1,0,0,0,0,1,9,0,1098,0
24206888,1616,0,0,6,0,1,257,0,1098,0
24230453,356,0,0,4,0,9,91,0,1098,0
24232208,0,0,0,0,0,1,3,0,1098,0
24235783,110,0,0,0,0,2,68,0,1098,0
24238061,221,0,0,0,0,4,101,0,1098,0
24242155,2,0,0,0,0,1,2,0,1098,0
24246478,94,0,0,1,0,1,33,0,1098,0
24275191,286,0,0,0,0,5,109,0,1098,0
24275324,68,0,0,0,0,2,98,0,1098,0
24279696,2,0,0,0,0,1,16,0,1098,0
24299402,402,0,42,0,0,6,395,0,1098,0
24301246,13,0,0,0,0,1,34,0,1098,0
24309201,21,0,0,0,0,2,816,0,1098,0
24341109,5,0,0,0,0,1,734,0,1098,0
24355116,101,0,0,0,0,3,13,0,1098,0
24360080,377,0,0,3,2,10,845,0,1098,0
24361565,907,0,0,16,0,5,196,0,1098,0
24393683,300,0,0,3,0,1,23,0,1098,0
24407584,234,0,0,1,1,3,857,0,1098,0
24430381,6,0,0,0,0,1,14,0,1098,0
24453087,78,0,0,0,0,2,112,0,1098,0
24494901,329,0,8,6,0,2,362,0,1098,0
24494997,1,0,0,0,0,1,1,0,1098,0
24496668,1526,0,8,6,1,10,1464,0,1098,0
24498225,228,0,0,2,0,4,6,0,1098,0
24498584,10,0,0,0,0,1,3,0,1098,0
24499741,69,0,0,1,0,1,1,0,1098,0
24500523,56,0,0,0,0,4,38,0,1098,0
24550743,25,0,0,0,0,3,5,0,1098,0
24565665,563,0,0,10,1,4,141,0,1098,0
24565750,42,0,0,0,0,1,11,0,1098,0
24580398,31,0,0,0,0,2,11,0,1098,0
24581253,1,0,0,0,0,1,9,0,1098,0
24582041,489,0,21,2,1,8,105,0,1098,0
24582614,1,0,0,0,0,1,7,0,1098,0
24591263,378,0,12,0,0,11,436,0,1098,0
24593195,30,0,0,0,0,2,10,0,1098,0
24596102,4,0,0,0,0,1,12,0,1098,0
24650357,12,0,0,0,0,1,119,0,1098,0
24660671,77,0,16,0,0,5,199,0,1098,0
24662529,32,0,0,0,0,3,99,0,1098,0
24666556,13,0,0,0,0,2,59,0,1098,0
24670096,64,0,0,0,0,2,13,0,1098,0
24674342,212,0,0,2,0,1,24,0,1098,0
24674665,1,0,0,0,0,1,2,0,1098,0
24675872,54,0,0,0,0,2,921,0,1098,0
24677160,217,0,0,0,0,4,194,0,1098,0
24677623,19,0,0,0,0,1,43,0,1098,0
24681383,0,0,0,1,0,1,649,0,1098,0
24688524,116,0,0,0,0,2,161,0,1098,0
24707969,965,0,8,1,8,1,147,0,1098,0
24748343,183,0,0,0,2,1,30,0,1098,0
24754634,6,0,0,0,0,1,5,0,1098,0
24755393,96,0,0,0,0,1,18,0,1098,0
24756949,2,0,0,0,0,1,56,0,1098,0
24757644,39,0,0,0,0,1,0,0,1098,0
24761823,5,0,0,0,0,1,10,0,1098,0
24762903,36,0,0,0,0,1,42,0,1098,0
24764115,6,0,0,0,0,1,7,0,1098,0
24767785,24,0,0,0,0,3,110,0,1098,0
24768864,7,0,26,1,0,1,23,0,1098,0
24779963,384,0,0,1,5,4,308,0,1098,0
24787247,0,0,0,0,0,2,100,0,1098,0
24788388,2,0,0,0,0,1,18,0,1098,0
24818104,110,0,0,0,0,6,20,0,1098,0
24839125,31,0,0,0,0,1,244,0,1098,0
24876124,149,0,31,2,0,3,848,0,1098,0
24883109,847,0,0,6,0,3,1124,0,1098,0
24883178,4,0,0,0,0,1,19,0,1098,0
24885565,139,0,0,0,0,3,240,0,1098,0
24887805,97,0,0,0,0,2,820,0,1098,0
24889389,4,0,0,0,0,1,7,0,1098,0
24918362,2,0,0,0,0,1,2,0,1098,0
24933396,230,0,0,3,1,3,133,0,1098,0
24936681,317,0,454,8,0,3,99,0,1098,0
24946044,416,0,18,0,3,2,20,0,1098,0
24951765,902,0,0,9,2,5,1066,0,1098,0
24957342,705,0,0,0,0,1,782,0,1098,0
24957638,1,0,0,0,0,1,11,0,1098,0
24961550,91,0,0,1,0,2,20,0,1098,0
24967430,351,0,0,1,0,4,19,0,1098,0
24981463,151,0,0,0,0,1,132,0,1098,0
24986181,7,0,0,0,0,1,35,0,1098,0
25007874,4,0,0,0,0,1,2,0,1098,0
25011765,374,0,0,1,0,6,114,0,1098,0
25013804,12,0,0,0,0,1,2,0,1098,0
25023325,0,0,81,0,0,1,20,0,1098,0
25026818,201,0,0,1,0,4,13,0,1098,0
25029409,69,0,0,0,0,1,39,0,1098,0
25030976,103,0,0,0,0,4,166,0,1098,0
25036510,66,0,0,0,0,2,37,0,1098,0
25042379,757,0,4,3,1,19,196,0,1098,0
25042845,140,0,0,0,0,1,51,0,1098,0
25049825,20,0,0,0,0,1,1,0,1098,0
25099710,100,0,0,0,0,1,1,0,1098,0
25106265,3,0,0,0,0,1,2,0,1098,0
25107846,0,0,0,0,0,1,103,0,1098,0
25111878,235,0,8,0,2,2,1077,0,1098,0
25122914,126,0,0,1,0,1,9,0,1098,0
25123719,33,0,0,0,0,1,5,0,1098,0
25125474,493,0,119,0,8,3,1205,0,1098,0
25139131,56,0,0,0,0,3,151,0,1098,0
25142911,1261,0,34,3,1,8,439,0,1098,0
25146579,124,0,0,0,0,5,52,0,1098,0
25148810,0,0,0,0,0,1,13,0,1098,0
25150073,41,0,0,0,0,4,93,0,1098,0
25177326,279,0,70,0,1,1,56,0,1098,0
25183462,15039,0,0,45,25,1,2879,0,1098,0
25197737,20,0,0,0,0,1,52,0,1098,0
25289861,397,0,0,0,0,1,749,0,1098,0
25291320,219,4,0,1,0,1,72,0,0,0
25298395,121,0,0,0,0,2,53,0,1098,0
25308139,19,0,0,0,0,2,55,0,1098,0
25380394,6496,0,65,7,35,1,2063,0,1098,0
25495682,171,0,0,0,0,2,57,0,1098,0
25567661,1007,0,24,4,2,1,1180,0,1098,0
25636651,279,0,0,0,0,5,73,0,1098,0
25655330,33,0,0,0,0,1,63,0,1098,0
25659895,314,0,0,2,0,3,72,0,1098,0
25687459,53,0,0,0,0,3,79,0,1098,0
25758500,278,0,2,0,0,2,147,0,1098,0
25759706,2,0,0,0,0,1,9,0,1098,0
25770431,338,0,0,1,1,1,187,0,1098,0
25864591,107,0,0,0,0,2,78,0,1098,0
26035484,142,0,0,0,0,3,157,0,1098,0
26039953,56,0,0,0,0,1,42,0,1098,0
26041334,59,0,0,0,0,1,16,0,1098,0
26057982,26,0,0,0,0,2,21,0,1098,0
26064938,34,0,0,0,0,3,59,0,1098,0
26087498,2669,0,14,14,1,2,1045,0,1098,0
26223410,1,0,0,0,0,1,7,0,1098,0
26241714,8,0,0,0,0,1,18,0,1098,0
26270215,38,0,0,0,0,1,19,0,0,0
26366541,611,0,0,2,1,7,152,0,1098,0
26369409,50,0,0,0,0,3,93,0,1098,0
26378723,3,0,0,0,0,1,2,0,1098,0
26477244,1566,0,87,0,4,1,888,0,1098,0
26478343,21,0,0,0,0,1,32,0,1098,0
26613293,103,0,0,0,2,3,49,0,1098,0
26636625,369,0,0,4,0,4,90,0,1098,0
26649336,101,0,0,1,0,1,0,0,1098,0
26718474,29,0,0,0,0,1,1,0,1098,0
26718899,12,0,0,0,0,1,2,0,1098,0
26793631,356,2,0,5,0,1,678,0,1098,0
26853274,238,0,0,0,0,1,91,0,1098,0
26876523,34,0,0,0,0,1,1,0,1098,0
26911530,125,0,0,0,0,1,2,0,1098,0
27036560,6,0,3,0,0,1,92,0,1098,0
27084723,1007,0,79,7,2,1,1335,0,1098,0
27086060,2,0,8,0,0,2,21,0,1098,0
27091229,0,0,10,0,0,1,21,0,1098,0
27130054,99,0,0,0,0,5,151,0,1098,0
27244433,1,0,0,0,0,1,4,0,1098,0
27345482,1943,0,74,12,7,27,1489,0,1098,0
27349396,2,0,0,0,0,1,21,0,1098,0
27537200,1,0,0,0,0,1,24,0,0,0
27537876,15,0,0,0,0,1,794,0,1198,1198
27547414,97,0,0,0,0,1,9,0,65,65
27571449,167,0,0,1,0,1,385,0,2139,2139
27620730,43,0,24,0,0,1,183,0,2140,2140
27813210,803,0,0,8,0,16,62,0,1201,1201
27996448,349,0,0,1,0,1,171,0,2144,2144
28048570,87,0,0,0,0,1,3,0,15,15
28071633,1160,0,0,7,1,24,96,0,1204,1204
28142159,17,0,0,0,0,1,8,0,2146,2146
28173417,41,0,0,0,0,1,23,0,1058,1058
28182536,0,0,0,1,0,1,1,0,1061,1061
28185686,1,0,0,0,0,1,12,0,2147,2147
28207665,562,0,0,4,3,13,244,0,1207,1207
28223295,370,0,0,2,1,1,7,0,18,18
28239637,940,0,0,13,2,6,897,0,1062,1062
28246340,221,0,2,0,0,8,144,0,1207,1207
28254900,2,0,0,0,0,1,24,0,1062,1062
28269387,4,0,0,0,0,1,14,0,2148,2148
28317333,1427,0,0,9,2,28,114,0,1208,1208
28363894,10,0,0,0,0,1,25,0,2149,2149
28372434,77,0,0,0,0,2,26,0,2149,2149
28373489,666,0,0,5,0,9,138,0,1064,1064
28428222,48,0,0,0,0,7,870,0,1209,1209
28437680,121,0,0,0,0,5,143,0,1064,1064
28440468,56,0,0,0,2,3,45,0,1064,1064
28442532,2,0,0,0,0,1,8,0,1064,1064
28449601,36,0,0,5,0,2,907,0,21,21
28451530,11,0,0,0,0,3,23,0,1064,1064
28453066,19,0,0,0,0,1,33,0,2150,2150
28463543,19,0,20,1,0,1,9,0,1117,1117
28466092,112,0,0,1,0,1,1,0,1117,1117
28466718,97,0,0,0,0,1,10,0,2150,2150
28469789,310,0,0,1,0,3,47,0,2150,2150
28471439,3,0,0,0,0,1,1,0,1065,1065
28511869,22,0,0,0,0,1,2,0,209,209
28515101,91,0,0,0,0,1,34,0,1065,1065
28540638,263,0,0,2,0,2,42,0,1065,1065
28551635,204,0,0,0,0,3,26,0,2151,2151
28552215,8,0,0,0,0,1,69,0,1066,1066
28562958,118,0,0,0,0,2,870,0,1118,1118
28563521,0,0,0,0,0,1,28,0,1118,1118
28565799,1,0,0,0,0,11,828,0,1118,1118
28565972,4,0,0,0,0,1,20,0,1118,1118
28568699,437,0,0,3,0,11,62,0,1211,1211
28577199,170,0,0,1,0,1,40,0,210,210
28675583,143,0,63,4,0,2,231,0,1067,1067
28677971,290,0,0,1,0,2,39,0,1067,1067
28679412,29,0,0,0,0,1,22,0,1067,1067
28682240,39,0,0,0,0,1,806,0,1067,1067
28683522,90,0,0,0,0,1,36,0,1067,1067
28684602,15,0,0,0,0,1,37,0,1067,1067
28685184,3,0,0,0,0,1,38,0,2153,2153
28688663,701,0,0,0,2,3,61,0,2153,2153
28688771,54,0,0,0,0,1,41,0,2153,2153
28728716,2,0,0,0,0,1,43,0,1068,1068
28740994,0,0,0,0,0,1,6,0,1121,1121
28741530,38,0,0,0,0,1,20,0,1121,1121
28747836,10,0,0,0,0,4,831,0,1121,1121
28748468,179,0,0,0,0,3,38,0,2154,2154
28750370,28,0,0,0,0,3,80,0,1121,1121
28777960,15,0,0,0,0,1,3,0,213,213
28811191,1141,0,0,6,2,17,21,0,1214,1214
28820724,0,0,0,0,0,1,1,0,0,0
28837467,8,0,0,0,0,1,19,0,1122,1122
28837506,0,0,0,0,0,1,2,0,1122,1122
28838635,7,0,0,0,0,1,83,0,1122,1122
28841438,44,0,81,3,0,2,886,0,0,0
28842318,187,0,0,13,0,1,43,0,1122,1122
28859295,96,0,0,0,0,2,851,0,1122,1122
28868442,24,0,0,0,0,1,18,0,26,26
28902339,124,0,0,0,0,1,70,0,116,0
28921804,124,0,0,0,0,1,71,0,1123,1123
28928676,25,0,0,0,0,1,847,0,1123,1123
28936111,4,0,0,0,0,1,24,0,1123,1123
28938181,2,0,0,0,0,1,52,0,1123,1123
28974225,208,0,0,2,0,1,0,0,27,27
28977975,120,0,0,2,0,1,0,0,0,0
28978869,0,0,0,0,0,1,0,0,27,27
29006738,61,0,0,0,0,3,841,0,1071,1071
29027585,6,0,0,0,0,1,11,0,1124,1124
29065118,0,0,0,0,0,1,30,0,28,28
29079414,2,0,0,0,0,1,1,0,28,28
29084308,9,0,0,0,0,1,15,0,0,0
29089759,59,0,0,1,0,1,0,0,0,0
29101032,7,0,0,2,0,1,29,0,29,29
29113005,193,0,0,1,0,2,214,0,1071,1071
29136221,2,0,0,0,0,1,7,0,0,0
29140202,51,0,0,0,0,4,887,0,0,0
29155240,858,0,26,8,0,4,186,0,0,0
29162452,288,0,0,1,1,3,126,0,0,0
29167080,49,0,0,0,0,3,79,0,0,0
29176140,788,0,0,3,0,2,58,0,0,0
29182608,4,0,0,0,0,1,1,0,0,0
29183003,644,0,0,7,0,2,60,0,0,0
29207768,2,0,0,0,0,1,25,0,0,0
29286219,2,0,0,2,0,1,171,0,0,0
29295866,245,0,0,2,0,5,109,0,0,0
29296471,26,0,0,0,0,1,29,0,0,0
29335207,0,0,0,0,0,1,159,0,0,0
