tr_build_id,patch_size,num_of_comments,test_file_changes,files_added,files_deleted,num_commits,frequency_file_change,num_of_reviewers,developer_experience,reviewer_experience
869280,40445,0,10464,115,124,273,7379,0,2699,2699
869289,0,0,0,1,0,1,0,0,2700,2700
869319,0,0,0,0,0,1,1,0,2700,2700
869322,0,0,0,0,0,1,2,0,2700,2700
869392,0,0,5,0,0,2,32,0,2700,2700
869572,27,0,14,0,1,1,7,0,2700,2700
869666,0,0,4,0,0,1,30,0,2700,2700
869879,3,0,2,0,0,2,440,0,2700,2700
869950,0,0,0,0,0,1,4,0,2700,2700
870006,0,0,0,0,0,1,5,0,2700,2700
870133,0,0,0,0,0,1,6,0,2700,2700
872592,22,0,2,0,0,2,361,0,3418,3418
872776,0,0,2,0,0,1,2,0,3418,3418
872956,23,0,0,0,0,1,2,0,3418,3418
874000,258,0,0,2,0,2,4,0,1005,1005
875257,1,0,0,0,0,1,8,0,2700,2700
875580,14,0,0,0,0,1,3,0,1006,1006
875837,15,0,0,0,0,1,2,0,1006,1006
878314,169,0,0,0,0,1,4,0,1006,1006
883046,528,0,0,1,0,2,5,0,3419,3419
883195,0,0,0,134,0,1,249,0,472,472
884798,22,0,0,0,0,1,13,0,1030,1030
897488,223,0,0,0,2,1,7,0,1008,1008
897494,1,0,15,3,0,2,19,0,1033,1033
902764,173,0,0,0,0,1,318,0,1770,1770
902776,0,0,1,0,0,1,2,0,1770,1770
903767,4,0,0,0,0,1,70,0,1033,1033
904432,0,0,0,0,0,1,845,0,1034,1034
910089,152,0,10,1,0,1,6,0,3423,3423
924167,64,0,0,0,0,2,12,0,3425,3425
927165,0,0,0,0,0,1,108,0,835,835
930255,7,0,0,0,0,2,346,0,3426,3426
931378,16,0,0,0,0,1,19,0,3426,3426
932038,46,0,0,0,0,1,290,0,266,266
933939,0,0,16,1,0,1,0,0,266,266
937870,6,0,0,0,0,1,26,0,114,114
937926,2,0,0,0,0,1,23,0,0,0
938574,15,0,6,0,0,1,19,0,1910,1910
954824,15,0,0,0,0,1,427,0,1041,1041
955018,462,0,0,0,0,3,352,0,1017,1017
955954,0,0,31,4,0,2,0,0,839,839
957387,3,0,0,0,0,1,431,0,0,0
964444,75,0,0,0,0,1,66,0,2713,2713
964655,2,0,0,0,0,1,67,0,2713,2713
964811,2,0,0,0,0,1,22,0,840,840
964850,2,0,0,0,0,1,23,0,840,840
971696,30,0,0,0,0,1,30,0,841,841
977045,0,0,0,0,0,1,11,0,3432,3432
977624,0,0,0,0,0,1,7,0,485,485
977638,0,0,0,0,0,1,8,0,485,485
984160,0,0,54,0,0,1,85,0,3433,3433
986251,42,0,0,0,0,1,88,0,843,843
986472,7,0,0,0,0,1,21,0,213,213
986599,2,0,0,0,0,1,1,0,1045,1045
991646,0,0,0,0,0,1,113,0,1367,1367
991790,0,0,1,0,0,1,41,0,213,213
992622,757,0,0,0,0,2,79,0,1367,1367
999813,8,0,0,0,0,2,314,0,2718,2718
999946,0,0,6,0,0,1,3,0,2718,2718
1006345,56,0,0,0,0,1,17,0,1369,1369
1008460,283,0,0,0,0,2,294,0,1369,1369
1012139,16,0,0,0,0,1,3,0,1369,1369
1017697,2,0,35,2,0,2,428,0,2720,2720
1018823,79,0,0,0,0,1,2,0,3438,3438
1019492,128,0,0,0,0,2,8,0,3438,3438
1020070,77,0,0,1,0,1,4,0,3438,3438
1020615,47,0,0,1,0,1,8,0,3438,3438
1020647,178,0,0,1,1,2,355,0,2720,2720
1020880,60,0,0,0,0,1,12,0,3438,3438
1020962,28,0,0,0,0,1,4,0,3438,3438
1020996,9,0,0,0,0,1,4,0,3438,3438
1021180,15,0,0,0,0,2,70,0,2721,2721
1021945,120,0,0,0,0,1,99,0,2721,2721
1022032,7,0,0,0,0,1,2,0,2721,2721
1022440,22,0,0,0,0,2,6,0,1026,1026
1029073,1089,0,0,1,15,4,761,0,1372,1372
1029518,0,0,0,1,0,1,738,0,1372,1372
1031417,89,0,0,0,0,1,38,0,258,258
1031477,184,0,0,1,0,2,85,0,278,278
1031480,0,0,0,0,0,1,8,0,2722,2722
1032129,62,0,0,0,0,3,324,0,2722,2722
1032579,233,0,0,0,0,1,999,0,2722,2722
1034867,18,0,0,0,0,2,104,0,1372,1372
1034945,76,0,0,0,0,1,16,0,2723,2723
1038415,71,0,0,0,0,1,11,0,1373,1373
1039399,3,0,0,0,0,1,3,0,2723,2723
1041059,113,0,0,0,0,3,1162,0,2724,2724
1041363,58,0,0,0,0,1,7,0,2724,2724
1041410,2,0,0,0,0,1,25,0,2724,2724
1044402,81,0,0,0,0,1,432,0,2724,2724
1046220,368,0,0,0,1,4,132,0,1375,1375
1046660,72,0,0,0,0,1,4,0,1030,1030
1047157,14,0,0,0,0,1,27,0,1375,1375
1049576,451,0,0,1,0,1,63,0,1375,1375
1050169,15,0,0,0,0,1,8,0,1375,1375
1050357,60,0,18,0,0,1,389,0,2725,2725
1053329,180,0,0,0,0,1,201,0,2726,2726
1053338,0,0,0,1,0,1,0,0,2726,2726
1058124,32,0,13,0,0,1,62,0,2726,2726
1066104,119,0,0,0,0,1,11,0,3445,3445
1067085,4,0,0,0,0,2,217,0,2727,2727
1067896,0,0,2,0,0,1,3,0,2727,2727
1067959,0,0,2,0,0,1,4,0,2727,2727
1068826,10,0,0,0,0,1,2,0,1032,1032
1069348,2,0,0,0,0,1,795,0,3445,3445
1069483,13,0,0,0,0,1,10,0,1033,1033
1069752,8,0,0,0,0,1,6,0,1033,1033
1070075,334,0,0,0,1,5,366,0,3445,3445
1073797,254,0,0,0,0,2,135,0,1378,1378
1074641,54,0,0,0,0,2,1164,0,2728,2728
1074793,10,0,0,0,0,1,37,0,2728,2728
1075165,117,0,0,0,0,1,266,0,2728,2728
1076479,29,0,0,0,0,1,29,0,3446,3446
1076540,115,0,0,0,1,2,26,0,3446,3446
1077571,31,0,0,0,0,1,13,0,3446,3446
1077638,2221,0,0,0,0,4,693,0,2729,2729
1077940,1,0,0,0,0,1,8,0,2729,2729
1077960,19,0,0,0,0,1,3,0,1034,1034
1078902,51,0,0,0,0,2,110,0,1379,1379
1079081,19,0,0,0,0,1,19,0,1034,1034
1079184,0,0,0,0,0,1,29,0,1379,1379
1079465,0,0,0,0,0,1,1,0,1379,1379
1079687,0,0,0,0,0,1,38,0,1379,1379
1082960,0,0,2,0,0,1,31,0,2729,2729
1084474,174,0,0,0,0,3,10,0,1034,1034
1086387,0,0,0,0,0,1,5,0,1380,1380
1088625,159,0,0,0,0,2,13,0,1035,1035
1095343,399,0,0,1,0,4,91,0,1381,1381
1098742,182,0,0,4,1,2,256,0,2729,2729
1098860,28,0,0,0,0,1,34,0,2731,2731
1109244,2,0,0,0,0,1,60,0,1062,1062
1109286,9,0,0,0,0,3,167,0,1062,1062
1109304,0,0,0,0,0,1,178,0,1062,1062
1109634,175,0,0,1,0,1,1099,0,1382,1382
1109936,246,0,0,0,0,2,111,0,1383,1383
1111667,18,0,0,0,0,2,67,0,1062,1062
1111684,2,0,0,0,0,1,64,0,1062,1062
1115641,9,0,0,0,0,1,5,0,1039,1039
1115662,3,0,0,0,0,1,6,0,1039,1039
1116523,28,0,0,0,0,1,13,0,1039,1039
1116763,37,0,0,0,0,1,14,0,1039,1039
1117873,0,0,0,0,0,1,5,0,504,504
