tr_build_id,patch_size,num_of_comments,test_file_changes,files_added,files_deleted,num_commits,frequency_file_change,num_of_reviewers,developer_experience,reviewer_experience
2860994,40,0,33,1,0,2,34,0,0,0
2916667,34,0,31,1,0,1,36,0,165,165
2916678,11,0,13,1,0,1,87,0,165,165
2916686,8,0,30,1,0,1,212,0,165,165
2916697,17,0,11,1,0,1,89,0,165,165
2946062,6,0,0,0,0,1,208,0,167,167
2946394,26,0,57,0,1,1,91,0,167,167
2946447,2,0,0,0,0,1,91,0,167,167
2946561,10,0,0,0,0,1,83,0,167,167
2947423,2,0,0,0,0,1,37,0,167,167
2952262,17,0,13,0,0,2,345,0,168,168
2952267,0,0,7,0,0,1,15,0,168,168
2952290,5,0,5,0,0,1,38,0,168,168
2952701,18,0,5,0,0,1,47,0,168,168
2953091,2,0,0,0,0,1,19,0,168,168
2953213,2,0,0,0,0,1,63,0,168,168
2960346,2,0,0,0,0,1,92,0,168,168
2961773,4,0,47,1,0,1,51,0,169,169
2961843,2,0,0,0,0,1,20,0,169,169
2963868,14,0,36,2,0,1,92,0,169,169
2965000,4,0,0,0,0,1,16,0,169,169
2965544,9,0,0,0,0,1,25,0,169,169
2971923,21,0,31,1,0,1,104,0,169,169
2989701,24,0,0,0,0,4,214,0,171,171
2989857,18,0,0,0,0,1,213,0,171,171
3361019,2,0,5,0,0,1,30,0,197,197
3361023,2,0,23,0,0,1,44,0,197,197
3361026,5,0,4,0,0,1,44,0,197,197
3399203,154,0,145,4,0,1,124,0,5,0
3441945,154,0,145,4,0,1,125,0,202,202
3465069,34,0,18,4,0,1,29,0,204,204
3465450,260,0,0,0,0,1,270,0,204,204
3465515,2,0,0,0,0,1,21,0,204,204
3465966,2,0,0,0,0,1,216,0,204,204
3579588,137,0,37,1,0,1,417,0,211,211
3599248,14,0,14,0,0,1,91,0,212,212
3599538,4,0,0,0,0,1,22,0,212,212
3705425,4,0,0,0,0,1,22,0,212,212
3707165,16,0,0,0,0,1,173,0,219,219
3709868,22,0,22,1,0,1,83,0,219,219
3710516,3,0,0,0,0,1,44,0,219,219
3710753,8,0,0,0,0,1,99,0,219,219
3860715,11,0,4,0,0,1,157,0,230,230
3860893,105,0,0,1,0,1,124,0,230,230
4127137,4,0,0,0,0,1,75,0,246,246
4127187,261,0,0,0,0,1,279,0,246,246
4171907,3,0,0,0,0,1,157,0,248,248
4211301,203,0,0,0,0,1,477,0,250,250
4211910,2,0,0,0,0,1,24,0,250,250
4229053,303,0,0,0,0,1,312,0,250,250
4229093,2,0,0,0,0,1,25,0,250,250
4373305,2,0,0,0,0,1,32,0,257,257
4562479,13,0,11,1,0,1,86,0,0,0
4565385,13,0,11,1,0,1,87,0,267,267
4567101,132,0,0,0,0,1,1,0,268,268
4572589,428,0,2,24,1,1,543,0,268,268
4572665,10,0,0,0,0,1,86,0,268,268
4574214,172,0,2,0,2,1,297,0,268,268
4574393,8,0,0,0,0,1,79,0,268,268
4590732,40,0,0,0,2,1,186,0,268,268
4591168,144,0,0,2,1,1,271,0,268,268
4591376,4,0,0,0,0,1,0,0,268,268
4592204,38,0,32,0,3,1,83,0,269,269
4595585,10,0,0,0,0,1,181,0,269,269
4597390,103,0,0,1,2,1,243,0,269,269
4597605,19,0,0,0,0,1,83,0,269,269
4598336,6,0,4,7,0,1,203,0,269,269
4598586,14,0,0,0,0,1,84,0,269,269
4598755,2,0,0,0,0,1,27,0,269,269
4663976,76,0,7,1,4,1,206,0,272,272
4664115,2,0,0,1,0,1,191,0,272,272
4664883,30,0,0,1,0,1,239,0,272,272
4665271,116,0,0,2,0,1,226,0,272,272
4666510,10,0,0,0,0,1,88,0,272,272
4666601,0,0,6,0,1,1,12,0,272,272
4667034,64,0,0,0,1,1,224,0,272,272
4667335,2,0,0,0,0,1,28,0,272,272
4685225,0,0,0,0,0,1,11,0,224,224
4685264,0,0,0,0,0,1,11,0,224,224
4685304,0,0,0,0,0,1,11,0,224,224
4817123,78,0,0,2,0,1,0,0,279,279
4817145,2,0,0,0,0,1,29,0,279,279
4838659,42,0,12,0,1,1,166,0,280,280
4850840,3,0,0,0,0,1,232,0,280,280
4850899,2,0,20,0,0,1,239,0,280,280
4850987,36,0,0,0,1,1,2,0,280,280
4851024,83,0,0,0,0,1,1,0,280,280
4851075,54,0,0,0,0,1,1,0,280,280
4851222,57,0,0,1,0,1,3,0,280,280
4851294,5,0,0,0,0,1,90,0,280,280
4851736,262,0,0,0,0,1,235,0,280,280
4851852,10,0,16,1,0,1,1,0,280,280
4854531,17,0,26,1,0,1,2,0,281,281
4856989,22,0,24,1,0,1,2,0,281,281
4857200,10,0,22,1,0,1,35,0,281,281
4857302,4,0,10,1,0,1,2,0,281,281
4857393,5,0,67,1,0,1,2,0,281,281
4857502,6,0,0,0,0,1,1,0,281,281
4857559,2,0,21,1,0,1,2,0,281,281
4858323,0,0,69,0,0,1,6,0,281,281
4860222,27,0,0,0,0,1,235,0,281,281
4872789,29,0,0,0,0,1,302,0,281,281
4872938,8,0,35,1,0,1,239,0,281,281
4873128,8,0,8,0,0,1,3,0,281,281
4874739,29,0,27,5,0,1,0,0,282,282
4876957,0,0,0,0,0,1,14,0,282,282
4877059,7,0,0,0,0,1,238,0,282,282
4877144,7,0,0,0,0,1,239,0,282,282
4880284,12,0,34,1,0,1,3,0,282,282
4881181,9,0,0,0,0,1,2,0,282,282
4898492,40,0,0,0,0,1,8,0,282,282
4898691,0,0,0,1,0,1,0,0,282,282
4899183,14,0,0,0,0,1,6,0,282,282
4899236,7,0,0,0,0,1,91,0,282,282
4899370,11,0,0,1,0,1,8,0,282,282
4899441,2,0,0,0,0,1,30,0,282,282
4903659,4,0,20,0,0,1,245,0,283,283
4903880,0,0,48,1,0,1,0,0,283,283
4904185,1,0,9,0,0,1,35,0,283,283
4904767,8,0,0,0,0,1,9,0,283,283
4909354,1,0,2,0,0,1,6,0,283,283
4909854,5,0,32,1,0,1,3,0,283,283
4925789,47,0,41,1,0,1,255,0,283,283
4926470,5,0,0,0,0,1,92,0,283,283
4926537,10,0,0,0,0,1,40,0,284,284
4943411,14,0,65,1,0,1,6,0,236,0
4951022,14,0,65,1,0,1,6,0,236,0
4961781,8,0,28,1,0,1,2,0,285,285
4964841,44,0,13,1,0,2,246,0,285,285
4964983,7,0,0,0,0,1,195,0,285,285
4983182,27,0,28,2,0,1,277,0,286,286
4983502,17,0,64,3,0,1,4,0,286,286
4987557,1,0,0,0,0,1,4,0,286,286
4999957,79,0,0,0,0,1,258,0,287,287
5000373,9,0,0,0,0,1,245,0,287,287
5000812,12,0,0,0,0,1,251,0,287,287
5000857,2,0,0,26,0,1,87,0,287,287
5000899,2,0,0,26,0,1,119,0,287,287
5003735,87,0,0,1,0,1,89,0,287,287
5003826,21,0,0,0,0,1,1,0,287,287
5003857,1,0,0,0,0,1,2,0,287,287
5004155,16,0,0,0,0,1,41,0,287,287
5004325,10,0,0,0,0,1,76,0,287,287
5004934,34,0,0,0,1,1,258,0,287,287
5005052,15,0,0,0,0,1,7,0,287,287
5074788,16,0,0,0,0,1,247,0,290,290
5075293,24,0,0,0,0,1,122,0,290,290
5075433,7,0,0,0,0,1,201,0,290,290
5075896,1,0,0,0,1,1,47,0,290,290
5076030,4,0,0,26,0,2,167,0,290,290
5076303,3,0,23,1,0,1,1,0,290,290
5076435,57,0,0,0,1,1,1,0,290,290
5076532,0,0,0,0,0,1,2,0,290,290
5076925,2,0,2,0,0,1,202,0,290,290
5077306,2,0,0,0,0,1,33,0,290,290
5077391,4,0,0,0,0,1,13,0,290,290
5077821,0,0,21,0,0,1,8,0,290,290
5078169,0,0,34,0,0,1,8,0,290,290
5078347,0,0,43,0,0,1,2,0,290,290
5078415,0,0,75,0,0,1,8,0,290,290
5078550,0,0,105,0,0,1,6,0,290,290
5078618,1,0,34,0,0,1,9,0,290,290
5078761,0,0,4,0,0,1,8,0,290,290
5078831,0,0,8,0,0,1,8,0,290,290
5078881,0,0,39,0,0,1,8,0,290,290
5079113,0,0,99,0,0,1,8,0,290,290
5097375,0,0,270,0,0,1,2,0,290,290
5097445,0,0,154,0,0,1,8,0,290,290
5097509,0,0,143,0,0,1,9,0,290,290
5097559,0,0,64,0,0,1,8,0,290,290
5098217,0,0,1150,2,0,2,9,0,290,290
5098704,0,0,887,3,0,3,4,0,290,290
5099138,0,0,344,3,0,3,9,0,290,290
5099356,0,0,552,2,0,2,11,0,290,290
5099643,0,0,111,2,0,2,0,0,290,290
5100120,0,0,562,2,0,2,0,0,290,290
5100363,0,0,244,3,0,2,0,0,291,291
5101142,0,0,697,3,0,2,8,0,291,291
5101299,0,0,654,1,0,1,9,0,291,291
5101348,0,0,0,0,0,1,12,0,242,242
5101389,0,0,18,1,0,1,3,0,291,291
5101482,0,0,39,1,0,1,0,0,291,291
5101624,0,0,20,1,0,1,0,0,291,291
5101853,0,0,262,2,0,1,0,0,291,291
5102200,0,0,15,1,0,1,0,0,291,291
5102370,0,0,2,0,0,1,10,0,291,291
5105319,0,0,1286,1,0,1,7,0,291,291
5105365,0,0,8,1,0,1,0,0,291,291
5105496,0,0,22,1,0,1,0,0,291,291
5105871,0,0,198,2,0,1,1,0,291,291
5106603,3,0,197,1,0,2,41,0,291,291
5107037,11,0,8,0,0,1,43,0,291,291
5107204,0,0,19,0,0,1,39,0,291,291
5107244,0,0,2,0,0,1,1,0,291,291
5107269,0,0,2,0,0,1,3,0,291,291
5107497,0,0,12,0,0,1,41,0,291,291
5108569,17,0,20,0,0,1,37,0,291,291
5108838,0,0,6,0,0,1,40,0,291,291
5108917,0,0,14,0,0,1,1,0,291,291
5109252,0,0,25,1,0,1,42,0,291,291
5109465,5,0,16,0,0,2,56,0,291,291
5109906,817,0,6,0,0,1,24,0,291,291
5110689,0,0,6,0,0,1,42,0,291,291
5110794,2,0,0,0,0,1,1,0,291,291
5110878,0,0,14,0,0,1,9,0,291,291
5111087,0,0,24,0,0,1,21,0,291,291
5128098,0,0,70,0,0,1,22,0,291,291
5129103,0,0,1153,5,0,1,21,0,291,291
5129913,54,0,1,5,0,1,261,0,291,291
5131118,0,0,2664,17,0,1,38,0,292,292
5132305,0,0,47,2,0,1,9,0,292,292
5133613,1,0,0,0,0,1,199,0,292,292
5133856,0,0,163,12,5,1,9,0,292,292
5134217,0,0,298,0,0,1,11,0,292,292
5137397,74,0,863,19,0,1,266,0,292,292
5166647,63,0,805,0,19,1,258,0,293,293
5167343,42,0,206,4,0,1,116,0,293,293
5180556,27,0,16,0,0,1,265,0,293,293
5180822,16,0,32,0,0,1,259,0,293,293
5182759,2,0,0,0,0,1,76,0,245,245
5183168,2,0,0,0,0,1,77,0,294,294
5184462,0,0,0,0,0,1,15,0,245,245
5190997,0,0,0,0,0,1,0,0,294,294
5191652,0,0,18,0,0,1,4,0,294,294
5207309,7,0,6,0,0,1,39,0,0,0
5207929,3,0,5,0,0,1,40,0,0,0
5208063,3,0,5,0,0,1,42,0,295,295
5208368,9,0,8,1,0,1,41,0,295,295
5208489,0,0,8,0,0,1,14,0,295,295
5208528,0,0,8,0,0,1,14,0,295,295
5208705,35,0,0,0,0,1,251,0,295,295
5208985,39,0,0,0,0,1,58,0,295,295
5209568,10,0,8,0,0,1,296,0,295,295
5209586,0,0,8,0,0,1,48,0,295,295
5209695,2,0,0,0,0,1,2,0,295,295
5209752,4,0,0,0,0,1,2,0,295,295
5290153,35,0,2,1,0,1,281,0,298,298
5290742,0,0,0,0,0,1,17,0,298,298
5291064,8,0,0,0,0,1,256,0,298,298
5319709,14,0,2,0,0,1,259,0,299,299
5320101,7,0,0,0,0,1,258,0,299,299
5321209,15,0,88,0,0,1,295,0,299,299
5338370,21,0,82,0,0,1,272,0,299,299
5338564,0,0,56,0,0,1,15,0,299,299
5339125,9,0,0,0,0,1,10,0,299,299
5340735,0,0,58,2,0,1,6,0,300,300
5341602,8,0,0,0,0,1,41,0,300,300
5341911,4,0,0,0,0,1,258,0,300,300
5343754,4,0,0,0,0,1,266,0,300,300
5344268,0,0,87,0,0,1,52,0,300,300
5346175,4,0,359,13,0,1,34,0,300,300
5348380,0,0,36,0,0,1,53,0,300,300
5348746,16,0,0,0,0,1,42,0,300,300
5363182,4,0,0,0,0,1,43,0,300,300
5363266,0,0,10,0,0,1,2,0,300,300
5365346,3,0,17,0,0,1,269,0,301,301
5367671,3,0,0,0,0,1,80,0,301,301
5368304,6,0,0,5,0,1,251,0,301,301
5369611,1,0,0,0,0,1,45,0,301,301
5369711,0,0,5,0,0,1,1,0,301,301
5370190,17,0,15,0,0,1,5,0,301,301
5373025,4,0,0,0,0,1,7,0,301,301
5533103,25,0,0,0,0,1,271,0,307,307
5533844,5295,0,0,5,1,1,307,0,307,307
5547926,4175,0,0,0,4,1,398,0,308,308
5547999,2,0,0,0,0,1,40,0,308,308
5550257,3,0,14,0,0,1,271,0,259,0
5550807,14,0,0,0,0,1,106,0,259,259
5550881,1,0,0,0,0,1,204,0,259,259
5553461,27,0,10,0,0,1,14,0,12,12
5554154,3,0,0,0,0,1,3,0,13,13
5565803,3,0,14,0,0,1,272,0,308,308
5565820,15,0,0,0,0,1,259,0,308,308
5565861,26,0,10,0,0,1,16,0,308,308
5566183,44,0,0,0,0,1,1,0,308,308
5566205,2,0,0,0,0,1,2,0,308,308
5567679,4,0,0,0,0,1,2,0,309,309
5576988,15,0,7,0,0,1,12,0,309,309
5577144,11,0,0,0,0,1,14,0,309,309
5577274,2,0,0,0,0,1,47,0,309,309
5577755,23,0,15,1,0,1,320,0,309,309
5694336,72,0,0,1,0,1,216,0,313,313
5694667,12,0,0,0,0,1,4,0,313,313
5694865,1,0,0,0,0,1,1,0,313,313
5697842,6,0,0,0,0,1,46,0,313,313
5698678,2,0,0,0,0,1,207,0,0,0
5700521,2,0,0,0,0,1,208,0,313,313
5726023,16,0,0,1,0,1,23,0,314,314
5726287,6,0,0,0,0,1,16,0,314,314
5726862,0,0,0,0,0,1,4,0,314,314
5728014,0,0,273,7,0,1,22,0,314,314
5728561,0,0,86,4,0,2,5,0,314,314
6260477,13,0,38,1,0,1,273,0,334,334
6260802,0,0,0,0,0,1,5,0,334,334
6261285,6,0,14,0,0,2,3,0,334,334
6261703,15,0,0,0,0,1,6,0,334,334
6333172,4,0,6,0,0,1,312,0,41,41
6499703,80,0,0,0,0,1,215,0,48,0
6519061,80,0,0,0,0,1,215,0,48,0
6519101,4,0,6,0,0,1,313,0,344,344
6519172,1,0,2,0,0,1,5,0,344,344
6520023,10,0,33,1,0,1,3,0,344,344
6596581,206,0,163,7,0,1,285,0,347,347
6598855,9,0,46,0,0,1,7,0,347,347
6599510,4,0,17,1,0,1,5,0,347,347
6600617,4,0,10,0,0,1,8,0,347,347
6602232,9,0,19,1,0,1,7,0,347,347
6606369,5,0,57,0,0,1,11,0,347,347
6627798,10,0,0,0,0,1,94,0,348,348
6628557,31,0,56,2,0,1,105,0,348,348
6632389,0,0,262,0,2,1,11,0,348,348
6632602,0,0,2,0,0,1,12,0,348,348
6633012,8,0,0,0,0,1,17,0,348,348
6635004,52,0,109,2,2,1,13,0,348,348
6636256,12,0,0,0,0,1,142,0,348,348
6636639,36,0,75,2,0,2,1,0,348,348
6636964,2,0,119,1,0,1,252,0,348,348
6656798,28,0,34,1,0,1,9,0,349,349
6658294,3,0,0,0,0,1,18,0,349,349
6666991,176,0,0,2,0,1,290,0,349,349
6680487,48,0,0,5,0,1,0,0,350,350
6681982,57,0,0,5,0,1,0,0,350,350
6726152,3,0,15,0,1,1,244,0,352,352
6726527,40,0,0,0,0,1,7,0,352,352
6726697,0,0,2,0,0,1,2,0,352,352
6752092,67,0,31,6,0,1,121,0,352,352
6752699,3,0,5,1,0,1,29,0,352,352
6753502,2,0,0,0,0,1,7,0,352,352
6755558,130,0,0,1,1,1,18,0,353,353
6763160,24,0,0,0,0,1,12,0,353,353
6770056,12,0,0,0,0,1,294,0,353,353
6787793,4,0,0,0,0,1,13,0,354,354
6824151,2,0,0,0,0,1,35,0,355,355
6824191,2,0,0,0,0,1,22,0,355,355
6855940,47,0,0,0,0,4,213,0,307,307
6883427,81,0,70,0,0,1,9,0,61,61
6918384,2,0,0,0,0,1,9,0,63,63
6921548,1,0,0,0,0,1,92,0,310,310
6923332,81,0,70,0,0,1,11,0,359,359
6990766,24,0,0,0,0,1,6,0,361,361
6990799,24,0,0,0,0,1,6,0,361,361
6991304,14,0,0,0,0,1,246,0,361,361
7016424,6,0,12,0,0,1,39,0,361,361
7020642,28,0,0,0,0,1,39,0,362,362
7023677,10,0,8,0,0,1,41,0,362,362
7024938,9,0,0,0,0,1,17,0,362,362
7048955,84,0,0,5,0,2,25,0,362,362
7051673,81,0,0,0,0,1,27,0,363,363
7064420,39,0,10,2,2,3,12,0,68,0
7075158,39,0,10,2,2,3,12,0,68,0
7075437,288,0,62,2,0,1,6,0,0,0
7075625,288,0,62,2,0,1,7,0,363,363
7076144,6,0,16,2,0,1,6,0,0,0
7076649,2,0,8,1,0,1,6,0,0,0
7076754,6,0,16,2,0,1,9,0,363,363
7076770,2,0,8,1,0,1,11,0,363,363
7077053,8,0,24,3,0,1,13,0,363,363
7077182,25,0,3,0,0,1,14,0,0,0
7077895,0,0,290,1,5,1,5,0,364,364
7080549,25,0,3,0,0,1,15,0,364,364
7081306,25,0,3,0,0,1,17,0,364,364
7084488,8,0,0,0,0,1,27,0,364,364
7084878,25,0,0,0,0,1,19,0,364,364
7090766,89,0,76,0,0,1,5,0,0,0
7095485,89,0,76,0,0,1,6,0,364,364
7095500,4,0,0,0,0,1,28,0,364,364
7097618,2,0,0,0,0,1,1,0,365,365
7103296,34,0,61,1,0,1,9,0,1,0
7106636,32,0,33,0,0,1,21,0,1,1
7113028,90,0,64,2,0,1,7,0,1,1
7117768,34,0,61,1,0,1,10,0,365,365
7117796,32,0,33,0,0,1,22,0,365,365
7117849,90,0,64,2,0,1,8,0,365,365
7118896,226,0,80,1,0,1,23,0,2,2
7152375,42,0,126,1,0,1,23,0,3,3
7152475,0,0,5,0,0,1,1,0,3,3
7153788,16,0,2,0,0,1,14,0,3,3
7242512,51,0,154,1,0,1,11,0,1,0
7246271,8,0,17,1,0,1,19,0,6,6
7259095,45,0,39,0,0,1,20,0,6,6
7259355,21,0,40,1,0,1,1,0,6,6
7263357,51,0,154,1,0,1,12,0,370,370
7263540,226,0,80,1,0,1,24,0,370,370
7263583,42,0,126,1,0,1,24,0,370,370
7263609,0,0,5,0,0,1,2,0,370,370
7263635,45,0,50,1,0,1,23,0,370,370
7263656,21,0,40,1,0,1,2,0,370,370
7263749,16,0,2,0,0,1,15,0,370,370
7273766,25,0,29,1,0,1,3,0,7,7
7273780,6,0,0,0,0,1,22,0,7,0
7276935,6,0,0,0,0,1,23,0,371,371
7277043,25,0,29,1,0,1,4,0,371,371
7290628,33,0,0,0,0,1,283,0,7,0
7290691,2,0,6,0,0,1,25,0,7,7
7290798,8,0,5,0,0,1,18,0,7,7
7290931,6,0,4,0,0,1,25,0,7,7
7292582,29,0,7,0,0,1,25,0,7,7
7293459,5,0,4,0,0,1,25,0,7,7
7329843,33,0,0,0,0,1,284,0,373,373
7329856,2,0,6,0,0,1,26,0,373,373
7329892,8,0,5,0,0,1,19,0,373,373
7329910,6,0,4,0,0,1,28,0,373,373
7329917,29,0,7,0,0,1,30,0,373,373
7329928,5,0,4,0,0,1,32,0,373,373
7353581,17,0,0,0,0,1,276,0,373,373
7355537,26,0,75,0,2,1,2,0,374,374
7357907,19,0,27,1,0,1,12,0,374,374
7362811,11,0,0,0,0,1,285,0,374,374
7401989,6,0,14,0,0,1,52,0,80,80
7424459,40,0,105,3,0,1,32,0,0,0
7455968,40,0,105,3,0,1,33,0,376,376
7455974,6,0,14,0,0,1,53,0,376,376
7473423,13,0,9,0,0,2,13,0,82,82
7493158,67,0,58,0,0,1,20,0,82,82
7599236,10,0,0,0,1,1,31,0,382,382
7599401,26,0,27,0,2,1,35,0,382,382
7605130,4,0,0,0,0,1,29,0,382,382
7659707,45,4,0,0,0,1,75,0,383,383
7661206,5,0,0,0,0,1,30,0,384,384
7661464,14,0,0,0,0,1,301,0,384,384
7669593,31,0,0,0,0,1,304,0,384,384
7670293,30,0,0,0,0,1,34,0,384,384
7670931,16,0,0,0,0,1,25,0,384,384
7671387,58,0,0,0,0,1,26,0,384,384
7671561,14,0,0,0,0,1,27,0,384,384
7675050,7,0,0,0,0,1,62,0,384,384
7693572,18,0,0,0,0,1,15,0,385,385
7693847,9,0,26,0,0,1,29,0,385,385
7695488,13,0,2,0,0,1,30,0,385,385
7695544,19,0,0,0,0,1,38,0,385,385
7695947,15,0,0,0,0,1,292,0,385,385
7696190,62,0,0,0,0,1,70,0,385,385
7696300,2,0,0,0,0,1,20,0,0,0
7696306,2,0,0,0,0,1,37,0,385,385
7696363,2,0,0,0,0,1,22,0,385,385
7696676,2,0,0,0,0,1,18,0,385,385
7709004,12,0,0,0,0,1,84,0,386,386
7714096,4,0,0,0,0,1,3,0,386,386
7714920,2,0,0,0,0,1,281,0,386,386
7715674,0,0,5,0,0,1,18,0,386,386
7740138,1,0,38,0,0,1,32,0,387,387
7740602,17,0,15,0,0,1,33,0,387,387
7742250,10,0,16,0,0,1,34,0,387,387
7743889,3,0,0,0,0,1,32,0,387,387
7744157,9,0,28,0,0,1,54,0,387,387
7747101,54,0,0,0,0,1,382,0,387,387
7763438,15,0,28,1,0,1,69,0,387,387
7764367,6,0,0,0,0,1,93,0,387,387
7764730,54,0,68,1,0,1,45,0,387,387
7765626,2,0,0,0,0,1,1,0,387,387
7766710,20,0,0,0,0,1,1,0,388,388
7766830,2,0,0,0,0,1,18,0,388,388
7835823,19,0,0,0,0,3,473,0,341,341
7836943,35,0,0,0,0,6,36,0,341,0
7846667,35,0,0,0,0,1,42,0,341,341
7847217,4,0,0,0,0,1,13,0,82,0
7869287,154,0,0,0,0,1,432,0,390,390
7869396,2,0,0,0,0,1,12,0,390,390
7870569,23,0,0,0,0,1,328,0,390,390
7870678,7,0,0,0,0,1,288,0,390,390
7870777,4,0,0,0,0,1,5,0,390,390
7871352,343,0,0,0,0,5,405,0,390,390
7871859,42,0,0,0,0,1,46,0,390,390
7872002,6,0,0,0,0,1,47,0,390,390
7872303,6,0,0,0,0,1,8,0,390,390
7880508,13,0,0,0,0,1,259,0,391,391
7881167,2,0,0,0,0,1,305,0,391,391
7881646,5,0,0,0,0,1,8,0,391,391
7881906,13,0,29,1,0,1,9,0,391,391
7882040,0,0,0,0,0,1,16,0,391,391
7884046,42,0,0,0,0,1,330,0,391,391
7907118,2,0,9,1,0,1,5,0,392,392
7909540,32,0,39,1,0,1,328,0,392,392
7909565,0,0,0,0,0,1,19,0,392,392
7922161,2,0,0,0,0,1,221,0,392,392
7922994,0,0,3,0,0,1,3,0,344,344
7927755,35,0,6,0,0,1,49,0,600,600
7928213,39,0,6,1,0,2,131,0,600,600
7929875,4,0,0,0,0,1,6,0,600,600
7930186,1,0,0,0,0,1,13,0,600,600
7934630,4,0,0,0,0,1,7,0,345,345
7934655,820,0,585,12,0,32,588,0,345,345
7943508,24,0,0,0,0,1,26,0,600,600
7943574,7,0,0,0,0,2,19,0,345,345
7946788,8,0,2,0,0,1,51,0,394,394
7947842,773,0,569,12,0,1,623,0,394,394
7950870,5,0,13,1,0,1,52,0,394,394
7962677,6,0,6,0,0,1,300,0,394,394
7976206,145,0,0,1,0,1,358,0,394,394
7976530,5,0,0,0,0,1,301,0,394,394
7980522,0,0,0,0,0,1,29,0,395,395
7980640,0,0,0,0,0,1,30,0,395,395
7991498,106,0,0,1,0,1,31,0,395,395
8013334,4,0,0,0,0,1,43,0,396,396
8014569,63,0,0,0,0,4,313,0,347,347
8045040,28,0,0,0,0,2,244,0,396,396
8098291,1477,0,6,0,0,13,523,0,398,398
