,tr_build_id,gh_project_name,gh_is_pr,gh_pr_created_at,gh_pull_req_num,gh_lang,git_merged_with,git_branch,gh_num_commits_in_push,gh_commits_in_push,git_prev_commit_resolution_status,git_prev_built_commit,tr_prev_build,gh_first_commit_created_at,gh_team_size,git_all_built_commits,git_num_all_built_commits,git_trigger_commit,tr_virtual_merged_into,tr_original_commit,gh_num_issue_comments,gh_num_commit_comments,gh_num_pr_comments,git_diff_src_churn,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,gh_diff_tests_added,gh_diff_tests_deleted,gh_diff_src_files,gh_diff_doc_files,gh_diff_other_files,gh_num_commits_on_files_touched,gh_sloc,gh_test_lines_per_kloc,gh_test_cases_per_kloc,gh_asserts_cases_per_kloc,gh_by_core_team_member,gh_description_complexity,gh_pushed_at,gh_build_started_at,tr_status,tr_duration,tr_jobs,tr_build_number,tr_job_id,tr_log_lan,tr_log_status,tr_log_setup_time,tr_log_analyzer,tr_log_frameworks,tr_log_bool_tests_ran,tr_log_bool_tests_failed,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_num_tests_skipped,tr_log_tests_failed,tr_log_testduration,tr_log_buildduration,build_successful
109,57010194,SonarSource/sonarqube,0.0,,,java,,master,1.0,b6e187780e6057c3cf77b34b9452682e19720c63,build_found,4ba8d553f180183c19afbc37c13ccc9261a1802d,57008876.0,2015-04-03 09:01:01,23,b6e187780e6057c3cf77b34b9452682e19720c63,1,b6e187780e6057c3cf77b34b9452682e19720c63,,b6e187780e6057c3cf77b34b9452682e19720c63,,0,,97,0,0,0,3,0,0,3,0,0,50,150940,713.594805883132,42.2021995494899,114.005565125215,1.0,,2015-04-03 09:03:16,2015-04-03 09:03:53,passed,855,[57010195],446,57010195,java,ok,3,java-ant,,0.0,,,,,,,,754.0,0
110,57013322,SonarSource/sonarqube,0.0,,,java,,master,1.0,83da0fcf581c31768ba322246da4079d23fa20bd,build_found,b6e187780e6057c3cf77b34b9452682e19720c63,57010194.0,2015-04-03 09:38:45,23,83da0fcf581c31768ba322246da4079d23fa20bd,1,83da0fcf581c31768ba322246da4079d23fa20bd,,83da0fcf581c31768ba322246da4079d23fa20bd,,0,,189,0,4,0,3,0,0,10,2,0,5,150940,713.594805883132,42.2021995494899,114.005565125215,1.0,,2015-04-03 09:40:47,2015-04-03 09:41:22,passed,778,[57013323],449,57013323,java,ok,3,java-ant,,0.0,,,,,,,,676.0,0
111,57015351,SonarSource/sonarqube,0.0,,,java,,master,20.0,4aa9af3a6a4362b61db365fba32eb0a55d411e7a#ed83989e3db85e6546df02b8ac9670401d7e24e5#9d98b11d4ed298aa9a6c312f9f34b51f32bfd481#d5b84364c57fd4f1f160661e3da105527ead4c28#1b1d12f8138fab8ab129d60ea2c108e841f6cc1b#276f7dae840c43cbc217fb3589c4ad261b22f9cf#f0e62de4662fce77f99d1bb7853ae30e54888e86#8d7714f2abe47918e4ed330073c369df37ef2ec9#d64cb3226c1a8aefbdc9a426b1615eda911e44fc#701e1d3214f3b3d012785e59b22a24f86774659b#de2529f3d48fabe51c469da08035595c3b907b45#ff8100df10e8dd17e32c8f3771a53f6b96448589#c918b907350f1da347ff3964a1e65c6d5499dd86#8688a3671e2df6de78d99bce5744c0be9129e556#5da80c81406bda003908c9ab3e02b066cbc6abb5#4ba8d553f180183c19afbc37c13ccc9261a1802d#b6e187780e6057c3cf77b34b9452682e19720c63#83da0fcf581c31768ba322246da4079d23fa20bd#7bb307b1ca7d20809b38cd9556b6b34300b9113b#caa92a71fa6155e4384123deee2a8dfa660d182a,build_found,83da0fcf581c31768ba322246da4079d23fa20bd,57013322.0,2015-03-31 14:55:55,23,7bb307b1ca7d20809b38cd9556b6b34300b9113b,1,7bb307b1ca7d20809b38cd9556b6b34300b9113b,,7bb307b1ca7d20809b38cd9556b6b34300b9113b,,0,,252,224,10,0,4,0,6,6,0,8,186,151117,713.784683391015,42.192473381552,113.924972041531,1.0,,2015-04-03 10:12:47,2015-04-03 09:59:15,passed,788,[57015352],451,57015352,java,ok,3,java-ant,,0.0,,,,,,,,666.0,0
112,57022500,SonarSource/sonarqube,0.0,,,java,,master,1.0,e9f0f153b3635b0c8e7f506d7ef7857b12aad753,build_found,7bb307b1ca7d20809b38cd9556b6b34300b9113b,57019541.0,2015-04-03 11:28:15,23,e9f0f153b3635b0c8e7f506d7ef7857b12aad753,1,e9f0f153b3635b0c8e7f506d7ef7857b12aad753,,e9f0f153b3635b0c8e7f506d7ef7857b12aad753,,0,,7,7,2,0,2,0,0,2,0,2,1,151118,713.819664103548,42.192194179383,113.9440701968,1.0,,2015-04-03 11:32:16,2015-04-03 11:32:46,passed,812,[57022501],455,57022501,java,ok,3,java-ant,,0.0,,,,,,,,713.0,0
113,57033721,SonarSource/sonarqube,0.0,,,java,,master,1.0,bfb40f4bb93ccd4dfd878873bf9bb33dd24981f7,build_found,e9f0f153b3635b0c8e7f506d7ef7857b12aad753,57030646.0,2015-04-03 13:19:06,23,bfb40f4bb93ccd4dfd878873bf9bb33dd24981f7,1,bfb40f4bb93ccd4dfd878873bf9bb33dd24981f7,,bfb40f4bb93ccd4dfd878873bf9bb33dd24981f7,,0,,0,0,0,0,1,0,0,0,0,1,3,151118,713.819664103548,42.192194179383,113.9440701968,1.0,,2015-04-03 13:19:11,2015-04-03 13:20:02,passed,865,[57033722],465,57033722,java,ok,3,java-ant,,0.0,,,,,,,,752.0,0
114,57034851,SonarSource/sonarqube,1.0,2015-04-03 11:19:40,194.0,java,commits_in_master,master,2.0,bfb40f4bb93ccd4dfd878873bf9bb33dd24981f7#09c5d20c6c86d544c5a5a2448fe553b95f3cba2d,build_found,bfb40f4bb93ccd4dfd878873bf9bb33dd24981f7,57033721.0,2015-04-03 13:19:04,23,09c5d20c6c86d544c5a5a2448fe553b95f3cba2d,1,09c5d20c6c86d544c5a5a2448fe553b95f3cba2d,bfb40f4bb93ccd4dfd878873bf9bb33dd24981f7,11a01350f766ba6a69c911480565f311a2f52cf3,0.0,0,0.0,5,35,0,0,3,0,1,3,0,0,15,151118,713.905689593563,42.1988115247687,113.970539578343,1.0,20.0,2015-04-03 13:27:46,2015-04-03 13:28:22,passed,873,[57034852],468,57034852,java,ok,0,java-ant,,0.0,,,,,,,,742.0,0
115,57035333,SonarSource/sonarqube,0.0,,,java,,master,2.0,bfb40f4bb93ccd4dfd878873bf9bb33dd24981f7#09c5d20c6c86d544c5a5a2448fe553b95f3cba2d,build_found,bfb40f4bb93ccd4dfd878873bf9bb33dd24981f7,57033721.0,2015-04-03 13:19:04,23,09c5d20c6c86d544c5a5a2448fe553b95f3cba2d,1,09c5d20c6c86d544c5a5a2448fe553b95f3cba2d,,09c5d20c6c86d544c5a5a2448fe553b95f3cba2d,,0,,5,35,0,0,3,0,1,3,0,0,15,151118,713.905689593563,42.1988115247687,113.970539578343,1.0,,2015-04-03 13:27:46,2015-04-03 13:35:48,passed,1077,[57035334],472,57035334,java,ok,3,java-ant,,0.0,,,,,,,,754.0,0
116,57051995,SonarSource/sonarqube,0.0,,,java,,master,4.0,8ec086fd99a9311825acbefe30f75de7b11bebd0#66a1ad6974671e0e8f4a88a4b02f4063d3e5edeb#ed49a4f8f92de4bb34c89cbf79b608a852315c3b#27f06a9a42720d73233fbdc74b18308fdf5117d4,build_found,09c5d20c6c86d544c5a5a2448fe553b95f3cba2d,57045153.0,2015-04-02 14:13:29,23,27f06a9a42720d73233fbdc74b18308fdf5117d4#ed49a4f8f92de4bb34c89cbf79b608a852315c3b#66a1ad6974671e0e8f4a88a4b02f4063d3e5edeb#8ec086fd99a9311825acbefe30f75de7b11bebd0,4,27f06a9a42720d73233fbdc74b18308fdf5117d4,,27f06a9a42720d73233fbdc74b18308fdf5117d4,,0,,320,404,7,0,4,0,18,11,0,0,154,151288,714.90138014912,42.2703717413146,113.915181640315,1.0,,2015-04-03 15:44:15,2015-04-03 15:44:56,passed,822,[57051996],484,57051996,java,ok,3,java-ant,,0.0,,,,,,,,682.0,0
117,57440321,SonarSource/sonarqube,0.0,,,java,,master,1.0,90b4fd941e7a3e0eaa4ef39c0a320b965127b5f5,build_found,27f06a9a42720d73233fbdc74b18308fdf5117d4,57380621.0,2015-04-07 06:39:43,23,90b4fd941e7a3e0eaa4ef39c0a320b965127b5f5,1,90b4fd941e7a3e0eaa4ef39c0a320b965127b5f5,,90b4fd941e7a3e0eaa4ef39c0a320b965127b5f5,,0,,0,0,0,0,1,0,0,0,0,1,6,151288,714.90138014912,42.2703717413146,113.915181640315,1.0,,2015-04-07 06:40:25,2015-04-07 06:40:37,passed,955,[57440322],519,57440322,java,ok,4,java-ant,,0.0,,,,,,,,842.0,0
118,57446686,SonarSource/sonarqube,1.0,2015-04-03 11:51:46,195.0,java,commits_in_master,master,6.0,8ec086fd99a9311825acbefe30f75de7b11bebd0#66a1ad6974671e0e8f4a88a4b02f4063d3e5edeb#ed49a4f8f92de4bb34c89cbf79b608a852315c3b#27f06a9a42720d73233fbdc74b18308fdf5117d4#90b4fd941e7a3e0eaa4ef39c0a320b965127b5f5#af6d4a423967e033cdf51e3762d0a4d14f659983,build_found,90b4fd941e7a3e0eaa4ef39c0a320b965127b5f5,57445706.0,2015-04-02 14:13:29,23,af6d4a423967e033cdf51e3762d0a4d14f659983,1,af6d4a423967e033cdf51e3762d0a4d14f659983,90b4fd941e7a3e0eaa4ef39c0a320b965127b5f5,45d042cc7814c6ae67bc61fd52884643592b1dc2,0.0,0,0.0,6,28,0,0,2,0,1,2,0,0,1,151293,715.009947585149,42.2755844619381,113.931245992875,1.0,18.0,2015-04-07 07:56:23,2015-04-07 07:56:36,passed,1497,[57446687],522,57446687,java,ok,0,java-maven,junit,1.0,,224.0,0.0,224.0,0.0,,580.559999999998,,0
119,57447751,SonarSource/sonarqube,0.0,,,java,,master,6.0,8ec086fd99a9311825acbefe30f75de7b11bebd0#66a1ad6974671e0e8f4a88a4b02f4063d3e5edeb#ed49a4f8f92de4bb34c89cbf79b608a852315c3b#27f06a9a42720d73233fbdc74b18308fdf5117d4#90b4fd941e7a3e0eaa4ef39c0a320b965127b5f5#af6d4a423967e033cdf51e3762d0a4d14f659983,build_found,90b4fd941e7a3e0eaa4ef39c0a320b965127b5f5,57445706.0,2015-04-02 14:13:29,23,af6d4a423967e033cdf51e3762d0a4d14f659983,1,af6d4a423967e033cdf51e3762d0a4d14f659983,,af6d4a423967e033cdf51e3762d0a4d14f659983,,0,,6,28,0,0,2,0,1,2,0,0,1,151293,715.009947585149,42.2755844619381,113.931245992875,1.0,,2015-04-07 07:56:23,2015-04-07 08:10:44,passed,1022,[57447752],523,57447752,java,ok,3,java-ant,,0.0,,,,,,,,936.0,0
120,57455726,SonarSource/sonarqube,0.0,,,java,,master,1.0,3dbfee3fe1e9d2d5f2f25135e8633377b09dd541,build_found,af6d4a423967e033cdf51e3762d0a4d14f659983,57453798.0,2015-04-03 09:05:37,23,3dbfee3fe1e9d2d5f2f25135e8633377b09dd541,1,3dbfee3fe1e9d2d5f2f25135e8633377b09dd541,,3dbfee3fe1e9d2d5f2f25135e8633377b09dd541,,0,,10,0,0,0,2,0,0,2,0,0,2,151293,715.009947585149,42.2755844619381,113.931245992875,1.0,,2015-04-07 09:27:56,2015-04-07 09:28:09,passed,888,[57455727],530,57455727,java,ok,3,java-ant,,0.0,,,,,,,,808.0,0
121,57477444,SonarSource/sonarqube,0.0,,,java,,master,1.0,fa3100e005c2fc3884ae6cce708129b71830fe91,build_found,3dbfee3fe1e9d2d5f2f25135e8633377b09dd541,57476852.0,2015-04-07 12:56:25,23,fa3100e005c2fc3884ae6cce708129b71830fe91,1,fa3100e005c2fc3884ae6cce708129b71830fe91,,fa3100e005c2fc3884ae6cce708129b71830fe91,,0,,42,18,0,0,6,0,0,6,0,0,68,151279,715.049676425677,42.2794968237495,113.921958764931,1.0,,2015-04-07 12:57:17,2015-04-07 12:57:35,passed,898,[57477445],544,57477445,java,ok,6,java-ant,,0.0,,,,,,,,803.0,0
122,57497973,SonarSource/sonarqube,1.0,2015-04-02 11:46:05,191.0,java,unknown,master,8.0,ca8ad6b8b61305bd336325d05789da57b76efd7c#a9de737d0e2b6342c55a946665af99a35a7f2cb8#b16c02760d933b45d519b2f5c1f4529aac574df5#9f602a66d461ceb3c2cde7c44a6b7fb6c9db0a78#0fa306da07d0b600f98830672e5ad3730735c2c5#c2c2f17bb26c2c8370811e56b0811e7b46e882a7#75ccdf0b18ea0a9e9ed7bdd481022002bc1ed195#64a9b54481f7ce1ce391e49eb3f0895163278cb2,build_found,fa3100e005c2fc3884ae6cce708129b71830fe91,57493617.0,2015-04-01 19:02:38,23,0fa306da07d0b600f98830672e5ad3730735c2c5#9f602a66d461ceb3c2cde7c44a6b7fb6c9db0a78#b16c02760d933b45d519b2f5c1f4529aac574df5#a9de737d0e2b6342c55a946665af99a35a7f2cb8#ca8ad6b8b61305bd336325d05789da57b76efd7c,5,0fa306da07d0b600f98830672e5ad3730735c2c5,fa3100e005c2fc3884ae6cce708129b71830fe91,d5b7414c0f8e1eb73a74adcc722f9fee66e7b607,0.0,0,0.0,390,266,4,0,14,0,5,14,0,0,346,151431,715.282868104945,42.2700768006551,113.867041754991,1.0,6.0,2015-04-07 16:28:06,2015-04-07 15:23:01,passed,1243,[57497974],565,57497974,java,ok,0,java-maven,junit,1.0,,224.0,0.0,224.0,0.0,,507.219999999998,,0
123,57498648,SonarSource/sonarqube,0.0,,,java,,master,8.0,ca8ad6b8b61305bd336325d05789da57b76efd7c#a9de737d0e2b6342c55a946665af99a35a7f2cb8#b16c02760d933b45d519b2f5c1f4529aac574df5#9f602a66d461ceb3c2cde7c44a6b7fb6c9db0a78#0fa306da07d0b600f98830672e5ad3730735c2c5#c2c2f17bb26c2c8370811e56b0811e7b46e882a7#75ccdf0b18ea0a9e9ed7bdd481022002bc1ed195#64a9b54481f7ce1ce391e49eb3f0895163278cb2,merge_found,,,2015-04-01 19:02:38,23,c2c2f17bb26c2c8370811e56b0811e7b46e882a7,1,c2c2f17bb26c2c8370811e56b0811e7b46e882a7,,c2c2f17bb26c2c8370811e56b0811e7b46e882a7,,0,,384,240,4,0,10,0,0,14,0,0,351,151431,715.282868104945,42.2700768006551,113.867041754991,1.0,,2015-04-07 16:28:06,2015-04-07 15:45:32,passed,921,[57498649],570,57498649,java,ok,4,java-ant,,0.0,,,,,,,,821.0,0
124,57499124,SonarSource/sonarqube,0.0,,,java,,master,1.0,75ccdf0b18ea0a9e9ed7bdd481022002bc1ed195,build_found,c2c2f17bb26c2c8370811e56b0811e7b46e882a7,57498648.0,2015-04-07 15:29:20,23,75ccdf0b18ea0a9e9ed7bdd481022002bc1ed195,1,75ccdf0b18ea0a9e9ed7bdd481022002bc1ed195,,75ccdf0b18ea0a9e9ed7bdd481022002bc1ed195,,0,,0,0,0,0,1,0,0,0,0,1,7,151431,715.282868104945,42.2700768006551,113.867041754991,1.0,,2015-04-07 15:30:02,2015-04-07 16:01:10,passed,907,[57499125],572,57499125,java,ok,3,java-ant,,0.0,,,,,,,,822.0,0
125,57513499,SonarSource/sonarqube,0.0,,,java,,master,1.0,524df7c230d227821176d59ba55bfaa0914a2df6,build_found,75ccdf0b18ea0a9e9ed7bdd481022002bc1ed195,57511051.0,2015-04-07 17:07:48,23,524df7c230d227821176d59ba55bfaa0914a2df6,1,524df7c230d227821176d59ba55bfaa0914a2df6,,524df7c230d227821176d59ba55bfaa0914a2df6,,0,,0,0,0,0,1,0,0,0,0,1,662,151431,715.282868104945,42.2700768006551,113.867041754991,1.0,,2015-04-07 17:09:00,2015-04-07 17:09:18,passed,1304,[57513500],580,57513500,java,ok,3,java-ant,,0.0,,,,,,,,1018.0,0
126,57542002,SonarSource/sonarqube,0.0,,,java,,master,2.0,c909c60468416fa2375c9f9e1282ffa11b834783#58b02acb85b5dc2dfd60cbd4741d7ae8aa57afb2,build_found,524df7c230d227821176d59ba55bfaa0914a2df6,57532753.0,2015-04-07 20:10:22,23,58b02acb85b5dc2dfd60cbd4741d7ae8aa57afb2#c909c60468416fa2375c9f9e1282ffa11b834783,2,58b02acb85b5dc2dfd60cbd4741d7ae8aa57afb2,,58b02acb85b5dc2dfd60cbd4741d7ae8aa57afb2,,0,,9,28,0,0,5,0,0,4,0,1,702,151433,715.379078536382,42.2695185329486,113.865537894646,1.0,,2015-04-07 20:28:13,2015-04-07 20:28:34,passed,1401,[57542003],584,57542003,java,ok,21,java-ant,,0.0,,,,,,,,837.0,0
127,57601864,SonarSource/sonarqube,0.0,,,java,,master,1.0,7c50d3b8c30dfb6898ed66daee5b04954f9ab5fc,build_found,58b02acb85b5dc2dfd60cbd4741d7ae8aa57afb2,57601143.0,2015-04-08 06:59:36,23,7c50d3b8c30dfb6898ed66daee5b04954f9ab5fc,1,7c50d3b8c30dfb6898ed66daee5b04954f9ab5fc,,7c50d3b8c30dfb6898ed66daee5b04954f9ab5fc,,0,,5,0,0,0,1,0,0,1,0,0,28,151434,715.374354504272,42.2692394046251,113.864785979371,1.0,,2015-04-08 07:03:07,2015-04-08 07:10:26,passed,878,[57601865],588,57601865,java,ok,3,java-ant,,0.0,,,,,,,,794.0,0
128,57609519,SonarSource/sonarqube,0.0,,,java,,master,1.0,5cfd5f674d24b304db1ded615ee371905593fd40,build_found,7c50d3b8c30dfb6898ed66daee5b04954f9ab5fc,57605841.0,2015-04-08 08:12:04,23,5cfd5f674d24b304db1ded615ee371905593fd40,1,5cfd5f674d24b304db1ded615ee371905593fd40,,5cfd5f674d24b304db1ded615ee371905593fd40,,0,,13,108,4,0,2,0,2,3,0,3,6,151442,715.805390842699,42.2802128867817,113.878580578703,1.0,,2015-04-08 08:21:15,2015-04-08 08:21:38,passed,1138,[57609520],590,57609520,java,ok,4,java-ant,,0.0,,,,,,,,1028.0,0
129,57636247,SonarSource/sonarqube,0.0,,,java,,master,2.0,315d615fe166dcae24500983e77ead9ebdb8ea99#94532b34aa649733d0a38d3aabe6e23ee7cfceaf,build_found,5cfd5f674d24b304db1ded615ee371905593fd40,57629371.0,2015-04-07 13:33:55,23,94532b34aa649733d0a38d3aabe6e23ee7cfceaf#315d615fe166dcae24500983e77ead9ebdb8ea99,2,94532b34aa649733d0a38d3aabe6e23ee7cfceaf,,94532b34aa649733d0a38d3aabe6e23ee7cfceaf,,0,,449,0,4,1,24,0,0,15,11,3,344,151442,715.805390842699,42.2802128867817,113.878580578703,1.0,,2015-04-08 12:28:52,2015-04-08 12:29:02,failed,56,[57636248],606,57636248,java,broken,3,java-ant,,0.0,,,,,,,,10.63,0
130,57637075,SonarSource/sonarqube,0.0,,,java,,master,1.0,a40a8fc476cd6af4ea8b00793059110edc7dc977,build_found,94532b34aa649733d0a38d3aabe6e23ee7cfceaf,57636247.0,2015-04-08 12:36:30,23,a40a8fc476cd6af4ea8b00793059110edc7dc977,1,a40a8fc476cd6af4ea8b00793059110edc7dc977,,a40a8fc476cd6af4ea8b00793059110edc7dc977,,0,,19,0,0,0,1,0,0,1,0,0,1,151442,715.805390842699,42.2802128867817,113.878580578703,1.0,,2015-04-08 12:36:35,2015-04-08 12:36:48,passed,1029,[57637076],607,57637076,java,ok,3,java-ant,,0.0,,,,,,,,934.0,0
