,tr_build_id,gh_project_name,gh_is_pr,gh_pr_created_at,gh_pull_req_num,gh_lang,git_merged_with,git_branch,gh_num_commits_in_push,gh_commits_in_push,git_prev_commit_resolution_status,git_prev_built_commit,tr_prev_build,gh_first_commit_created_at,gh_team_size,git_all_built_commits,git_num_all_built_commits,git_trigger_commit,tr_virtual_merged_into,tr_original_commit,gh_num_issue_comments,gh_num_commit_comments,gh_num_pr_comments,git_diff_src_churn,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,gh_diff_tests_added,gh_diff_tests_deleted,gh_diff_src_files,gh_diff_doc_files,gh_diff_other_files,gh_num_commits_on_files_touched,gh_sloc,gh_test_lines_per_kloc,gh_test_cases_per_kloc,gh_asserts_cases_per_kloc,gh_by_core_team_member,gh_description_complexity,gh_pushed_at,gh_build_started_at,tr_status,tr_duration,tr_jobs,tr_build_number,tr_job_id,tr_log_lan,tr_log_status,tr_log_setup_time,tr_log_analyzer,tr_log_frameworks,tr_log_bool_tests_ran,tr_log_bool_tests_failed,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_num_tests_skipped,tr_log_tests_failed,tr_log_testduration,tr_log_buildduration,build_successful
34,2289379,fog/fog,1.0,2012-08-30 20:09:16,1121.0,ruby,merge_button,master,2.0,d2e73fbfd8edcb728c783179f2247ab8772b43ea#1908a2f3b3c7c8005e1b88814d6b5097d660c829,build_found,aa7f5a8509b3b8ce40d754f5811fe28b2dbc72ca,2285099.0,2012-08-30 22:02:17,93,d2e73fbfd8edcb728c783179f2247ab8772b43ea,1,d2e73fbfd8edcb728c783179f2247ab8772b43ea,aa7f5a8509b3b8ce40d754f5811fe28b2dbc72ca,91eb57f539226d6efd1ec2f88b3b7d373ae2da47,1.0,0,0.0,3,0,0,0,1,0,0,1,0,0,28,85186,234.616016716362,0.211302326673397,2.12476228488249,1.0,26.0,2012-08-30 23:17:23,2012-08-30 22:09:22,passed,2998,"[2289380, 2289381, 2289382]",44,2289380,ruby,unknown,,ruby,,1.0,,,0.0,,,,,,0
35,2289852,fog/fog,0.0,,,ruby,,master,2.0,d2e73fbfd8edcb728c783179f2247ab8772b43ea#1908a2f3b3c7c8005e1b88814d6b5097d660c829,merge_found,,,2012-08-30 22:02:17,93,1908a2f3b3c7c8005e1b88814d6b5097d660c829,1,1908a2f3b3c7c8005e1b88814d6b5097d660c829,,1908a2f3b3c7c8005e1b88814d6b5097d660c829,,0,,3,0,0,0,1,0,0,1,0,0,29,85186,234.616016716362,0.211302326673397,2.12476228488249,1.0,,2012-08-30 23:17:23,2012-08-30 23:17:43,passed,2981,"[2289853, 2289854, 2289855]",45,2289853,ruby,unknown,,ruby,,1.0,,,0.0,,,,,,0
36,2295944,fog/fog,0.0,,,ruby,,master,2.0,49150c30d251ce260650ef6b9d12640ee78ef581#93812c2ffe5b36897006005682007f3262dd9c32,merge_found,,,2012-08-24 04:17:43,93,93812c2ffe5b36897006005682007f3262dd9c32,1,93812c2ffe5b36897006005682007f3262dd9c32,,93812c2ffe5b36897006005682007f3262dd9c32,,0,,119,0,2,0,5,0,0,7,0,0,9,85221,234.519660647024,0.211215545464146,2.12388965161169,1.0,,2012-08-31 15:53:50,2012-08-31 15:53:50,passed,3034,"[2295945, 2295947, 2295946]",46,2295945,ruby,unknown,,ruby,,1.0,,,0.0,,,,,,0
37,2310711,fog/fog,1.0,2012-09-02 10:53:15,1125.0,ruby,merge_button,master,6.0,e519f9bd466b40498c7d40e004f0660aad4ae40a#2755321839cd032228bf656d383da0e12006b4bc#444a254bbecd01f4443897db75a4b6007c2aa630#9f909e61dc42550a6248db5ccc38b220e7491668#360a634fea56c68e9018be09a918dd137968ccbc#47806f3b2ac519ad842adc36ea25f9e0649f55f1,build_found,93812c2ffe5b36897006005682007f3262dd9c32,2295944.0,2012-09-02 11:51:17,92,360a634fea56c68e9018be09a918dd137968ccbc#9f909e61dc42550a6248db5ccc38b220e7491668#444a254bbecd01f4443897db75a4b6007c2aa630#2755321839cd032228bf656d383da0e12006b4bc#e519f9bd466b40498c7d40e004f0660aad4ae40a,5,360a634fea56c68e9018be09a918dd137968ccbc,93812c2ffe5b36897006005682007f3262dd9c32,e64198d98553684bc9ca669f39997bad92191898,3.0,0,0.0,13,2,0,0,5,0,0,5,0,0,31,85224,234.511405237961,0.211208110391439,2.12381488782503,1.0,11.0,2012-09-03 20:11:25,2012-09-02 13:22:07,passed,3024,"[2310714, 2310712, 2310713]",53,2310713,ruby,unknown,,ruby,,1.0,,,0.0,,,,,,0
38,2323181,fog/fog,0.0,,,ruby,,master,6.0,e519f9bd466b40498c7d40e004f0660aad4ae40a#2755321839cd032228bf656d383da0e12006b4bc#444a254bbecd01f4443897db75a4b6007c2aa630#9f909e61dc42550a6248db5ccc38b220e7491668#360a634fea56c68e9018be09a918dd137968ccbc#47806f3b2ac519ad842adc36ea25f9e0649f55f1,merge_found,,,2012-09-02 11:51:17,92,47806f3b2ac519ad842adc36ea25f9e0649f55f1,1,47806f3b2ac519ad842adc36ea25f9e0649f55f1,,47806f3b2ac519ad842adc36ea25f9e0649f55f1,,0,,13,2,0,0,5,0,0,5,0,0,36,85224,234.511405237961,0.211208110391439,2.12381488782503,1.0,,2012-09-03 20:11:25,2012-09-03 20:11:27,failed,502,"[2323184, 2323182, 2323183]",56,2323184,ruby,unknown,,ruby,,1.0,,,0.0,,,,,,0
40,2332770,fog/fog,0.0,,,ruby,,master,20.0,e008b358dcd47b61fe4cca9357cd79613bc6a98a#0e9996a615e8a41bced0c6f02d319178fbda49c4#da187fd760eceaa2d7e67dec369940e0dc19fa87#ae592795051dbdc04bcf3c502b5fe164ba2c932d#17c8e44a31d54cc89201228aec17bef712b704f0#42b84b54c9e4bd171e1dc752b9a3298079ed7c4c#0ce5681841612f0603ae740cf2169f8f717dfed5#50504903d5c64af2030a5cd770c345d332ab7955#9295f3321d2bcc194c39cec7984fbb0939ca0ac4#04fb3298ae71cf291542f369f8f2cc3a466951d3#dd37b52c1f84a0f7c3641f4a94a55703ccf63aaf#90d0126f3f7ce995659308dc459838e6e78a046b#3c0f47f377eab95a373e84fc437f8f0e66dd8cdc#bbb348281ee44ad99b7edd0c9ac0add0711876d1#bbec81c4c9c75ab2db93dc0a1e4eb761e054ee84#28add3625718e9b3cb6bad6c574f3dabd5e12e2a#5db9f4cbb7179b3d878557360aed4102bba3cafc#c2359184b18cf2230617c446e2341591451c2899#1b531deee46bdf83662a0b3878e89840724f963b#b48fe05d35b575e4136f84c8d6dbf5b445383d41,merge_found,,,2012-09-01 15:42:02,93,b48fe05d35b575e4136f84c8d6dbf5b445383d41,1,b48fe05d35b575e4136f84c8d6dbf5b445383d41,,b48fe05d35b575e4136f84c8d6dbf5b445383d41,,0,,1245,221,33,0,4,0,0,37,0,0,210,86007,234.318136895834,0.20928529073215,2.15098771030265,1.0,,2012-09-04 16:00:33,2012-09-04 16:00:34,passed,638,"[2332773, 2332771, 2332772]",61,2332771,ruby,unknown,,ruby,,1.0,,,0.0,,,,,,0
41,2332989,fog/fog,0.0,,,ruby,,master,1.0,63c479e25b95320b09a27fae3d0516d0dbb0f3c0,build_found,b48fe05d35b575e4136f84c8d6dbf5b445383d41,2332770.0,2012-09-04 16:15:25,93,63c479e25b95320b09a27fae3d0516d0dbb0f3c0,1,63c479e25b95320b09a27fae3d0516d0dbb0f3c0,,63c479e25b95320b09a27fae3d0516d0dbb0f3c0,,0,,2,5,0,0,2,0,0,2,0,0,11,86007,234.353017777623,0.20928529073215,2.15098771030265,1.0,,2012-09-04 16:16:27,2012-09-04 16:16:25,passed,515,"[2332991, 2332990, 2332992]",62,2332991,ruby,unknown,,ruby,,1.0,,,0.0,,,,,,0
42,2333128,fog/fog,0.0,,,ruby,,master,2.0,34be7b7a9aeb3b6edcf6fd12c2a813d4126ef36e#2981ae8075781850a65913420e791fda2d33973f,merge_found,,,2012-09-04 10:29:45,93,2981ae8075781850a65913420e791fda2d33973f,1,2981ae8075781850a65913420e791fda2d33973f,,2981ae8075781850a65913420e791fda2d33973f,,0,,2,0,0,0,1,0,0,1,0,0,4,86008,234.350292996,0.209282857408613,2.15096270114408,1.0,,2012-09-04 16:24:12,2012-09-04 16:24:12,passed,506,"[2333130, 2333131, 2333129]",63,2333130,ruby,unknown,,ruby,,1.0,,,0.0,,,,,,0
43,2335133,fog/fog,0.0,,,ruby,,master,1.0,bc0b788f702c02eeeaad73d4cb625a68bfdfe25f,build_found,2981ae8075781850a65913420e791fda2d33973f,2333128.0,2012-09-04 18:56:33,93,bc0b788f702c02eeeaad73d4cb625a68bfdfe25f,1,bc0b788f702c02eeeaad73d4cb625a68bfdfe25f,,bc0b788f702c02eeeaad73d4cb625a68bfdfe25f,,0,,2,0,0,0,1,0,0,1,0,0,55,86010,234.344843622835,0.209277990931287,2.15091268457156,1.0,,2012-09-04 18:57:47,2012-09-04 18:57:49,passed,564,"[2335134, 2335135, 2335136]",65,2335134,ruby,unknown,,ruby,,1.0,,,0.0,,,,,,0
44,2335672,fog/fog,0.0,,,ruby,,master,1.0,cb0bc181a1a17fa642286da53a2ec8b3c09357fb,build_found,bc0b788f702c02eeeaad73d4cb625a68bfdfe25f,2335133.0,2012-09-04 19:45:42,93,cb0bc181a1a17fa642286da53a2ec8b3c09357fb,1,cb0bc181a1a17fa642286da53a2ec8b3c09357fb,,cb0bc181a1a17fa642286da53a2ec8b3c09357fb,,0,,2,0,0,0,1,0,0,1,0,0,17,86010,234.344843622835,0.209277990931287,2.15091268457156,1.0,,2012-09-04 19:46:17,2012-09-04 19:46:34,passed,559,"[2335675, 2335673, 2335674]",66,2335674,ruby,unknown,,ruby,,1.0,,,0.0,,,,,,0
45,2335959,fog/fog,0.0,,,ruby,,master,2.0,95965df44201b5d388ebe43770dad4638087e699#f0c02b7b3ca1b4b37b3643f1c6586b2c44c72ff9,build_found,cb0bc181a1a17fa642286da53a2ec8b3c09357fb,2335672.0,2012-09-04 20:02:19,93,f0c02b7b3ca1b4b37b3643f1c6586b2c44c72ff9#95965df44201b5d388ebe43770dad4638087e699,2,f0c02b7b3ca1b4b37b3643f1c6586b2c44c72ff9,,f0c02b7b3ca1b4b37b3643f1c6586b2c44c72ff9,,0,,12,5,0,0,5,0,0,5,0,0,19,86018,234.334674137971,0.209258527284987,2.15071264154014,1.0,,2012-09-04 20:13:56,2012-09-04 20:14:15,passed,548,"[2335962, 2335960, 2335961]",67,2335962,ruby,unknown,,ruby,,1.0,,,0.0,,,,,,0
46,2336054,fog/fog,0.0,,,ruby,,master,,,merge_found,,,,94,66038db5cbefc72c7bbd15e7590f3e31aeabe245,1,66038db5cbefc72c7bbd15e7590f3e31aeabe245,,66038db5cbefc72c7bbd15e7590f3e31aeabe245,,3,,574,161,26,0,3,0,0,29,0,0,191,86480,234.528214616096,0.208140610545791,2.13922294172063,1.0,,,2012-09-04 20:22:45,failed,537,"[2336055, 2336057, 2336056]",68,2336055,ruby,unknown,,ruby,,1.0,,,0.0,,,,,,0
48,2336471,fog/fog,0.0,,,ruby,,master,1.0,6e0d89f49f3b32c35497aea0b262dc6b154e64d0,build_found,1c4693239b60d5d3c562ce48d32f3ee053f88872,2336394.0,2012-09-04 20:56:05,93,6e0d89f49f3b32c35497aea0b262dc6b154e64d0,1,6e0d89f49f3b32c35497aea0b262dc6b154e64d0,,6e0d89f49f3b32c35497aea0b262dc6b154e64d0,,0,,0,2,0,0,1,0,0,1,0,0,11,86480,234.528214616096,0.208140610545791,2.13922294172063,1.0,,2012-09-04 20:56:41,2012-09-04 20:56:40,passed,500,"[2336474, 2336472, 2336473]",71,2336474,ruby,unknown,,ruby,,1.0,,,0.0,,,,,,0
49,2341077,fog/fog,0.0,,,ruby,,master,,,merge_found,,,,92,eaaf335870436499fe61c62fe42f44cd9e1584d0,1,eaaf335870436499fe61c62fe42f44cd9e1584d0,,eaaf335870436499fe61c62fe42f44cd9e1584d0,,0,,0,15,0,0,2,0,0,2,0,0,26,86480,234.620721554117,0.208140610545791,2.16234967622572,1.0,,,2012-09-05 06:14:31,passed,499,"[2341080, 2341078, 2341079]",72,2341078,ruby,unknown,,ruby,,1.0,,,0.0,,,,,,0
50,2343961,fog/fog,1.0,2012-09-05 10:19:24,1131.0,ruby,merge_button,master,2.0,b76adf700dcc678c20a4e95c6761ab3f751052f6#49ee57cb96bae366e35bed62f7cb01b593bc1692,build_found,eaaf335870436499fe61c62fe42f44cd9e1584d0,2341077.0,2012-09-05 12:16:42,92,b76adf700dcc678c20a4e95c6761ab3f751052f6,1,b76adf700dcc678c20a4e95c6761ab3f751052f6,eaaf335870436499fe61c62fe42f44cd9e1584d0,73654625020991e027e440e06917e671f0d9c7aa,1.0,0,0.0,2,0,0,0,1,0,0,1,0,0,42,86480,234.620721554117,0.208140610545791,2.16234967622572,1.0,5.0,2012-09-05 17:59:57,2012-09-05 12:19:55,passed,557,"[2343963, 2343964, 2343962]",73,2343964,ruby,unknown,,ruby,,1.0,,,0.0,,,,,,0
51,2347578,fog/fog,0.0,,,ruby,,master,2.0,b76adf700dcc678c20a4e95c6761ab3f751052f6#49ee57cb96bae366e35bed62f7cb01b593bc1692,merge_found,,,2012-09-05 12:16:42,92,49ee57cb96bae366e35bed62f7cb01b593bc1692,1,49ee57cb96bae366e35bed62f7cb01b593bc1692,,49ee57cb96bae366e35bed62f7cb01b593bc1692,,0,,2,0,0,0,1,0,0,1,0,0,43,86480,234.620721554117,0.208140610545791,2.16234967622572,1.0,,2012-09-05 17:59:57,2012-09-05 18:00:45,passed,562,"[2347580, 2347579, 2347581]",74,2347579,ruby,unknown,,ruby,,1.0,,,0.0,,,,,,0
52,2366212,fog/fog,1.0,2012-09-07 06:55:13,1133.0,ruby,merge_button,master,2.0,8d1bb31ec19558d6fcb896a5f0b60c3843c69daf#b2b218b0d60852c365ee306f1c73ef4f88d94552,build_found,49ee57cb96bae366e35bed62f7cb01b593bc1692,2347578.0,2012-09-06 17:46:14,92,8d1bb31ec19558d6fcb896a5f0b60c3843c69daf,1,8d1bb31ec19558d6fcb896a5f0b60c3843c69daf,49ee57cb96bae366e35bed62f7cb01b593bc1692,5d4f33d4cb9550f44df7018e05a668cec683b0c4,0.0,0,0.0,9,3,0,0,6,0,0,6,0,0,24,86487,234.613294483564,0.20812376426515,2.16217466208794,1.0,102.0,2012-09-07 14:54:08,2012-09-07 08:55:22,passed,522,"[2366213, 2366214, 2366215]",75,2366214,ruby,unknown,,ruby,,1.0,,,0.0,,,,,,0
53,2369546,fog/fog,0.0,,,ruby,,master,2.0,8d1bb31ec19558d6fcb896a5f0b60c3843c69daf#b2b218b0d60852c365ee306f1c73ef4f88d94552,merge_found,,,2012-09-06 17:46:14,92,b2b218b0d60852c365ee306f1c73ef4f88d94552,1,b2b218b0d60852c365ee306f1c73ef4f88d94552,,b2b218b0d60852c365ee306f1c73ef4f88d94552,,0,,9,3,0,0,6,0,0,6,0,0,25,86487,234.613294483564,0.20812376426515,2.16217466208794,1.0,,2012-09-07 14:54:08,2012-09-07 14:54:06,passed,527,"[2369549, 2369547, 2369548]",76,2369547,ruby,unknown,,ruby,,1.0,,,0.0,,,,,,0
54,2372600,fog/fog,0.0,,,ruby,,master,2.0,0fa0a9c7f116d1905614b4f0f4e889bf7fe24288#77184bc668a72e6753dc6736cc2a06ba85f7e9bb,build_found,b2b218b0d60852c365ee306f1c73ef4f88d94552,2369546.0,2012-09-07 16:13:19,92,77184bc668a72e6753dc6736cc2a06ba85f7e9bb#0fa0a9c7f116d1905614b4f0f4e889bf7fe24288,2,77184bc668a72e6753dc6736cc2a06ba85f7e9bb,,77184bc668a72e6753dc6736cc2a06ba85f7e9bb,,0,,28,37,0,0,4,0,0,4,0,0,6,86493,234.747320592418,0.208109326766328,2.16202467251685,1.0,,2012-09-07 19:12:49,2012-09-07 19:12:47,passed,543,"[2372603, 2372602, 2372601]",77,2372601,ruby,unknown,,ruby,,1.0,,,0.0,,,,,,0
55,2383291,fog/fog,0.0,,,ruby,,master,,,merge_found,,,,93,7fba8cecd959954ed4c036204331ca528b7e57a7,1,7fba8cecd959954ed4c036204331ca528b7e57a7,,7fba8cecd959954ed4c036204331ca528b7e57a7,,0,,615,45,14,0,5,0,0,19,0,0,178,86989,233.834162940142,0.206922714366184,2.14969708813758,1.0,,,2012-09-09 03:46:34,passed,516,"[2383293, 2383292, 2383294]",80,2383292,ruby,unknown,,ruby,,1.0,,,0.0,,,,,,0
56,2385872,fog/fog,0.0,,,ruby,,master,1.0,1ca73fcb6185a3a784195aef69a3c71bdfb5b433,build_found,7fba8cecd959954ed4c036204331ca528b7e57a7,2383291.0,2012-09-09 13:21:34,93,1ca73fcb6185a3a784195aef69a3c71bdfb5b433,1,1ca73fcb6185a3a784195aef69a3c71bdfb5b433,,1ca73fcb6185a3a784195aef69a3c71bdfb5b433,,0,,2,0,0,0,1,0,0,1,0,0,10,86989,233.834162940142,0.206922714366184,2.14969708813758,1.0,,2012-09-09 13:25:29,2012-09-09 13:25:29,passed,501,"[2385874, 2385873, 2385875]",81,2385875,ruby,unknown,,ruby,,1.0,,,0.0,,,,,,0
57,2397147,fog/fog,0.0,,,ruby,,master,2.0,7283aa5f5415479d86dfd64cbc268d48e6165634#07797fac00846a7a644a39a2d1c68e5abc200374,merge_found,,,2012-09-08 14:10:06,93,07797fac00846a7a644a39a2d1c68e5abc200374,1,07797fac00846a7a644a39a2d1c68e5abc200374,,07797fac00846a7a644a39a2d1c68e5abc200374,,0,,4,0,0,0,1,0,0,1,0,0,10,86992,233.826098951628,0.206915578443995,2.14962295383484,1.0,,2012-09-10 15:38:23,2012-09-10 15:39:20,passed,537,"[2397149, 2397148, 2397150]",83,2397148,ruby,unknown,,ruby,,1.0,,,0.0,,,,,,0
58,2397709,fog/fog,0.0,,,ruby,,master,2.0,76ea6b97d061b7aaba5ef5e65195f67b7997e4a6#20e0f49265d6e13b01c1c96055b29374e82cc726,merge_found,,,2012-09-08 00:57:08,93,20e0f49265d6e13b01c1c96055b29374e82cc726,1,20e0f49265d6e13b01c1c96055b29374e82cc726,,20e0f49265d6e13b01c1c96055b29374e82cc726,,0,,10,2,0,0,3,0,0,3,0,0,198,86993,233.823411079052,0.206913199912637,2.14959824353684,1.0,,2012-09-10 16:22:14,2012-09-10 16:22:32,passed,531,"[2397710, 2397712, 2397711]",84,2397712,ruby,unknown,,ruby,,1.0,,,0.0,,,,,,0
