,project,method,algorithm,batch_size,builds_reqd,batch_delays,sbs_delays
255,orbeon-forms.csv,ml,BATCHBISECT,4,56.652360515021500,336.0,0
256,orbeon-forms.csv,ml,BATCHBISECT,6,57.5107296137339,570.0,0
257,orbeon-forms.csv,ml,BATCHBISECT,8,61.3733905579399,812.0,0
258,orbeon-forms.csv,ml,BATCHBISECT,16,63.0901287553648,1800.0,1
259,orbeon-forms.csv,ml,BATCHBISECT,32,65.2360515021459,3968.0,0
260,puppet.csv,ml,NOBATCH,1,66.6666666666667,0.0,0
261,puppet.csv,ml,NOBATCH,2,37.6811594202899,26.0,0
262,puppet.csv,ml,NOBATCH,4,20.2898550724638,84.0,2
263,puppet.csv,ml,NOBATCH,6,15.9420289855072,165.0,0
264,puppet.csv,ml,NOBATCH,8,10.1449275362319,196.0,2
265,puppet.csv,ml,NOBATCH,16,7.2463768115942,600.0,0
266,puppet.csv,ml,NOBATCH,32,4.34782608695652,1488.0,0
267,puppet.csv,ml,BATCH4,4,26.0869565217391,84.0,2
268,puppet.csv,ml,BATCHSTOP4,4,26.0869565217391,84.0,2
269,puppet.csv,ml,BATCHSTOP4,6,33.3333333333333,165.0,0
270,puppet.csv,ml,BATCHSTOP4,8,18.8405797101449,196.0,2
271,puppet.csv,ml,BATCHSTOP4,16,18.8405797101449,600.0,0
272,puppet.csv,ml,BATCHSTOP4,32,18.8405797101449,1488.0,0
273,puppet.csv,ml,BATCHBISECT,1,62.3188405797102,0.0,2
274,puppet.csv,ml,BATCHBISECT,2,39.1304347826087,25.0,2
275,puppet.csv,ml,BATCHBISECT,4,26.0869565217391,84.0,2
276,puppet.csv,ml,BATCHBISECT,6,30.4347826086957,165.0,0
277,puppet.csv,ml,BATCHBISECT,8,18.8405797101449,196.0,2
278,puppet.csv,ml,BATCHBISECT,16,21.7391304347826,600.0,0
279,puppet.csv,ml,BATCHBISECT,32,21.7391304347826,1488.0,0
280,rails.csv,ml,NOBATCH,1,77.657413676371,0.0,3
281,rails.csv,ml,NOBATCH,2,43.3987813134733,641.0,0
282,rails.csv,ml,NOBATCH,4,23.2227488151659,2058.0,13
283,rails.csv,ml,NOBATCH,6,15.7752200406229,3495.0,15
284,rails.csv,ml,NOBATCH,8,12.0514556533514,4984.0,10
285,rails.csv,ml,NOBATCH,16,6.16113744075829,10920.0,2
286,rails.csv,ml,NOBATCH,32,3.1144211238998,22816.0,2
287,rails.csv,ml,BATCH4,4,58.1584292484766,2058.0,13
288,rails.csv,ml,BATCHSTOP4,4,58.1584292484766,2058.0,13
289,rails.csv,ml,BATCHSTOP4,6,67.7048070412999,3540.0,8
290,rails.csv,ml,BATCHSTOP4,8,61.8144888287068,5012.0,5
291,rails.csv,ml,BATCHSTOP4,16,66.8923493568043,11040.0,2
292,rails.csv,ml,BATCHSTOP4,32,70.3452945159106,23312.0,0
293,rails.csv,ml,BATCHBISECT,1,68.3818551117129,0.0,80
294,rails.csv,ml,BATCHBISECT,2,59.37711577522,619.0,32
295,rails.csv,ml,BATCHBISECT,4,60.054163845633,2058.0,13
296,rails.csv,ml,BATCHBISECT,6,62.9654705484089,3540.0,8
297,rails.csv,ml,BATCHBISECT,8,64.2518618821936,5012.0,5
298,rails.csv,ml,BATCHBISECT,16,69.0589031821259,11040.0,2
299,rails.csv,ml,BATCHBISECT,32,72.6472579553148,23312.0,0
300,rubinius.csv,ml,NOBATCH,1,90.0,0.0,0
301,rubinius.csv,ml,NOBATCH,2,47.2727272727273,104.0,0
302,rubinius.csv,ml,NOBATCH,4,24.0909090909091,318.0,2
303,rubinius.csv,ml,NOBATCH,6,15.9090909090909,525.0,2
304,rubinius.csv,ml,NOBATCH,8,12.7272727272727,784.0,0
305,rubinius.csv,ml,NOBATCH,16,6.36363636363636,1680.0,0
306,rubinius.csv,ml,NOBATCH,32,3.18181818181818,3472.0,0
307,rubinius.csv,ml,BATCH4,4,69.5454545454546,318.0,2
308,rubinius.csv,ml,BATCHSTOP4,4,69.5454545454546,318.0,2
309,rubinius.csv,ml,BATCHSTOP4,6,90.9090909090909,540.0,2
310,rubinius.csv,ml,BATCHSTOP4,8,80.9090909090909,784.0,0
311,rubinius.csv,ml,BATCHSTOP4,16,87.2727272727273,1680.0,0
312,rubinius.csv,ml,BATCHSTOP4,32,91.3636363636364,3472.0,0
313,rubinius.csv,ml,BATCHBISECT,1,83.6363636363636,0.0,5
314,rubinius.csv,ml,BATCHBISECT,2,79.0909090909091,104.0,0
315,rubinius.csv,ml,BATCHBISECT,4,77.7272727272727,318.0,2
316,rubinius.csv,ml,BATCHBISECT,6,84.5454545454546,540.0,2
317,rubinius.csv,ml,BATCHBISECT,8,87.2727272727273,784.0,0
318,rubinius.csv,ml,BATCHBISECT,16,92.7272727272727,1680.0,0
319,rubinius.csv,ml,BATCHBISECT,32,96.8181818181818,3472.0,0
320,sonarqube.csv,ml,NOBATCH,1,70.6666666666667,0.0,4
321,sonarqube.csv,ml,NOBATCH,2,41.33333333333330,124.0,0
322,sonarqube.csv,ml,NOBATCH,4,23.0,414.0,4
323,sonarqube.csv,ml,NOBATCH,6,15.6666666666667,705.0,2
324,sonarqube.csv,ml,NOBATCH,8,11.6666666666667,980.0,2
325,sonarqube.csv,ml,NOBATCH,16,6.33333333333333,2280.0,3
326,sonarqube.csv,ml,NOBATCH,32,3.33333333333333,4960.0,3
327,sonarqube.csv,ml,BATCH4,4,49.66666666666670,414.0,4
328,sonarqube.csv,ml,BATCHSTOP4,4,49.66666666666670,414.0,4
329,sonarqube.csv,ml,BATCHSTOP4,6,58.66666666666670,720.0,0
330,sonarqube.csv,ml,BATCHSTOP4,8,53.33333333333330,1008.0,0
331,sonarqube.csv,ml,BATCHSTOP4,16,57.66666666666670,2280.0,0
332,sonarqube.csv,ml,BATCHSTOP4,32,60.0,4960.0,0
333,sonarqube.csv,ml,BATCHBISECT,1,67.3333333333333,0.0,11
334,sonarqube.csv,ml,BATCHBISECT,2,52.66666666666670,122.0,8
335,sonarqube.csv,ml,BATCHBISECT,4,49.66666666666670,414.0,4
336,sonarqube.csv,ml,BATCHBISECT,6,52.66666666666670,720.0,0
337,sonarqube.csv,ml,BATCHBISECT,8,53.33333333333330,1008.0,0
338,sonarqube.csv,ml,BATCHBISECT,16,57.0,2280.0,0
339,sonarqube.csv,ml,BATCHBISECT,32,59.33333333333330,4960.0,0
340,sufia.csv,ml,NOBATCH,1,78.9473684210526,0.0,0
341,sufia.csv,ml,NOBATCH,2,42.1052631578947,8.0,0
342,sufia.csv,ml,NOBATCH,4,26.3157894736842,30.0,0
343,sufia.csv,ml,NOBATCH,6,15.7894736842105,45.0,0
344,sufia.csv,ml,NOBATCH,8,15.7894736842105,84.0,0
345,sufia.csv,ml,NOBATCH,16,10.5263157894737,240.0,0
346,sufia.csv,ml,NOBATCH,32,5.26315789473684,496.0,0
347,sufia.csv,ml,BATCH4,4,47.3684210526316,30.0,0
348,sufia.csv,ml,BATCHSTOP4,4,47.3684210526316,30.0,0
349,sufia.csv,ml,BATCHSTOP4,6,47.3684210526316,45.0,0
350,sufia.csv,ml,BATCHSTOP4,8,47.3684210526316,84.0,0
351,sufia.csv,ml,BATCHSTOP4,16,52.6315789473684,240.0,0
352,sufia.csv,ml,BATCHSTOP4,32,57.8947368421053,496.0,0
353,sufia.csv,ml,BATCHBISECT,1,78.9473684210526,0.0,0
354,sufia.csv,ml,BATCHBISECT,2,52.6315789473684,8.0,0
355,sufia.csv,ml,BATCHBISECT,4,47.3684210526316,30.0,0
356,sufia.csv,ml,BATCHBISECT,6,47.3684210526316,45.0,0
357,sufia.csv,ml,BATCHBISECT,8,47.3684210526316,84.0,0
358,sufia.csv,ml,BATCHBISECT,16,52.6315789473684,240.0,0
359,sufia.csv,ml,BATCHBISECT,32,47.3684210526316,496.0,0
360,vagrant.csv,ml,NOBATCH,1,67.6056338028169,0.0,0
361,vagrant.csv,ml,NOBATCH,2,38.3802816901409,109.0,1
362,vagrant.csv,ml,NOBATCH,4,21.4788732394366,366.0,2
363,vagrant.csv,ml,NOBATCH,6,15.1408450704225,645.0,0
364,vagrant.csv,ml,NOBATCH,8,11.6197183098592,924.0,0
365,vagrant.csv,ml,NOBATCH,16,6.33802816901409,2160.0,0
366,vagrant.csv,ml,NOBATCH,32,3.16901408450704,4464.0,0
367,vagrant.csv,ml,BATCH4,4,32.7464788732394,366.0,2
