,project,method,algorithm,batch_size,confidence,builds_reqd,median_delays,total_delays
0,geoserver.csv,ssr,BATCHSTOP4,4,2,95.83333333333331,1.0,242
1,geoserver.csv,ssr,BATCHSTOP4,4,3,80.95238095238095,1.0,224
2,geoserver.csv,ssr,BATCHSTOP4,4,4,75.5952380952381,1.0,223
3,geoserver.csv,ssr,BATCHSTOP4,4,5,76.78571428571429,1.0,220
4,geoserver.csv,ssr,BATCHSTOP4,4,6,80.95238095238095,1.0,233
5,geoserver.csv,ssr,BATCHSTOP4,4,7,71.42857142857143,1.0,229
6,geoserver.csv,ssr,BATCHSTOP4,4,8,81.54761904761905,1.0,232
7,geoserver.csv,ssr,BATCHSTOP4,4,9,75.5952380952381,1.0,232
8,geoserver.csv,ssr,BATCHSTOP4,4,10,74.4047619047619,1.0,239
9,geoserver.csv,ssr,BATCHSTOP4,4,11,67.85714285714286,1.0,233
10,geoserver.csv,ssr,BATCHSTOP4,4,12,67.26190476190476,1.0,233
11,geoserver.csv,ssr,BATCHSTOP4,4,13,66.66666666666667,0.5,233
12,geoserver.csv,ssr,BATCHSTOP4,4,14,65.47619047619048,0.5,237
13,geoserver.csv,ssr,BATCHSTOP4,4,15,61.90476190476191,0.0,235
14,geoserver.csv,ssr,BATCHSTOP4,4,16,61.30952380952381,0.0,238
15,geoserver.csv,ssr,BATCHSTOP4,4,17,61.30952380952381,0.0,241
16,geoserver.csv,ssr,BATCHSTOP4,4,18,61.30952380952381,0.0,244
17,geoserver.csv,ssr,BATCHSTOP4,4,19,75.0,1.0,235
18,geoserver.csv,ssr,BATCHSTOP4,4,20,72.02380952380952,1.0,232
19,geoserver.csv,ssr,BATCHSTOP4,8,2,110.71428571428572,3.5,588
20,geoserver.csv,ssr,BATCHSTOP4,8,3,99.4047619047619,3.0,570
21,geoserver.csv,ssr,BATCHSTOP4,8,4,100.0,3.0,565
22,geoserver.csv,ssr,BATCHSTOP4,8,5,103.57142857142856,3.0,567
23,geoserver.csv,ssr,BATCHSTOP4,8,6,102.38095238095238,3.0,568
24,geoserver.csv,ssr,BATCHSTOP4,8,7,98.8095238095238,3.0,566
25,geoserver.csv,ssr,BATCHSTOP4,8,8,98.21428571428572,3.0,563
26,geoserver.csv,ssr,BATCHSTOP4,8,9,97.61904761904762,3.0,559
27,geoserver.csv,ssr,BATCHSTOP4,8,10,97.61904761904762,3.0,559
28,geoserver.csv,ssr,BATCHSTOP4,8,11,97.61904761904762,3.0,559
29,geoserver.csv,ssr,BATCHSTOP4,8,12,97.61904761904762,3.0,559
30,geoserver.csv,ssr,BATCHSTOP4,8,13,97.61904761904762,3.0,559
31,geoserver.csv,ssr,BATCHSTOP4,8,14,97.61904761904762,3.0,559
32,geoserver.csv,ssr,BATCHSTOP4,8,15,97.61904761904762,3.0,559
33,geoserver.csv,ssr,BATCHSTOP4,8,16,97.61904761904762,3.0,559
34,geoserver.csv,ssr,BATCHSTOP4,8,17,97.61904761904762,3.0,559
35,geoserver.csv,ssr,BATCHSTOP4,8,18,97.61904761904762,3.0,559
36,geoserver.csv,ssr,BATCHSTOP4,8,19,97.61904761904762,3.0,559
37,geoserver.csv,ssr,BATCHSTOP4,8,20,97.61904761904762,3.0,559
38,geoserver.csv,ssr,BATCHSTOP4,16,2,116.66666666666669,8.0,1276
39,geoserver.csv,ssr,BATCHSTOP4,16,3,111.3095238095238,8.0,1267
40,geoserver.csv,ssr,BATCHSTOP4,16,4,104.76190476190476,7.5,1258
41,geoserver.csv,ssr,BATCHSTOP4,16,5,113.6904761904762,7.0,1248
42,geoserver.csv,ssr,BATCHSTOP4,16,6,113.0952380952381,7.0,1237
43,geoserver.csv,ssr,BATCHSTOP4,16,7,110.11904761904762,7.0,1225
44,geoserver.csv,ssr,BATCHSTOP4,16,8,110.11904761904762,7.0,1225
45,geoserver.csv,ssr,BATCHSTOP4,16,9,110.11904761904762,7.0,1225
46,geoserver.csv,ssr,BATCHSTOP4,16,10,110.11904761904762,7.0,1225
47,geoserver.csv,ssr,BATCHSTOP4,16,11,110.11904761904762,7.0,1225
48,geoserver.csv,ssr,BATCHSTOP4,16,12,110.11904761904762,7.0,1225
49,geoserver.csv,ssr,BATCHSTOP4,16,13,110.11904761904762,7.0,1225
50,geoserver.csv,ssr,BATCHSTOP4,16,14,110.11904761904762,7.0,1225
51,geoserver.csv,ssr,BATCHSTOP4,16,15,110.11904761904762,7.0,1225
52,geoserver.csv,ssr,BATCHSTOP4,16,16,110.11904761904762,7.0,1225
53,geoserver.csv,ssr,BATCHSTOP4,16,17,110.11904761904762,7.0,1225
54,geoserver.csv,ssr,BATCHSTOP4,16,18,110.11904761904762,7.0,1225
55,geoserver.csv,ssr,BATCHSTOP4,16,19,110.11904761904762,7.0,1225
56,geoserver.csv,ssr,BATCHSTOP4,16,20,110.11904761904762,7.0,1225
57,geoserver.csv,ssr,BATCH4,4,2,95.83333333333331,1.0,242
58,geoserver.csv,ssr,BATCH4,4,3,80.95238095238095,1.0,224
59,geoserver.csv,ssr,BATCH4,4,4,75.5952380952381,1.0,223
60,geoserver.csv,ssr,BATCH4,4,5,76.78571428571429,1.0,220
61,geoserver.csv,ssr,BATCH4,4,6,80.95238095238095,1.0,233
62,geoserver.csv,ssr,BATCH4,4,7,71.42857142857143,1.0,229
63,geoserver.csv,ssr,BATCH4,4,8,81.54761904761905,1.0,232
64,geoserver.csv,ssr,BATCH4,4,9,75.5952380952381,1.0,232
65,geoserver.csv,ssr,BATCH4,4,10,74.4047619047619,1.0,239
66,geoserver.csv,ssr,BATCH4,4,11,67.85714285714286,1.0,233
67,geoserver.csv,ssr,BATCH4,4,12,67.26190476190476,1.0,233
68,geoserver.csv,ssr,BATCH4,4,13,66.66666666666667,0.5,233
69,geoserver.csv,ssr,BATCH4,4,14,65.47619047619048,0.5,237
70,geoserver.csv,ssr,BATCH4,4,15,61.90476190476191,0.0,235
71,geoserver.csv,ssr,BATCH4,4,16,61.30952380952381,0.0,238
72,geoserver.csv,ssr,BATCH4,4,17,61.30952380952381,0.0,241
73,geoserver.csv,ssr,BATCH4,4,18,61.30952380952381,0.0,244
74,geoserver.csv,ssr,BATCH4,4,19,75.0,1.0,235
75,geoserver.csv,ssr,BATCH4,4,20,72.02380952380952,1.0,232
76,geoserver.csv,ssr,BATCHBISECT,1,2,54.76190476190476,0.0,29
77,geoserver.csv,ssr,BATCHBISECT,1,3,43.45238095238095,0.0,30
78,geoserver.csv,ssr,BATCHBISECT,1,4,29.761904761904763,0.0,76
79,geoserver.csv,ssr,BATCHBISECT,1,5,29.166666666666668,0.0,79
80,geoserver.csv,ssr,BATCHBISECT,1,6,25.0,0.0,92
81,geoserver.csv,ssr,BATCHBISECT,1,7,20.83333333333333,0.0,109
82,geoserver.csv,ssr,BATCHBISECT,1,8,18.45238095238096,0.0,137
83,geoserver.csv,ssr,BATCHBISECT,1,9,17.857142857142858,0.0,140
84,geoserver.csv,ssr,BATCHBISECT,1,10,16.071428571428573,0.0,177
85,geoserver.csv,ssr,BATCHBISECT,1,11,14.88095238095238,0.0,191
86,geoserver.csv,ssr,BATCHBISECT,1,12,13.69047619047619,0.0,209
87,geoserver.csv,ssr,BATCHBISECT,1,13,14.88095238095238,0.0,208
88,geoserver.csv,ssr,BATCHBISECT,1,14,12.5,0.0,225
89,geoserver.csv,ssr,BATCHBISECT,1,15,13.69047619047619,0.0,220
90,geoserver.csv,ssr,BATCHBISECT,1,16,12.5,0.0,236
91,geoserver.csv,ssr,BATCHBISECT,1,17,14.285714285714286,0.0,220
92,geoserver.csv,ssr,BATCHBISECT,1,18,11.904761904761903,0.0,239
93,geoserver.csv,ssr,BATCHBISECT,1,19,12.5,0.0,252
94,geoserver.csv,ssr,BATCHBISECT,1,20,11.904761904761903,0.0,270
95,geoserver.csv,ssr,BATCHBISECT,2,2,78.57142857142857,0.0,76
96,geoserver.csv,ssr,BATCHBISECT,2,3,66.07142857142857,0.0,79
97,geoserver.csv,ssr,BATCHBISECT,2,4,60.11904761904762,0.0,81
98,geoserver.csv,ssr,BATCHBISECT,2,5,51.785714285714285,0.0,92
99,geoserver.csv,ssr,BATCHBISECT,2,6,45.833333333333336,0.0,104
100,geoserver.csv,ssr,BATCHBISECT,2,7,46.42857142857143,0.0,107
101,geoserver.csv,ssr,BATCHBISECT,2,8,35.714285714285715,0.0,127
102,geoserver.csv,ssr,BATCHBISECT,2,9,36.30952380952381,0.0,147
103,geoserver.csv,ssr,BATCHBISECT,2,10,34.523809523809526,0.0,161
104,geoserver.csv,ssr,BATCHBISECT,2,11,38.69047619047619,0.0,160
105,geoserver.csv,ssr,BATCHBISECT,2,12,38.69047619047619,0.0,174
106,geoserver.csv,ssr,BATCHBISECT,2,13,34.523809523809526,0.0,182
107,geoserver.csv,ssr,BATCHBISECT,2,14,39.88095238095238,0.0,173
108,geoserver.csv,ssr,BATCHBISECT,2,15,38.095238095238095,0.0,177
109,geoserver.csv,ssr,BATCHBISECT,2,16,36.30952380952381,0.0,189
110,geoserver.csv,ssr,BATCHBISECT,2,17,30.95238095238096,0.0,198
111,geoserver.csv,ssr,BATCHBISECT,2,18,32.142857142857146,0.0,211
112,geoserver.csv,ssr,BATCHBISECT,2,19,31.547619047619047,0.0,211
113,geoserver.csv,ssr,BATCHBISECT,2,20,31.547619047619047,0.0,223
114,geoserver.csv,ssr,BATCHBISECT,4,2,104.16666666666669,1.0,242
115,geoserver.csv,ssr,BATCHBISECT,4,3,91.66666666666669,1.0,224
116,geoserver.csv,ssr,BATCHBISECT,4,4,83.92857142857143,1.0,223
117,geoserver.csv,ssr,BATCHBISECT,4,5,85.11904761904762,1.0,220
118,geoserver.csv,ssr,BATCHBISECT,4,6,86.9047619047619,1.0,233
119,geoserver.csv,ssr,BATCHBISECT,4,7,79.76190476190476,1.0,229
120,geoserver.csv,ssr,BATCHBISECT,4,8,88.69047619047619,1.0,232
121,geoserver.csv,ssr,BATCHBISECT,4,9,82.73809523809524,1.0,232
122,geoserver.csv,ssr,BATCHBISECT,4,10,80.35714285714286,1.0,239
123,geoserver.csv,ssr,BATCHBISECT,4,11,76.19047619047619,1.0,233
124,geoserver.csv,ssr,BATCHBISECT,4,12,75.5952380952381,1.0,233
125,geoserver.csv,ssr,BATCHBISECT,4,13,73.80952380952381,0.5,233
126,geoserver.csv,ssr,BATCHBISECT,4,14,72.61904761904762,0.5,237
127,geoserver.csv,ssr,BATCHBISECT,4,15,69.04761904761905,0.0,235
128,geoserver.csv,ssr,BATCHBISECT,4,16,68.45238095238095,0.0,238
129,geoserver.csv,ssr,BATCHBISECT,4,17,68.45238095238095,0.0,241
130,geoserver.csv,ssr,BATCHBISECT,4,18,68.45238095238095,0.0,244
131,geoserver.csv,ssr,BATCHBISECT,4,19,82.14285714285714,1.0,235
132,geoserver.csv,ssr,BATCHBISECT,4,20,80.35714285714286,1.0,232
133,geoserver.csv,ssr,BATCHBISECT,8,2,120.23809523809524,3.5,588
134,geoserver.csv,ssr,BATCHBISECT,8,3,111.3095238095238,3.0,570
135,geoserver.csv,ssr,BATCHBISECT,8,4,110.71428571428572,3.0,565
136,geoserver.csv,ssr,BATCHBISECT,8,5,113.0952380952381,3.0,567
137,geoserver.csv,ssr,BATCHBISECT,8,6,111.9047619047619,3.0,568
138,geoserver.csv,ssr,BATCHBISECT,8,7,109.52380952380952,3.0,566
139,geoserver.csv,ssr,BATCHBISECT,8,8,108.92857142857144,3.0,563
140,geoserver.csv,ssr,BATCHBISECT,8,9,108.33333333333331,3.0,559
141,geoserver.csv,ssr,BATCHBISECT,8,10,108.33333333333331,3.0,559
142,geoserver.csv,ssr,BATCHBISECT,8,11,108.33333333333331,3.0,559
143,geoserver.csv,ssr,BATCHBISECT,8,12,108.33333333333331,3.0,559
144,geoserver.csv,ssr,BATCHBISECT,8,13,108.33333333333331,3.0,559
145,geoserver.csv,ssr,BATCHBISECT,8,14,108.33333333333331,3.0,559
146,geoserver.csv,ssr,BATCHBISECT,8,15,108.33333333333331,3.0,559
147,geoserver.csv,ssr,BATCHBISECT,8,16,108.33333333333331,3.0,559
148,geoserver.csv,ssr,BATCHBISECT,8,17,108.33333333333331,3.0,559
149,geoserver.csv,ssr,BATCHBISECT,8,18,108.33333333333331,3.0,559
150,geoserver.csv,ssr,BATCHBISECT,8,19,108.33333333333331,3.0,559
151,geoserver.csv,ssr,BATCHBISECT,8,20,108.33333333333331,3.0,559
152,geoserver.csv,ssr,BATCHBISECT,16,2,126.1904761904762,8.0,1276
153,geoserver.csv,ssr,BATCHBISECT,16,3,122.02380952380952,8.0,1267
154,geoserver.csv,ssr,BATCHBISECT,16,4,116.66666666666669,7.5,1258
155,geoserver.csv,ssr,BATCHBISECT,16,5,123.21428571428572,7.0,1248
156,geoserver.csv,ssr,BATCHBISECT,16,6,122.61904761904762,7.0,1237
157,geoserver.csv,ssr,BATCHBISECT,16,7,120.83333333333331,7.0,1225
158,geoserver.csv,ssr,BATCHBISECT,16,8,120.83333333333331,7.0,1225
159,geoserver.csv,ssr,BATCHBISECT,16,9,120.83333333333331,7.0,1225
160,geoserver.csv,ssr,BATCHBISECT,16,10,120.83333333333331,7.0,1225
161,geoserver.csv,ssr,BATCHBISECT,16,11,120.83333333333331,7.0,1225
162,geoserver.csv,ssr,BATCHBISECT,16,12,120.83333333333331,7.0,1225
163,geoserver.csv,ssr,BATCHBISECT,16,13,120.83333333333331,7.0,1225
164,geoserver.csv,ssr,BATCHBISECT,16,14,120.83333333333331,7.0,1225
165,geoserver.csv,ssr,BATCHBISECT,16,15,120.83333333333331,7.0,1225
166,geoserver.csv,ssr,BATCHBISECT,16,16,120.83333333333331,7.0,1225
167,geoserver.csv,ssr,BATCHBISECT,16,17,120.83333333333331,7.0,1225
168,geoserver.csv,ssr,BATCHBISECT,16,18,120.83333333333331,7.0,1225
169,geoserver.csv,ssr,BATCHBISECT,16,19,120.83333333333331,7.0,1225
170,geoserver.csv,ssr,BATCHBISECT,16,20,120.83333333333331,7.0,1225
171,fog.csv,ssr,BATCHSTOP4,4,2,62.96296296296296,1.0,468
172,fog.csv,ssr,BATCHSTOP4,4,3,60.3988603988604,1.0,433
173,fog.csv,ssr,BATCHSTOP4,4,4,52.99145299145299,1.0,408
174,fog.csv,ssr,BATCHSTOP4,4,5,43.58974358974359,0.0,382
175,fog.csv,ssr,BATCHSTOP4,4,6,45.01424501424501,0.0,377
176,fog.csv,ssr,BATCHSTOP4,4,7,45.58404558404558,0.0,360
177,fog.csv,ssr,BATCHSTOP4,4,8,47.00854700854701,0.0,352
178,fog.csv,ssr,BATCHSTOP4,4,9,38.46153846153846,0.0,350
179,fog.csv,ssr,BATCHSTOP4,4,10,46.72364672364672,0.0,334
180,fog.csv,ssr,BATCHSTOP4,4,11,41.02564102564103,0.0,349
181,fog.csv,ssr,BATCHSTOP4,4,12,36.46723646723647,0.0,349
182,fog.csv,ssr,BATCHSTOP4,4,13,33.61823361823362,0.0,344
183,fog.csv,ssr,BATCHSTOP4,4,14,33.333333333333336,0.0,358
184,fog.csv,ssr,BATCHSTOP4,4,15,30.484330484330485,0.0,389
185,fog.csv,ssr,BATCHSTOP4,4,16,39.88603988603989,0.0,351
186,fog.csv,ssr,BATCHSTOP4,4,17,28.49002849002849,0.0,389
187,fog.csv,ssr,BATCHSTOP4,4,18,33.903133903133906,0.0,370
188,fog.csv,ssr,BATCHSTOP4,4,19,28.205128205128204,0.0,410
189,fog.csv,ssr,BATCHSTOP4,4,20,31.05413105413105,0.0,400
190,fog.csv,ssr,BATCHSTOP4,8,2,67.80626780626781,3.0,1175
191,fog.csv,ssr,BATCHSTOP4,8,3,68.66096866096866,3.0,1123
192,fog.csv,ssr,BATCHSTOP4,8,4,67.23646723646723,3.0,1068
193,fog.csv,ssr,BATCHSTOP4,8,5,65.24216524216524,3.0,1057
194,fog.csv,ssr,BATCHSTOP4,8,6,60.11396011396011,2.0,1002
195,fog.csv,ssr,BATCHSTOP4,8,7,61.53846153846154,3.0,1013
196,fog.csv,ssr,BATCHSTOP4,8,8,62.96296296296296,2.0,1012
197,fog.csv,ssr,BATCHSTOP4,8,9,56.6951566951567,2.0,932
198,fog.csv,ssr,BATCHSTOP4,8,10,54.13105413105413,2.0,938
199,fog.csv,ssr,BATCHSTOP4,8,11,55.27065527065527,2.0,927
200,fog.csv,ssr,BATCHSTOP4,8,12,56.12535612535613,2.0,922
201,fog.csv,ssr,BATCHSTOP4,8,13,49.857549857549856,1.0,888
202,fog.csv,ssr,BATCHSTOP4,8,14,50.997150997151,1.0,858
203,fog.csv,ssr,BATCHSTOP4,8,15,49.57264957264957,1.0,863
204,fog.csv,ssr,BATCHSTOP4,8,16,50.427350427350426,1.0,879
205,fog.csv,ssr,BATCHSTOP4,8,17,41.59544159544159,0.0,848
206,fog.csv,ssr,BATCHSTOP4,8,18,42.73504273504273,0.0,870
207,fog.csv,ssr,BATCHSTOP4,8,19,46.43874643874644,0.0,843
208,fog.csv,ssr,BATCHSTOP4,8,20,46.72364672364672,0.0,858
209,fog.csv,ssr,BATCHSTOP4,16,2,75.21367521367522,8.0,2619
210,fog.csv,ssr,BATCHSTOP4,16,3,76.06837606837607,7.0,2596
211,fog.csv,ssr,BATCHSTOP4,16,4,78.91737891737891,7.0,2552
212,fog.csv,ssr,BATCHSTOP4,16,5,77.77777777777777,7.0,2550
213,fog.csv,ssr,BATCHSTOP4,16,6,76.06837606837607,7.0,2522
214,fog.csv,ssr,BATCHSTOP4,16,7,76.35327635327636,7.0,2517
215,fog.csv,ssr,BATCHSTOP4,16,8,74.35897435897436,7.0,2503
216,fog.csv,ssr,BATCHSTOP4,16,9,67.80626780626781,7.0,2390
217,fog.csv,ssr,BATCHSTOP4,16,10,68.94586894586895,6.0,2313
218,fog.csv,ssr,BATCHSTOP4,16,11,68.94586894586895,7.0,2390
219,fog.csv,ssr,BATCHSTOP4,16,12,71.22507122507122,7.0,2394
220,fog.csv,ssr,BATCHSTOP4,16,13,67.80626780626781,6.0,2301
221,fog.csv,ssr,BATCHSTOP4,16,14,70.65527065527066,6.0,2290
222,fog.csv,ssr,BATCHSTOP4,16,15,61.53846153846154,6.0,2180
223,fog.csv,ssr,BATCHSTOP4,16,16,62.67806267806268,6.0,2192
224,fog.csv,ssr,BATCHSTOP4,16,17,59.82905982905983,6.0,2203
225,fog.csv,ssr,BATCHSTOP4,16,18,60.96866096866097,6.0,2216
226,fog.csv,ssr,BATCHSTOP4,16,19,60.96866096866097,6.0,2226
227,fog.csv,ssr,BATCHSTOP4,16,20,60.96866096866097,6.0,2228
228,fog.csv,ssr,BATCH4,4,2,62.96296296296296,1.0,468
229,fog.csv,ssr,BATCH4,4,3,60.3988603988604,1.0,433
230,fog.csv,ssr,BATCH4,4,4,52.99145299145299,1.0,408
231,fog.csv,ssr,BATCH4,4,5,43.58974358974359,0.0,382
232,fog.csv,ssr,BATCH4,4,6,45.01424501424501,0.0,377
233,fog.csv,ssr,BATCH4,4,7,45.58404558404558,0.0,360
234,fog.csv,ssr,BATCH4,4,8,47.00854700854701,0.0,352
235,fog.csv,ssr,BATCH4,4,9,38.46153846153846,0.0,350
236,fog.csv,ssr,BATCH4,4,10,46.72364672364672,0.0,334
237,fog.csv,ssr,BATCH4,4,11,41.02564102564103,0.0,349
238,fog.csv,ssr,BATCH4,4,12,36.46723646723647,0.0,349
239,fog.csv,ssr,BATCH4,4,13,33.61823361823362,0.0,344
240,fog.csv,ssr,BATCH4,4,14,33.333333333333336,0.0,358
241,fog.csv,ssr,BATCH4,4,15,30.484330484330485,0.0,389
242,fog.csv,ssr,BATCH4,4,16,39.88603988603989,0.0,351
243,fog.csv,ssr,BATCH4,4,17,28.49002849002849,0.0,389
244,fog.csv,ssr,BATCH4,4,18,33.903133903133906,0.0,370
245,fog.csv,ssr,BATCH4,4,19,28.205128205128204,0.0,410
246,fog.csv,ssr,BATCH4,4,20,31.05413105413105,0.0,400
247,fog.csv,ssr,BATCHBISECT,1,2,53.56125356125356,0.0,27
248,fog.csv,ssr,BATCHBISECT,1,3,37.03703703703704,0.0,47
249,fog.csv,ssr,BATCHBISECT,1,4,29.05982905982906,0.0,64
250,fog.csv,ssr,BATCHBISECT,1,5,22.22222222222222,0.0,106
251,fog.csv,ssr,BATCHBISECT,1,6,20.22792022792023,0.0,115
252,fog.csv,ssr,BATCHBISECT,1,7,17.663817663817664,0.0,133
253,fog.csv,ssr,BATCHBISECT,1,8,16.23931623931624,0.0,156
254,fog.csv,ssr,BATCHBISECT,1,9,13.675213675213676,0.0,168
255,fog.csv,ssr,BATCHBISECT,1,10,12.535612535612536,0.0,198
256,fog.csv,ssr,BATCHBISECT,1,11,11.11111111111111,0.0,224
257,fog.csv,ssr,BATCHBISECT,1,12,11.11111111111111,0.0,238
258,fog.csv,ssr,BATCHBISECT,1,13,10.826210826210826,0.0,253
259,fog.csv,ssr,BATCHBISECT,1,14,9.971509971509972,0.0,279
260,fog.csv,ssr,BATCHBISECT,1,15,8.547008547008547,0.0,309
261,fog.csv,ssr,BATCHBISECT,1,16,9.116809116809115,0.0,329
262,fog.csv,ssr,BATCHBISECT,1,17,8.547008547008547,0.0,380
263,fog.csv,ssr,BATCHBISECT,1,18,7.977207977207978,0.0,393
264,fog.csv,ssr,BATCHBISECT,1,19,7.977207977207978,0.0,374
265,fog.csv,ssr,BATCHBISECT,1,20,7.122507122507122,0.0,393
266,fog.csv,ssr,BATCHBISECT,2,2,56.41025641025641,0.0,143
267,fog.csv,ssr,BATCHBISECT,2,3,49.287749287749286,0.0,130
268,fog.csv,ssr,BATCHBISECT,2,4,37.32193732193732,0.0,133
269,fog.csv,ssr,BATCHBISECT,2,5,33.61823361823362,0.0,156
270,fog.csv,ssr,BATCHBISECT,2,6,31.33903133903134,0.0,153
271,fog.csv,ssr,BATCHBISECT,2,7,29.344729344729345,0.0,163
272,fog.csv,ssr,BATCHBISECT,2,8,23.36182336182336,0.0,187
273,fog.csv,ssr,BATCHBISECT,2,9,23.93162393162393,0.0,194
274,fog.csv,ssr,BATCHBISECT,2,10,21.36752136752137,0.0,225
275,fog.csv,ssr,BATCHBISECT,2,11,20.512820512820515,0.0,233
276,fog.csv,ssr,BATCHBISECT,2,12,19.943019943019944,0.0,256
277,fog.csv,ssr,BATCHBISECT,2,13,21.937321937321936,0.0,247
278,fog.csv,ssr,BATCHBISECT,2,14,16.524216524216524,0.0,281
279,fog.csv,ssr,BATCHBISECT,2,15,18.51851851851852,0.0,290
280,fog.csv,ssr,BATCHBISECT,2,16,20.22792022792023,0.0,312
281,fog.csv,ssr,BATCHBISECT,2,17,15.954415954415955,0.0,331
282,fog.csv,ssr,BATCHBISECT,2,18,13.39031339031339,0.0,355
283,fog.csv,ssr,BATCHBISECT,2,19,15.0997150997151,0.0,325
284,fog.csv,ssr,BATCHBISECT,2,20,19.65811965811966,0.0,300
285,fog.csv,ssr,BATCHBISECT,4,2,67.52136752136752,1.0,468
286,fog.csv,ssr,BATCHBISECT,4,3,64.95726495726495,1.0,433
287,fog.csv,ssr,BATCHBISECT,4,4,56.98005698005698,1.0,408
288,fog.csv,ssr,BATCHBISECT,4,5,48.14814814814815,0.0,382
289,fog.csv,ssr,BATCHBISECT,4,6,49.57264957264957,0.0,377
290,fog.csv,ssr,BATCHBISECT,4,7,51.282051282051285,0.0,360
291,fog.csv,ssr,BATCHBISECT,4,8,51.566951566951566,0.0,352
292,fog.csv,ssr,BATCHBISECT,4,9,43.58974358974359,0.0,350
293,fog.csv,ssr,BATCHBISECT,4,10,52.421652421652425,0.0,334
294,fog.csv,ssr,BATCHBISECT,4,11,45.58404558404558,0.0,349
295,fog.csv,ssr,BATCHBISECT,4,12,40.45584045584046,0.0,349
296,fog.csv,ssr,BATCHBISECT,4,13,38.74643874643875,0.0,344
297,fog.csv,ssr,BATCHBISECT,4,14,37.89173789173789,0.0,358
298,fog.csv,ssr,BATCHBISECT,4,15,33.903133903133906,0.0,389
299,fog.csv,ssr,BATCHBISECT,4,16,44.44444444444444,0.0,351
300,fog.csv,ssr,BATCHBISECT,4,17,31.90883190883191,0.0,389
301,fog.csv,ssr,BATCHBISECT,4,18,38.46153846153846,0.0,370
302,fog.csv,ssr,BATCHBISECT,4,19,32.763532763532766,0.0,410
303,fog.csv,ssr,BATCHBISECT,4,20,35.61253561253561,0.0,400
304,fog.csv,ssr,BATCHBISECT,8,2,72.93447293447294,3.0,1175
305,fog.csv,ssr,BATCHBISECT,8,3,72.64957264957265,3.0,1123
306,fog.csv,ssr,BATCHBISECT,8,4,71.22507122507122,3.0,1068
307,fog.csv,ssr,BATCHBISECT,8,5,69.8005698005698,3.0,1057
308,fog.csv,ssr,BATCHBISECT,8,6,65.24216524216524,2.0,1002
309,fog.csv,ssr,BATCHBISECT,8,7,66.66666666666667,3.0,1013
310,fog.csv,ssr,BATCHBISECT,8,8,66.38176638176638,2.0,1012
311,fog.csv,ssr,BATCHBISECT,8,9,61.82336182336182,2.0,932
312,fog.csv,ssr,BATCHBISECT,8,10,58.68945868945869,2.0,938
313,fog.csv,ssr,BATCHBISECT,8,11,60.3988603988604,2.0,927
314,fog.csv,ssr,BATCHBISECT,8,12,59.54415954415954,2.0,922
315,fog.csv,ssr,BATCHBISECT,8,13,54.41595441595442,1.0,888
316,fog.csv,ssr,BATCHBISECT,8,14,54.98575498575499,1.0,858
317,fog.csv,ssr,BATCHBISECT,8,15,54.13105413105413,1.0,863
318,fog.csv,ssr,BATCHBISECT,8,16,53.84615384615385,1.0,879
319,fog.csv,ssr,BATCHBISECT,8,17,45.58404558404558,0.0,848
320,fog.csv,ssr,BATCHBISECT,8,18,45.58404558404558,0.0,870
321,fog.csv,ssr,BATCHBISECT,8,19,50.997150997151,0.0,843
322,fog.csv,ssr,BATCHBISECT,8,20,49.00284900284901,0.0,858
323,fog.csv,ssr,BATCHBISECT,16,2,79.77207977207978,8.0,2619
324,fog.csv,ssr,BATCHBISECT,16,3,80.62678062678063,7.0,2596
325,fog.csv,ssr,BATCHBISECT,16,4,82.90598290598291,7.0,2552
326,fog.csv,ssr,BATCHBISECT,16,5,82.90598290598291,7.0,2550
327,fog.csv,ssr,BATCHBISECT,16,6,79.48717948717949,7.0,2522
328,fog.csv,ssr,BATCHBISECT,16,7,79.77207977207978,7.0,2517
329,fog.csv,ssr,BATCHBISECT,16,8,79.48717948717949,7.0,2503
330,fog.csv,ssr,BATCHBISECT,16,9,73.5042735042735,7.0,2390
331,fog.csv,ssr,BATCHBISECT,16,10,74.07407407407408,6.0,2313
332,fog.csv,ssr,BATCHBISECT,16,11,74.64387464387464,7.0,2390
333,fog.csv,ssr,BATCHBISECT,16,12,75.78347578347578,7.0,2394
334,fog.csv,ssr,BATCHBISECT,16,13,71.22507122507122,6.0,2301
335,fog.csv,ssr,BATCHBISECT,16,14,73.5042735042735,6.0,2290
336,fog.csv,ssr,BATCHBISECT,16,15,66.66666666666667,6.0,2180
337,fog.csv,ssr,BATCHBISECT,16,16,66.66666666666667,6.0,2192
338,fog.csv,ssr,BATCHBISECT,16,17,64.38746438746439,6.0,2203
339,fog.csv,ssr,BATCHBISECT,16,18,64.38746438746439,6.0,2216
340,fog.csv,ssr,BATCHBISECT,16,19,64.95726495726495,6.0,2226
341,fog.csv,ssr,BATCHBISECT,16,20,64.95726495726495,6.0,2228
342,graylog2-server.csv,ssr,BATCHSTOP4,4,2,26.184538653366584,1.0,487
343,graylog2-server.csv,ssr,BATCHSTOP4,4,3,22.443890274314214,1.0,417
344,graylog2-server.csv,ssr,BATCHSTOP4,4,4,18.703241895261847,0.0,359
345,graylog2-server.csv,ssr,BATCHSTOP4,4,5,16.209476309226932,0.0,322
346,graylog2-server.csv,ssr,BATCHSTOP4,4,6,14.463840399002494,0.0,293
