index,duration,total_builds
16,0,0
32,0,0
48,0,0
64,1697,1
80,0,0
96,0,0
112,0,0
128,956,1
144,0,0
160,0,0
176,2191,2
192,0,0
208,3287,2
224,0,0
240,0,0
256,0,0
272,1753,1
288,0,0
304,0,0
320,4681,1
336,4927,2
