index,duration,total_builds
4,0,0
8,0,0
12,0,0
16,0,0
20,0,0
24,7390,1
28,0,0
32,0,0
36,0,0
40,0,0
44,3783,1
48,0,0
52,0,0
56,7715,1
60,0,0
64,0,0
68,0,0
72,0,0
76,0,0
80,9141,1
84,0,0
88,0,0
92,0,0
96,0,0
100,7018,1
104,0,0
108,0,0
112,6818,1
116,0,0
120,7072,1
124,0,0
128,20285,3
132,0,0
136,0,0
140,0,0
144,0,0
148,0,0
152,0,0
156,0,0
160,0,0
164,0,0
168,0,0
