index,duration,total_builds
32,4202,2
64,4397,2
96,2545,1
128,4830,2
160,2697,1
192,0,0
224,2295,1
256,0,0
288,2004,1
320,4340,2
352,4325,2
384,0,0
416,0,0
448,4514,2
