index,duration,total_builds
16,5931,2
32,2546,1
48,0,0
64,3178,1
80,0,0
96,2937,1
112,7915,3
128,0,0
144,2742,1
160,0,0
176,0,0
192,13257,4
208,0,0
224,0,0
240,0,0
