index,duration,total_builds
16,0,0
32,1277,1
48,0,0
64,0,0
80,0,0
96,0,0
112,2745,2
128,0,0
144,0,0
160,0,0
176,3091,2
192,1354,1
208,5474,4
224,0,0
240,0,0
256,1997,1
272,1717,1
288,0,0
304,0,0
320,4681,1
336,4927,2
