index,duration,total_builds
32,4301,2
64,4330,2
96,5103,2
128,2485,1
160,0,0
192,2233,1
224,0,0
256,0,0
288,9585,4
320,4340,2
352,4325,2
384,0,0
416,0,0
448,0,0
