index,duration,total_builds
8,0,0
16,0,0
24,0,0
32,0,0
40,0,0
48,1575,2
56,0,0
64,0,0
72,0,0
80,0,0
88,0,0
96,0,0
104,0,0
112,0,0
120,0,0
128,0,0
136,0,0
144,0,0
152,0,0
160,0,0
168,4406,4
176,0,0
184,2339,2
192,0,0
200,0,0
