index,duration,total_builds
8,5931,2
16,0,0
24,2546,1
32,0,0
40,0,0
48,0,0
56,0,0
64,3178,1
72,0,0
80,0,0
88,0,0
96,2937,1
104,2880,1
112,5035,2
120,0,0
128,0,0
136,2742,1
144,0,0
152,0,0
160,0,0
168,0,0
176,0,0
184,3291,1
192,9966,3
200,0,0
208,0,0
216,0,0
224,0,0
232,0,0
240,0,0
248,0,0
