index,duration,total_builds
8,0,0
16,0,0
24,14816,2
32,0,0
40,0,0
48,11856,2
56,7715,1
64,0,0
72,0,0
80,9141,1
88,0,0
96,0,0
104,7018,1
112,6818,1
120,13042,2
128,20285,3
136,0,0
144,0,0
152,0,0
160,0,0
168,0,0
