tr_build_id,gh_project_name,gh_is_pr,gh_pr_created_at,gh_pull_req_num,gh_lang,git_merged_with,git_branch,gh_num_commits_in_push,gh_commits_in_push,git_prev_commit_resolution_status,git_prev_built_commit,tr_prev_build,gh_first_commit_created_at,gh_team_size,git_all_built_commits,git_num_all_built_commits,git_trigger_commit,tr_virtual_merged_into,tr_original_commit,gh_num_issue_comments,gh_num_commit_comments,gh_num_pr_comments,git_diff_src_churn,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,gh_diff_tests_added,gh_diff_tests_deleted,gh_diff_src_files,gh_diff_doc_files,gh_diff_other_files,gh_num_commits_on_files_touched,gh_sloc,gh_test_lines_per_kloc,gh_test_cases_per_kloc,gh_asserts_cases_per_kloc,gh_by_core_team_member,gh_description_complexity,gh_pushed_at,gh_build_started_at,tr_status,tr_duration,tr_jobs,tr_build_number,tr_job_id,tr_log_lan,tr_log_status,tr_log_setup_time,tr_log_analyzer,tr_log_frameworks,tr_log_bool_tests_ran,tr_log_bool_tests_failed,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_num_tests_skipped,tr_log_tests_failed,tr_log_testduration,tr_log_buildduration,build_successful
11995231,geoserver/geoserver,0.0,,,java,,master,1,d967ef40fc5899be657b11a8795547026b140799,build_found,b44b00e4c2835fc86d2bc505cc607bb9eef7c896,11970192,2013-10-01 05:47:45,53,d967ef40fc5899be657b11a8795547026b140799,1,d967ef40fc5899be657b11a8795547026b140799,,d967ef40fc5899be657b11a8795547026b140799,,0,,28,0,0,0,5,0,0,5,0,0,14,269349,442.474262016937,13.5883185012753,66.9057616698039,1.0,,2013-10-01 05:47:50,2013-10-01 05:48:29,failed,538,"[11995232, 11995233]",17,11995232,java,broken,,java-ant,,0.0,,,,,,,,0.0,0
11998744,geoserver/geoserver,0.0,,,java,,master,1,ea52c4fd9570c7f1dc8dbd48ace4fc29d4a5cebc,build_found,d967ef40fc5899be657b11a8795547026b140799,11995231,2013-10-01 08:24:24,53,ea52c4fd9570c7f1dc8dbd48ace4fc29d4a5cebc,1,ea52c4fd9570c7f1dc8dbd48ace4fc29d4a5cebc,,ea52c4fd9570c7f1dc8dbd48ace4fc29d4a5cebc,,0,,0,0,0,0,1,0,0,0,0,1,4,269349,442.474262016937,13.5883185012753,66.9057616698039,1.0,,2013-10-01 08:24:46,2013-10-01 08:25:45,failed,631,"[11998745, 11998746]",18,11998745,java,broken,,java-ant,,0.0,,,,,,,,0.0,0
12000630,geoserver/geoserver,0.0,,,java,,master,1,751b406f1cc285bf52950d29c251c0758b9959d1,build_found,ea52c4fd9570c7f1dc8dbd48ace4fc29d4a5cebc,11998744,2013-10-01 09:22:19,53,751b406f1cc285bf52950d29c251c0758b9959d1,1,751b406f1cc285bf52950d29c251c0758b9959d1,,751b406f1cc285bf52950d29c251c0758b9959d1,,0,,0,0,0,0,1,0,0,0,0,1,18,269349,442.474262016937,13.5883185012753,66.9057616698039,1.0,,2013-10-01 09:22:46,2013-10-01 09:23:37,failed,2638,"[12000631, 12000632]",19,12000631,java,broken,,java-ant,junit,1.0,,1,0,1,16,,4.02,,0
12006951,geoserver/geoserver,1.0,2013-09-04 07:46:57,315,java,merge_button,master,6,e08a9120b2595df003180bd1a1befdbd9d45bb70#559b6c7c21cf603a61256328a1ad0c72a53f7650#856b1fdb61021c932cd3a71b1e30096d3361dd6e#4f57572d07b05c23bc0256140d9b8f9166941a07#72ec3f5952d7b801ec7de55dca6afe3b18936580#8e87ac2be91cac1aa3e1ebb6272eeacfebc3a10b,merge_found,,,2013-09-04 09:44:12,53,559b6c7c21cf603a61256328a1ad0c72a53f7650#e08a9120b2595df003180bd1a1befdbd9d45bb70#ad86bc70d34cb03b2b02d3e7c61c187dd9ef9a8f#3ff8dd9eb2cb6b1e07dc7d02199ff711f666c2f1,4,559b6c7c21cf603a61256328a1ad0c72a53f7650,751b406f1cc285bf52950d29c251c0758b9959d1,bf139c254af18b6394af658a05e5b94ff6e704af,7,0,0,585,495,16,2,54,0,0,30,2,29,314,268942,441.745803927984,13.5605446527504,66.7839162347272,0.0,17,2013-10-23 23:11:21,2013-10-01 12:53:59,failed,2003,"[12006952, 12006953]",21,12006953,java,broken,,java-ant,junit,1.0,,1,0,1,16,,1.83,,0
12041894,geoserver/geoserver,0.0,,,java,,master,1,7112a6b3d420c3fea48663272dc47e95f09236e4,build_found,751b406f1cc285bf52950d29c251c0758b9959d1,12000630,2013-10-02 08:23:21,53,7112a6b3d420c3fea48663272dc47e95f09236e4,1,7112a6b3d420c3fea48663272dc47e95f09236e4,,7112a6b3d420c3fea48663272dc47e95f09236e4,,0,,0,0,0,0,1,0,0,0,0,1,26,269349,442.474262016937,13.5883185012753,66.9057616698039,1.0,,2013-10-02 08:23:44,2013-10-02 08:24:18,failed,1881,"[12041895, 12041896]",24,12041895,java,broken,,java-ant,junit,1.0,,3,0,3,16,,5.96,,0
12056896,geoserver/geoserver,1.0,2013-10-02 13:29:35,346,java,merge_button,master,2,769420b9ea5d070767c793bcc634d2c41aa89816#a7836532fa0a5813114801073484ac0826443bc0,build_found,7112a6b3d420c3fea48663272dc47e95f09236e4,12041894,2013-10-02 14:02:01,53,769420b9ea5d070767c793bcc634d2c41aa89816,1,769420b9ea5d070767c793bcc634d2c41aa89816,7112a6b3d420c3fea48663272dc47e95f09236e4,b8b3d8204918bdc9f28c8ba8c30d0160efc5f143,0,0,0,0,0,5,0,4,0,0,0,0,7,153,269349,442.474262016937,13.5883185012753,66.9057616698039,1.0,14,2013-10-03 14:16:35,2013-10-02 15:36:34,failed,2195,"[12056897, 12056898]",27,12056898,java,broken,,java-ant,junit,1.0,,1,0,1,16,,1.8,,0
12059401,geoserver/geoserver,1.0,2013-10-02 14:28:26,348,java,merge_button,master,2,cc3fa2bef69fd14d0f908fb346d9b8d26a18257d#5a7ef0a9a1491423791c36309f3e1819981fad5b,build_found,b44b00e4c2835fc86d2bc505cc607bb9eef7c896,11970192,2013-10-02 16:25:00,53,cc3fa2bef69fd14d0f908fb346d9b8d26a18257d,1,cc3fa2bef69fd14d0f908fb346d9b8d26a18257d,7112a6b3d420c3fea48663272dc47e95f09236e4,11d2e597deaad9e06d4a82237fa539eb5595e9ea,0,0,0,18,34,1,0,2,0,1,2,0,1,40,269351,442.548941715457,13.5919302322991,66.9126901329492,1.0,8,2013-10-02 16:28:33,2013-10-02 16:35:53,failed,1729,"[12059402, 12059403]",29,12059402,java,broken,,java-ant,junit,1.0,,2,0,2,16,,5.36,,0
12059404,geoserver/geoserver,0.0,,,java,,master,2,cc3fa2bef69fd14d0f908fb346d9b8d26a18257d#5a7ef0a9a1491423791c36309f3e1819981fad5b,merge_found,,,2013-10-02 16:25:00,53,5a7ef0a9a1491423791c36309f3e1819981fad5b,1,5a7ef0a9a1491423791c36309f3e1819981fad5b,,5a7ef0a9a1491423791c36309f3e1819981fad5b,,0,,18,34,1,0,2,0,0,2,0,1,41,269351,442.548941715457,13.5919302322991,66.9126901329492,1.0,,2013-10-02 16:28:33,2013-10-02 16:35:39,failed,1549,"[12059405, 12059406]",30,12059406,java,broken,,java-ant,junit,1.0,,1,0,1,0,,1.04,,0
12068911,geoserver/geoserver,0.0,,,java,,master,7,935d3431df058a5124350032d55c0b2204f817dc#0737d76b4777877fbc491fab6fc4f0c5bcc524f9#046201b42063d622684fa8d0195eafb9b0e4f2af#8df6b354b611b0c3712653d4f11de03d78bf1706#1b5f431c9656c52c4dd8c7f0f67164513a0369fd#5ed8f93581e2e147835778f5a4b76a0b19c24f77#259dcf3d9b8b46c3b9d6cce5d053f74a68754b28,merge_found,,,2013-08-29 17:07:00,53,259dcf3d9b8b46c3b9d6cce5d053f74a68754b28,1,259dcf3d9b8b46c3b9d6cce5d053f74a68754b28,,259dcf3d9b8b46c3b9d6cce5d053f74a68754b28,,0,,304,164,0,0,12,0,0,10,0,2,128,269445,442.758262354098,13.5908998125777,66.9301712779974,1.0,,2013-10-02 20:27:35,2013-10-02 20:29:17,failed,2318,"[12068912, 12068913]",31,12068913,java,broken,,java-ant,junit,1.0,,2,0,2,16,,4.68,,0
12094010,geoserver/geoserver,0.0,,,java,,master,2,769420b9ea5d070767c793bcc634d2c41aa89816#a7836532fa0a5813114801073484ac0826443bc0,merge_found,,,2013-10-02 14:02:01,53,a7836532fa0a5813114801073484ac0826443bc0,1,a7836532fa0a5813114801073484ac0826443bc0,,a7836532fa0a5813114801073484ac0826443bc0,,0,,0,0,5,0,4,0,0,0,0,7,156,269445,442.758262354098,13.5908998125777,66.9301712779974,1.0,,2013-10-03 14:16:35,2013-10-03 14:19:15,failed,2031,"[12094011, 12094012]",35,12094011,java,broken,,java-ant,junit,1.0,,2,0,2,16,,4.16,,0
12124273,geoserver/geoserver,0.0,,,java,,master,1,6f03e81fb072129d10799de703869579e1dbddc5,build_found,a7836532fa0a5813114801073484ac0826443bc0,12094010,2013-10-04 07:35:09,54,6f03e81fb072129d10799de703869579e1dbddc5,1,6f03e81fb072129d10799de703869579e1dbddc5,,6f03e81fb072129d10799de703869579e1dbddc5,,0,,0,0,0,0,1,0,0,0,0,1,2,269445,442.758262354098,13.5908998125777,66.9301712779974,1.0,,2013-10-04 07:37:23,2013-10-04 07:38:14,failed,1262,"[12124274, 12124275]",37,12124275,java,broken,,java-ant,junit,1.0,,1,0,1,0,,0.54,,0
12125788,geoserver/geoserver,0.0,,,java,,master,2,48038f9cad40a9571a57a50abdabed8df4a9e3b1#4d64d2704963a3b3bd5411bdd554b9889e9eb2a5,build_found,6f03e81fb072129d10799de703869579e1dbddc5,12124273,2013-10-03 09:21:24,54,4d64d2704963a3b3bd5411bdd554b9889e9eb2a5#48038f9cad40a9571a57a50abdabed8df4a9e3b1,2,4d64d2704963a3b3bd5411bdd554b9889e9eb2a5,,4d64d2704963a3b3bd5411bdd554b9889e9eb2a5,,0,,0,0,0,0,2,0,0,0,0,2,11,269445,442.758262354098,13.5908998125777,66.9301712779974,1.0,,2013-10-04 08:49:23,2013-10-04 08:54:03,failed,1924,"[12125789, 12125790]",41,12125790,java,broken,,java-ant,junit,1.0,,5,0,5,16,,13.73,,0
12127956,geoserver/geoserver,0.0,,,java,,master,1,52f033d038070348fd5925b65a0045620025df30,build_found,4d64d2704963a3b3bd5411bdd554b9889e9eb2a5,12125788,2013-10-04 10:11:20,54,52f033d038070348fd5925b65a0045620025df30,1,52f033d038070348fd5925b65a0045620025df30,,52f033d038070348fd5925b65a0045620025df30,,0,,0,0,0,0,1,0,0,0,0,1,3,269445,442.758262354098,13.5908998125777,66.9301712779974,1.0,,2013-10-04 10:15:09,2013-10-04 10:16:15,failed,2040,"[12127957, 12127958]",43,12127957,java,broken,,java-ant,junit,1.0,,1,0,1,16,,1.72,,0
12139472,geoserver/geoserver,1.0,2013-10-04 13:54:34,353,java,merge_button,master,2,1a808dedae4fa9bdd6c38e421232de2f18eb0a9e#ca00bc903b911adcd91b11cd65e667429720d704,build_found,52f033d038070348fd5925b65a0045620025df30,12127956,2013-10-04 14:57:01,54,1a808dedae4fa9bdd6c38e421232de2f18eb0a9e,1,1a808dedae4fa9bdd6c38e421232de2f18eb0a9e,52f033d038070348fd5925b65a0045620025df30,668088f8273882773932e1c7ccd51caae2257680,0,0,0,2848,0,19,0,8,0,0,12,0,13,151,270867,440.43386606711,13.5195501851462,66.5788006660095,1.0,15,2013-10-04 15:58:44,2013-10-04 15:55:42,failed,2119,"[12139473, 12139474]",49,12139473,java,broken,,java-ant,junit,1.0,,3,0,3,16,,7.57,,0
12139626,geoserver/geoserver,0.0,,,java,,master,2,1a808dedae4fa9bdd6c38e421232de2f18eb0a9e#ca00bc903b911adcd91b11cd65e667429720d704,merge_found,,,2013-10-04 14:57:01,54,ca00bc903b911adcd91b11cd65e667429720d704,1,ca00bc903b911adcd91b11cd65e667429720d704,,ca00bc903b911adcd91b11cd65e667429720d704,,0,,2848,0,19,0,8,0,0,12,0,13,152,270867,440.43386606711,13.5195501851462,66.5788006660095,1.0,,2013-10-04 15:58:44,2013-10-04 15:59:27,failed,2341,"[12139627, 12139628]",51,12139627,java,broken,,java-ant,junit,1.0,,3,0,3,16,,6.11,,0
12140499,geoserver/geoserver,0.0,,,java,,master,1,faeefad3c3992b7e526bf7565c91abc3b334d950,build_found,ca00bc903b911adcd91b11cd65e667429720d704,12139626,2013-10-04 16:22:33,54,faeefad3c3992b7e526bf7565c91abc3b334d950,1,faeefad3c3992b7e526bf7565c91abc3b334d950,,faeefad3c3992b7e526bf7565c91abc3b334d950,,0,,0,0,0,0,1,0,0,0,0,1,2,270867,440.43386606711,13.5195501851462,66.5788006660095,1.0,,2013-10-04 16:23:35,2013-10-04 16:24:10,failed,1983,"[12140500, 12140501]",52,12140501,java,broken,,java-ant,junit,1.0,,5,0,5,16,,10.07,,0
12147849,geoserver/geoserver,0.0,,,java,,master,2,9b1f2a717ba988b78e50bf8a85a0d795a8798b75#b1b41b3c7568dfb4e51da0ee118a4b8c4e3db5d0,build_found,faeefad3c3992b7e526bf7565c91abc3b334d950,12140499,2013-09-06 18:52:03,54,b1b41b3c7568dfb4e51da0ee118a4b8c4e3db5d0#9b1f2a717ba988b78e50bf8a85a0d795a8798b75,2,b1b41b3c7568dfb4e51da0ee118a4b8c4e3db5d0,,b1b41b3c7568dfb4e51da0ee118a4b8c4e3db5d0,,0,,23,0,0,0,3,0,0,3,0,0,11,270881,440.411103030482,13.5188514513753,66.5753596597768,1.0,,2013-10-04 19:51:45,2013-10-04 19:52:21,failed,1838,"[12147850, 12147851]",55,12147850,java,broken,,java-ant,junit,1.0,,3,0,3,16,,5.57,,0
12160818,geoserver/geoserver,0.0,,,java,,master,1,d418da39352056a521c8b321b0c9af0688776fce,build_found,b1b41b3c7568dfb4e51da0ee118a4b8c4e3db5d0,12147849,2013-10-05 06:43:05,54,d418da39352056a521c8b321b0c9af0688776fce,1,d418da39352056a521c8b321b0c9af0688776fce,,d418da39352056a521c8b321b0c9af0688776fce,,0,,0,26,0,0,1,0,0,1,0,0,6,270881,440.46647789989,13.5188514513753,66.5753596597768,1.0,,2013-10-05 06:43:44,2013-10-05 06:44:09,failed,1340,"[12160819, 12160820]",56,12160820,java,broken,,java-ant,junit,1.0,,2,0,2,16,,0.75,,0
12162991,geoserver/geoserver,0.0,,,java,,master,1,5e79694018cf0df8f9df73852040567c52cc1a5b,build_found,d418da39352056a521c8b321b0c9af0688776fce,12160818,2013-10-05 09:22:59,54,5e79694018cf0df8f9df73852040567c52cc1a5b,1,5e79694018cf0df8f9df73852040567c52cc1a5b,,5e79694018cf0df8f9df73852040567c52cc1a5b,,0,,0,25,0,0,1,0,0,1,0,0,15,270881,440.484936189692,13.5188514513753,66.5753596597768,1.0,,2013-10-05 09:23:07,2013-10-05 09:23:35,failed,1770,"[12162992, 12162994]",57,12162992,java,broken,,java-ant,junit,1.0,,6,0,6,16,,6.99,,0
12163510,geoserver/geoserver,0.0,,,java,,master,1,3a6eaf9f4dc8f818a49d252cbae98cff8ff0f912,build_found,5e79694018cf0df8f9df73852040567c52cc1a5b,12162991,2013-10-05 09:53:11,54,3a6eaf9f4dc8f818a49d252cbae98cff8ff0f912,1,3a6eaf9f4dc8f818a49d252cbae98cff8ff0f912,,3a6eaf9f4dc8f818a49d252cbae98cff8ff0f912,,0,,0,5,0,0,1,0,0,1,0,0,7,270881,440.496011163574,13.5188514513753,66.5753596597768,1.0,,2013-10-05 09:53:19,2013-10-05 09:53:49,failed,1531,"[12163511, 12163512]",58,12163512,java,broken,,java-ant,junit,1.0,,2,0,2,16,,2.9,,0
12269130,geoserver/geoserver,0.0,,,java,,master,1,162b4c2e3f905110670dd110ff9e8561e76372ad,build_found,173845337b434f083f832efc0cc2b345a4ab6e23,12257548,2013-10-05 13:00:25,54,162b4c2e3f905110670dd110ff9e8561e76372ad,1,162b4c2e3f905110670dd110ff9e8561e76372ad,,162b4c2e3f905110670dd110ff9e8561e76372ad,,0,,0,0,0,0,1,0,0,0,0,1,1,271626,440.348125731705,13.5222695912762,66.4811174188038,1.0,,2013-10-08 10:53:55,2013-10-08 10:54:34,failed,2216,"[12269131, 12269132]",69,12269131,java,broken,,java-ant,,0.0,,,,,,,,0.0,0
12310844,geoserver/geoserver,0.0,,,java,,master,1,033f97960052313e5bf8ac4ae0efa6ebbcbff329,build_found,162b4c2e3f905110670dd110ff9e8561e76372ad,12269130,2013-10-09 08:56:26,54,033f97960052313e5bf8ac4ae0efa6ebbcbff329,1,033f97960052313e5bf8ac4ae0efa6ebbcbff329,,033f97960052313e5bf8ac4ae0efa6ebbcbff329,,0,,0,4,0,0,2,0,0,2,0,0,11,271626,440.348125731705,13.5222695912762,66.4811174188038,1.0,,2013-10-09 08:56:38,2013-10-09 08:57:24,failed,2170,"[12310845, 12310846]",71,12310846,java,ok,,java-ant,,0.0,,,,,,,,0.0,0
12405369,geoserver/geoserver,0.0,,,java,,master,1,46fa3a6ce2fb45454787944ec09dd1bf96d0fe44,build_found,033f97960052313e5bf8ac4ae0efa6ebbcbff329,12310844,2013-10-11 07:16:39,53,46fa3a6ce2fb45454787944ec09dd1bf96d0fe44,1,46fa3a6ce2fb45454787944ec09dd1bf96d0fe44,,46fa3a6ce2fb45454787944ec09dd1bf96d0fe44,,0,,0,10,0,0,3,0,0,2,0,1,1,271626,440.370214927879,13.5222695912762,66.4921620168909,1.0,,2013-10-11 07:24:33,2013-10-11 07:25:29,passed,3110,"[12405370, 12405371]",72,12405370,java,ok,,java-ant,,0.0,,,,,,,,0.0,0
12438807,geoserver/geoserver,1.0,2013-10-11 19:43:40,356,java,merge_button,master,2,248259585f5fb8de5efe5d751da4908186d52c6d#992cbe3b799cbc71eb5a08a836cc8a77d98cdccb,build_found,46fa3a6ce2fb45454787944ec09dd1bf96d0fe44,12405369,2013-10-11 19:09:26,54,248259585f5fb8de5efe5d751da4908186d52c6d,1,248259585f5fb8de5efe5d751da4908186d52c6d,46fa3a6ce2fb45454787944ec09dd1bf96d0fe44,8d27d0a103c75978aaa6b3ab9b43d70910325f18,0,0,0,9,6,0,0,5,0,0,5,0,0,12,271626,440.370214927879,13.5222695912762,66.4921620168909,1.0,38,2013-10-14 16:07:37,2013-10-11 21:44:45,failed,2067,"[12438808, 12438809]",73,12438809,java,broken,,java-ant,,0.0,,,,,,,,0.0,0
12451541,geoserver/geoserver,0.0,,,java,,master,2,f3dd734e97da9379ae25247264547954584c377a#1b15a8cbad66191c053c61b258d022ce9640c234,merge_found,,,2013-09-14 10:33:50,54,1b15a8cbad66191c053c61b258d022ce9640c234,1,1b15a8cbad66191c053c61b258d022ce9640c234,,1b15a8cbad66191c053c61b258d022ce9640c234,,0,,45,0,0,0,1,0,0,1,0,0,4,271647,440.336171575611,13.5212242358649,66.4870217598575,1.0,,2013-10-12 09:32:48,2013-10-12 09:33:13,passed,3061,"[12451542, 12451543]",74,12451542,java,ok,,java-ant,,0.0,,,,,,,,0.0,0
12452015,geoserver/geoserver,0.0,,,java,,master,1,d89885e9408c097120cb6df0e910fdf315f9a229,build_found,1b15a8cbad66191c053c61b258d022ce9640c234,12451541,2013-07-10 08:28:20,54,d89885e9408c097120cb6df0e910fdf315f9a229,1,d89885e9408c097120cb6df0e910fdf315f9a229,,d89885e9408c097120cb6df0e910fdf315f9a229,,0,,73,49,0,0,2,0,2,2,0,0,10,271695,440.368795892453,13.5261966543367,66.5047203665875,1.0,,2013-10-12 10:04:08,2013-10-12 10:04:47,failed,1421,"[12452016, 12452017]",75,12452017,java,broken,,java-ant,,0.0,,,,,,,,0.0,0
