tr_build_id,gh_diff_src_churn,gh_team_size,gh_diff_files_modified,gh_diff_test_churn,tr_status
1729740.0,8.0,9.0,1.0,0.0,0
7099347.0,0.0,17.0,2.0,1.0,0
6984207.0,2.0,17.0,2.0,0.0,0
9085739.0,1778.0,18.0,15.0,74.0,1
28520287.0,4.0,13.0,2.0,0.0,1
4408386.0,2.0,17.0,2.0,0.0,1
2261805.0,2.0,9.0,2.0,0.0,0
5818385.0,2.0,17.0,2.0,0.0,1
1571079.0,0.0,9.0,1.0,0.0,1
2306618.0,2.0,13.0,2.0,0.0,1
11225513.0,0.0,20.0,1.0,0.0,1
24124536.0,4.0,16.0,2.0,0.0,1
2167622.0,74.0,9.0,1.0,0.0,1
11102854.0,4.0,20.0,2.0,0.0,1
7672362.0,2.0,16.0,2.0,0.0,1
13134518.0,4.0,22.0,2.0,0.0,1
2962020.0,2.0,17.0,2.0,0.0,1
11336898.0,4.0,21.0,15.0,0.0,1
16249691.0,4.0,24.0,2.0,0.0,1
7850718.0,4.0,17.0,13.0,0.0,1
19152916.0,2.0,20.0,1.0,0.0,1
2272437.0,2.0,11.0,2.0,0.0,0
2536094.0,2.0,16.0,2.0,0.0,1
16999819.0,66.0,23.0,2.0,0.0,1
28087363.0,4.0,14.0,2.0,0.0,1
13180173.0,4.0,22.0,2.0,0.0,1
5681783.0,5.0,17.0,1.0,0.0,1
6608370.0,2.0,18.0,2.0,0.0,0
3581414.0,2.0,18.0,2.0,0.0,1
1516069.0,5.0,9.0,1.0,0.0,0
23392227.0,4.0,17.0,2.0,0.0,1
11395111.0,4.0,21.0,3.0,0.0,1
9727877.0,4.0,19.0,2.0,0.0,0
12361404.0,4.0,21.0,1.0,0.0,1
6158012.0,35.0,17.0,1.0,0.0,1
8597244.0,4.0,18.0,2.0,0.0,1
18659657.0,4.0,21.0,2.0,0.0,1
2992367.0,2.0,17.0,2.0,0.0,1
3385396.0,223.0,18.0,7.0,0.0,1
2776753.0,2.0,16.0,2.0,0.0,0
14604084.0,25.0,26.0,1.0,54.0,1
8824934.0,4.0,18.0,2.0,0.0,1
1901973.0,5.0,9.0,1.0,0.0,0
4021317.0,69.0,17.0,6.0,54.0,1
13988853.0,4.0,26.0,2.0,0.0,1
28341388.0,4.0,13.0,2.0,0.0,1
26691974.0,4.0,15.0,2.0,0.0,1
1679157.0,10.0,9.0,6.0,0.0,1
20869048.0,4.0,17.0,2.0,0.0,1
9916799.0,4.0,19.0,2.0,0.0,0
15848167.0,4.0,24.0,2.0,0.0,1
15289788.0,0.0,24.0,1.0,0.0,1
3120679.0,2.0,18.0,2.0,0.0,1
15118533.0,4.0,25.0,2.0,0.0,1
6513000.0,2.0,17.0,2.0,0.0,0
2215053.0,12.0,9.0,8.0,0.0,1
30746975.0,457.0,12.0,0.0,0.0,1
2326809.0,2.0,13.0,2.0,0.0,1
3306550.0,2.0,18.0,2.0,0.0,1
12487439.0,12.0,22.0,1.0,0.0,1
6988177.0,0.0,17.0,1.0,0.0,0
13740338.0,4.0,25.0,2.0,0.0,1
16951596.0,4.0,23.0,1.0,0.0,1
1542986.0,0.0,9.0,1.0,0.0,0
1755584.0,10.0,9.0,7.0,0.0,0
21124668.0,4.0,18.0,2.0,0.0,1
5272144.0,2.0,17.0,2.0,0.0,1
3017485.0,5483.0,17.0,60.0,1363.0,1
9480281.0,4.0,19.0,2.0,0.0,1
1707457.0,0.0,9.0,1.0,0.0,1
24021591.0,53.0,16.0,2.0,0.0,1
7593228.0,0.0,16.0,1.0,0.0,1
2737670.0,2.0,16.0,2.0,0.0,0
2308878.0,2.0,13.0,2.0,0.0,0
14242607.0,23.0,26.0,3.0,0.0,1
5706865.0,2.0,17.0,2.0,0.0,1
8859699.0,4.0,18.0,2.0,0.0,1
2964527.0,2.0,17.0,2.0,0.0,1
1702778.0,0.0,9.0,1.0,0.0,1
7303781.0,2.0,17.0,2.0,0.0,1
15730446.0,4.0,24.0,2.0,0.0,1
12585292.0,4.0,22.0,2.0,0.0,1
6958787.0,41.0,17.0,4.0,0.0,0
3796922.0,2.0,17.0,2.0,0.0,1
14987308.0,4.0,26.0,2.0,0.0,1
1905627.0,16.0,9.0,1.0,0.0,0
15128666.0,196.0,25.0,2.0,0.0,1
2276348.0,2.0,12.0,2.0,0.0,0
16830442.0,4.0,25.0,2.0,0.0,1
4392969.0,2.0,17.0,2.0,0.0,1
11278672.0,0.0,21.0,1.0,0.0,1
2213605.0,12.0,9.0,8.0,0.0,0
17049865.0,8.0,23.0,2.0,0.0,1
1701604.0,0.0,9.0,1.0,0.0,1
17236254.0,4.0,23.0,2.0,0.0,1
16920993.0,0.0,23.0,0.0,0.0,1
3495630.0,56.0,18.0,4.0,0.0,1
16867623.0,0.0,24.0,0.0,0.0,1
3065367.0,2.0,18.0,1.0,0.0,1
13847815.0,2.0,25.0,1.0,0.0,1
11922895.0,4.0,21.0,2.0,0.0,1
16784742.0,4.0,24.0,2.0,0.0,1
15244962.0,4.0,25.0,2.0,0.0,1
6948169.0,2.0,17.0,2.0,0.0,0
1717262.0,10.0,9.0,6.0,0.0,1
3043621.0,2.0,17.0,2.0,0.0,1
3818298.0,2.0,17.0,2.0,0.0,1
18945360.0,4.0,20.0,2.0,0.0,1
4926185.0,9.0,16.0,3.0,0.0,1
2957190.0,2.0,17.0,2.0,0.0,1
3743565.0,2.0,17.0,2.0,0.0,1
2364754.0,2.0,14.0,2.0,0.0,1
1659039.0,0.0,9.0,1.0,0.0,0
2073129.0,12.0,9.0,8.0,0.0,1
14449693.0,24.0,26.0,1.0,0.0,1
2786632.0,0.0,16.0,1.0,0.0,1
7011586.0,2.0,17.0,2.0,0.0,0
3057794.0,2.0,17.0,2.0,0.0,1
2386191.0,0.0,14.0,1.0,0.0,1
2463892.0,2.0,16.0,2.0,0.0,1
2481115.0,2.0,16.0,2.0,0.0,1
1836308.0,10.0,9.0,7.0,0.0,0
9138751.0,4.0,18.0,2.0,0.0,1
1812012.0,10.0,9.0,7.0,0.0,0
2321921.0,2.0,13.0,2.0,0.0,1
14868817.0,4.0,26.0,2.0,0.0,1
10612753.0,76.0,19.0,7.0,0.0,0
23334681.0,6.0,17.0,2.0,0.0,1
16879806.0,4.0,23.0,2.0,0.0,1
15251761.0,4.0,25.0,2.0,0.0,1
27077577.0,4.0,15.0,2.0,0.0,1
11148475.0,0.0,20.0,1.0,0.0,1
1823068.0,10.0,9.0,7.0,0.0,0
9856428.0,4.0,19.0,2.0,0.0,0
5903876.0,2.0,17.0,2.0,0.0,1
10862661.0,4.0,19.0,1.0,0.0,1
23530423.0,6.0,17.0,2.0,0.0,1
11610537.0,25.0,21.0,1.0,0.0,1
1833817.0,2.0,9.0,1.0,0.0,0
21546343.0,4.0,18.0,2.0,0.0,1
9869626.0,6.0,19.0,2.0,0.0,0
5134400.0,155.0,17.0,4.0,0.0,1
2918200.0,2.0,17.0,2.0,0.0,1
2814981.0,2.0,16.0,11.0,0.0,1
5756284.0,2.0,17.0,2.0,0.0,1
20822343.0,4.0,17.0,2.0,0.0,1
17983033.0,4.0,21.0,2.0,0.0,1
3316543.0,0.0,18.0,1.0,0.0,1
1582860.0,0.0,9.0,1.0,0.0,1
20195420.0,4.0,18.0,2.0,0.0,1
11722253.0,0.0,21.0,1.0,0.0,1
20512833.0,4.0,18.0,2.0,0.0,1
2242081.0,2.0,9.0,2.0,0.0,1
13972611.0,6.0,26.0,2.0,0.0,1
23299485.0,4.0,17.0,2.0,0.0,1
4451094.0,143.0,18.0,5.0,0.0,1
3461378.0,4.0,18.0,1.0,0.0,1
10004567.0,4.0,19.0,2.0,0.0,0
23263334.0,6.0,17.0,2.0,0.0,1
13322998.0,0.0,24.0,1.0,0.0,0
2615416.0,2.0,16.0,2.0,0.0,0
5985108.0,2.0,17.0,2.0,0.0,1
1978546.0,10.0,9.0,7.0,0.0,0
2808626.0,0.0,16.0,1.0,0.0,1
27452229.0,4.0,15.0,2.0,0.0,1
16197802.0,4.0,24.0,2.0,0.0,1
6007711.0,2.0,17.0,11.0,0.0,1
1514509.0,12.0,9.0,8.0,0.0,0
8729562.0,42.0,18.0,2.0,0.0,1
12990623.0,4.0,22.0,2.0,0.0,1
12050650.0,1306.0,21.0,33.0,18.0,1
12481768.0,2.0,22.0,1.0,0.0,1
9837708.0,4.0,19.0,2.0,0.0,0
2106703.0,12.0,9.0,8.0,0.0,0
25542230.0,4.0,15.0,2.0,0.0,1
7310471.0,2.0,17.0,2.0,0.0,1
1543958.0,0.0,9.0,1.0,0.0,0
15665647.0,4.0,24.0,2.0,0.0,1
2068309.0,12.0,9.0,8.0,0.0,1
2502974.0,0.0,16.0,1.0,0.0,1
1836149.0,0.0,9.0,1.0,0.0,0
1625022.0,0.0,9.0,1.0,0.0,1
2985505.0,4.0,17.0,3.0,0.0,1
1522317.0,0.0,9.0,1.0,0.0,0
18754910.0,4.0,20.0,1.0,0.0,1
7975790.0,4.0,18.0,13.0,0.0,1
12320806.0,0.0,21.0,2.0,0.0,0
1782825.0,0.0,9.0,1.0,0.0,0
7234199.0,2.0,17.0,2.0,0.0,1
14448884.0,346.0,26.0,5.0,0.0,1
14424521.0,4.0,26.0,2.0,0.0,1
4953895.0,24.0,16.0,0.0,30.0,1
12891079.0,927.0,21.0,17.0,413.0,1
1810454.0,14.0,9.0,7.0,0.0,0
5773824.0,2.0,17.0,2.0,0.0,1
10613759.0,0.0,19.0,1.0,1.0,1
15331959.0,4.0,24.0,2.0,0.0,1
23141689.0,6.0,17.0,2.0,0.0,1
11933680.0,4.0,21.0,2.0,0.0,1
2504486.0,2.0,16.0,2.0,0.0,1
2249484.0,2.0,9.0,2.0,0.0,1
5749892.0,2.0,17.0,2.0,0.0,1
16831954.0,4.0,25.0,2.0,0.0,1
3825595.0,5.0,17.0,1.0,0.0,1
3261085.0,2.0,18.0,2.0,0.0,1
6713728.0,2.0,18.0,2.0,0.0,0
12027770.0,4.0,21.0,2.0,0.0,1
7419880.0,236.0,16.0,5.0,80.0,1
10622574.0,166.0,19.0,14.0,1.0,1
1653631.0,128.0,9.0,1.0,0.0,1
7416013.0,2.0,16.0,2.0,0.0,1
3616170.0,2.0,17.0,2.0,0.0,1
5438185.0,151.0,17.0,12.0,0.0,0
11146817.0,367.0,20.0,3.0,218.0,1
23523003.0,4.0,17.0,1.0,0.0,1
2169391.0,58.0,9.0,2.0,0.0,1
4394189.0,2.0,17.0,2.0,0.0,1
2877455.0,2.0,17.0,2.0,0.0,1
2033871.0,10.0,9.0,7.0,0.0,0
7331391.0,2.0,16.0,2.0,0.0,1
3155253.0,2.0,18.0,2.0,0.0,1
2273670.0,18.0,12.0,7.0,1.0,0
5650869.0,2.0,17.0,2.0,0.0,1
16944108.0,490.0,23.0,17.0,0.0,1
23391283.0,6.0,17.0,2.0,0.0,1
9306788.0,4.0,19.0,2.0,0.0,1
2572750.0,4.0,16.0,2.0,0.0,1
1534369.0,10.0,9.0,6.0,0.0,0
2546634.0,169.0,16.0,2.0,0.0,1
12084319.0,4.0,21.0,2.0,0.0,1
2585238.0,2.0,16.0,2.0,0.0,1
5507832.0,2.0,17.0,2.0,0.0,1
2167495.0,14.0,9.0,8.0,0.0,1
2799756.0,2.0,16.0,11.0,0.0,1
8814250.0,4.0,18.0,2.0,0.0,1
3492698.0,4.0,18.0,1.0,0.0,1
2698274.0,2.0,16.0,2.0,0.0,1
3380553.0,209.0,18.0,0.0,0.0,1
14052078.0,4.0,26.0,2.0,0.0,1
15850765.0,1.0,24.0,1.0,0.0,1
2308292.0,2.0,13.0,2.0,0.0,0
3644330.0,34.0,17.0,10.0,0.0,1
3404386.0,2.0,18.0,2.0,0.0,1
3471958.0,0.0,18.0,1.0,0.0,1
12612601.0,12.0,22.0,1.0,0.0,1
13467947.0,4.0,25.0,2.0,0.0,1
16810782.0,4.0,25.0,2.0,0.0,1
1884543.0,4.0,9.0,1.0,0.0,0
22080874.0,4.0,18.0,2.0,0.0,1
26116952.0,4.0,15.0,2.0,0.0,1
11240732.0,4.0,21.0,2.0,0.0,1
2753146.0,0.0,16.0,2.0,0.0,0
9048517.0,4.0,18.0,2.0,0.0,1
12105571.0,4.0,21.0,2.0,0.0,1
2187717.0,4.0,9.0,1.0,0.0,1
11328380.0,288.0,21.0,19.0,50.0,1
5626430.0,2.0,17.0,2.0,0.0,1
15804973.0,4.0,24.0,2.0,0.0,1
3192452.0,8.0,18.0,4.0,0.0,1
11908377.0,4.0,21.0,2.0,0.0,1
7706325.0,2.0,16.0,2.0,0.0,1
3460619.0,13.0,18.0,1.0,0.0,1
13959004.0,4.0,26.0,2.0,0.0,1
19153018.0,2.0,20.0,1.0,0.0,1
11409676.0,886.0,21.0,6.0,109.0,1
7495548.0,2.0,16.0,2.0,0.0,1
3541379.0,2.0,18.0,2.0,0.0,1
15481498.0,72.0,24.0,2.0,0.0,1
27586789.0,4.0,15.0,2.0,0.0,1
2432956.0,35.0,16.0,1.0,0.0,1
15584041.0,4.0,24.0,2.0,0.0,1
2281555.0,2.0,12.0,2.0,0.0,0
15932083.0,190.0,24.0,7.0,1.0,1
2594986.0,2.0,16.0,2.0,0.0,1
14881822.0,4.0,26.0,2.0,0.0,1
22865619.0,6.0,17.0,2.0,0.0,1
3180016.0,2.0,18.0,2.0,0.0,1
13622911.0,4.0,25.0,2.0,0.0,1
14974855.0,4.0,26.0,2.0,0.0,1
2107893.0,1321.0,9.0,12.0,0.0,0
3650327.0,2.0,17.0,10.0,0.0,1
8473052.0,4.0,18.0,2.0,0.0,1
2226275.0,12.0,9.0,8.0,0.0,1
9059806.0,4.0,18.0,2.0,0.0,1
2074563.0,10.0,9.0,6.0,0.0,1
13288468.0,4.0,23.0,2.0,0.0,1
19921408.0,4.0,19.0,2.0,0.0,1
5258700.0,65.0,17.0,1.0,0.0,1
1827198.0,47.0,9.0,3.0,0.0,0
4144397.0,7.0,17.0,1.0,0.0,1
7014959.0,0.0,17.0,0.0,26.0,0
12480193.0,4.0,22.0,2.0,0.0,1
12866838.0,2.0,21.0,1.0,0.0,1
3467141.0,2.0,18.0,2.0,0.0,1
5158049.0,2.0,17.0,2.0,0.0,1
18274686.0,83.0,21.0,3.0,0.0,1
19759221.0,4.0,20.0,2.0,0.0,1
10173956.0,4.0,19.0,2.0,0.0,1
9624291.0,4.0,19.0,2.0,0.0,1
3200235.0,2.0,18.0,2.0,0.0,1
14451647.0,6.0,26.0,2.0,0.0,1
5307894.0,2.0,17.0,2.0,0.0,1
1652468.0,0.0,9.0,1.0,0.0,1
19167410.0,4.0,20.0,2.0,0.0,1
1866669.0,10.0,9.0,7.0,0.0,0
3152021.0,37.0,18.0,7.0,0.0,1
12941876.0,4.0,21.0,2.0,0.0,1
8774554.0,4.0,18.0,2.0,0.0,1
13581045.0,28.0,25.0,1.0,0.0,1
10549988.0,4.0,19.0,2.0,0.0,1
3362913.0,207.0,18.0,2.0,0.0,1
2309263.0,2.0,13.0,2.0,0.0,0
3746020.0,2.0,17.0,2.0,0.0,1
2074026.0,2.0,9.0,1.0,0.0,0
13869792.0,2.0,26.0,1.0,0.0,1
3508825.0,2.0,18.0,2.0,0.0,1
2897751.0,48.0,17.0,5.0,0.0,0
14238135.0,4.0,26.0,2.0,0.0,1
20079011.0,4.0,19.0,2.0,0.0,1
2100585.0,58.0,9.0,1.0,0.0,1
2336039.0,2.0,13.0,2.0,0.0,1
3426672.0,2.0,18.0,2.0,0.0,1
2786931.0,2.0,16.0,2.0,0.0,1
1589842.0,252.0,9.0,4.0,8.0,1
2066122.0,11.0,9.0,1.0,0.0,0
2733555.0,2.0,16.0,2.0,0.0,0
7832522.0,0.0,17.0,1.0,0.0,1
3974529.0,2.0,17.0,2.0,0.0,1
2720091.0,2.0,16.0,2.0,0.0,1
16563548.0,4.0,25.0,2.0,0.0,1
14924772.0,2.0,26.0,1.0,0.0,0
10485850.0,4.0,19.0,2.0,0.0,1
5745314.0,2.0,17.0,2.0,0.0,1
6215084.0,2.0,17.0,2.0,0.0,1
3460379.0,137.0,18.0,2.0,0.0,1
3015449.0,1827.0,17.0,3.0,0.0,0
15648008.0,4.0,24.0,2.0,0.0,1
2735218.0,650.0,16.0,16.0,0.0,0
1556342.0,3.0,9.0,1.0,0.0,1
6126811.0,32.0,17.0,3.0,0.0,1
6576320.0,2.0,17.0,2.0,0.0,0
5650007.0,2.0,17.0,2.0,0.0,1
18751412.0,4.0,20.0,2.0,0.0,1
7626663.0,2.0,16.0,2.0,0.0,0
7508916.0,2.0,16.0,2.0,0.0,1
16998520.0,210.0,23.0,0.0,0.0,1
15131703.0,4.0,25.0,2.0,0.0,1
3403034.0,2.0,18.0,2.0,0.0,1
12412625.0,4.0,21.0,2.0,0.0,1
27637930.0,4.0,15.0,2.0,0.0,1
4141447.0,3882.0,17.0,37.0,121.0,1
9335322.0,4.0,19.0,2.0,0.0,1
3490701.0,2.0,18.0,2.0,0.0,1
4617116.0,183.0,17.0,1.0,0.0,0
18433860.0,4.0,21.0,2.0,0.0,1
1823906.0,20.0,9.0,1.0,0.0,0
8651668.0,63.0,18.0,1.0,0.0,1
9288616.0,4.0,19.0,2.0,0.0,1
7910264.0,4.0,17.0,13.0,0.0,1
1824785.0,82.0,9.0,3.0,0.0,0
14214019.0,4.0,26.0,2.0,0.0,1
1699604.0,0.0,9.0,1.0,0.0,1
12280486.0,63.0,21.0,1.0,0.0,1
5867988.0,2.0,17.0,2.0,0.0,1
1738677.0,0.0,9.0,1.0,0.0,1
5415763.0,2.0,17.0,2.0,0.0,1
2015748.0,2.0,9.0,2.0,0.0,1
1940804.0,42.0,9.0,1.0,0.0,0
