,version,project,algorithm,batch_size,confidence,builds_reqd,testall_size,zero_median,wo_zero_median
3497,1,orbeon-forms,BATCHBISECT,16,3,54.22924901185771,1265,7.5,8.0
3498,1,orbeon-forms,BATCHBISECT,16,4,53.359683794466406,1265,7.0,8.0
3499,1,orbeon-forms,BATCHBISECT,16,5,51.462450592885375,1265,7.0,8.0
3500,1,orbeon-forms,BATCHBISECT,16,6,51.541501976284586,1265,7.0,8.0
3501,1,orbeon-forms,BATCHBISECT,16,7,47.5098814229249,1265,7.0,8.0
3502,1,orbeon-forms,BATCHBISECT,16,8,49.723320158102766,1265,7.0,8.0
3503,1,orbeon-forms,BATCHBISECT,16,9,48.22134387351778,1265,7.0,8.0
3504,1,orbeon-forms,BATCHBISECT,16,10,49.48616600790514,1265,7.0,8.0
3505,1,orbeon-forms,BATCHBISECT,16,11,47.27272727272727,1265,7.0,8.0
3506,1,orbeon-forms,BATCHBISECT,16,12,41.50197628458498,1265,7.0,8.0
3507,1,orbeon-forms,BATCHBISECT,16,13,42.29249011857708,1265,7.0,8.0
3508,1,orbeon-forms,BATCHBISECT,16,14,43.63636363636363,1265,7.0,8.0
3509,1,orbeon-forms,BATCHBISECT,16,15,42.687747035573125,1265,7.0,8.0
3510,1,orbeon-forms,BATCHBISECT,16,16,42.29249011857708,1265,7.0,8.0
3511,1,orbeon-forms,BATCHBISECT,16,17,41.6600790513834,1265,6.0,8.0
3512,1,orbeon-forms,BATCHBISECT,16,18,39.762845849802375,1265,6.0,8.0
3513,1,orbeon-forms,BATCHBISECT,16,19,41.34387351778656,1265,6.0,8.0
3514,1,orbeon-forms,BATCHBISECT,16,20,40.0,1265,6.0,8.0
3515,1,orbeon-forms,BATCH4,4,2,47.35177865612649,1265,1.0,2.0
3516,1,orbeon-forms,BATCH4,4,3,40.07905138339921,1265,1.0,2.0
3517,1,orbeon-forms,BATCH4,4,4,33.91304347826087,1265,0.5,2.0
3518,1,orbeon-forms,BATCH4,4,5,32.88537549407115,1265,0.0,2.0
3519,1,orbeon-forms,BATCH4,4,6,31.462450592885375,1265,0.0,2.0
3520,1,orbeon-forms,BATCH4,4,7,28.616600790513836,1265,0.0,2.0
3521,1,orbeon-forms,BATCH4,4,8,25.691699604743082,1265,0.0,2.0
3522,1,orbeon-forms,BATCH4,4,9,24.9802371541502,1265,0.0,2.0
3523,1,orbeon-forms,BATCH4,4,10,24.42687747035573,1265,0.0,2.0
3524,1,orbeon-forms,BATCH4,4,11,20.948616600790515,1265,0.0,2.0
3525,1,orbeon-forms,BATCH4,4,12,21.18577075098814,1265,0.0,2.0
3526,1,orbeon-forms,BATCH4,4,13,19.209486166007906,1265,0.0,2.0
3527,1,orbeon-forms,BATCH4,4,14,18.735177865612645,1265,0.0,2.0
3528,1,orbeon-forms,BATCH4,4,15,15.652173913043478,1265,0.0,2.0
3529,1,orbeon-forms,BATCH4,4,16,13.91304347826087,1265,0.0,2.0
3530,1,orbeon-forms,BATCH4,4,17,15.019762845849803,1265,0.0,2.0
3531,1,orbeon-forms,BATCH4,4,18,11.936758893280633,1265,0.0,2.0
3532,1,orbeon-forms,BATCH4,4,19,11.620553359683795,1265,0.0,2.0
3533,1,orbeon-forms,BATCH4,4,20,12.4901185770751,1265,0.0,2.0
3534,1,orbeon-forms,BATCHSTOP4,4,2,47.35177865612649,1265,1.0,2.0
3535,1,orbeon-forms,BATCHSTOP4,4,3,40.07905138339921,1265,1.0,2.0
3536,1,orbeon-forms,BATCHSTOP4,4,4,33.91304347826087,1265,0.5,2.0
3537,1,orbeon-forms,BATCHSTOP4,4,5,32.88537549407115,1265,0.0,2.0
3538,1,orbeon-forms,BATCHSTOP4,4,6,31.462450592885375,1265,0.0,2.0
3539,1,orbeon-forms,BATCHSTOP4,4,7,28.616600790513836,1265,0.0,2.0
3540,1,orbeon-forms,BATCHSTOP4,4,8,25.691699604743082,1265,0.0,2.0
3541,1,orbeon-forms,BATCHSTOP4,4,9,24.9802371541502,1265,0.0,2.0
3542,1,orbeon-forms,BATCHSTOP4,4,10,24.42687747035573,1265,0.0,2.0
3543,1,orbeon-forms,BATCHSTOP4,4,11,20.948616600790515,1265,0.0,2.0
3544,1,orbeon-forms,BATCHSTOP4,4,12,21.18577075098814,1265,0.0,2.0
3545,1,orbeon-forms,BATCHSTOP4,4,13,19.209486166007906,1265,0.0,2.0
3546,1,orbeon-forms,BATCHSTOP4,4,14,18.735177865612645,1265,0.0,2.0
3547,1,orbeon-forms,BATCHSTOP4,4,15,15.652173913043478,1265,0.0,2.0
3548,1,orbeon-forms,BATCHSTOP4,4,16,13.91304347826087,1265,0.0,2.0
3549,1,orbeon-forms,BATCHSTOP4,4,17,15.019762845849803,1265,0.0,2.0
3550,1,orbeon-forms,BATCHSTOP4,4,18,11.936758893280633,1265,0.0,2.0
3551,1,orbeon-forms,BATCHSTOP4,4,19,11.620553359683795,1265,0.0,2.0
3552,1,orbeon-forms,BATCHSTOP4,4,20,12.4901185770751,1265,0.0,2.0
3553,1,orbeon-forms,BATCHSTOP4,8,2,49.9604743083004,1265,3.0,4.0
3554,1,orbeon-forms,BATCHSTOP4,8,3,46.40316205533597,1265,3.0,4.0
3555,1,orbeon-forms,BATCHSTOP4,8,4,45.8498023715415,1265,3.0,4.0
3556,1,orbeon-forms,BATCHSTOP4,8,5,41.50197628458498,1265,3.0,4.0
3557,1,orbeon-forms,BATCHSTOP4,8,6,38.57707509881423,1265,2.5,4.0
3558,1,orbeon-forms,BATCHSTOP4,8,7,38.57707509881423,1265,2.0,4.0
3559,1,orbeon-forms,BATCHSTOP4,8,8,38.33992094861661,1265,3.0,4.0
3560,1,orbeon-forms,BATCHSTOP4,8,9,34.071146245059296,1265,2.0,4.0
3561,1,orbeon-forms,BATCHSTOP4,8,10,36.521739130434774,1265,2.0,4.0
3562,1,orbeon-forms,BATCHSTOP4,8,11,35.73122529644269,1265,2.0,4.0
3563,1,orbeon-forms,BATCHSTOP4,8,12,31.541501976284586,1265,2.0,4.0
3564,1,orbeon-forms,BATCHSTOP4,8,13,29.565217391304348,1265,1.0,4.0
3565,1,orbeon-forms,BATCHSTOP4,8,14,30.197628458498023,1265,1.0,4.0
3566,1,orbeon-forms,BATCHSTOP4,8,15,29.40711462450593,1265,1.0,4.0
3567,1,orbeon-forms,BATCHSTOP4,8,16,27.66798418972332,1265,1.0,4.0
3568,1,orbeon-forms,BATCHSTOP4,8,17,29.723320158102766,1265,2.0,4.0
3569,1,orbeon-forms,BATCHSTOP4,8,18,26.48221343873518,1265,1.0,4.0
3570,1,orbeon-forms,BATCHSTOP4,8,19,25.849802371541504,1265,1.0,4.0
3571,1,orbeon-forms,BATCHSTOP4,8,20,28.537549407114625,1265,1.0,4.0
3572,1,orbeon-forms,BATCHSTOP4,16,2,51.383399209486164,1265,8.0,8.0
3573,1,orbeon-forms,BATCHSTOP4,16,3,52.648221343873516,1265,7.5,8.0
3574,1,orbeon-forms,BATCHSTOP4,16,4,52.094861660079054,1265,7.0,8.0
3575,1,orbeon-forms,BATCHSTOP4,16,5,49.40711462450593,1265,7.0,8.0
3576,1,orbeon-forms,BATCHSTOP4,16,6,51.06719367588933,1265,7.0,8.0
3577,1,orbeon-forms,BATCHSTOP4,16,7,45.92885375494071,1265,7.0,8.0
3578,1,orbeon-forms,BATCHSTOP4,16,8,48.616600790513836,1265,7.0,8.0
3579,1,orbeon-forms,BATCHSTOP4,16,9,46.798418972332016,1265,7.0,8.0
3580,1,orbeon-forms,BATCHSTOP4,16,10,48.69565217391305,1265,7.0,8.0
3581,1,orbeon-forms,BATCHSTOP4,16,11,45.8498023715415,1265,7.0,8.0
3582,1,orbeon-forms,BATCHSTOP4,16,12,40.553359683794476,1265,7.0,8.0
3583,1,orbeon-forms,BATCHSTOP4,16,13,41.18577075098814,1265,7.0,8.0
3584,1,orbeon-forms,BATCHSTOP4,16,14,42.687747035573125,1265,7.0,8.0
3585,1,orbeon-forms,BATCHSTOP4,16,15,41.42292490118577,1265,7.0,8.0
3586,1,orbeon-forms,BATCHSTOP4,16,16,41.18577075098814,1265,7.0,8.0
3587,1,orbeon-forms,BATCHSTOP4,16,17,40.55335968379447,1265,6.0,8.0
3588,1,orbeon-forms,BATCHSTOP4,16,18,39.130434782608695,1265,6.0,8.0
3589,1,orbeon-forms,BATCHSTOP4,16,19,40.55335968379447,1265,6.0,8.0
3590,1,orbeon-forms,BATCHSTOP4,16,20,38.73517786561265,1265,6.0,8.0
1710,1,sonarqube,BATCHBISECT,1,2,52.14850464077002,2909,0.0,1.0
1711,1,sonarqube,BATCHBISECT,1,3,35.40735647989,2909,0.0,1.5
1712,1,sonarqube,BATCHBISECT,1,4,26.9852182880715,2909,0.0,1.5
1713,1,sonarqube,BATCHBISECT,1,5,21.7600550017188,2909,0.0,2.0
1714,1,sonarqube,BATCHBISECT,1,6,18.59745617050533,2909,0.0,3.0
1715,1,sonarqube,BATCHBISECT,1,7,15.984874527328975,2909,0.0,2.0
1716,1,sonarqube,BATCHBISECT,1,8,14.300446888965281,2909,0.0,4.0
1717,1,sonarqube,BATCHBISECT,1,9,12.684771399106221,2909,0.0,4.0
1718,1,sonarqube,BATCHBISECT,1,10,11.687865245788931,2909,0.0,7.0
1719,1,sonarqube,BATCHBISECT,1,11,10.415950498453077,2909,0.0,9.0
1720,1,sonarqube,BATCHBISECT,1,12,9.96906153317291,2909,0.0,5.5
1721,1,sonarqube,BATCHBISECT,1,13,9.040907528360261,2909,0.0,9.0
1722,1,sonarqube,BATCHBISECT,1,14,8.559642488827777,2909,0.0,2.0
1723,1,sonarqube,BATCHBISECT,1,15,8.11275352354761,2909,0.0,3.0
1724,1,sonarqube,BATCHBISECT,1,16,7.734616706772087,2909,0.0,5.0
1725,1,sonarqube,BATCHBISECT,1,17,7.356479889996562,2909,0.0,6.5
1726,1,sonarqube,BATCHBISECT,1,18,6.840838776211757,2909,0.0,6.0
1727,1,sonarqube,BATCHBISECT,1,19,6.531454107940873,2909,0.0,8.0
1728,1,sonarqube,BATCHBISECT,1,20,6.4970780336885525,2909,0.0,12.0
1729,1,sonarqube,BATCHBISECT,2,2,45.54829838432451,2909,0.0,1.0
1730,1,sonarqube,BATCHBISECT,2,3,35.029219663114475,2909,0.0,1.0
1731,1,sonarqube,BATCHBISECT,2,4,28.875902371949124,2909,0.0,1.0
1732,1,sonarqube,BATCHBISECT,2,5,24.407012719147474,2909,0.0,1.0
1733,1,sonarqube,BATCHBISECT,2,6,21.17566173942936,2909,0.0,1.0
1734,1,sonarqube,BATCHBISECT,2,7,18.73496046751461,2909,0.0,1.0
1735,1,sonarqube,BATCHBISECT,2,8,17.531797868683395,2909,0.0,1.0
1736,1,sonarqube,BATCHBISECT,2,9,15.503609487796494,2909,0.0,1.0
1737,1,sonarqube,BATCHBISECT,2,10,13.956686146442076,2909,0.0,1.0
1738,1,sonarqube,BATCHBISECT,2,11,13.200412512891027,2909,0.0,1.0
1739,1,sonarqube,BATCHBISECT,2,12,11.515984874527328,2909,0.0,2.0
1740,1,sonarqube,BATCHBISECT,2,13,11.653489171536611,2909,0.0,1.0
1741,1,sonarqube,BATCHBISECT,2,14,11.137848057751805,2909,0.0,2.5
1742,1,sonarqube,BATCHBISECT,2,15,9.76280508765899,2909,0.0,5.0
1743,1,sonarqube,BATCHBISECT,2,16,9.76280508765899,2909,0.0,2.0
1744,1,sonarqube,BATCHBISECT,2,17,9.694052939154348,2909,0.0,6.0
1745,1,sonarqube,BATCHBISECT,2,18,9.212787899621864,2909,0.0,8.5
1746,1,sonarqube,BATCHBISECT,2,19,7.87212100378137,2909,0.0,11.0
1747,1,sonarqube,BATCHBISECT,2,20,8.215881746304571,2909,0.0,2.0
1748,1,sonarqube,BATCHBISECT,4,2,43.24510140941904,2909,1.0,2.0
1749,1,sonarqube,BATCHBISECT,4,3,37.7793056033001,2909,1.0,2.0
1750,1,sonarqube,BATCHBISECT,4,4,33.13853557923685,2909,0.0,2.0
1751,1,sonarqube,BATCHBISECT,4,5,32.176005500171875,2909,0.0,2.0
1752,1,sonarqube,BATCHBISECT,4,6,28.429013406668957,2909,0.0,2.0
1753,1,sonarqube,BATCHBISECT,4,7,25.74767961498797,2909,0.0,2.0
1754,1,sonarqube,BATCHBISECT,4,8,22.99759367480234,2909,0.0,2.0
1755,1,sonarqube,BATCHBISECT,4,9,21.4162942591956,2909,0.0,2.0
1756,1,sonarqube,BATCHBISECT,4,10,18.63183224475765,2909,0.0,2.0
1757,1,sonarqube,BATCHBISECT,4,11,19.00996906153317,2909,0.0,2.0
1758,1,sonarqube,BATCHBISECT,4,12,17.119284977655553,2909,0.0,2.0
1759,1,sonarqube,BATCHBISECT,4,13,17.566173942935716,2909,0.0,2.0
1760,1,sonarqube,BATCHBISECT,4,14,15.297353042282571,2909,0.0,2.0
1761,1,sonarqube,BATCHBISECT,4,15,17.772430388449635,2909,0.0,2.0
1762,1,sonarqube,BATCHBISECT,4,16,15.847370230319697,2909,0.0,2.0
1763,1,sonarqube,BATCHBISECT,4,17,15.297353042282571,2909,0.0,2.0
1764,1,sonarqube,BATCHBISECT,4,18,12.994156067377105,2909,0.0,2.0
1765,1,sonarqube,BATCHBISECT,4,19,13.269164661395669,2909,0.0,2.0
1766,1,sonarqube,BATCHBISECT,4,20,12.341010656583018,2909,0.0,2.0
1767,1,sonarqube,BATCHBISECT,8,2,50.05156411137848,2909,3.0,4.0
1768,1,sonarqube,BATCHBISECT,8,3,46.13269164661395,2909,3.0,4.0
1769,1,sonarqube,BATCHBISECT,8,4,43.38260570642833,2909,2.0,4.0
1770,1,sonarqube,BATCHBISECT,8,5,41.18253695427982,2909,2.0,4.0
1771,1,sonarqube,BATCHBISECT,8,6,37.848057751804745,2909,1.0,4.0
1772,1,sonarqube,BATCHBISECT,8,7,37.985562048814025,2909,1.0,4.0
1773,1,sonarqube,BATCHBISECT,8,8,38.63870745960811,2909,0.5,4.0
1774,1,sonarqube,BATCHBISECT,8,9,35.81986937091784,2909,0.5,4.0
1775,1,sonarqube,BATCHBISECT,8,10,34.30732210381574,2909,0.5,4.0
1776,1,sonarqube,BATCHBISECT,8,11,33.00103128222757,2909,0.0,4.0
1777,1,sonarqube,BATCHBISECT,8,12,33.00103128222757,2909,0.0,4.0
1778,1,sonarqube,BATCHBISECT,8,13,33.34479202475078,2909,0.0,4.0
1779,1,sonarqube,BATCHBISECT,8,14,30.869714678583705,2909,0.0,4.0
1780,1,sonarqube,BATCHBISECT,8,15,28.979030594706085,2909,0.0,4.0
1781,1,sonarqube,BATCHBISECT,8,16,28.29150910965968,2909,0.0,4.0
1782,1,sonarqube,BATCHBISECT,8,17,27.982124441388795,2909,0.0,4.0
1783,1,sonarqube,BATCHBISECT,8,18,27.260226882090066,2909,0.0,4.0
1784,1,sonarqube,BATCHBISECT,8,19,29.254039188724654,2909,0.0,4.0
1785,1,sonarqube,BATCHBISECT,8,20,25.507047095221726,2909,0.0,4.0
1786,1,sonarqube,BATCHBISECT,16,2,51.5984874527329,2909,7.5,8.0
1787,1,sonarqube,BATCHBISECT,16,3,52.904778274321075,2909,7.5,8.0
1788,1,sonarqube,BATCHBISECT,16,4,49.87968374011688,2909,7.0,8.0
1789,1,sonarqube,BATCHBISECT,16,5,48.98590580955655,2909,6.0,8.0
1790,1,sonarqube,BATCHBISECT,16,6,49.05465795806119,2909,6.0,8.0
1791,1,sonarqube,BATCHBISECT,16,7,48.02337573049158,2909,6.0,8.0
1792,1,sonarqube,BATCHBISECT,16,8,46.957717428669646,2909,6.0,8.0
1793,1,sonarqube,BATCHBISECT,16,9,48.435888621519425,2909,6.0,8.0
1794,1,sonarqube,BATCHBISECT,16,10,44.620144379511856,2909,6.0,8.5
1795,1,sonarqube,BATCHBISECT,16,11,43.89824682021313,2909,6.0,9.0
1796,1,sonarqube,BATCHBISECT,16,12,44.345135785493305,2909,6.0,9.0
1797,1,sonarqube,BATCHBISECT,16,13,44.72327260226882,2909,4.0,8.5
1798,1,sonarqube,BATCHBISECT,16,14,43.82949467170849,2909,3.5,9.0
1799,1,sonarqube,BATCHBISECT,16,15,42.6607081471296,2909,3.0,9.0
1800,1,sonarqube,BATCHBISECT,16,16,42.42007562736336,2909,2.0,8.0
1801,1,sonarqube,BATCHBISECT,16,17,42.86696459264352,2909,2.0,8.0
1802,1,sonarqube,BATCHBISECT,16,18,43.0044688896528,2909,4.0,8.0
1803,1,sonarqube,BATCHBISECT,16,19,42.48882777586799,2909,4.0,8.0
1804,1,sonarqube,BATCHBISECT,16,20,40.976280508765896,2909,4.0,9.0
1805,1,sonarqube,BATCH4,4,2,42.21381918184943,2909,1.0,2.0
1806,1,sonarqube,BATCH4,4,3,36.541766930216575,2909,1.0,2.0
1807,1,sonarqube,BATCH4,4,4,32.45101409419044,2909,0.0,2.0
1808,1,sonarqube,BATCH4,4,5,31.2134754211069,2909,0.0,2.0
1809,1,sonarqube,BATCH4,4,6,27.603987624613268,2909,0.0,2.0
1810,1,sonarqube,BATCH4,4,7,25.128910278446202,2909,0.0,2.0
1811,1,sonarqube,BATCH4,4,8,22.31007218975593,2909,0.0,2.0
1812,1,sonarqube,BATCH4,4,9,20.866277071158475,2909,0.0,2.0
1813,1,sonarqube,BATCH4,4,10,18.356823650739084,2909,0.0,2.0
1814,1,sonarqube,BATCH4,4,11,18.59745617050533,2909,0.0,2.0
1815,1,sonarqube,BATCH4,4,12,16.70677208662771,2909,0.0,2.0
1816,1,sonarqube,BATCH4,4,13,17.016156754898592,2909,0.0,2.0
1817,1,sonarqube,BATCH4,4,14,14.816088002750085,2909,0.0,2.0
1818,1,sonarqube,BATCH4,4,15,17.084908903403235,2909,0.0,2.0
1819,1,sonarqube,BATCH4,4,16,15.297353042282571,2909,0.0,2.0
1820,1,sonarqube,BATCH4,4,17,14.816088002750083,2909,0.0,2.0
1821,1,sonarqube,BATCH4,4,18,12.58164317634926,2909,0.0,2.0
1822,1,sonarqube,BATCH4,4,19,12.856651770367824,2909,0.0,2.0
1823,1,sonarqube,BATCH4,4,20,11.997249914059815,2909,0.0,2.0
1824,1,sonarqube,BATCHSTOP4,4,2,42.21381918184943,2909,1.0,2.0
1825,1,sonarqube,BATCHSTOP4,4,3,36.541766930216575,2909,1.0,2.0
1826,1,sonarqube,BATCHSTOP4,4,4,32.45101409419044,2909,0.0,2.0
1827,1,sonarqube,BATCHSTOP4,4,5,31.2134754211069,2909,0.0,2.0
1828,1,sonarqube,BATCHSTOP4,4,6,27.603987624613268,2909,0.0,2.0
1829,1,sonarqube,BATCHSTOP4,4,7,25.128910278446202,2909,0.0,2.0
1830,1,sonarqube,BATCHSTOP4,4,8,22.31007218975593,2909,0.0,2.0
1831,1,sonarqube,BATCHSTOP4,4,9,20.866277071158475,2909,0.0,2.0
1832,1,sonarqube,BATCHSTOP4,4,10,18.356823650739084,2909,0.0,2.0
1833,1,sonarqube,BATCHSTOP4,4,11,18.59745617050533,2909,0.0,2.0
1834,1,sonarqube,BATCHSTOP4,4,12,16.70677208662771,2909,0.0,2.0
1835,1,sonarqube,BATCHSTOP4,4,13,17.016156754898592,2909,0.0,2.0
1836,1,sonarqube,BATCHSTOP4,4,14,14.816088002750085,2909,0.0,2.0
1837,1,sonarqube,BATCHSTOP4,4,15,17.084908903403235,2909,0.0,2.0
1838,1,sonarqube,BATCHSTOP4,4,16,15.297353042282571,2909,0.0,2.0
1839,1,sonarqube,BATCHSTOP4,4,17,14.816088002750083,2909,0.0,2.0
1840,1,sonarqube,BATCHSTOP4,4,18,12.58164317634926,2909,0.0,2.0
1841,1,sonarqube,BATCHSTOP4,4,19,12.856651770367824,2909,0.0,2.0
1842,1,sonarqube,BATCHSTOP4,4,20,11.997249914059815,2909,0.0,2.0
1843,1,sonarqube,BATCHSTOP4,8,2,48.95152973530423,2909,3.0,4.0
1844,1,sonarqube,BATCHSTOP4,8,3,45.10140941904434,2909,3.0,4.0
1845,1,sonarqube,BATCHSTOP4,8,4,42.488827775867996,2909,2.0,4.0
1846,1,sonarqube,BATCHSTOP4,8,5,40.15125472671021,2909,2.0,4.0
1847,1,sonarqube,BATCHSTOP4,8,6,36.74802337573049,2909,1.0,4.0
1848,1,sonarqube,BATCHSTOP4,8,7,37.023031969749056,2909,1.0,4.0
1849,1,sonarqube,BATCHSTOP4,8,8,38.019938123066346,2909,0.5,4.0
1850,1,sonarqube,BATCHSTOP4,8,9,34.9260914403575,2909,0.5,4.0
1851,1,sonarqube,BATCHSTOP4,8,10,33.34479202475078,2909,0.5,4.0
1852,1,sonarqube,BATCHSTOP4,8,11,32.0385012031626,2909,0.0,4.0
1853,1,sonarqube,BATCHSTOP4,8,12,32.17600550017188,2909,0.0,4.0
1854,1,sonarqube,BATCHSTOP4,8,13,32.51976624269509,2909,0.0,4.0
