project,method,algorithm,batch_size,builds_reqd,batch_delays,sbs_delays,confidence
idence
4,4,12.148091316223145,0.0,20
opal.csv,ssr,BATCHBISECT,1,5.823370456695557,0.0,20
opal.csv,ssr,BATCHBISECT,2,7.751638889312744,0.0,20
opal.csv,ssr,BATCHBISECT,4,13.073659896850586,0.0,20
opal.csv,ssr,BATCHBISECT,8,20.285383224487305,0.0,20
opal.csv,ssr,BATCHBISECT,16,29.57963752746582,1.0,20
opal.csv,ssr,BATCHSTOP4,4,12.148091316223145,0.0,20
opal.csv,ssr,BATCHSTOP4,8,19.20555305480957,0.0,20
opal.csv,ssr,BATCHSTOP4,16,28.42267608642578,1.0,20
jruby.csv,ssr,BATCH4,4,79.10069274902344,0.0,20
jruby.csv,ssr,BATCHBISECT,1,40.11845779418945,0.0,20
jruby.csv,ssr,BATCHBISECT,2,69.43067932128906,0.0,20
jruby.csv,ssr,BATCHBISECT,4,102.09114074707031,0.0,20
jruby.csv,ssr,BATCHBISECT,8,127.60787963867188,1.0,20
jruby.csv,ssr,BATCHBISECT,16,139.23606872558594,5.0,20
jruby.csv,ssr,BATCHSTOP4,4,79.10069274902344,0.0,20
jruby.csv,ssr,BATCHSTOP4,8,102.53837585449219,1.0,20
jruby.csv,ssr,BATCHSTOP4,16,113.24791717529297,5.0,20
metasploit-framework.csv,ssr,BATCH4,4,7.710526466369629,0.0,19
metasploit-framework.csv,ssr,BATCHBISECT,1,5.513157844543457,0.0,20
metasploit-framework.csv,ssr,BATCHBISECT,2,6.5789475440979,0.0,19
metasploit-framework.csv,ssr,BATCHBISECT,4,7.947368621826172,0.0,19
metasploit-framework.csv,ssr,BATCHBISECT,8,12.736842155456543,0.0,19
metasploit-framework.csv,ssr,BATCHBISECT,16,18.605262756347656,2.0,20
metasploit-framework.csv,ssr,BATCHSTOP4,4,7.710526466369629,0.0,19
metasploit-framework.csv,ssr,BATCHSTOP4,8,12.236842155456543,0.0,19
metasploit-framework.csv,ssr,BATCHSTOP4,16,18.078947067260742,2.0,20
geoserver.csv,ssr,BATCH4,4,69.09674835205078,0.0,19
geoserver.csv,ssr,BATCHBISECT,1,28.885831832885742,0.0,20
