version,tr_build_id,git_diff_src_churn,gh_num_commit_comments,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,git_num_all_built_commits,gh_num_commits_on_files_touched,git_num_all_built_commits,tr_status
1,108038,1939,0,40,1,0,6,3,1771,3,passed
1,109356,24,0,0,0,0,2,1,1407,1,failed
1,109445,0,0,0,0,0,1,1,98,1,failed
1,109764,4,0,33,1,0,2,1,395,1,failed
1,110139,1,0,0,0,0,1,1,80,1,failed
1,110616,1,0,0,0,0,1,1,142,1,failed
1,112352,30,0,0,0,0,1,1,2,1,failed
1,112707,0,0,0,0,0,1,1,13,1,failed
1,113166,0,0,0,0,0,3,1,192,1,failed
1,113198,0,0,2,0,0,1,1,216,1,failed
1,114318,0,0,0,0,0,1,1,100,1,failed
1,114416,0,0,0,0,0,3,2,112,2,failed
1,119107,2,0,19,0,0,2,1,309,1,failed
1,119124,5,0,0,0,0,1,1,81,1,failed
1,119437,6,0,5,0,0,2,1,401,1,failed
1,121759,9,0,2,0,0,5,2,434,2,failed
1,123309,0,0,0,0,0,1,1,122,1,failed
1,124021,5,0,5,0,0,3,1,904,1,failed
1,124844,9,0,0,0,0,2,1,109,1,failed
1,125338,9,0,0,0,0,1,1,68,1,failed
1,125925,729,0,0,0,0,3,1,300,1,failed
1,126006,0,0,0,0,0,1,1,1751,1,failed
1,126391,14,0,54,0,0,12,1,563,1,failed
1,126510,0,0,2,0,0,1,1,62,1,failed
1,126690,27,0,14,0,0,4,1,216,1,failed
1,126992,56,0,24,0,0,4,1,1867,1,failed
1,127477,0,0,10,0,0,1,1,75,1,failed
1,127844,0,0,0,0,0,9,1,848,1,failed
1,128089,22,0,0,0,0,7,1,942,1,failed
1,128785,2,0,30,0,0,3,1,148,1,failed
1,129094,4,0,26,0,0,2,1,88,1,failed
1,129131,0,0,2,1,0,1,1,308,1,failed
1,129501,0,0,0,0,0,1,1,1755,1,failed
1,129685,0,0,3,0,0,1,1,42,1,failed
1,129733,0,0,5,0,0,1,1,41,1,failed
1,129845,0,0,2,0,0,1,1,42,1,failed
1,130149,0,0,0,0,0,1,1,16,1,failed
1,130255,0,0,3,0,0,1,1,43,1,failed
1,130587,6,0,36,0,0,2,1,116,1,failed
1,130700,2,0,12,0,0,2,1,66,1,failed
1,130777,8,0,26,0,0,2,1,282,1,failed
1,130795,8,0,10,0,0,2,1,377,1,failed
1,131035,0,0,0,0,0,1,1,39,1,failed
1,131968,2,0,4,0,0,2,1,38,1,failed
1,132149,2,0,0,0,0,1,1,289,1,failed
1,132636,2,0,0,0,0,1,1,82,1,failed
1,133400,8,0,0,0,0,1,1,60,1,failed
1,133472,0,0,25,0,0,2,1,371,1,failed
1,133476,0,0,2,0,0,1,1,183,1,failed
1,133586,11,0,0,0,0,1,1,44,1,failed
1,134215,2,0,9,0,0,2,1,81,1,failed
1,134236,2,0,9,0,0,2,1,50,1,failed
1,134312,2,0,12,0,0,3,1,398,1,failed
1,134399,4,0,48,0,0,2,1,413,1,failed
1,134539,1,0,6,0,0,2,1,144,1,failed
1,135586,165,0,0,1,0,3,2,757,2,failed
1,135622,2,0,8,0,0,2,1,70,1,failed
1,136792,4,0,9,0,0,2,1,284,1,failed
1,137078,2,0,8,0,0,2,1,51,1,failed
1,137139,2,0,0,0,0,1,1,47,1,failed
1,137396,0,0,27,0,0,1,1,41,1,failed
1,137485,4,0,19,0,0,2,1,117,1,failed
1,138052,0,0,4,0,0,1,1,181,1,failed
1,138426,20,0,6,0,0,2,3,398,3,failed
1,138958,3,0,0,0,0,2,1,189,1,failed
1,139152,5,0,0,0,0,1,1,84,1,failed
1,139479,75,0,70,4,0,4,3,2022,3,failed
1,140244,18,0,0,0,0,1,1,95,1,failed
1,140448,0,0,0,0,0,1,1,837,1,failed
1,140464,0,0,0,0,0,1,1,838,1,failed
1,140608,4,0,0,0,0,5,1,545,1,failed
1,140622,8,0,0,0,0,1,1,96,1,failed
1,140638,8,0,4,0,0,2,1,104,1,failed
1,141615,38,0,70,0,0,5,1,248,1,failed
1,141736,21,0,0,0,0,1,1,99,1,failed
1,141756,0,0,0,0,0,1,1,839,1,failed
1,141896,0,0,5,0,0,1,1,22,1,failed
1,141935,0,0,13,0,0,1,2,150,2,failed
1,142070,44,0,159,0,0,6,1,2936,1,failed
1,143201,31,0,31,0,0,2,1,147,1,failed
1,144528,0,0,1,0,0,1,1,370,1,failed
1,145679,8,0,0,0,0,1,1,413,1,failed
1,145774,76,0,194,2,0,2,1,71,1,failed
1,145783,3,0,0,0,0,1,1,412,1,failed
1,145828,0,0,24,0,0,1,1,45,1,failed
1,145998,0,0,6,0,0,2,1,240,1,failed
1,146034,5,0,28,0,0,3,1,166,1,failed
1,147186,0,0,3,0,0,1,1,291,1,failed
1,147301,0,0,0,0,0,1,1,76,1,failed
1,147426,0,0,25,0,0,1,1,47,1,failed
1,148285,0,0,2,0,0,1,1,78,1,failed
1,150560,12,0,0,0,0,1,1,142,1,failed
1,154699,0,0,62,0,0,2,1,94,1,failed
1,154821,6,0,0,0,0,1,1,65,1,failed
1,154871,0,0,2,0,0,1,1,47,1,failed
1,154903,12,0,0,0,0,2,1,76,1,failed
1,155232,2,0,0,0,1,6,1,726,1,failed
1,155262,0,0,0,0,2,0,1,2,1,failed
1,156119,5,0,30,0,0,5,1,2800,1,failed
1,156799,1,0,2,0,0,3,1,977,1,failed
1,157042,33,0,47,0,0,4,3,279,3,failed
1,157246,6,0,14,0,0,2,1,93,1,failed
1,158078,1,0,2,0,0,3,1,981,1,failed
1,158167,0,0,0,0,0,1,1,1762,1,failed
1,158615,1,0,0,0,0,1,1,36,1,failed
1,159357,0,0,0,0,0,6,1,3108,1,failed
1,159745,38,0,0,0,0,31,1,2735,1,failed
1,160336,49,0,44,0,0,8,1,1896,1,failed
1,162145,16,0,19,0,0,4,1,70,1,failed
1,162278,27,0,30,0,0,4,1,73,1,failed
1,162719,34,0,28,0,0,4,1,76,1,failed
1,163324,3,0,14,0,0,2,1,74,1,failed
1,164397,2,0,0,0,0,1,1,22,1,failed
1,165062,2,0,0,0,0,1,1,56,1,failed
1,167473,0,0,3,0,0,1,1,62,1,failed
1,167516,6,0,0,0,0,1,1,292,1,failed
1,167532,2,0,9,0,0,2,1,17,1,failed
1,168554,48,0,17,0,0,3,1,91,1,failed
1,170922,0,0,6,0,0,1,1,64,1,failed
1,174308,0,0,16,0,0,1,1,186,1,failed
1,175062,29,0,0,1,0,12,1,1067,1,failed
1,175660,2,0,0,0,0,1,1,101,1,failed
1,175906,211,0,0,0,0,1,1,62,1,failed
1,176067,5,0,0,0,0,1,1,16,1,failed
1,176150,78,0,0,1,0,2,1,86,1,failed
1,176302,2,0,9,0,0,2,1,165,1,failed
1,176879,5,0,0,0,0,1,1,63,1,failed
1,177100,142,0,43,2,0,11,4,710,4,failed
1,177174,13,0,126,0,0,13,1,764,1,failed
1,177568,17,0,11,0,0,2,1,158,1,failed
1,177641,6,0,0,0,0,1,1,63,1,failed
1,177787,2,0,0,0,0,1,1,293,1,failed
1,177860,3,0,9,0,0,2,1,79,1,failed
1,178071,22,0,10,0,0,2,1,45,1,failed
1,178174,14,0,0,0,0,1,1,43,1,failed
1,178329,20,0,36,2,0,4,4,234,4,failed
1,178457,0,0,0,0,0,1,1,1764,1,failed
1,180032,92,0,87,1,0,9,4,1166,4,failed
1,180243,2,0,10,0,0,2,1,101,1,failed
1,180502,6,0,0,0,0,1,1,67,1,failed
1,180657,5,0,0,0,0,1,1,71,1,failed
1,181514,179,0,146,1,0,11,4,1476,4,failed
1,182731,8,0,11,0,0,2,1,212,1,failed
1,182866,2,0,0,0,0,1,1,45,1,failed
1,182882,2,0,0,0,0,1,1,103,1,failed
1,183691,81,0,29,1,0,3,1,60,1,failed
1,183725,2,0,4,0,0,2,1,242,1,failed
1,183798,4,0,2,0,0,2,1,90,1,failed
1,184106,0,0,2,0,0,1,1,75,1,failed
1,185249,2,0,11,0,0,2,1,256,1,failed
1,185523,4,0,23,0,0,3,1,103,1,failed
1,185766,4,0,4,0,0,2,1,104,1,failed
1,185854,10,0,0,0,0,1,1,46,1,failed
1,185886,39,0,9,0,0,5,1,376,1,failed
1,186222,2,0,8,0,0,2,1,106,1,failed
1,186254,0,0,2,0,0,1,1,62,1,failed
1,186318,4,0,16,0,0,3,1,298,1,failed
1,186334,14,0,2,0,0,2,1,85,1,failed
1,187222,4,0,18,0,0,2,1,86,1,failed
1,187238,5,0,8,0,0,2,1,110,1,failed
1,187286,5,0,16,0,0,3,1,1386,1,failed
1,187734,0,0,0,0,0,1,1,149,1,failed
1,188110,6,0,8,0,0,4,1,566,1,failed
1,188906,6,0,0,0,0,6,1,1586,1,failed
1,189209,0,0,0,0,0,1,1,152,1,failed
1,189371,0,0,0,0,0,1,1,153,1,failed
1,189747,1,0,0,0,0,1,1,33,1,failed
1,190000,0,0,4,0,0,2,1,295,1,failed
1,190077,0,0,0,0,0,1,1,154,1,failed
1,191706,0,0,0,0,0,1,1,155,1,failed
1,191902,20,0,4,0,0,2,1,379,1,failed
1,191978,5,0,6,0,0,2,1,106,1,failed
1,192079,10,0,20,0,0,2,1,111,1,failed
1,192741,2,0,16,0,0,2,1,118,1,failed
1,193238,4,0,1,0,0,2,1,252,1,failed
1,193622,0,0,0,0,0,3,1,3750,1,failed
1,194641,2,0,0,0,0,1,1,76,1,failed
1,194665,0,0,8,0,0,1,1,120,1,failed
1,194681,2,0,10,0,0,2,1,11,1,failed
1,194697,6,0,0,0,0,2,1,83,1,failed
1,194862,29,0,6,0,0,3,1,340,1,failed
1,195489,2,0,0,0,0,1,1,65,1,failed
1,197270,2,0,0,0,0,1,1,50,1,failed
1,198924,11,0,20,0,0,3,1,295,1,failed
1,198940,1,0,8,0,0,2,1,162,1,failed
1,199055,35,0,23,0,0,4,1,1097,1,failed
1,199678,0,0,8,0,0,1,2,64,2,failed
1,199962,0,0,0,0,0,1,1,156,1,failed
1,200079,0,0,0,0,0,1,1,157,1,failed
1,200143,11,0,4,0,0,5,1,497,1,failed
1,201356,16,0,16,0,0,2,1,286,1,failed
1,201372,4,0,0,0,0,1,1,170,1,failed
1,201388,2,0,14,0,0,2,2,92,2,failed
1,201883,0,0,2,0,0,1,1,15,1,failed
1,201933,74,0,13,0,0,2,2,94,2,failed
1,202013,3,0,0,0,0,2,1,299,1,failed
1,202129,2,0,3,0,0,2,1,190,1,failed
1,202287,2,0,14,0,0,2,1,183,1,failed
1,204088,63,0,2,0,0,3,2,238,2,failed
1,204120,4,0,0,0,0,1,1,53,1,failed
1,204392,2,0,0,0,0,1,1,20,1,failed
1,204767,22,0,0,0,0,1,1,176,1,failed
1,205233,16,0,15,0,0,2,3,97,3,failed
1,205820,136,0,0,0,0,2,6,56,6,failed
1,207049,0,0,3,0,0,1,1,2,1,failed
1,208012,2,0,2,0,0,2,1,113,1,failed
1,208302,24,0,42,0,0,7,1,1784,1,failed
1,208739,4,0,0,0,0,1,1,145,1,failed
1,209086,0,0,2,0,0,1,1,98,1,failed
1,209504,0,0,0,0,0,1,1,158,1,failed
1,209578,0,0,0,0,0,1,1,159,1,failed
1,210277,2,0,0,0,0,1,1,218,1,failed
1,212521,4,0,0,0,0,10,1,1056,1,failed
1,212628,0,0,2,0,0,1,1,34,1,failed
1,212721,6,0,0,0,0,2,1,43,1,failed
1,212973,4,0,0,0,0,2,1,58,1,failed
1,213106,0,0,0,0,0,1,1,167,1,failed
1,213452,2,0,9,0,0,2,1,223,1,failed
1,214151,2,0,0,0,0,1,1,71,1,failed
1,214190,0,0,0,0,0,1,1,120,1,failed
1,214206,0,0,2,0,0,1,1,66,1,failed
1,214631,0,0,0,0,0,1,1,19,1,failed
1,214845,0,0,0,0,0,1,1,20,1,failed
1,214940,0,0,0,0,0,1,1,21,1,failed
1,215136,0,0,0,0,0,1,2,11,2,failed
1,215257,0,0,12,0,0,1,1,74,1,failed
1,215275,0,0,8,0,0,1,1,83,1,passed
1,215353,0,0,12,0,0,1,1,76,1,passed
1,215484,0,0,12,0,0,1,1,84,1,passed
1,215689,15,0,9,0,0,3,1,1917,1,passed
1,215791,4,0,0,0,0,1,1,148,1,passed
1,215960,16,0,44,1,0,3,1,244,1,passed
1,215985,7,0,22,0,0,2,1,8,1,passed
1,216339,4,0,2,0,0,3,1,103,1,passed
1,216357,2,0,0,0,0,5,1,1045,1,passed
1,216605,0,0,2,0,0,1,1,78,1,passed
1,216879,43,0,97,2,0,8,1,1927,1,passed
1,217269,0,0,5,0,0,1,1,1,1,passed
1,217516,0,0,4,0,0,1,1,97,1,passed
1,217931,10,0,26,0,0,2,1,231,1,passed
1,218164,0,0,0,0,0,1,1,1535,1,passed
1,218256,0,0,2,0,0,1,1,80,1,passed
1,218319,0,0,4,0,0,1,1,3,1,passed
1,218617,6,0,0,0,0,4,1,267,1,passed
1,220413,0,0,0,0,0,1,1,19,1,passed
1,220444,6,0,11,0,0,2,1,451,1,passed
1,220641,6,0,2,0,0,2,1,242,1,passed
1,221593,2,0,8,0,0,2,1,40,1,passed
1,222754,12,0,25,0,0,4,2,432,2,passed
1,222774,0,0,0,0,0,1,1,158,1,passed
