version,tr_build_id,git_diff_src_churn,gh_num_commit_comments,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,git_num_all_built_commits,gh_num_commits_on_files_touched,git_num_all_built_commits,tr_status
1,1494892,12,0,0,0,0,8,2,2370,2,failed
1,1495071,0,0,0,0,0,1,1,1707,1,failed
1,1495163,12,0,0,0,0,8,2,2373,2,failed
1,1495971,0,0,0,1,0,0,1,0,1,failed
1,1505214,0,0,0,0,0,1,1,1709,1,failed
1,1505232,12,0,0,0,0,8,2,2376,2,failed
1,1513501,0,0,0,0,0,1,1,1711,1,failed
1,1513521,12,0,0,0,0,8,2,2379,2,failed
1,1514415,1,0,0,0,0,2,1,5,1,failed
1,1514476,0,0,0,0,0,1,1,1713,1,failed
1,1514509,12,0,0,0,0,8,2,2382,2,failed
1,1514700,8,0,0,0,0,2,2,477,2,failed
1,1516069,5,0,0,0,0,1,1,2,1,failed
1,1516144,5,0,0,0,0,1,1,69,1,failed
1,1519548,0,0,0,0,0,1,1,1715,1,failed
1,1521366,0,0,0,0,0,1,1,1716,1,failed
1,1522317,0,0,0,0,0,1,1,1717,1,failed
1,1522404,4,0,0,0,0,1,1,17,1,failed
1,1522510,0,0,0,0,0,1,1,1718,1,failed
1,1522544,12,0,0,0,0,8,2,2389,2,failed
1,1524106,0,0,0,0,0,1,1,1720,1,failed
1,1524165,12,0,0,0,0,8,2,2392,2,failed
1,1529863,0,0,0,0,0,1,1,1722,1,failed
1,1529883,12,0,0,0,0,8,2,2395,2,failed
1,1531829,0,0,0,0,0,1,1,1724,1,failed
1,1531841,12,0,0,0,0,8,2,2398,2,failed
1,1533991,0,0,0,0,0,1,1,1726,1,failed
1,1534325,0,0,0,0,0,1,1,1728,1,failed
1,1534369,10,0,0,0,0,6,1,665,1,failed
1,1534427,10,0,0,0,0,7,2,2395,2,failed
1,1536637,10,0,0,0,0,7,2,2397,2,failed
1,1536700,4,0,0,0,0,2,1,1741,1,failed
1,1539822,0,0,0,0,0,1,1,1732,1,failed
1,1539851,10,0,0,0,0,6,1,668,1,failed
1,1542986,0,0,0,0,0,1,1,1733,1,failed
1,1543000,12,0,0,0,0,8,2,2413,2,failed
1,1543669,2,0,2,0,0,2,2,9,2,failed
1,1543958,0,0,0,0,0,1,1,1735,1,failed
1,1544549,0,0,0,0,0,1,1,2,1,passed
1,1551399,0,0,0,0,0,1,1,1736,1,passed
1,1551463,10,0,0,0,0,6,1,670,1,passed
1,1554205,0,0,0,0,0,1,1,1737,1,passed
1,1554211,12,0,0,0,0,8,2,2419,2,passed
1,1554496,0,0,0,0,0,1,1,1739,1,passed
1,1554633,0,0,0,0,0,1,1,1740,1,passed
1,1554655,10,0,0,0,0,6,1,672,1,passed
1,1554843,0,0,0,0,0,1,1,1741,1,passed
1,1554869,10,0,0,0,0,6,1,673,1,passed
1,1556342,3,0,0,0,0,1,1,36,1,passed
1,1557191,309,0,0,0,0,5,1,43,1,passed
1,1557323,2,0,18,0,0,3,2,24,2,failed
1,1557395,0,0,0,0,0,1,1,1742,1,passed
1,1557415,10,0,0,0,0,6,1,674,1,failed
1,1557900,0,0,0,0,0,1,1,3,1,passed
1,1558262,0,0,3,0,0,1,1,6,1,passed
1,1561425,20,0,0,0,0,2,2,1778,2,passed
1,1561470,10,0,0,0,0,6,1,675,1,passed
1,1565218,0,0,0,0,0,1,1,1744,1,passed
1,1565239,10,0,0,0,0,6,1,676,1,passed
1,1571079,0,0,0,0,0,1,1,1745,1,passed
1,1571119,10,0,0,0,0,6,1,677,1,passed
1,1573729,0,0,0,0,0,1,1,1746,1,passed
1,1573732,10,0,0,0,0,6,1,678,1,passed
1,1575381,0,0,6,0,0,1,1,2,1,passed
1,1579010,0,0,0,0,0,1,1,1747,1,passed
1,1579047,10,0,0,0,0,6,1,679,1,passed
1,1581060,10,0,0,0,0,7,2,2428,2,passed
1,1581369,42,0,2,9,0,2,1,11,1,passed
1,1581390,0,0,0,0,0,1,1,1749,1,passed
1,1581393,10,0,0,0,0,6,1,681,1,passed
1,1581431,4,0,0,0,0,1,1,7,1,passed
1,1581453,4,0,0,0,0,1,1,19,1,passed
1,1581732,2,0,0,0,0,1,1,3,1,passed
1,1581747,0,0,31,0,0,4,2,13,2,passed
1,1581793,0,0,0,0,0,1,1,1750,1,passed
1,1581814,10,0,0,0,0,6,1,682,1,passed
1,1582558,0,0,7,0,0,1,1,4,1,passed
1,1582762,34,0,12,0,0,8,3,21,3,passed
1,1582860,0,0,0,0,0,1,1,1751,1,passed
1,1582892,10,0,0,0,0,6,1,683,1,passed
1,1583089,12,0,0,0,0,2,1,14,1,passed
1,1583640,6,0,0,0,0,1,1,1,1,passed
1,1583747,0,0,0,0,0,1,1,1752,1,passed
1,1583754,10,0,0,0,0,6,1,684,1,passed
1,1586267,0,0,0,0,0,1,1,1753,1,passed
1,1586294,10,0,0,0,0,6,1,685,1,passed
1,1588588,0,0,0,0,0,1,1,1754,1,passed
1,1588606,10,0,0,0,0,6,1,686,1,passed
1,1588712,0,0,35,0,0,2,1,13,1,passed
1,1588927,66,0,0,1,0,0,1,0,1,passed
1,1588981,0,0,0,0,0,1,1,1755,1,passed
1,1589012,10,0,0,0,0,6,1,687,1,passed
1,1589465,0,0,0,0,0,11,1,145,1,passed
1,1589499,62,0,0,0,0,2,2,1772,2,passed
1,1589711,0,0,0,0,0,1,1,42,1,passed
1,1589807,0,0,0,0,0,1,1,1757,1,passed
1,1589842,252,0,8,0,6,4,2,15,2,passed
1,1589938,0,0,0,0,0,1,1,1758,1,passed
1,1590206,0,0,0,0,0,1,1,43,1,passed
1,1590415,0,0,0,0,0,1,1,1759,1,passed
1,1590617,12,0,0,0,0,8,2,2458,2,passed
1,1590733,23,0,0,0,0,2,1,28,1,passed
1,1590786,60,0,0,0,0,1,1,36,1,passed
1,1590884,10,0,0,0,0,7,2,2450,2,passed
1,1590934,101,0,0,0,0,2,1,17,1,passed
1,1591366,0,0,18,0,0,2,2,14,2,passed
1,1591501,0,0,0,0,0,1,1,1762,1,passed
1,1591522,10,0,0,0,0,6,1,690,1,passed
