version,tr_build_id,git_diff_src_churn,gh_num_commit_comments,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,git_num_all_built_commits,gh_num_commits_on_files_touched,git_num_all_built_commits,tr_status
1,1680861,13,0,0,0,0,3,1,21,1,failed
1,1681650,10,0,0,0,0,1,1,18,1,failed
1,1693675,182,0,0,2,1,3,1,22,1,failed
1,1708702,48,0,32,0,0,7,3,1452,3,failed
1,1709396,254,0,76,0,14,8,4,584,4,failed
1,1709974,0,0,0,0,0,1,1,181,1,failed
1,1710021,0,0,0,0,0,1,1,182,1,failed
1,1710341,0,0,0,0,0,2,1,573,1,failed
1,1710617,182,0,8,4,0,6,3,82,3,failed
1,1711093,0,0,15,0,1,4,1,784,1,failed
1,1711225,0,0,0,0,0,1,1,582,1,failed
1,1711432,0,0,0,0,0,3,1,770,1,failed
1,1711658,0,0,0,0,0,1,1,86,1,failed
1,1711880,0,0,0,0,0,1,1,185,1,failed
1,1712381,0,0,0,0,0,1,1,186,1,failed
1,1712502,1,0,0,0,0,2,2,446,2,failed
1,1720612,0,0,0,0,0,1,1,583,1,failed
1,1720744,0,0,0,0,0,1,1,584,1,failed
1,1722143,0,0,0,0,0,1,1,17,1,failed
1,1727685,2994,0,331,291,82,164,37,2395,37,failed
1,1728727,4,0,0,0,0,3,1,178,1,failed
1,1736427,0,0,0,0,0,1,1,438,1,failed
1,1736683,12,0,0,0,0,5,2,214,2,failed
1,1737256,0,0,0,0,0,1,1,66,1,failed
1,1739047,125,0,0,0,0,4,1,58,1,failed
1,1739095,20,0,0,0,0,8,2,55,2,failed
1,1755840,6,0,0,0,0,2,2,632,2,failed
1,1755971,0,0,0,0,0,1,1,294,1,failed
1,1756054,0,0,0,0,0,1,1,586,1,failed
1,1756350,0,0,0,0,0,1,1,439,1,failed
1,1756774,45,0,18,1,0,6,2,261,2,failed
1,1756882,0,0,0,0,0,1,1,587,1,failed
1,1757071,0,0,0,0,0,3,1,20,1,failed
1,1758680,0,0,0,0,0,1,1,295,1,failed
1,1759083,0,0,0,0,0,1,1,440,1,failed
