version,tr_build_id,git_diff_src_churn,gh_num_commit_comments,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,git_num_all_built_commits,gh_num_commits_on_files_touched,git_num_all_built_commits,tr_status
1,11905554,0,0,0,0,0,1,1,3,1,failed
1,11909050,0,0,31,0,0,2,1,10,1,failed
1,11939345,397,0,21,0,0,12,1,14,1,failed
1,11939991,0,0,0,0,0,8,1,4,1,failed
1,11940402,2,0,0,0,0,1,1,5,1,failed
1,11940428,86,0,26,0,0,8,1,12,1,failed
1,11961149,2,0,0,0,0,1,1,3,1,failed
1,11970184,200,0,23,3,0,2,1,8,1,failed
1,11970192,200,0,23,3,0,2,1,9,1,failed
1,11995231,28,0,0,0,0,5,1,14,1,failed
1,11998744,0,0,0,0,0,1,1,4,1,failed
1,12000630,0,0,0,0,0,1,1,18,1,failed
1,12006951,585,0,495,16,2,54,4,314,4,failed
1,12041894,0,0,0,0,0,1,1,26,1,failed
1,12056896,0,0,0,5,0,4,1,153,1,failed
1,12059401,18,0,34,1,0,2,1,40,1,failed
1,12059404,18,0,34,1,0,2,1,41,1,failed
1,12068911,304,0,164,0,0,12,1,128,1,failed
1,12094010,0,0,0,5,0,4,1,156,1,failed
1,12124273,0,0,0,0,0,1,1,2,1,failed
1,12125788,0,0,0,0,0,2,2,11,2,failed
1,12127956,0,0,0,0,0,1,1,3,1,failed
1,12139472,2848,0,0,19,0,8,1,151,1,failed
1,12139626,2848,0,0,19,0,8,1,152,1,failed
1,12140499,0,0,0,0,0,1,1,2,1,failed
1,12147849,23,0,0,0,0,3,2,11,2,failed
1,12160818,0,0,26,0,0,1,1,6,1,failed
1,12162991,0,0,25,0,0,1,1,15,1,failed
1,12163510,0,0,5,0,0,1,1,7,1,failed
1,12269130,0,0,0,0,0,1,1,1,1,failed
1,12310844,0,0,4,0,0,2,1,11,1,failed
1,12405369,0,0,10,0,0,3,1,1,1,passed
1,12438807,9,0,6,0,0,5,1,12,1,failed
1,12451541,45,0,0,0,0,1,1,4,1,passed
1,12452015,73,0,49,0,0,2,1,10,1,failed
1,12452701,24,0,110,2,0,1,1,2,1,failed
1,12463123,22,0,0,0,0,1,1,9,1,failed
1,12484325,87,0,0,0,0,12,1,2,1,passed
1,12487011,104,0,291,4,0,7,1,3,1,passed
1,12487016,86,0,40,0,0,8,1,14,1,passed
1,12487436,0,0,0,0,0,1,1,1,1,failed
1,12488718,0,0,0,0,0,2,1,74,1,failed
1,12488771,0,0,0,0,0,1,1,2,1,passed
1,12509899,0,0,0,1,0,0,1,0,1,passed
1,12526291,0,0,0,8,0,12,1,158,1,failed
1,12526710,9,0,6,0,0,5,1,13,1,passed
1,12528174,1,0,23,0,0,5,1,26,1,passed
1,12548620,0,0,0,0,0,1,1,98,1,passed
1,12566949,12,0,49,0,0,2,1,32,1,passed
1,12608210,0,0,0,0,0,1,1,5,1,passed
1,12612656,45,0,0,0,0,4,1,37,1,passed
1,12645160,48,0,11,0,0,3,1,5,1,passed
1,12715715,582,0,188,5,0,17,1,43,1,failed
1,12736238,123,0,30,1,0,11,2,44,2,passed
1,12758011,35,0,0,0,0,2,1,31,1,passed
1,12758018,88,0,30,1,0,9,1,17,1,passed
1,12789761,19,0,5,0,0,2,1,17,1,passed
1,12791457,6,0,34,1,0,1,1,2,1,passed
1,12806475,0,0,0,0,0,3,2,32,2,failed
1,12806627,0,0,0,0,0,2,1,13,1,passed
1,12830961,4,0,0,0,0,3,1,21,1,failed
1,12838386,16,0,0,0,0,1,1,30,1,failed
1,12863623,0,0,0,0,0,1,1,17,1,passed
1,12870262,0,0,0,0,0,1,1,10,1,passed
1,12906930,2,0,0,0,0,4,2,15,2,passed
1,12918795,594,0,188,5,0,17,1,47,1,failed
1,12920361,5604,0,1750,87,2,127,2,586,2,failed
1,12928221,0,0,17,0,0,2,1,13,1,passed
1,12929679,0,0,0,0,0,1,1,11,1,passed
1,12930510,0,0,0,0,0,1,1,12,1,failed
1,12933737,0,0,0,0,0,1,1,7,1,passed
1,12937673,2,0,0,0,0,4,1,17,1,passed
1,12940289,280,0,421,9,0,14,8,53,8,passed
1,12941860,58,0,39,1,0,2,1,13,1,failed
1,12959419,86,0,29,0,0,7,1,52,1,failed
1,12966597,1940,0,212,28,0,2,1,103,1,passed
1,12973638,0,0,0,0,0,1,1,8,1,passed
1,12981274,1940,0,212,28,0,2,1,106,1,failed
1,12983507,0,0,0,0,0,1,1,4,1,failed
1,12983596,0,0,0,0,0,1,1,5,1,failed
1,12984367,0,0,0,0,0,1,1,9,1,passed
1,12992190,0,0,0,0,0,1,1,10,1,passed
1,13030999,54,0,0,0,1,1,1,9,1,failed
1,13076963,134,0,83,2,0,1,1,29,1,passed
1,13077637,0,0,3,0,0,1,1,5,1,passed
1,13081436,0,0,2,0,0,1,1,15,1,passed
1,13082063,0,0,6,0,0,1,1,16,1,passed
1,13091564,0,0,0,0,0,1,1,6,1,passed
1,13112327,14,0,7,0,0,2,1,25,1,failed
1,13113145,0,0,3,0,0,1,1,18,1,passed
1,13121515,15,0,0,0,0,2,1,19,1,passed
1,13158895,4,0,39,0,0,2,1,15,1,failed
1,13161891,17934,0,5505,451,13,321,2,1037,2,passed
1,13213073,0,0,0,0,0,1,1,7,1,failed
1,13222728,29,0,21,0,0,2,1,9,1,failed
1,13240992,0,0,0,0,0,1,1,36,1,passed
1,13241114,0,0,0,1,0,1,2,22,2,passed
1,13275217,2,0,34,1,0,2,1,14,1,passed
1,13290373,0,0,0,0,0,1,1,80,1,passed
1,13307011,0,0,0,0,0,1,1,5,1,passed
1,13308304,0,0,0,0,0,1,1,6,1,passed
1,13308842,25,0,11,0,0,2,1,5,1,passed
1,13327312,0,0,0,0,0,3,1,22,1,passed
1,13327940,0,0,0,0,0,3,1,23,1,passed
1,13357182,0,0,0,1,0,1,1,24,1,passed
1,13357715,0,0,72,1,0,2,1,19,1,passed
1,13359994,0,0,0,0,0,2,1,20,1,passed
1,13369226,1,0,0,0,0,4,3,85,3,passed
1,13430049,0,0,0,0,0,2,1,22,1,passed
1,13430186,0,0,0,0,0,5,5,105,5,passed
1,13471043,0,0,0,0,0,2,1,13,1,passed
1,13579837,16,0,0,0,0,5,1,2,1,passed
1,13634475,55,0,19,0,0,2,1,11,1,passed
1,13680527,0,0,0,0,0,1,1,6,1,passed
1,13691328,1027,0,509,15,0,11,1,22,1,failed
1,13728465,48,0,0,1,0,0,1,0,1,passed
1,13740447,2,0,0,0,0,1,1,1,1,passed
1,13765640,12,0,0,0,0,2,1,49,1,passed
1,13796192,16,0,0,0,0,5,1,3,1,passed
1,13798914,0,0,0,0,0,1,1,6,1,passed
1,13806653,31,0,0,0,0,3,1,3,1,failed
1,13810431,12,0,0,0,0,2,1,2,1,failed
1,13887799,128,0,46,2,0,2,1,30,1,failed
1,13889314,0,0,1,0,0,1,1,22,1,passed
1,13906701,34,0,16,0,0,7,1,28,1,passed
1,13947429,0,0,0,0,0,1,1,11,1,passed
