version,tr_build_id,git_diff_src_churn,gh_num_commit_comments,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,git_num_all_built_commits,gh_num_commits_on_files_touched,git_num_all_built_commits,tr_status
1,116100,2,0,0,0,0,1,1,57,1,passed
1,122988,0,0,0,2,0,3,1,63,1,passed
1,123171,0,0,0,0,0,4,1,64,1,passed
1,132868,3,0,6,0,0,2,2,119,2,passed
1,134420,0,0,0,0,0,1,1,114,1,passed
1,134824,0,0,0,2,0,3,1,65,1,passed
1,135117,0,0,0,0,0,6,1,66,1,passed
1,135408,0,0,0,0,1,3,1,67,1,passed
1,138940,0,0,0,1,0,3,1,68,1,passed
1,141532,0,0,0,0,0,5,1,69,1,passed
1,153900,5,0,1055,10,0,36,2,57,2,passed
1,156663,10,0,789,12,0,52,1,701,1,failed
1,156888,0,0,0,0,0,1,1,9,1,failed
1,156909,9,0,0,0,0,1,1,54,1,failed
1,156966,0,0,0,3,0,3,1,7,1,failed
1,157077,0,0,0,0,0,1,1,36,1,failed
1,157332,0,0,0,0,0,1,1,11,1,failed
1,157396,0,0,2973,1,2,0,1,21,1,failed
1,157448,0,0,0,1,0,4,2,2,2,passed
1,157617,9,0,0,0,0,2,2,72,2,passed
1,158710,2,0,0,0,0,1,1,217,1,passed
1,160692,158,0,28,1,0,6,4,158,4,passed
1,160879,21,0,0,0,0,2,2,300,2,passed
1,163022,2722,0,0,8,1,31,3,868,3,passed
1,164795,6,0,12,0,0,2,2,114,2,passed
1,165889,153,0,0,0,0,2,1,19,1,failed
1,165965,34,0,0,0,0,2,2,20,2,passed
1,168869,103,0,41,2,2,14,8,283,8,passed
1,168994,0,0,0,0,0,1,1,170,1,passed
1,169052,265,0,0,2,0,1,2,175,2,passed
1,169302,8,0,43,0,0,4,3,5,3,passed
1,169363,2,0,0,0,0,1,1,17,1,passed
1,169903,1571,0,699,46,35,68,5,81,5,passed
1,171380,1,0,0,0,0,1,1,177,1,passed
1,171635,26,0,1,0,0,3,3,483,3,passed
1,171700,2,0,0,0,0,2,1,86,1,passed
1,171922,6,0,0,0,17,8,3,140,3,failed
1,171950,5,0,0,1,1,2,1,22,1,passed
1,172298,908,0,40,12,30,18,3,46,3,passed
1,174154,1132,0,0,4,0,0,1,0,1,passed
1,174456,70,0,0,2,2,10,4,46,4,passed
1,174524,58,0,14,1,0,4,2,83,2,passed
1,175547,309,0,16,2,0,7,3,90,3,passed
1,177505,21,0,0,0,0,2,1,33,1,passed
1,178203,737,0,0,0,0,28,2,764,2,failed
1,178505,6,0,0,0,0,2,1,184,1,failed
1,180453,237,0,0,0,0,4,6,68,6,failed
1,180500,0,0,0,0,0,1,1,30,1,failed
1,180599,20,0,0,0,0,2,2,85,2,failed
1,180635,29,0,0,0,0,1,1,65,1,failed
1,181038,8,0,0,0,0,2,1,94,1,failed
1,181254,31,0,0,0,0,7,6,244,6,failed
1,181271,9,0,0,0,0,2,2,95,2,passed
1,181435,0,0,0,0,0,1,1,175,1,failed
1,184211,1893,0,52,0,1,7,4,239,4,failed
1,184331,13,0,0,0,0,1,1,5,1,failed
1,184338,15,0,0,0,0,8,2,455,2,failed
1,184441,2,0,0,0,0,2,1,75,1,failed
1,184785,18,0,0,0,0,2,2,5,2,failed
1,187158,16,0,0,0,0,4,1,23,1,failed
1,187210,2,0,0,0,0,1,1,3,1,failed
1,187605,195,0,0,0,0,12,3,485,3,failed
1,187673,2,0,0,0,0,1,1,80,1,failed
1,188012,4,0,0,0,0,1,1,61,1,passed
1,196201,19,0,0,0,0,3,1,148,1,failed
1,196217,6,0,0,0,0,1,1,20,1,passed
1,202310,225,0,0,2,0,4,1,63,1,failed
1,202554,13,0,2,0,0,4,2,581,2,passed
1,203390,26,0,9,0,3,4,4,14,4,passed
1,205075,2,0,0,0,0,1,1,5,1,passed
1,205260,9,0,6,0,0,3,2,27,2,passed
1,205330,0,0,0,2,0,11,1,122,1,failed
1,205485,31,0,0,0,0,2,1,89,1,passed
1,206121,302,0,17,4,3,28,1,865,1,passed
1,206252,1058,0,0,2,3,3,3,84,3,passed
1,207114,0,0,0,1,0,0,1,0,1,failed
1,207637,5,0,0,0,0,1,1,8,1,passed
1,207673,0,0,0,0,0,1,1,13,1,failed
1,207676,126,0,0,0,0,7,2,555,2,failed
1,207706,3,0,8,0,0,2,2,22,2,failed
1,207709,0,0,0,0,0,1,1,14,1,passed
1,208158,12,0,0,0,0,1,1,17,1,passed
1,210266,2,0,0,0,0,1,1,32,1,passed
