tr_build_id,gh_team_size,git_diff_src_churn,git_diff_test_churn,gh_diff_files_modified,gh_build_started_at,tr_status
5795287,70,0,17,1,2013-03-25 22:54:55,passed
5796108,70,6,83,15,2013-03-25 23:35:19,passed
5797137,70,20,0,1,2013-03-26 00:27:37,passed
5816269,70,127,0,4,2013-03-26 17:09:24,passed
5819966,70,85,119,7,2013-03-26 19:31:18,passed
5822113,70,38,0,1,2013-03-26 20:40:33,passed
5823214,70,3,0,1,2013-03-26 21:31:42,passed
5852567,70,3,47,2,2013-03-27 23:51:38,passed
5856203,70,6,0,1,2013-03-28 00:57:33,passed
5858328,70,87,93,7,2013-03-28 03:23:20,passed
5872401,70,87,93,7,2013-03-28 16:00:41,passed
5882504,70,0,1,3,2013-03-28 21:56:48,passed
5886440,70,76,29,11,2013-03-29 00:53:01,passed
5905525,70,35,40,4,2013-03-29 19:28:39,passed
5969489,70,0,15,1,2013-04-01 21:30:51,passed
5971866,70,7,2,2,2013-04-01 23:11:15,passed
5972166,70,36,57,4,2013-04-01 23:29:15,passed
5972426,70,3,20,2,2013-04-01 23:39:43,passed
6056710,68,0,0,1,2013-04-04 17:56:40,passed
6058676,68,23,0,2,2013-04-04 19:13:23,passed
6060999,68,23,0,2,2013-04-04 20:31:02,passed
6087925,68,19,111,5,2013-04-05 17:58:49,passed
6090228,68,8,0,1,2013-04-05 19:28:25,passed
6120786,69,1,0,1,2013-04-07 05:50:59,passed
6159033,69,14,75,4,2013-04-08 17:04:56,passed
6167089,69,5,41,2,2013-04-08 21:40:37,passed
6169814,69,5,25,5,2013-04-08 23:29:38,passed
6171337,69,55,41,5,2013-04-09 00:49:54,passed
6198581,69,7,39,3,2013-04-09 21:12:52,passed
6202445,69,8,0,1,2013-04-09 23:32:51,passed
6203104,69,330,868,1,2013-04-10 00:03:21,passed
6224733,69,3,31,4,2013-04-10 21:42:59,failed
6231898,69,2,0,2,2013-04-10 21:55:28,failed
6233651,69,16,46,5,2013-04-10 23:18:28,passed
6234424,69,0,0,1,2013-04-11 00:03:39,failed
6235114,69,0,0,1,2013-04-11 00:41:16,failed
6255399,69,2,0,1,2013-04-11 16:46:46,passed
6256931,69,131,614,38,2013-04-11 17:39:22,passed
6257008,69,5,10,2,2013-04-11 17:40:29,passed
6263029,69,47,95,9,2013-04-11 21:03:28,passed
6264273,69,4,2,2,2013-04-11 22:17:23,passed
6369104,68,2,0,1,2013-04-15 23:59:28,passed
6370205,67,5,24,6,2013-04-16 16:38:01,passed
6393846,67,440,262,11,2013-04-16 20:37:00,passed
6398095,67,4,0,1,2013-04-16 22:59:24,passed
6449753,66,5,0,2,2013-04-18 17:00:38,passed
6450744,66,9,0,1,2013-04-18 17:54:25,passed
6460313,66,7,0,3,2013-04-19 00:37:21,passed
6547636,66,3,17,2,2013-04-22 21:07:44,passed
6549042,65,2,21,2,2013-04-22 21:57:33,passed
6552513,65,28,29,5,2013-04-23 00:39:12,passed
6609687,64,45,350,3,2013-04-24 19:26:58,failed
6614986,64,0,5,1,2013-04-24 22:58:46,passed
6635509,63,9,0,2,2013-04-25 16:26:31,passed
6637550,63,3,0,1,2013-04-25 17:44:38,passed
6646587,63,11,0,1,2013-04-25 23:50:55,passed
6666609,63,77,113,5,2013-04-26 18:03:28,failed
6667589,63,10,64,3,2013-04-26 18:46:55,passed
6667656,63,0,9,1,2013-04-26 18:53:21,passed
6667997,63,25,39,6,2013-04-26 19:19:21,failed
6671169,63,9,25,6,2013-04-26 21:19:26,failed
6671375,63,12,32,4,2013-04-26 21:31:24,passed
6674409,63,51,226,5,2013-04-27 00:38:49,passed
6674493,63,33,64,5,2013-04-27 00:45:14,passed
6744698,62,12,104,5,2013-04-30 00:45:53,failed
6763910,62,5,2,2,2013-04-30 17:06:59,passed
6764809,62,13,35,5,2013-04-30 17:42:54,failed
6765426,62,126,138,5,2013-04-30 18:07:30,passed
6766052,62,267,143,22,2013-04-30 18:31:49,failed
6766490,62,0,23,1,2013-04-30 18:46:20,passed
6769829,62,3,46,5,2013-04-30 21:04:46,passed
6770169,62,2,12,2,2013-04-30 21:19:29,failed
6770549,62,0,2,1,2013-04-30 21:37:05,passed
6770921,62,0,1,1,2013-04-30 21:49:08,passed
6772458,62,0,26,14,2013-04-30 23:08:47,passed
6773608,61,0,54,13,2013-05-01 00:13:33,passed
6773834,61,94,160,10,2013-05-01 00:24:31,passed
6774195,61,0,16,15,2013-05-01 00:46:32,passed
6774272,61,11,0,0,2013-05-01 00:51:46,passed
6792560,61,36,13,2,2013-05-01 16:44:37,passed
6794180,61,0,18,15,2013-05-01 17:35:13,passed
6794543,61,0,49,15,2013-05-01 17:45:31,passed
6797190,61,0,175,13,2013-05-01 19:06:53,passed
6797323,61,0,70,3,2013-05-01 19:12:12,passed
6802663,61,196,146,14,2013-05-01 22:23:56,passed
6803933,61,46,88,14,2013-05-01 23:20:53,failed
6804849,61,2,0,1,2013-05-02 00:00:58,failed
6805224,61,2,0,1,2013-05-02 00:23:23,passed
6805359,61,0,85,17,2013-05-02 00:45:30,passed
6806021,61,1,27,2,2013-05-02 01:03:05,passed
6810117,61,20,3,3,2013-05-02 05:56:53,passed
6826738,61,0,443,17,2013-05-02 17:29:36,passed
6835076,61,61,111,11,2013-05-02 22:08:45,passed
6837659,61,2,2,2,2013-05-03 00:14:20,passed
6864078,61,65,113,14,2013-05-03 19:52:19,passed
6870385,61,18,0,1,2013-05-04 00:11:39,passed
6939468,60,7,10,4,2013-05-06 22:53:34,passed
6940485,60,30,49,7,2013-05-06 23:50:49,passed
6965164,60,70,10,4,2013-05-07 18:14:03,passed
6971483,60,665,380,60,2013-05-07 21:32:13,passed
6974077,60,71,137,8,2013-05-07 23:16:47,passed
7004054,60,54,71,11,2013-05-08 22:44:35,passed
7005404,60,45,134,7,2013-05-08 23:57:29,passed
7006840,60,13,18,2,2013-05-09 00:40:21,passed
7006976,60,27,39,5,2013-05-09 00:45:54,passed
7028139,60,29,25,6,2013-05-09 17:45:58,failed
7028158,60,40,0,0,2013-05-09 17:46:25,failed
7030605,60,2,0,1,2013-05-09 19:02:53,passed
7037544,60,21,63,4,2013-05-09 23:24:20,passed
7039069,60,0,0,1,2013-05-10 00:40:05,passed
7057921,60,664,380,60,2013-05-10 16:18:08,passed
7059815,60,7,0,0,2013-05-10 17:13:47,failed
7060431,60,2,2,2,2013-05-10 17:33:23,failed
7067379,60,2,0,2,2013-05-10 21:37:21,passed
7068046,60,0,0,1,2013-05-10 22:04:42,passed
7162664,59,9,22,2,2013-05-14 17:29:43,passed
7197927,57,17,12,2,2013-05-15 19:10:58,failed
7205770,57,75,118,4,2013-05-16 00:31:28,passed
7230752,57,694,384,62,2013-05-16 21:37:48,passed
7233149,57,0,2,2,2013-05-16 21:01:28,failed
7234066,57,2,0,1,2013-05-16 21:30:29,passed
7234870,57,0,0,1,2013-05-16 22:00:33,passed
7257505,57,0,0,1,2013-05-17 17:14:14,passed
7329194,56,2,8,3,2013-05-20 17:11:17,passed
7329881,56,42,52,3,2013-05-20 17:35:25,failed
7330092,56,6,0,3,2013-05-20 17:41:05,passed
7330445,56,6,75,2,2013-05-20 17:52:50,passed
7342238,56,12,47,4,2013-05-21 00:57:25,passed
7374080,54,32,51,2,2013-05-21 22:20:37,passed
7398555,54,2,0,1,2013-05-22 17:36:30,passed
7409892,54,6,0,1,2013-05-22 22:59:52,passed
7436188,54,508,142,3,2013-05-23 18:15:23,passed
7468487,54,5,96,3,2013-05-24 16:39:20,passed
7469572,54,10,21,2,2013-05-24 19:47:26,passed
7478458,54,1,2,3,2013-05-24 22:48:36,passed
7479136,54,50,152,5,2013-05-24 23:17:04,passed
7583358,53,6,102,3,2013-05-29 00:03:02,passed
7588172,53,137,54,3,2013-05-29 05:32:44,passed
7605362,53,13,52,4,2013-05-29 17:12:52,passed
7612811,53,208,439,17,2013-05-29 21:19:44,passed
7614291,53,17,34,9,2013-05-29 21:58:02,passed
7616871,53,566,3093,33,2013-05-29 23:55:59,passed
7619629,53,2,0,1,2013-05-30 02:53:41,passed
7619713,53,2,0,1,2013-05-30 03:00:29,passed
7639579,53,8,17,4,2013-05-30 17:29:54,passed
7642614,53,4,7,3,2013-05-30 19:34:06,failed
7646564,53,2,0,1,2013-05-30 21:30:01,passed
7647761,53,20,4,5,2013-05-30 22:15:32,passed
7647980,53,34,113,6,2013-05-30 23:55:55,passed
7650099,53,8,34,6,2013-05-31 00:06:52,passed
7650664,53,6,10,4,2013-05-31 00:45:17,passed
7652117,53,8,34,6,2013-05-31 02:38:21,passed
7652130,53,8,34,6,2013-05-31 02:40:07,passed
7653920,53,49,0,4,2013-05-31 04:43:14,passed
7674014,53,2,45,2,2013-05-31 18:59:51,passed
7674102,53,1,3,2,2013-05-31 19:04:09,failed
7674573,53,10,151,5,2013-05-31 19:17:59,failed
7676868,53,0,2,1,2013-05-31 20:48:23,passed
7677217,53,17,68,4,2013-05-31 21:01:56,passed
7677808,53,63,0,1,2013-05-31 21:26:11,passed
7746583,54,0,0,1,2013-06-03 21:39:07,passed
7755021,54,9,0,3,2013-06-04 17:03:09,passed
7777305,54,2,0,1,2013-06-04 17:33:35,passed
7778444,54,16,0,1,2013-06-04 18:12:55,passed
7780597,54,4,0,1,2013-06-04 19:52:50,passed
7782290,54,0,102,1,2013-06-04 20:04:48,passed
7784724,54,49,243,6,2013-06-04 21:13:04,passed
7819848,54,2,10,2,2013-06-05 20:47:42,passed
7823611,54,79,167,11,2013-06-05 22:53:21,passed
7825704,54,42,18,4,2013-06-06 00:35:45,passed
7855067,54,8,147,11,2013-06-06 20:43:50,passed
7890647,54,17,0,1,2013-06-07 21:15:50,passed
7894628,54,2,0,1,2013-06-08 00:26:24,passed
7964766,52,5,97,3,2013-06-10 22:07:01,failed
7966581,52,4,45,3,2013-06-10 23:18:13,passed
7994800,52,267,262,17,2013-06-11 19:46:13,passed
7997334,52,8,0,1,2013-06-11 21:03:18,passed
8001863,52,1,0,1,2013-06-12 00:36:37,passed
8002621,52,66,563,14,2013-06-12 00:51:49,passed
8035735,53,66,189,13,2013-06-13 00:03:26,passed
8245984,53,0,0,1,2013-06-19 17:08:22,failed
8247262,53,20,56,4,2013-06-19 18:09:13,passed
8285490,53,4,0,2,2013-06-20 18:07:06,passed
8295594,53,4,0,2,2013-06-21 00:13:26,passed
8317464,53,8,61,2,2013-06-21 17:04:34,passed
8319074,53,54,4,2,2013-06-21 18:04:25,failed
8321218,53,63,0,1,2013-06-21 19:13:08,passed
8326457,52,16,15,3,2013-06-21 22:23:15,passed
8394262,52,10,2,2,2013-06-24 18:28:05,passed
8401410,52,193,19,12,2013-06-24 20:47:37,failed
8405975,52,4,11,2,2013-06-24 23:04:30,failed
8406839,52,0,3,1,2013-06-24 23:52:45,passed
8407778,52,0,2,1,2013-06-25 00:40:36,passed
8408534,52,99,310,4,2013-06-25 01:46:48,passed
8411121,52,8,20,4,2013-06-25 03:54:20,passed
8411538,52,10,9,2,2013-06-25 04:22:33,passed
8430732,52,1,0,1,2013-06-25 16:11:51,passed
8436805,52,49,15,2,2013-06-25 19:15:35,passed
8469954,52,13,65,3,2013-06-26 16:08:59,failed
8475411,52,3,21,2,2013-06-26 18:33:50,passed
8475752,52,730,353,36,2013-06-26 20:09:51,passed
8476701,52,14,18,2,2013-06-26 19:10:00,passed
8487937,52,16,48,2,2013-06-27 00:18:30,passed
8511552,52,610,347,32,2013-06-27 16:42:57,failed
8513184,52,17,127,4,2013-06-27 17:44:09,passed
8521083,52,21,32,3,2013-06-27 21:56:32,passed
8522444,52,9,13,4,2013-06-27 22:41:49,passed
8522867,52,3,19,3,2013-06-27 23:02:09,failed
8523607,52,23,45,2,2013-06-27 23:45:16,passed
8549475,53,148,177,8,2013-06-28 18:18:05,failed
8559093,53,54,4,5,2013-06-29 00:11:18,passed
8561607,54,2,4,2,2013-06-29 03:25:47,passed
8562225,54,18,0,2,2013-06-29 04:34:41,passed
8586695,54,23,44,4,2013-06-30 04:31:36,passed
8639658,53,49,201,15,2013-07-01 23:34:26,failed
8646749,53,0,0,1,2013-07-02 05:40:54,passed
8680003,53,0,29,0,2013-07-03 00:53:33,passed
8703844,53,16,0,1,2013-07-03 16:52:58,passed
8706058,53,2,4,2,2013-07-03 18:02:54,passed
8716328,53,0,0,1,2013-07-03 22:53:33,passed
8716600,53,10,23,2,2013-07-03 23:05:16,passed
8724087,53,23,49,2,2013-07-04 06:08:53,passed
8748135,52,0,56,0,2013-07-04 22:23:33,passed
8780590,52,0,56,0,2013-07-05 21:35:47,failed
8866905,52,5,2,3,2013-07-08 22:45:37,failed
8894344,52,5,2,3,2013-07-09 16:59:18,passed
8895230,52,0,2,1,2013-07-09 17:21:44,failed
8903498,52,0,2,1,2013-07-09 21:27:18,passed
8904691,52,1,22,2,2013-07-09 22:06:40,passed
8908709,52,0,0,1,2013-07-10 00:45:18,passed
8945321,52,9,81,8,2013-07-10 23:07:56,failed
8946271,52,22,78,5,2013-07-10 23:31:27,failed
8947866,52,11,22,3,2013-07-11 00:33:23,failed
8948461,52,14,13,4,2013-07-11 00:52:53,passed
8977329,52,44,0,1,2013-07-11 18:23:48,passed
8989782,52,4,29,5,2013-07-11 23:56:05,passed
8996636,52,46,107,2,2013-07-12 06:41:22,passed
9018802,52,138,261,14,2013-07-12 18:34:07,passed
9025291,52,13,0,0,2013-07-12 22:17:47,failed
9025324,52,1,0,1,2013-07-12 22:29:09,failed
9025365,52,1,0,1,2013-07-12 22:43:29,passed
9025416,52,6,0,1,2013-07-12 22:56:41,passed
9025966,52,59,606,9,2013-07-12 23:08:49,passed
9033471,53,2,9,2,2013-07-13 06:52:43,passed
9104143,53,121,163,4,2013-07-15 17:22:47,passed
9118842,53,2,58,2,2013-07-15 23:53:43,passed
9120570,53,38,93,7,2013-07-16 01:02:54,passed
9148201,53,46,107,2,2013-07-16 17:54:21,passed
9159680,53,2,31,2,2013-07-16 23:08:17,failed
9160225,53,1,208,2,2013-07-16 23:26:46,passed
9161250,53,290,740,17,2013-07-17 00:09:50,passed
9169724,54,28,54,3,2013-07-18 19:22:40,passed
9210883,53,13,20,3,2013-07-18 00:54:28,failed
9231543,54,1,1,2,2013-07-18 15:47:44,failed
9239227,54,1,1,2,2013-07-18 19:41:02,passed
9248597,54,0,86,15,2013-07-18 23:44:12,failed
9249676,54,13,57,4,2013-07-19 00:31:56,failed
9249788,54,10,62,9,2013-07-19 00:42:52,failed
9250051,54,18,22,5,2013-07-19 00:53:36,failed
9250584,54,31,79,7,2013-07-19 01:10:34,passed
9274690,54,13,60,5,2013-07-19 16:54:52,failed
9276212,54,21,40,9,2013-07-19 17:34:09,failed
9360254,54,0,0,1,2013-07-31 07:37:32,failed
9402055,54,50,111,7,2013-07-23 17:37:10,failed
9406012,54,9,0,1,2013-07-23 19:24:34,passed
9406316,54,15,61,10,2013-07-23 19:44:30,passed
9409077,54,0,62,1,2013-07-23 20:45:50,passed
9440740,54,0,0,0,2013-07-24 16:49:06,failed
9440915,54,0,0,0,2013-07-24 17:01:16,passed
9441607,54,2,2,2,2013-07-24 18:39:26,passed
9452986,54,1,4,2,2013-07-24 23:14:06,passed
9497070,54,72,216,6,2013-07-26 00:07:50,failed
9498547,54,77,48,5,2013-07-26 01:04:01,failed
9524674,54,0,0,1,2013-07-26 17:14:52,passed
9525205,54,303,7,17,2013-07-26 17:25:30,passed
9525250,54,0,0,1,2013-07-26 18:03:33,passed
9525775,54,6,0,3,2013-07-26 18:27:06,passed
9528636,54,12,133,2,2013-07-26 18:46:01,passed
9534445,54,18,24,2,2013-07-28 12:45:28,passed
9534754,54,42,14,2,2013-07-28 12:48:23,passed
9613982,54,19,23,4,2013-07-29 17:39:35,failed
9618541,54,2,0,1,2013-07-29 19:33:23,failed
9621863,54,2,2,2,2013-07-29 20:59:32,passed
9626435,54,24,26,2,2013-07-29 23:32:25,passed
9628785,54,25,34,8,2013-07-30 00:42:28,passed
9628863,54,65,56,12,2013-07-30 00:45:26,passed
9656434,54,65,347,7,2013-07-30 16:41:16,passed
9656757,54,14,0,1,2013-07-30 16:51:31,failed
9658953,54,0,300,14,2013-07-30 17:53:11,passed
9660105,54,4,9,2,2013-07-30 18:43:05,passed
9665356,54,2,0,2,2013-07-30 20:36:17,failed
9665416,54,4,0,1,2013-07-30 20:30:50,failed
9669851,54,19,25,5,2013-07-30 22:40:48,passed
9670534,54,0,62,1,2013-07-31 07:47:16,passed
9671473,54,0,0,1,2013-07-31 08:02:53,passed
9671602,54,23,17,2,2013-07-31 08:03:33,passed
9671903,54,1768,4476,60,2013-07-31 08:16:48,passed
9673115,54,65,0,4,2013-07-31 08:27:56,failed
9700459,54,0,4,1,2013-07-31 16:40:35,failed
9710812,54,41,0,4,2013-07-31 21:20:53,passed
9712279,54,5,35,3,2013-07-31 22:46:22,failed
9713572,54,11,239,9,2013-07-31 23:46:22,passed
9716345,54,8,22,6,2013-08-01 00:16:43,passed
9717201,54,1,0,1,2013-08-01 00:41:03,passed
9747224,54,41,0,4,2013-08-01 18:35:32,passed
9759349,54,0,104,3,2013-08-02 01:29:32,passed
9783807,54,43,0,2,2013-08-02 17:37:45,passed
9784630,54,6,6,2,2013-08-02 22:55:40,failed
9817237,54,10,20,3,2013-08-03 22:15:41,passed
9912860,55,37,0,1,2013-08-06 18:35:40,passed
9914321,55,78,240,5,2013-08-06 19:19:46,passed
9965175,56,1,17,2,2013-08-08 00:39:18,passed
9996876,56,238,10,2,2013-08-08 17:51:40,passed
9998333,56,16,0,2,2013-08-08 18:32:10,passed
10002981,56,203,30,4,2013-08-08 20:33:14,failed
10003582,56,64,0,1,2013-08-08 20:46:56,passed
10009377,56,211,104,11,2013-08-09 00:11:30,passed
10034943,56,45,57,2,2013-08-09 16:40:17,passed
10037815,56,53,253,11,2013-08-09 18:07:28,passed
10053330,56,0,0,1,2013-08-10 07:23:21,passed
10122361,56,4,0,1,2013-08-12 16:44:46,passed
10133828,56,30,192,2,2013-08-12 22:00:34,failed
10166676,56,132,311,2,2013-08-13 18:23:54,passed
10178248,57,0,0,1,2013-08-14 00:03:04,passed
10206632,57,26,245,5,2013-08-14 16:58:12,passed
10207869,57,43,0,1,2013-08-14 17:35:15,passed
10209138,57,95,394,7,2013-08-14 21:51:16,passed
10217943,57,32,40,2,2013-08-14 21:52:02,passed
10218038,57,6,0,1,2013-08-14 22:08:16,passed
10219507,57,2,38,2,2013-08-14 22:40:57,passed
10220760,57,29,17,2,2013-08-14 23:20:29,passed
10249304,57,22,49,4,2013-08-15 17:43:16,passed
10254694,57,55,99,2,2013-08-15 20:25:36,passed
10256857,57,55,99,2,2013-08-15 21:19:25,passed
10261017,57,36,16,4,2013-08-15 23:44:35,passed
10293437,57,4,0,1,2013-08-16 21:28:56,passed
10389236,57,1,14,2,2013-08-20 01:10:09,passed
10427989,57,3,0,2,2013-08-20 21:53:09,passed
10430204,57,301,241,24,2013-08-20 22:53:38,passed
10430806,57,1,1,2,2013-08-20 23:42:20,passed
10472400,57,26,71,5,2013-08-21 22:25:49,failed
10502807,57,18,25,1,2013-08-22 16:47:02,passed
10504998,57,2,11,2,2013-08-22 17:41:31,passed
10506845,57,48,172,3,2013-08-22 18:30:13,passed
10508105,57,7,34,6,2013-08-22 19:05:18,failed
10508930,57,32,88,2,2013-08-22 19:27:47,passed
10511384,57,18,24,3,2013-08-22 22:11:25,passed
10512438,57,33,82,3,2013-08-22 21:05:18,passed
10512794,57,1,18,6,2013-08-22 21:14:57,failed
10512967,57,38,85,3,2013-08-22 21:20:56,failed
10545710,57,1,1,2,2013-08-23 17:29:21,failed
10552510,57,8,23,1,2013-08-23 20:50:26,failed
10555545,57,21,0,1,2013-08-23 22:25:49,failed
10556827,57,23,2,3,2013-08-23 23:19:57,failed
10557377,57,108,1200,17,2013-08-23 23:45:14,failed
10557637,57,0,0,1,2013-08-23 23:56:32,passed
10557721,57,2,4,2,2013-08-23 23:59:32,passed
10557801,57,471,870,26,2013-08-24 00:02:53,failed
10558374,57,0,463,12,2013-08-24 00:31:44,passed
10558779,57,21,177,5,2013-08-24 01:02:39,passed
10630869,57,397,1126,21,2013-08-26 16:36:31,failed
10631384,57,2,0,1,2013-08-26 16:51:58,passed
