,version,project,algorithm,batch_size,confidence,builds_reqd,testall_size,zero_median,wo_zero_median
29,1,heroku,BATCHBISECT,2,12,14.90837048043586,2019,0.0,1.0
30,1,heroku,BATCHBISECT,2,13,14.115898959881129,2019,0.0,1.0
31,1,heroku,BATCHBISECT,2,14,13.620604259534424,2019,0.0,1.0
32,1,heroku,BATCHBISECT,2,15,12.035661218424963,2019,0.0,1.0
33,1,heroku,BATCHBISECT,2,16,12.184249628528974,2019,0.0,1.0
34,1,heroku,BATCHBISECT,2,17,10.500247647350173,2019,0.0,1.0
35,1,heroku,BATCHBISECT,2,18,11.986131748390292,2019,0.0,1.0
36,1,heroku,BATCHBISECT,2,19,12.530955918771669,2019,0.0,1.0
37,1,heroku,BATCHBISECT,2,20,9.955423476968797,2019,0.0,1.0
38,1,heroku,BATCHBISECT,4,2,48.09311540366518,2019,1.0,2.0
39,1,heroku,BATCHBISECT,4,3,44.13075780089153,2019,0.0,2.0
40,1,heroku,BATCHBISECT,4,4,39.07875185735513,2019,0.0,2.0
41,1,heroku,BATCHBISECT,4,5,35.314512134720154,2019,0.0,2.0
42,1,heroku,BATCHBISECT,4,6,34.72015849430411,2019,0.0,2.0
43,1,heroku,BATCHBISECT,4,7,31.451213472015848,2019,0.0,2.0
44,1,heroku,BATCHBISECT,4,8,27.24120851906884,2019,0.0,2.0
45,1,heroku,BATCHBISECT,4,9,26.250619118375432,2019,0.0,2.0
46,1,heroku,BATCHBISECT,4,10,21.693907875185737,2019,0.0,2.0
47,1,heroku,BATCHBISECT,4,11,23.57602773650322,2019,0.0,2.0
48,1,heroku,BATCHBISECT,4,12,26.399207528479447,2019,0.0,2.0
49,1,heroku,BATCHBISECT,4,13,23.031203566121842,2019,0.0,2.0
50,1,heroku,BATCHBISECT,4,14,18.7221396731055,2019,0.0,2.0
51,1,heroku,BATCHBISECT,4,15,21.149083704804358,2019,0.0,2.0
52,1,heroku,BATCHBISECT,4,16,20.752847944526994,2019,0.0,2.0
53,1,heroku,BATCHBISECT,4,17,21.050024764735017,2019,0.0,2.0
54,1,heroku,BATCHBISECT,4,18,19.71272907379891,2019,0.0,2.0
55,1,heroku,BATCHBISECT,4,19,17.38484398216939,2019,0.0,2.0
56,1,heroku,BATCHBISECT,4,20,16.939078751857355,2019,0.0,2.0
57,1,heroku,BATCHBISECT,8,2,52.00594353640415,2019,2.0,4.0
58,1,heroku,BATCHBISECT,8,3,48.687469044081226,2019,2.0,4.0
59,1,heroku,BATCHBISECT,8,4,45.66617137196632,2019,2.0,4.0
60,1,heroku,BATCHBISECT,8,5,46.26052501238236,2019,2.0,4.0
61,1,heroku,BATCHBISECT,8,6,44.626052501238235,2019,2.0,4.0
62,1,heroku,BATCHBISECT,8,7,43.88311045071818,2019,1.0,4.0
63,1,heroku,BATCHBISECT,8,8,39.821693907875186,2019,1.0,4.0
64,1,heroku,BATCHBISECT,8,9,37.54333828628034,2019,1.0,4.0
65,1,heroku,BATCHBISECT,8,10,35.4135710747895,2019,1.0,4.0
66,1,heroku,BATCHBISECT,8,11,34.62109955423477,2019,1.0,4.0
67,1,heroku,BATCHBISECT,8,12,34.07627538385339,2019,1.0,4.0
68,1,heroku,BATCHBISECT,8,13,32.986627043090635,2019,0.0,4.0
69,1,heroku,BATCHBISECT,8,14,36.30510153541357,2019,1.0,4.0
70,1,heroku,BATCHBISECT,8,15,27.538385339276875,2019,0.0,4.0
71,1,heroku,BATCHBISECT,8,16,29.12332838038633,2019,0.0,4.0
72,1,heroku,BATCHBISECT,8,17,28.03368003962358,2019,0.0,4.0
73,1,heroku,BATCHBISECT,8,18,23.972263496780585,2019,0.0,4.0
74,1,heroku,BATCHBISECT,8,19,23.52649826646855,2019,0.0,4.0
75,1,heroku,BATCHBISECT,8,20,24.665676077265974,2019,0.0,4.0
76,1,heroku,BATCHBISECT,16,2,55.473006438831106,2019,5.0,8.0
77,1,heroku,BATCHBISECT,16,3,54.43288756810302,2019,5.0,8.0
78,1,heroku,BATCHBISECT,16,4,54.135710747895,2019,5.0,8.0
79,1,heroku,BATCHBISECT,16,5,52.9470034670629,2019,5.0,8.0
80,1,heroku,BATCHBISECT,16,6,52.35264982664685,2019,5.0,8.0
81,1,heroku,BATCHBISECT,16,7,49.18276374442794,2019,5.0,8.0
82,1,heroku,BATCHBISECT,16,8,50.074294205052006,2019,5.0,8.0
83,1,heroku,BATCHBISECT,16,9,50.173353145121354,2019,5.0,8.0
84,1,heroku,BATCHBISECT,16,10,47.00346706290243,2019,5.0,8.0
85,1,heroku,BATCHBISECT,16,11,42.4962852897474,2019,5.0,8.0
86,1,heroku,BATCHBISECT,16,12,47.498761763249135,2019,5.0,8.0
87,1,heroku,BATCHBISECT,16,13,47.10252600297178,2019,5.0,8.0
88,1,heroku,BATCHBISECT,16,14,47.8949975235265,2019,5.0,8.0
89,1,heroku,BATCHBISECT,16,15,46.35958395245171,2019,5.0,8.0
90,1,heroku,BATCHBISECT,16,16,46.012877662209014,2019,4.5,8.0
91,1,heroku,BATCHBISECT,16,17,42.89252105002476,2019,4.0,8.0
92,1,heroku,BATCHBISECT,16,18,40.41604754829123,2019,3.0,8.0
93,1,heroku,BATCHBISECT,16,19,43.93263992075285,2019,4.0,8.0
94,1,heroku,BATCHBISECT,16,20,46.012877662209014,2019,4.0,8.0
95,1,heroku,BATCH4,4,2,44.03169886082219,2019,1.0,2.0
96,1,heroku,BATCH4,4,3,40.663694898464584,2019,0.0,2.0
97,1,heroku,BATCH4,4,4,35.611688954928184,2019,0.0,2.0
98,1,heroku,BATCH4,4,5,32.24368499257058,2019,0.0,2.0
99,1,heroku,BATCH4,4,6,32.14462605250124,2019,0.0,2.0
100,1,heroku,BATCH4,4,7,28.67756315007429,2019,0.0,2.0
101,1,heroku,BATCH4,4,8,24.863793957404656,2019,0.0,2.0
102,1,heroku,BATCH4,4,9,24.368499257057948,2019,0.0,2.0
103,1,heroku,BATCH4,4,10,19.811788013868252,2019,0.0,2.0
104,1,heroku,BATCH4,4,11,21.49578999504705,2019,0.0,2.0
105,1,heroku,BATCH4,4,12,23.724616146607232,2019,0.0,2.0
106,1,heroku,BATCH4,4,13,20.851906884596335,2019,0.0,2.0
107,1,heroku,BATCH4,4,14,16.840019811788014,2019,0.0,2.0
108,1,heroku,BATCH4,4,15,18.96978702327885,2019,0.0,2.0
109,1,heroku,BATCH4,4,16,18.573551263001487,2019,0.0,2.0
110,1,heroku,BATCH4,4,17,19.068845963348192,2019,0.0,2.0
111,1,heroku,BATCH4,4,18,17.33531451213472,2019,0.0,2.0
112,1,heroku,BATCH4,4,19,15.502724120851907,2019,0.0,2.0
113,1,heroku,BATCH4,4,20,15.453194650817235,2019,0.0,2.0
114,1,heroku,BATCHSTOP4,4,2,44.03169886082219,2019,1.0,2.0
115,1,heroku,BATCHSTOP4,4,3,40.663694898464584,2019,0.0,2.0
116,1,heroku,BATCHSTOP4,4,4,35.611688954928184,2019,0.0,2.0
117,1,heroku,BATCHSTOP4,4,5,32.24368499257058,2019,0.0,2.0
118,1,heroku,BATCHSTOP4,4,6,32.14462605250124,2019,0.0,2.0
119,1,heroku,BATCHSTOP4,4,7,28.67756315007429,2019,0.0,2.0
120,1,heroku,BATCHSTOP4,4,8,24.863793957404656,2019,0.0,2.0
121,1,heroku,BATCHSTOP4,4,9,24.368499257057948,2019,0.0,2.0
122,1,heroku,BATCHSTOP4,4,10,19.811788013868252,2019,0.0,2.0
123,1,heroku,BATCHSTOP4,4,11,21.49578999504705,2019,0.0,2.0
124,1,heroku,BATCHSTOP4,4,12,23.724616146607232,2019,0.0,2.0
125,1,heroku,BATCHSTOP4,4,13,20.851906884596335,2019,0.0,2.0
126,1,heroku,BATCHSTOP4,4,14,16.840019811788014,2019,0.0,2.0
127,1,heroku,BATCHSTOP4,4,15,18.96978702327885,2019,0.0,2.0
128,1,heroku,BATCHSTOP4,4,16,18.573551263001487,2019,0.0,2.0
129,1,heroku,BATCHSTOP4,4,17,19.068845963348192,2019,0.0,2.0
130,1,heroku,BATCHSTOP4,4,18,17.33531451213472,2019,0.0,2.0
131,1,heroku,BATCHSTOP4,4,19,15.502724120851907,2019,0.0,2.0
132,1,heroku,BATCHSTOP4,4,20,15.453194650817235,2019,0.0,2.0
133,1,heroku,BATCHSTOP4,8,2,48.14264487369985,2019,2.0,4.0
134,1,heroku,BATCHSTOP4,8,3,45.121347201584946,2019,2.0,4.0
135,1,heroku,BATCHSTOP4,8,4,41.70381376919267,2019,2.0,4.0
136,1,heroku,BATCHSTOP4,8,5,42.69440316988608,2019,2.0,4.0
137,1,heroku,BATCHSTOP4,8,6,41.158989598811296,2019,2.0,4.0
138,1,heroku,BATCHSTOP4,8,7,40.911342248637936,2019,1.0,4.0
139,1,heroku,BATCHSTOP4,8,8,36.55274888558692,2019,1.0,4.0
140,1,heroku,BATCHSTOP4,8,9,34.472511144130756,2019,1.0,4.0
141,1,heroku,BATCHSTOP4,8,10,32.838038632986624,2019,1.0,4.0
142,1,heroku,BATCHSTOP4,8,11,32.14462605250124,2019,1.0,4.0
143,1,heroku,BATCHSTOP4,8,12,31.302625061911833,2019,1.0,4.0
144,1,heroku,BATCHSTOP4,8,13,30.906389301634473,2019,0.0,4.0
145,1,heroku,BATCHSTOP4,8,14,33.333333333333336,2019,1.0,4.0
146,1,heroku,BATCHSTOP4,8,15,25.359088657751364,2019,0.0,4.0
147,1,heroku,BATCHSTOP4,8,16,27.142149578999504,2019,0.0,4.0
148,1,heroku,BATCHSTOP4,8,17,25.557206537890046,2019,0.0,4.0
149,1,heroku,BATCHSTOP4,8,18,21.792966815255078,2019,0.0,4.0
150,1,heroku,BATCHSTOP4,8,19,21.545319465081725,2019,0.0,4.0
151,1,heroku,BATCHSTOP4,8,20,23.179791976225854,2019,0.0,4.0
152,1,heroku,BATCHSTOP4,16,2,51.312530955918774,2019,5.0,8.0
153,1,heroku,BATCHSTOP4,16,3,50.47052996532937,2019,5.0,8.0
154,1,heroku,BATCHSTOP4,16,4,50.56958890539871,2019,5.0,8.0
155,1,heroku,BATCHSTOP4,16,5,49.28182268449728,2019,5.0,8.0
156,1,heroku,BATCHSTOP4,16,6,48.3902922238732,2019,5.0,8.0
157,1,heroku,BATCHSTOP4,16,7,46.012877662209014,2019,5.0,8.0
158,1,heroku,BATCHSTOP4,16,8,46.90440812283308,2019,5.0,8.0
159,1,heroku,BATCHSTOP4,16,9,46.90440812283308,2019,5.0,8.0
160,1,heroku,BATCHSTOP4,16,10,43.93263992075285,2019,5.0,8.0
161,1,heroku,BATCHSTOP4,16,11,39.22734026745914,2019,5.0,8.0
162,1,heroku,BATCHSTOP4,16,12,44.42793462109955,2019,5.0,8.0
163,1,heroku,BATCHSTOP4,16,13,43.93263992075285,2019,5.0,8.0
164,1,heroku,BATCHSTOP4,16,14,44.32887568103021,2019,5.0,8.0
165,1,heroku,BATCHSTOP4,16,15,43.28875681030213,2019,5.0,8.0
166,1,heroku,BATCHSTOP4,16,16,42.84299157999009,2019,4.5,8.0
167,1,heroku,BATCHSTOP4,16,17,40.01981178801387,2019,4.0,8.0
